year,month,n_gc,n_sp_1m,n_sp_1y,z_gc_1m_adj_sum,z_gc_1m_adj_kilian,z_gc_1m_adj_kilianfix,z_gc_1m_raw_sum,z_gc_1m_raw_kilian,z_gc_1m_raw_kilianfix,z_gc_3m_sum,z_gc_3m_kilian,z_gc_3m_kilianfix,z_gc_1y_sum,z_gc_1y_kilian,z_gc_1y_kilianfix,z_sp_1m_adj_sum,z_sp_1m_adj_kilian,z_sp_1m_adj_kilianfix,z_sp_1m_raw_sum,z_sp_1m_raw_kilian,z_sp_1m_raw_kilianfix,z_sp_3m_sum,z_sp_3m_kilian,z_sp_3m_kilianfix,z_sp_1y_sum,z_sp_1y_kilian,z_sp_1y_kilianfix,z_gcs_1m_adj_sum,z_gcs_1m_adj_kilian,z_gcs_1m_adj_kilianfix,z_gcs_1m_raw_sum,z_gcs_1m_raw_kilian,z_gcs_1m_raw_kilianfix,z_gcs_3m_sum,z_gcs_3m_kilian,z_gcs_3m_kilianfix,z_gcs_1y_sum,z_gcs_1y_kilian,z_gcs_1y_kilianfix,z_gc_1m_adj_jk_sum,z_gc_1m_adj_jk_kilian,z_gc_1m_adj_jk_kilianfix,z_gc_1m_adj_info_sum,z_gc_1m_adj_info_kilian,z_gc_1m_adj_info_kilianfix,z_gc_1y_jk_sum,z_gc_1y_jk_kilian,z_gc_1y_jk_kilianfix,z_gc_1y_info_sum,z_gc_1y_info_kilian,z_gc_1y_info_kilianfix,z_gc_path1y_sum,z_gc_path1y_kilian,z_gc_path1y_kilianfix
2005,9,1,6,6,0.100000,0.100000,0.095455,0.100000,0.100000,0.095455,0.000000,0.039130,0.052174,-1.950000,-1.909565,-1.807451,0.250000,0.011364,0.000000,0.200000,0.009091,0.000000,-0.550000,0.022727,0.047727,-0.312381,-0.071082,-0.056883,0.350000,0.111364,0.095455,0.300000,0.109091,0.095455,-0.550000,0.061858,0.099901,-2.262381,-1.980647,-1.864334,0.000000,0.000000,0.000000,0.100000,0.100000,0.095455,-1.950000,-1.909565,-1.807451,0.000000,0.000000,0.000000,-1.961356,-1.912991,-1.807717
2005,10,1,10,11,-0.200000,-0.171429,-0.157359,-0.200000,-0.171429,-0.157359,-0.200000,-0.171429,-0.161905,-0.707143,-0.606122,-0.661085,-1.250000,-0.547078,-0.476190,-0.400000,0.019481,0.047619,4.729167,2.609217,2.359019,-0.366333,0.696971,0.700216,-1.450000,-0.718506,-0.633550,-0.600000,-0.151948,-0.109740,4.529167,2.437789,2.197114,-1.073476,0.090849,0.039131,-0.200000,-0.171429,-0.161905,0.000000,0.000000,0.004545,-0.707143,-0.606122,-0.661085,0.000000,0.000000,0.000000,-0.502030,-0.430312,-0.495558
2005,11,1,7,8,-1.366667,-1.270996,-1.218398,-1.366667,-1.270996,-1.218398,-1.616667,-1.498268,-1.434307,0.012000,-0.090111,-0.124330,3.972753,1.241805,1.001702,2.233333,0.612338,0.491775,5.142857,3.573846,3.565278,3.701000,-0.219118,-0.404790,2.606086,-0.029191,-0.216697,0.866667,-0.658658,-0.726623,3.526190,2.075577,2.130970,3.713000,-0.309230,-0.529120,-1.366667,-1.270996,-1.218398,0.000000,0.000000,0.000000,0.000000,-0.101020,-0.134694,0.012000,0.010909,0.010364,1.058937,0.890951,0.818912
2005,12,1,0,4,-1.375000,-1.499242,-1.498864,-1.375000,-1.499242,-1.498864,-1.966667,-2.113636,-2.097727,-2.983333,-2.982242,-2.846091,0.000000,2.266662,2.447242,-0.300000,1.187879,1.303030,1.330000,4.116688,4.290000,1.650089,3.931493,4.024716,-1.375000,0.767420,0.948378,-1.675000,-0.311364,-0.195833,-0.636667,2.003052,2.192273,-1.333244,0.949251,1.178626,-1.375000,-1.499242,-1.498864,0.000000,0.000000,0.000000,-2.983333,-2.983333,-2.847727,0.000000,0.001091,0.001636,-1.930384,-1.834117,-1.698238
2006,1,1,4,4,-1.166667,-0.742424,-0.751894,-1.166667,-0.742424,-0.751894,-1.737500,-1.105682,-1.116098,-3.121429,-1.986364,-1.980087,0.300000,0.095455,0.081818,0.200000,-0.018182,-0.040909,-0.252083,0.210701,0.282614,0.782857,0.507975,0.547394,-0.866667,-0.646970,-0.670076,-0.966667,-0.760606,-0.792803,-1.989583,-0.894981,-0.833485,-2.338571,-1.478389,-1.432692,-1.166667,-0.742424,-0.751894,0.000000,0.000000,0.000000,-3.121429,-1.986364,-1.980087,0.000000,0.000000,0.000000,-2.218804,-1.411966,-1.398856
2006,2,1,4,5,-1.233333,-1.595909,-1.587273,-1.233333,-1.595909,-1.587273,-0.800000,-1.391818,-1.430795,0.342857,-0.809351,-0.968377,1.188889,0.448434,0.402626,0.900000,0.302727,0.266818,0.520000,0.022511,-0.014947,0.730357,0.611583,0.610649,-0.044444,-1.147475,-1.184646,-0.333333,-1.293182,-1.320455,-0.280000,-1.369307,-1.445742,1.073214,-0.197768,-0.357727,-1.233333,-1.595909,-1.587273,0.000000,0.000000,0.000000,0.000000,-1.135065,-1.276948,0.342857,0.325714,0.308571,1.293585,0.422068,0.256534
2006,3,1,7,8,-0.466667,-0.508043,-0.549420,-0.466667,-0.508043,-0.549420,-0.100000,-0.135652,-0.171304,2.850000,2.743230,2.636460,0.307994,1.075128,1.121182,0.250000,0.839565,0.873696,-0.800000,0.133815,0.194598,0.785000,1.530159,1.532547,-0.158673,0.567085,0.571761,-0.216667,0.331522,0.324275,-0.900000,-0.001837,0.023293,3.635000,4.273389,4.169006,0.000000,-0.061667,-0.123333,-0.466667,-0.446377,-0.426087,2.850000,2.726087,2.602174,0.000000,0.017143,0.034286,3.247530,3.171012,3.094494
2006,4,1,5,5,-1.300000,-1.125290,-1.080580,-1.300000,-1.125290,-1.080580,-8.100000,-6.889348,-6.488696,-8.987500,-7.515462,-6.942174,3.314441,1.542345,1.390014,2.716667,1.362101,1.237138,2.214000,-0.275665,-0.421148,3.246905,0.101990,-0.026225,2.014441,0.417056,0.309435,1.416667,0.236812,0.156558,-5.886000,-7.165013,-6.909843,-5.740595,-7.413472,-6.968399,-1.300000,-1.105000,-1.040000,0.000000,-0.020290,-0.040580,-8.987500,-7.515462,-6.942174,0.000000,0.000000,0.000000,-7.988667,-6.649170,-6.108540
2006,5,1,4,11,-2.050000,-1.977609,-1.953478,-2.050000,-1.977609,-1.953478,-0.500000,-1.649783,-2.033043,0.866667,-0.594502,-1.081558,-1.722344,1.486082,1.726689,0.150000,2.054565,2.183877,0.336607,2.332895,2.428960,0.020833,3.371690,3.533130,-3.772344,-0.491526,-0.226789,-1.900000,0.076957,0.230399,-0.163393,0.683112,0.395916,0.887500,2.777189,2.451572,0.000000,-0.195000,-0.260000,-2.050000,-1.782609,-1.693478,0.866667,-0.594502,-1.081558,0.000000,0.000000,0.000000,2.406672,0.894458,0.390387
2006,6,1,6,7,-2.866667,-2.482543,-2.441370,-2.866667,-2.482543,-2.441370,-3.800000,-3.001581,-2.850593,-2.760000,-2.019684,-1.856548,-0.052415,-1.489525,-1.562027,-0.333333,-0.796838,-0.775165,-0.135417,-0.094748,-0.073958,-0.682872,-1.123572,-1.091627,-2.919082,-3.972068,-4.003397,-3.200000,-3.279381,-3.216535,-3.935417,-3.096330,-2.924551,-3.442872,-3.143256,-2.948175,-2.866667,-2.215152,-2.084848,0.000000,-0.267391,-0.356522,-2.760000,-2.019684,-1.856548,0.000000,0.000000,0.000000,-0.630718,-0.173459,-0.040152
2006,7,1,5,7,-1.250000,-1.722944,-1.793723,-1.250000,-1.722944,-1.793723,1.731667,0.620649,0.365462,2.828571,1.797217,1.537069,0.092308,0.198425,0.191647,0.200000,0.177273,0.152597,1.363333,0.856914,0.785838,-1.156667,-0.618083,-0.594043,-1.157692,-1.524518,-1.602076,-1.050000,-1.545671,-1.641126,3.095000,1.477563,1.151300,1.671905,1.179135,0.943026,0.000000,-0.651515,-0.781818,-1.250000,-1.071429,-1.011905,2.828571,1.797217,1.537069,0.000000,0.000000,0.000000,3.791326,3.106363,2.897155
2006,8,2,0,0,1.000000,0.734472,0.631470,1.000000,0.734472,0.631470,1.033333,0.843033,0.880566,4.351786,3.040495,2.985980,0.000000,0.072527,0.076923,0.000000,0.066667,0.076190,0.000000,0.389563,0.454484,0.000000,-0.321217,-0.376296,1.000000,0.807000,0.708393,1.000000,0.801139,0.707660,1.033333,1.232597,1.335050,4.351786,2.719278,2.609684,1.000000,0.913043,0.869565,0.000000,-0.178571,-0.238095,4.351786,3.040495,2.985980,0.000000,0.000000,0.000000,3.751822,2.577369,2.594785
2006,9,0,3,8,0.000000,0.086957,0.130435,0.000000,0.086957,0.130435,0.000000,0.437681,0.482609,0.000000,1.715373,1.904581,0.776589,0.334400,0.297420,0.450000,0.228571,0.207143,-0.400000,0.180952,0.200000,0.689619,0.011800,-0.021039,0.776589,0.421357,0.427855,0.450000,0.315528,0.337578,-0.400000,0.618634,0.682609,0.689619,1.727173,1.883542,0.000000,0.086957,0.130435,0.000000,0.000000,0.000000,0.000000,1.715373,1.904581,0.000000,0.000000,0.000000,0.000000,1.716072,1.879194
2006,10,1,2,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.086364,0.081818,0.100000,0.086364,0.081818,0.489130,0.633394,0.648141,0.300000,0.344156,0.351948,0.100000,-0.480952,-0.504545,1.961667,2.004561,1.948233,0.489130,0.633394,0.648141,0.300000,0.344156,0.351948,0.200000,-0.394589,-0.422727,2.061667,2.090925,2.030052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.086364,0.081818,0.000000,0.000000,0.000000
2006,11,1,4,11,-0.200000,-0.190909,-0.181818,-0.200000,-0.190909,-0.181818,-0.333333,-0.304545,-0.284848,0.171429,0.177273,0.174026,-0.852941,-0.100471,-0.039468,-0.850000,-0.431818,-0.379545,0.425000,-0.009091,-0.023864,-1.196190,0.253950,0.397489,-1.052941,-0.291380,-0.221286,-1.050000,-0.622727,-0.561364,0.091667,-0.313636,-0.308712,-1.024762,0.431223,0.571515,0.000000,0.000000,0.000000,-0.200000,-0.190909,-0.181818,0.171429,0.163636,0.155844,0.000000,0.013636,0.018182,0.376541,0.359426,0.342310
2006,12,1,1,3,-0.098333,-0.088694,-0.093102,-0.098333,-0.088694,-0.093102,0.600000,0.470563,0.426840,3.751250,3.044518,2.873680,0.187500,-0.383117,-0.430816,-0.050000,-0.293290,-0.329545,0.100000,0.455519,0.470076,-0.310714,-0.991917,-1.031494,0.089167,-0.471811,-0.523918,-0.148333,-0.381984,-0.422648,0.700000,0.926082,0.896916,3.440536,2.052601,1.842186,-0.098333,-0.079603,-0.074921,0.000000,-0.009091,-0.018182,0.000000,0.007792,0.015584,3.751250,3.036726,2.858095,3.883004,3.160500,2.992710
2007,1,1,4,4,-0.400000,-0.279600,-0.266891,-0.400000,-0.279600,-0.266891,-2.860000,-1.750932,-1.598012,-5.487500,-2.864281,-2.447063,-0.600000,-0.118711,-0.083696,-0.200000,-0.075880,-0.069565,0.000000,0.061180,0.065942,-0.166190,-0.116146,-0.123716,-1.000000,-0.398311,-0.350587,-0.600000,-0.355480,-0.336456,-2.860000,-1.689752,-1.532070,-5.653690,-2.980427,-2.570779,-0.400000,-0.279600,-0.266891,0.000000,0.000000,0.000000,-5.487500,-3.578804,-3.340217,0.000000,0.714524,0.893155,-5.138075,-2.611298,-2.202999
2007,2,1,5,8,-0.850000,-0.776630,-0.751522,-0.850000,-0.776630,-0.751522,0.350000,-0.732283,-0.874130,2.057143,-0.365839,-0.707283,1.200000,0.024783,-0.061304,0.600000,0.078261,0.039565,0.325000,-0.061359,-0.077609,-0.837143,-0.335379,-0.300748,0.350000,-0.751848,-0.812826,-0.250000,-0.698370,-0.711957,0.675000,-0.793641,-0.951739,1.220000,-0.701218,-1.008031,0.000000,-0.139130,-0.156522,-0.850000,-0.637500,-0.595000,2.057143,-0.365839,-0.707283,0.000000,0.000000,0.000000,2.731272,0.261298,-0.098661
2007,3,1,6,8,0.100000,-0.135227,-0.182273,0.100000,-0.135227,-0.182273,0.450000,0.435227,0.432273,1.014286,1.298052,1.354805,-2.212500,0.445227,0.605795,-1.000000,0.254545,0.330000,0.400000,0.394659,0.392727,2.474048,-0.027369,-0.181683,-2.112500,0.310000,0.423523,-0.900000,0.119318,0.147727,0.850000,0.829886,0.825000,3.488333,1.270683,1.173122,0.000000,0.000000,0.000000,0.100000,-0.135227,-0.182273,0.000000,0.514286,0.617143,1.014286,0.783766,0.737662,1.002929,1.457809,1.548785
2007,4,1,3,4,0.100000,0.084632,0.084416,0.100000,0.084632,0.084416,-0.500000,-0.207251,-0.162987,-0.117500,0.157781,0.209481,0.333333,-1.720743,-1.837184,0.100000,-0.816450,-0.866667,0.150000,0.473377,0.484416,0.378571,1.961003,2.055433,0.433333,-1.636111,-1.752769,0.200000,-0.731818,-0.782251,-0.350000,0.266126,0.321429,0.261071,2.118785,2.264913,0.100000,0.061905,0.057143,0.000000,0.022727,0.027273,0.000000,0.000000,0.000000,-0.117500,0.157781,0.209481,-0.128856,0.148170,0.199894
2007,5,1,7,8,0.000000,0.038095,0.042857,0.000000,0.038095,0.042857,0.000000,-0.190476,-0.214286,-1.114286,-0.819917,-0.777065,0.187500,0.263414,0.271135,0.100000,0.092340,0.092754,0.100000,0.200932,0.203727,0.479167,0.324649,0.321843,0.187500,0.301510,0.313992,0.100000,0.130435,0.135611,0.100000,0.010455,-0.010559,-0.635119,-0.495268,-0.455223,0.000000,0.038095,0.042857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.114286,-0.819917,-0.777065,-1.053486,-0.781948,-0.742280
2007,6,1,10,12,-0.100000,-0.085714,-0.080952,-0.100000,-0.085714,-0.080952,-0.225000,-0.192857,-0.182143,-2.043333,-2.090559,-2.041705,-6.155292,-4.208035,-3.906773,-1.550000,-1.094720,-1.016563,-0.100000,0.013354,0.022464,-1.838095,-1.128362,-1.020000,-6.255292,-4.293749,-3.987726,-1.650000,-1.180435,-1.097516,-0.325000,-0.179503,-0.159679,-3.881429,-3.218921,-3.061705,0.000000,0.000000,0.000000,-0.100000,-0.085714,-0.080952,0.000000,0.000000,0.000000,-2.043333,-2.090559,-2.041705,-1.910377,-1.958092,-1.912925
2007,7,1,4,8,0.000000,-0.014286,-0.019048,0.000000,-0.014286,-0.019048,0.200000,0.140584,0.120779,0.792857,0.392835,0.259495,0.069328,-1.854924,-2.151185,0.000000,-0.444805,-0.518615,-0.133333,0.039610,0.040909,0.566786,0.718175,0.604884,0.069328,-1.869210,-2.170232,0.000000,-0.459091,-0.537662,0.066667,0.180195,0.161688,1.359643,1.111011,0.864379,0.000000,0.000000,0.000000,0.000000,-0.014286,-0.019048,0.792857,0.684740,0.648701,0.000000,-0.291905,-0.389206,0.853657,0.464338,0.334565
2007,8,1,1,1,-0.700000,-0.669565,-0.639130,-0.700000,-0.669565,-0.639130,0.483333,0.489592,0.477668,0.300000,0.395073,0.418069,-0.075000,0.091125,0.097537,-0.050000,0.048221,0.050395,-0.962500,-0.510754,-0.474967,-1.245455,-0.744193,-0.664279,-0.775000,-0.578440,-0.541593,-0.750000,-0.621344,-0.588735,-0.479167,-0.021163,0.002701,-0.945455,-0.349119,-0.246210,-0.700000,-0.669565,-0.639130,0.000000,0.000000,0.000000,0.000000,0.108117,0.144156,0.300000,0.286957,0.273913,0.865894,0.944655,0.945810
2007,9,1,6,8,-3.220000,-2.767435,-2.636870,-3.220000,-2.767435,-2.636870,-2.928571,-2.468271,-2.300828,-3.145455,-2.660593,-2.490277,-2.169205,-0.987121,-0.881922,-0.900000,-0.400547,-0.357721,1.089583,0.258427,0.162100,4.082048,2.464161,2.205908,-5.389205,-3.754556,-3.518791,-4.120000,-3.167982,-2.994591,-1.838988,-2.209845,-2.138729,0.936593,-0.196432,-0.284369,-3.220000,-2.767435,-2.636870,0.000000,0.000000,0.000000,-3.145455,-2.673636,-2.516364,0.000000,0.013043,0.026087,-0.761220,-0.609390,-0.533681
2007,10,1,3,10,0.000000,-0.483000,-0.644000,0.000000,-0.483000,-0.644000,0.039000,-0.405373,-0.553497,-0.900000,-1.254427,-1.372569,-0.887636,-1.909362,-1.979230,-3.305417,-2.847370,-2.748656,-1.080833,-0.546271,-0.444799,-2.995815,-0.657117,-0.322762,-0.887636,-2.392362,-2.623230,-3.305417,-3.330370,-3.392656,-1.041833,-0.951644,-0.998296,-3.895815,-1.911544,-1.695331,0.000000,-0.483000,-0.644000,0.000000,0.000000,0.000000,0.000000,-0.471818,-0.629091,-0.900000,-0.782609,-0.743478,-0.839200,-0.843922,-0.845496
2007,11,1,9,9,-0.253000,-0.195500,-0.184000,-0.253000,-0.195500,-0.184000,-1.011111,-0.776226,-0.728571,-2.705000,-2.207619,-2.123794,-1.520268,-0.639864,-0.609354,-0.883333,-1.201933,-1.305496,-0.954524,-0.813961,-0.817566,-3.569051,-3.341469,-3.309492,-1.773268,-0.835364,-0.793354,-1.136333,-1.397433,-1.489496,-1.965635,-1.590187,-1.546137,-6.274051,-5.549087,-5.433286,0.000000,0.000000,0.000000,-0.253000,-0.195500,-0.184000,0.000000,0.000000,0.000000,-2.705000,-2.207619,-2.123794,-2.461644,-2.011641,-1.936235
2007,12,1,4,6,-0.375000,-0.378929,-0.372571,-0.375000,-0.378929,-0.372571,1.166667,0.770202,0.668687,4.912500,3.595942,3.239058,0.201058,-1.485284,-1.563961,-1.269167,-1.822753,-1.802468,0.341667,-0.465880,-0.525538,-2.094102,-3.626398,-3.688909,-0.173942,-1.864213,-1.936533,-1.644167,-2.201681,-2.175039,1.508333,0.304322,0.143149,2.818398,-0.030457,-0.449850,0.000000,0.000000,0.000000,-0.375000,-0.378929,-0.372571,4.912500,4.210714,3.976786,0.000000,-0.614773,-0.737727,5.243886,3.935295,3.573693
2008,1,1,6,6,-0.200000,-0.192702,-0.201863,-0.200000,-0.192702,-0.201863,-0.750000,-0.355072,-0.266908,-0.025000,0.684394,0.919410,1.357738,0.981967,0.932509,0.670000,0.054686,-0.034881,-3.726548,-1.055806,-0.877512,-5.720000,-2.127944,-1.978967,1.157738,0.789265,0.730646,0.470000,-0.138016,-0.236744,-4.476548,-1.410878,-1.144420,-5.745000,-1.443549,-1.059557,0.000000,0.000000,0.000000,-0.200000,-0.192702,-0.201863,0.000000,0.701786,0.935714,-0.025000,-0.017391,-0.016304,0.180113,0.874422,1.116300
2008,2,1,8,10,-0.550000,-0.506108,-0.488613,-0.550000,-0.506108,-0.488613,-2.940000,-2.608261,-2.500870,-7.908333,-6.409593,-6.034092,3.012000,2.610010,2.525614,1.075000,1.080155,1.058095,0.620000,-1.815107,-2.006655,0.471667,-2.722460,-2.993616,2.462000,2.103903,2.037001,0.525000,0.574048,0.569482,-2.320000,-4.423368,-4.507524,-7.436667,-9.132053,-9.027709,0.000000,0.000000,0.000000,-0.550000,-0.506108,-0.488613,0.000000,0.000000,0.000000,-7.908333,-6.409593,-6.034092,-7.450673,-5.976681,-5.614056
2008,3,1,4,6,0.600000,0.409524,0.354762,0.600000,0.409524,0.354762,1.220000,0.485714,0.287619,4.940000,2.727937,2.116111,-0.111345,0.986694,1.135425,0.205000,0.388571,0.430000,2.191667,0.983810,0.908968,4.226667,0.176825,-0.001984,0.488655,1.396218,1.490187,0.805000,0.798095,0.784762,3.411667,1.469524,1.196587,9.166667,2.904762,2.114127,0.600000,0.514286,0.485714,0.000000,-0.104762,-0.130952,4.940000,4.234286,3.999048,0.000000,-1.506349,-1.882937,4.567862,2.496134,1.923823
2008,4,1,9,10,0.200000,0.222078,0.241558,0.200000,0.222078,0.241558,0.400000,0.447013,0.486926,-0.700000,0.228442,0.495498,4.411154,0.969703,0.763894,2.666667,0.668810,0.557359,-1.765000,0.119661,0.304253,4.490238,5.402128,5.399297,4.611154,1.191781,1.005452,2.866667,0.890887,0.798918,-1.365000,0.566674,0.791180,3.790238,5.630570,5.894794,0.000000,0.085714,0.114286,0.200000,0.136364,0.127273,-0.700000,0.228442,0.495498,0.000000,0.000000,0.000000,-0.783513,0.118339,0.371470
2008,5,1,6,7,-0.150000,-0.052273,-0.036364,-0.150000,-0.052273,-0.036364,-0.200000,-0.027273,0.000000,-1.535714,-1.409416,-1.371429,0.339286,4.216986,4.402071,0.000000,2.527273,2.648485,0.843333,-0.196439,-0.315000,0.520238,2.237370,2.417825,0.189286,4.164713,4.365707,-0.150000,2.475000,2.612121,0.643333,-0.223712,-0.315000,-1.015476,0.827955,1.046396,0.000000,0.000000,0.000000,-0.150000,-0.052273,-0.036364,0.000000,-0.222727,-0.254545,-1.535714,-1.186688,-1.116883,-1.366680,-1.305370,-1.278863
2008,6,1,10,10,0.725000,0.587338,0.545996,0.725000,0.587338,0.545996,10.866667,9.268831,8.742280,21.190000,17.813831,16.734978,1.259398,0.507709,0.463160,-0.091667,-0.516955,-0.512590,0.310000,0.633207,0.656778,0.122381,1.290893,1.308712,1.984398,1.095047,1.009156,0.633333,0.070382,0.033405,11.176667,9.902038,9.399058,21.312381,19.104724,18.043690,0.725000,0.621429,0.586905,0.000000,-0.034091,-0.040909,21.190000,18.162857,17.153810,0.000000,-0.349026,-0.418831,20.727667,17.455962,16.406809
2008,7,1,1,4,-1.600000,-1.357298,-1.253209,-1.600000,-1.357298,-1.253209,-3.025000,-1.209576,-0.560594,-16.280000,-11.837205,-10.120331,0.258621,0.829422,0.878149,0.050000,0.258885,0.252346,0.546667,0.493865,0.484859,1.633333,0.721548,0.656361,-1.341379,-0.527876,-0.375060,-1.550000,-1.098413,-1.000863,-2.478333,-0.715711,-0.075735,-14.646667,-11.115657,-9.463970,-1.600000,-1.357298,-1.253209,0.000000,0.000000,0.000000,-16.280000,-11.837205,-10.120331,0.000000,0.000000,0.000000,-15.064698,-10.793629,-9.151611
2008,8,1,1,1,0.400000,0.184679,0.096066,0.400000,0.184679,0.096066,-1.760000,-1.687805,-1.735518,-8.837500,-8.569819,-8.856812,0.136364,0.030725,0.035476,0.100000,0.003416,0.000828,-0.140000,0.047246,0.077681,-1.171429,0.208015,0.334812,0.536364,0.215404,0.131542,0.500000,0.188095,0.096894,-1.900000,-1.640559,-1.657836,-10.008929,-8.361803,-8.521999,0.400000,0.184679,0.096066,0.000000,0.000000,0.000000,0.000000,-1.415652,-2.123478,-8.837500,-7.154167,-6.733333,-9.065325,-8.648570,-8.871875
2008,9,1,12,15,-0.450000,-0.312446,-0.272944,-0.450000,-0.312446,-0.272944,-0.883333,-1.098117,-1.141775,-0.250000,-1.899242,-2.308712,0.037207,0.518025,0.522827,-0.300000,0.017532,0.035931,-0.275000,0.452727,0.458561,-11.959881,-4.352815,-3.864967,-0.412793,0.205579,0.249883,-0.750000,-0.294913,-0.237013,-1.158333,-0.645390,-0.683214,-12.209881,-6.252058,-6.173679,0.000000,0.076190,0.095238,-0.450000,-0.388636,-0.368182,0.000000,0.000000,0.000000,-0.250000,-1.899242,-2.308712,0.135504,-1.609703,-2.047544
2008,10,2,9,10,-0.583333,-0.526581,-0.521673,-0.583333,-0.526581,-0.521673,-12.245238,-10.360827,-9.868577,-7.500000,-7.538439,-7.223715,-3.997894,0.604889,0.780402,-5.883333,-1.791963,-1.549802,2.983333,3.153360,3.011150,9.041667,0.630701,-0.306046,-4.581227,0.078308,0.258728,-6.466667,-2.318544,-2.071476,-9.261905,-7.207468,-6.857428,1.541667,-6.907738,-7.529762,0.000000,0.000000,0.000000,-0.583333,-0.526581,-0.521673,1.900000,1.486957,1.404348,-9.400000,-9.025395,-8.628063,-6.957488,-7.044447,-6.735788
2008,11,1,11,11,8.300000,6.936884,6.496522,8.300000,6.936884,6.496522,16.300000,11.850135,10.502733,14.533333,12.357681,11.304928,-5.145962,-7.466480,-7.383003,-2.150000,-5.085688,-5.233986,-4.269167,-2.652754,-2.309585,-16.434167,-7.898806,-6.683982,3.154038,-0.529596,-0.886482,6.150000,1.851196,1.262536,12.030833,9.197381,8.193148,-1.900833,4.458875,4.620946,8.300000,7.055000,6.640000,0.000000,-0.118116,-0.143478,14.533333,12.766377,12.122319,0.000000,-0.408696,-0.817391,8.605157,7.419820,6.687063
2008,12,1,0,5,1.933333,2.926159,3.257101,1.933333,2.926159,3.257101,3.616667,5.589928,6.247681,9.350000,10.310435,10.630580,0.000000,-2.646199,-2.903497,-0.200000,-1.544022,-1.642826,3.746667,-0.081993,-0.458350,3.975000,-6.365976,-7.360511,1.933333,0.279961,0.353605,1.733333,1.382138,1.614275,7.363333,5.507935,5.789332,13.325000,3.944458,3.270069,1.933333,2.926159,3.257101,0.000000,0.000000,0.000000,9.350000,10.310435,10.630580,0.000000,0.000000,0.000000,8.015777,8.261015,8.342760
2009,1,1,7,7,-2.325000,-1.016008,-0.826268,-2.325000,-1.016008,-0.826268,-0.975000,-0.060079,0.141486,-0.360000,1.023202,1.446087,-8.553571,-3.080682,-2.691883,-3.500000,-1.134387,-0.983992,-1.683333,0.744872,0.984285,3.863333,4.011268,4.008488,-10.878571,-4.096690,-3.518151,-5.825000,-2.150395,-1.810260,-2.658333,0.684792,1.125771,3.503333,5.034470,5.454575,0.000000,0.252174,0.336232,-2.325000,-1.268182,-1.162500,0.000000,1.219565,1.626087,-0.360000,-0.196364,-0.180000,1.378435,1.797410,2.083266
2009,2,1,6,9,-1.350000,-2.204318,-2.242500,-1.350000,-2.204318,-2.242500,-5.225000,-4.884432,-4.667500,-6.866667,-6.000303,-5.673333,3.330372,-3.876848,-4.432165,1.500000,-1.695341,-1.929432,-1.258333,-1.826795,-1.840394,-3.884286,0.736238,1.106058,1.980372,-6.081166,-6.674665,0.150000,-3.899659,-4.171932,-6.483333,-6.711227,-6.507894,-10.750952,-5.264065,-4.567275,0.000000,0.000000,0.000000,-1.350000,-2.204318,-2.242500,0.000000,0.000000,0.000000,-6.866667,-6.000303,-5.673333,-5.831756,-4.330431,-3.976187
2009,3,1,7,8,1.825000,1.373636,1.223182,1.825000,1.373636,1.223182,0.233333,-0.582235,-0.854091,-0.716667,-1.648939,-1.959697,4.945291,4.386982,4.328714,2.170000,1.889205,1.865568,0.455714,-0.550120,-0.633751,0.050000,-2.231054,-2.427541,6.770291,5.760618,5.551896,3.995000,3.262841,3.088750,0.689048,-1.132355,-1.487842,-0.666667,-3.879994,-4.387238,0.000000,0.000000,0.000000,1.825000,1.373636,1.223182,-0.716667,-0.618939,-0.586364,0.000000,-1.030000,-1.373333,-1.972720,-2.578476,-2.780395
2009,4,1,1,3,8.150000,8.028409,7.740909,8.150000,8.028409,7.740909,6.440000,6.179091,5.896970,5.220000,4.885000,4.615152,-0.352941,2.212426,2.453255,-0.650000,0.621591,0.749773,-1.615000,-0.961006,-0.866883,-2.946667,-2.985000,-2.848788,7.797059,10.240835,10.194164,7.500000,8.650000,8.490682,4.825000,5.218084,5.030087,2.273333,1.900000,1.766364,8.150000,7.779545,7.409091,0.000000,0.248864,0.331818,5.220000,4.885000,4.615152,0.000000,0.000000,0.000000,-0.599942,-0.841679,-0.904078
2009,5,1,8,9,-0.975000,-0.418831,-0.001948,-0.975000,-0.418831,-0.001948,-1.533333,-0.948543,-0.582799,-3.580000,-2.660823,-2.253074,9.354629,3.743926,3.282425,4.175000,1.527597,1.299242,3.310238,0.852963,0.621923,4.125000,0.850411,0.520043,8.379629,3.325095,3.280477,3.200000,1.108766,1.297294,1.776905,-0.095580,0.039124,0.545000,-1.810411,-1.733030,0.000000,0.370455,0.740909,-0.975000,-0.789286,-0.742857,0.000000,0.237273,0.474545,-3.580000,-2.898095,-2.727619,-2.815676,-2.306626,-2.199817
