date_time,event_type,in_gc,in_sp,days_until_next_gc,adj_factor,s_1m_adj,s_1m_raw,s_3m,s_1y,stoxx,jk_1m,w_month_t,w_month_t_fix
2013-02-27 15:00:00,EB,0,1,8,1.3636,-0.2727,-0.2000,-0.1000,-0.1750,0.3629,0,0.1000,0.0500
2013-02-28 09:45:00,EB,0,1,7,1.3043,-0.2174,-0.1667,-0.1000,-0.3875,-0.4540,0,0.0500,0.0000
2013-02-28 11:00:00,EB,0,1,7,1.3043,-0.5217,-0.4000,-0.1500,-0.5375,-0.1808,0,0.0500,0.0000
2013-02-28 16:00:00,EB,0,1,7,1.3043,0.1304,0.1000,-0.0200,-0.1938,-0.0141,0,0.0500,0.0000
2013-03-07 13:45:00,GC_ME,1,0,0,1.0000,0.3000,0.3000,0.6333,2.3250,-0.0606,1,0.8095,0.7619
2013-03-08 09:20:00,EB,0,1,27,NaN,NaN,0.4000,-0.0667,-0.4571,0.2177,0,0.7619,0.7143
2013-03-11 10:00:00,EB,0,1,24,5.0000,0.5000,0.1000,0.0333,0.2833,-0.0722,0,0.7143,0.6667
2013-03-12 11:30:00,EB,0,1,23,4.2857,0.0000,0.0000,-0.0500,-0.0333,0.1095,0,0.6667,0.6190
2013-03-18 10:00:00,EB,0,1,17,2.3077,0.2308,0.1000,0.6500,-0.1333,0.2223,0,0.4762,0.4286
2013-03-19 16:00:00,EB,0,1,16,2.1429,0.2143,0.1000,0.1000,0.5500,-0.2064,0,0.4286,0.3810
2013-03-20 13:30:00,EB,0,1,15,2.0000,0.2000,0.1000,0.2000,0.7833,-0.0981,0,0.3810,0.3333
2013-03-25 12:00:00,EB,0,1,10,1.5000,0.0000,0.0000,0.1000,0.4333,-0.2842,0,0.2381,0.1905
2013-04-04 13:45:00,GC_ME,1,0,0,1.0000,-0.2000,-0.2000,0.1000,-0.6857,-0.8227,0,0.8636,0.8182
2013-04-05 11:30:00,EB,0,1,27,NaN,NaN,0.1250,0.1000,0.2750,-0.6061,0,0.8182,0.7727
2013-04-08 12:45:00,P,0,1,24,5.0000,0.0000,0.0000,0.1000,0.7286,-0.0589,0,0.7727,0.7273
2013-04-11 16:30:00,EB,0,1,21,3.3333,0.0000,0.0000,0.1000,-0.0333,0.6115,0,0.6364,0.5909
2013-04-15 15:30:00,P,0,1,17,2.3077,0.0000,0.0000,-0.2000,0.1000,-0.1458,0,0.5455,0.5000
2013-04-16 15:00:00,P,0,1,16,2.1429,-0.2143,-0.1000,0.2000,0.2250,0.0625,0,0.5000,0.4545
2013-04-22 13:00:00,EB,0,1,10,1.5000,0.0000,0.0000,-0.2000,0.0333,-0.1182,0,0.3182,0.2727
2013-04-24 14:30:00,EB,0,1,8,1.3636,0.1364,0.1000,-0.1667,-0.1400,0.0832,0,0.2273,0.1818
2013-04-24 15:00:00,EB,0,1,8,1.3636,-0.1364,-0.1000,-0.0400,-0.0333,0.4703,0,0.2273,0.1818
2013-04-25 09:55:00,EB,0,1,7,1.3043,0.2609,0.2000,0.0167,0.3714,-0.0717,0,0.1818,0.1364
2013-04-25 14:00:00,EB,0,1,7,1.3043,0.0000,0.0000,0.0000,-0.0333,-0.1567,0,0.1818,0.1364
2013-04-25 14:30:00,EB,0,1,7,1.3043,0.0000,0.0000,-0.1000,-0.1667,-0.5692,0,0.1818,0.1364
2013-04-29 12:00:00,EB,0,1,3,1.1111,0.0000,0.0000,0.0000,0.0000,0.0497,0,0.0909,0.0455
2013-05-02 13:45:00,GC_ME,1,0,0,1.0000,-0.2333,-0.2333,-0.2500,-1.9286,0.0037,1,0.9565,0.9130
2013-05-02 17:00:00,P,0,1,35,NaN,NaN,0.1000,-0.2333,-0.7833,0.3477,0,0.9565,0.9130
2013-05-03 11:45:00,EB,0,1,34,NaN,NaN,-0.1000,-0.1000,-0.3600,0.2103,0,0.9130,0.8696
2013-05-06 15:00:00,P,0,1,31,NaN,NaN,0.0000,-0.0000,0.0800,-0.0530,0,0.8696,0.8261
2013-05-08 14:15:00,EB,0,1,29,NaN,NaN,0.0000,0.1000,0.1667,-0.1026,0,0.7826,0.7391
2013-05-08 17:00:00,EB,0,1,29,NaN,NaN,NaN,0.1000,-0.1667,0.1237,0,0.7826,0.7391
2013-05-16 15:30:00,EB,0,1,21,3.3333,-0.1111,-0.0333,-0.2500,-0.2125,-0.1084,0,0.5217,0.4783
2013-05-17 11:15:00,EB,0,1,20,3.0000,-0.3000,-0.1000,-0.0333,-0.5000,0.6563,0,0.4783,0.4348
2013-05-17 11:30:00,EB,0,1,20,3.0000,-0.3000,-0.1000,0.1000,-0.4250,0.4517,0,0.4783,0.4348
2013-05-17 12:15:00,EB,0,1,20,3.0000,-1.2000,-0.4000,-0.0667,-0.4286,-0.0959,0,0.4783,0.4348
2013-05-17 13:00:00,EB,0,1,20,3.0000,0.0000,0.0000,0.0333,0.1857,-0.0992,0,0.4783,0.4348
2013-05-23 14:50:00,EB,0,1,14,1.8750,0.0000,0.0000,-0.2000,0.1250,-0.0101,0,0.3043,0.2609
2013-05-24 14:30:00,EB,0,1,13,1.7647,0.7059,0.4000,0.1000,0.1167,-0.2362,0,0.2609,0.2174
2013-05-28 14:00:00,EB,0,1,9,1.4286,0.4286,0.3000,0.1000,-0.2000,0.1757,0,0.1739,0.1304
2013-05-28 17:00:00,EB,0,1,9,1.4286,NaN,NaN,0.1000,0.9400,-0.2838,0,0.1739,0.1304
2013-05-29 17:00:00,EB,0,1,8,1.3636,0.0000,0.0000,0.0000,0.1200,-0.3262,0,0.1304,0.0870
2013-06-06 13:45:00,GC_ME,1,0,0,1.0000,0.4500,0.4500,0.7500,3.1833,-0.7378,1,0.8500,0.8000
2013-06-10 10:00:00,EB,0,1,24,5.0000,0.5000,0.1000,0.2500,0.0833,0.2443,0,0.7500,0.7000
2013-06-11 15:10:00,EB,0,1,23,4.2857,0.0000,0.0000,0.1000,0.1250,-0.0754,0,0.7000,0.6500
2013-06-12 13:30:00,EB,0,1,22,3.7500,-0.1250,-0.0333,0.0000,-0.1600,-0.0278,0,0.6500,0.6000
2013-06-13 17:00:00,P,0,1,21,3.3333,-0.3333,-0.1000,-0.1000,0.0250,-0.0428,0,0.6000,0.5500
2013-06-14 13:00:00,EB,0,1,20,3.0000,0.6000,0.2000,-0.1000,-0.4167,0.2018,0,0.5500,0.5000
2013-06-17 15:15:00,EB,0,1,17,2.3077,0.0000,0.0000,-0.1000,0.1800,0.2668,0,0.5000,0.4500
2013-06-24 14:45:00,EB,0,1,10,1.5000,0.6500,0.4333,0.8286,-0.4571,0.2438,0,0.2500,0.2000
2013-06-25 14:15:00,P,0,1,9,1.4286,0.1429,0.1000,0.1714,0.9429,-0.2636,0,0.2000,0.1500
2013-06-26 09:30:00,EB,0,1,8,1.3636,-0.1091,-0.0800,-0.0750,-0.1400,1.0041,0,0.1500,0.1000
2013-06-26 14:15:00,EB,0,1,8,1.3636,0.0000,0.0000,-0.1333,-0.4200,0.0073,0,0.1500,0.1000
2013-07-04 13:45:00,GC_ME,1,0,0,1.0000,-0.3000,-0.3000,-0.9571,-2.9167,1.6183,1,0.8696,0.8261
2013-07-05 12:30:00,EB,0,1,27,NaN,NaN,0.0000,-0.1000,0.1167,-0.0545,0,0.8261,0.7826
2013-07-08 15:00:00,P,0,1,24,5.0000,0.5000,0.1000,-0.1000,-0.0833,-0.0527,0,0.7826,0.7391
2013-07-09 17:00:00,EB,0,1,23,4.2857,NaN,NaN,-0.1000,0.0750,0.0556,0,0.7391,0.6957
2013-07-10 16:00:00,EB,0,1,22,3.7500,0.0000,0.0000,-0.0333,0.4250,-0.1151,0,0.6957,0.6522
2013-07-10 16:15:00,EB,0,1,22,3.7500,NaN,NaN,-0.1000,0.5429,-0.0530,0,0.6957,0.6522
2013-07-11 10:30:00,EB,0,1,21,3.3333,-0.3333,-0.1000,0.2500,0.2667,-0.0914,0,0.6522,0.6087
2013-07-15 15:00:00,EB,0,1,17,2.3077,0.0000,0.0000,0.1000,-0.1000,0.0899,0,0.5652,0.5217
2013-07-15 17:00:00,EB,0,1,17,2.3077,NaN,NaN,NaN,-0.2000,0.0872,0,0.5652,0.5217
2013-08-01 13:45:00,GC_ME,1,0,0,1.0000,0.0000,0.0000,0.1500,2.1667,0.2224,1,1.0000,0.9545
2013-08-21 12:00:00,EB,0,1,15,2.0000,0.2000,0.1000,0.1000,0.1429,0.0342,0,0.3636,0.3182
2013-08-27 13:00:00,EB,0,1,9,1.4286,0.0000,0.0000,-0.2000,-0.0800,0.1128,0,0.1818,0.1364
2013-08-29 14:00:00,EB,0,1,7,1.3043,0.0000,0.0000,0.0000,0.2400,-0.2308,0,0.0909,0.0455
2013-09-02 13:20:00,EB,0,1,3,1.1111,0.0000,0.0000,-0.1000,0.1000,0.1833,0,1.0000,0.9524
2013-09-04 10:55:00,EB,0,1,1,1.0345,0.0000,0.0000,-0.1000,-0.1750,-0.0446,0,0.9048,0.8571
2013-09-05 13:45:00,GC_ME,1,0,0,1.0000,0.0000,0.0000,-0.1333,-0.6143,0.1197,1,0.8571,0.8095
2013-09-06 12:40:00,EB,0,1,26,NaN,NaN,0.0000,0.3000,0.1833,0.0440,0,0.8095,0.7619
2013-09-10 14:30:00,EB,0,1,22,3.7500,0.0000,0.0000,0.1000,0.1800,-0.0457,0,0.7143,0.6667
2013-09-11 12:00:00,EB,0,1,21,3.3333,0.3333,0.1000,0.0000,0.1000,0.1316,0,0.6667,0.6190
2013-09-12 13:40:00,P,0,1,20,3.0000,0.0000,0.0000,0.0000,-0.1000,0.1836,0,0.6190,0.5714
2013-09-16 10:00:00,P,0,1,16,2.1429,-2.2500,-1.0500,0.1000,0.3000,0.0391,0,0.5238,0.4762
2013-09-17 10:30:00,EB,0,1,15,2.0000,0.0000,0.0000,0.0000,0.1400,0.1017,0,0.4762,0.4286
2013-09-23 15:00:00,P,0,1,9,1.4286,0.0000,0.0000,-0.1000,-0.1667,-0.2369,0,0.2857,0.2381
2013-09-24 13:00:00,EB,0,1,8,1.3636,0.0000,0.0000,-0.1000,0.0200,0.0644,0,0.2381,0.1905
2013-09-25 14:00:00,EB,0,1,7,1.3043,0.1304,0.1000,-0.1000,0.1000,0.2481,0,0.1905,0.1429
2013-09-26 10:30:00,EB,0,1,6,1.2500,0.0625,0.0500,0.1000,0.0500,-0.1621,0,0.1429,0.0952
2013-09-26 15:20:00,EB,0,1,6,1.2500,0.0000,0.0000,0.0000,0.1000,0.2618,0,0.1429,0.0952
2013-09-26 16:10:00,EB,0,1,6,1.2500,0.0000,0.0000,0.0000,-0.1600,-0.3424,0,0.1429,0.0952
2013-09-27 10:30:00,EB,0,1,5,1.2000,-0.1200,-0.1000,0.1000,-0.1333,-0.0661,0,0.0952,0.0476
2013-09-27 11:00:00,P,0,1,5,1.2000,0.0000,0.0000,0.1000,-0.2333,-0.3824,0,0.0952,0.0476
2013-09-30 09:45:00,EB,0,1,2,1.0714,0.0000,0.0000,0.0000,-0.0600,0.1187,0,0.0476,0.0000
2013-10-02 13:45:00,GC_ME,1,0,0,1.0000,0.0000,0.0000,-0.1333,0.0000,-0.2012,1,0.9565,0.9130
2013-10-03 17:00:00,EB,0,1,35,NaN,NaN,NaN,-0.1000,0.2000,-0.0269,0,0.9130,0.8696
2013-10-07 11:30:00,EB,0,1,31,NaN,NaN,-0.1000,0.2000,0.0250,0.1115,0,0.8261,0.7826
2013-10-07 13:15:00,EB,0,1,31,NaN,NaN,0.0000,-0.1000,-0.1000,0.1363,0,0.8261,0.7826
2013-10-11 14:30:00,EB,0,1,27,NaN,NaN,0.0000,0.0000,0.2833,0.0283,0,0.6522,0.6087
2013-10-11 15:00:00,P,0,1,27,NaN,NaN,0.0000,-0.1000,0.3333,0.2337,0,0.6522,0.6087
2013-11-04 12:30:00,EB,0,1,3,1.1111,0.0000,0.0000,-0.2000,-0.1000,-0.0542,0,0.9524,0.9048
2013-11-05 14:30:00,P,0,1,2,1.0714,0.3214,0.3000,0.0000,0.3000,-0.0824,0,0.9048,0.8571
2013-11-05 15:00:00,EB,0,1,2,1.0714,0.0000,0.0000,0.0000,0.3429,0.0030,0,0.9048,0.8571
2013-11-07 13:45:00,GC_ME,1,0,0,1.0000,-0.2000,-0.2000,-0.4500,-2.5000,0.9268,1,0.8095,0.7619
2013-11-08 15:00:00,EB,0,1,27,NaN,NaN,0.0000,0.0333,-0.0500,0.4357,0,0.7619,0.7143
2013-11-12 17:00:00,EB,0,1,23,4.2857,0.8571,0.2000,0.3000,0.0000,-0.3137,0,0.6667,0.6190
2013-11-15 13:15:00,EB,0,1,20,3.0000,-0.3000,-0.1000,0.0667,0.1250,-0.0534,0,0.5238,0.4762
2013-11-18 09:30:00,EB,0,1,17,2.3077,0.4615,0.2000,0.2000,0.3000,-0.1200,0,0.4762,0.4286
2013-11-19 09:30:00,EB,0,1,16,2.1429,0.3857,0.1800,0.1000,0.3625,-0.0587,0,0.4286,0.3810
2013-11-21 11:00:00,P,0,1,14,1.8750,0.1875,0.1000,0.1000,0.3286,0.2620,0,0.3333,0.2857
2013-11-22 09:30:00,P,0,1,13,1.7647,0.5798,0.3286,0.1667,0.2200,-0.1646,0,0.2857,0.2381
2013-11-26 13:30:00,EB,0,1,9,1.4286,-1.6286,-1.1400,-0.9167,-0.6875,0.0361,0,0.1905,0.1429
2013-11-28 09:30:00,EB,0,1,7,1.3043,0.4957,0.3800,0.3667,0.3333,0.2346,0,0.0952,0.0476
2013-11-29 09:30:00,EB,0,1,6,1.2500,0.0625,0.0500,-0.2000,-0.1833,-0.0827,0,0.0476,0.0000
2013-12-02 10:15:00,EB,0,1,3,1.1111,0.0000,0.0000,-0.1000,-0.0200,-0.0201,0,1.0000,0.9545
2013-12-05 13:45:00,GC_ME,1,0,0,1.0000,1.0875,1.0875,0.9400,1.4000,-0.3456,1,0.8636,0.8182
2013-12-06 09:30:00,EB,0,1,34,NaN,NaN,1.1429,0.9000,0.3714,-0.0698,0,0.8182,0.7727
2013-12-10 13:00:00,P,0,1,30,NaN,NaN,-0.2000,0.1000,0.0000,-0.2201,0,0.7273,0.6818
2013-12-11 12:00:00,EB,0,1,29,NaN,NaN,-0.1000,0.2000,0.2000,0.0812,0,0.6818,0.6364
2013-12-12 15:15:00,EB,0,1,28,NaN,NaN,0.1000,0.2000,0.3571,-0.2884,0,0.6364,0.5909
2013-12-13 10:45:00,EB,0,1,27,NaN,NaN,0.1000,0.1000,-0.4571,-0.0624,0,0.5909,0.5455
2013-12-13 12:15:00,EB,0,1,27,NaN,NaN,0.5000,0.3500,0.7429,0.0255,0,0.5909,0.5455
2013-12-16 15:00:00,P,0,1,24,5.0000,-0.5000,-0.1000,-0.1000,-0.2000,0.2115,0,0.5455,0.5000
2014-01-09 13:45:00,GC_ME,1,0,0,1.0000,-0.0500,-0.0500,-0.3000,-0.8625,-0.3506,0,0.7391,0.6957
2014-01-13 11:00:00,EB,0,1,24,5.0000,-0.3750,-0.0750,-0.0333,-0.2200,-0.1942,0,0.6522,0.6087
2014-01-14 15:00:00,EB,0,1,23,4.2857,3.3214,0.7750,0.6200,0.5857,-0.0274,0,0.6087,0.5652
2014-01-15 14:05:00,EB,0,1,22,3.7500,0.3750,0.1000,0.1429,0.2857,-0.0032,0,0.5652,0.5217
2014-01-22 12:30:00,EB,0,1,15,2.0000,0.4000,0.2000,0.0333,0.1800,0.0713,0,0.3478,0.3043
2014-01-31 15:30:00,EB,0,1,6,1.2500,-0.9167,-0.7333,-0.3333,0.1800,0.4482,0,0.0435,0.0000
2014-02-06 13:45:00,GC_ME,1,0,0,1.0000,2.2600,2.2600,2.7857,3.1857,0.0241,0,0.8500,0.8000
2014-02-07 11:45:00,EB,0,1,27,NaN,NaN,-0.1500,0.1000,-0.0333,0.0973,0,0.8000,0.7500
2014-02-12 12:10:00,EB,0,1,22,3.7500,-0.5625,-0.1500,-0.3400,-0.6833,-0.2951,0,0.6500,0.6000
2014-02-12 16:30:00,P,0,1,22,3.7500,-1.5000,-0.4000,-0.1000,0.2667,-0.2615,0,0.6500,0.6000
2014-02-13 11:00:00,EB,0,1,21,3.3333,-0.4444,-0.1333,0.1000,0.0000,0.0276,0,0.6000,0.5500
2014-02-13 12:20:00,EB,0,1,21,3.3333,-0.3333,-0.1000,0.1000,0.1000,-0.1138,0,0.6000,0.5500
2014-02-18 12:20:00,EB,0,1,16,2.1429,0.1786,0.0833,0.2000,0.2750,0.1259,0,0.4500,0.4000
2014-02-20 11:30:00,EB,0,1,14,1.8750,0.7500,0.4000,-0.0600,0.1000,0.0969,0,0.3500,0.3000
2014-02-26 14:00:00,EB,0,1,8,1.3636,0.2727,0.2000,-0.1000,-0.3286,-0.0032,0,0.1500,0.1000
2014-02-27 16:30:00,EB,0,1,7,1.3043,0.0870,0.0667,-0.0333,0.2400,0.4891,0,0.1000,0.0500
2014-03-03 15:00:00,P,0,1,3,1.1111,-0.1111,-0.1000,-0.2250,-0.0143,0.4289,0,1.0000,0.9524
2014-03-06 13:45:00,GC_ME,1,0,0,1.0000,3.9333,3.9333,3.3333,2.6250,-0.3196,1,0.8571,0.8095
2014-03-07 11:20:00,EB,0,1,27,NaN,NaN,0.3800,0.6111,1.2714,-0.0460,0,0.8095,0.7619
2014-03-12 14:00:00,EB,0,1,22,3.7500,0.3750,0.1000,0.1000,-0.2429,-0.1277,0,0.6667,0.6190
2014-03-20 16:00:00,EB,0,1,14,1.8750,-0.7500,-0.4000,-0.1000,-0.1667,0.0114,0,0.3810,0.3333
2014-03-24 13:00:00,EB,0,1,10,1.5000,0.0000,0.0000,-0.0333,-0.2857,0.2526,0,0.2857,0.2381
2014-03-25 17:00:00,P,0,1,9,1.4286,-0.2857,-0.2000,-0.1000,-0.6000,0.1102,0,0.2381,0.1905
2014-03-31 11:00:00,EB,0,1,3,1.1111,0.1111,0.1000,0.0000,-0.1600,-0.1535,0,0.0476,0.0000
2014-04-03 13:45:00,GC_ME,1,0,0,1.0000,2.8333,2.8333,1.4714,1.3800,0.7972,0,0.9091,0.8636
2014-04-07 11:40:00,EB,0,1,31,NaN,NaN,0.1000,-0.1000,-0.0333,-0.2310,0,0.8182,0.7727
2014-04-07 15:00:00,EB,0,1,31,NaN,NaN,-0.2333,0.0000,-0.2333,-0.1584,0,0.8182,0.7727
2014-04-09 12:15:00,EB,0,1,29,NaN,NaN,0.2667,0.2000,0.2833,-0.1353,0,0.7273,0.6818
2014-04-10 15:00:00,EB,0,1,28,NaN,NaN,0.1333,0.1000,0.0333,0.1133,0,0.6818,0.6364
2014-04-17 16:00:00,EB,0,1,21,3.3333,0.3333,0.1000,0.0000,-0.0000,0.0130,0,0.4545,0.4091
2014-04-24 11:00:00,P,0,1,14,1.8750,0.3750,0.2000,0.1000,-0.2000,-0.0056,0,0.2273,0.1818
2014-04-28 15:30:00,EB,0,1,10,1.5000,1.0800,0.7200,0.2000,0.3333,0.2259,0,0.1364,0.0909
2014-04-30 11:00:00,EB,0,1,8,1.3636,-0.1364,-0.1000,0.2250,0.4600,-0.2084,0,0.0455,0.0000
2014-05-08 13:45:00,GC_ME,1,0,0,1.0000,3.5333,3.5333,0.4000,-2.2000,0.2406,0,0.7727,0.7273
2014-05-14 09:30:00,EB,0,1,22,3.7500,-2.0625,-0.5500,-0.5167,-0.7143,-0.1720,0,0.5909,0.5455
2014-05-15 10:50:00,EB,0,1,21,3.3333,-1.0000,-0.3000,-0.0667,0.2800,0.2621,0,0.5455,0.5000
2014-05-16 11:30:00,EB,0,1,20,3.0000,0.4500,0.1500,0.1600,-0.1000,-0.3890,0,0.5000,0.4545
2014-05-19 10:00:00,EB,0,1,17,2.3077,-0.2308,-0.1000,0.1800,0.1667,-0.6214,0,0.4545,0.4091
2014-05-19 11:30:00,EB,0,1,17,2.3077,0.0000,0.0000,0.0500,0.0600,0.1373,0,0.4545,0.4091
2014-05-23 09:30:00,EB,0,1,13,1.7647,-0.3529,-0.2000,-0.1000,-0.0833,0.1004,0,0.2727,0.2273
2014-05-26 10:00:00,P,0,1,10,1.5000,-0.1500,-0.1000,-0.1000,-0.1500,0.1048,0,0.2273,0.1818
2014-05-27 15:30:00,P,0,1,9,1.4286,0.0000,0.0000,0.0333,0.2143,0.0910,0,0.1818,0.1364
2014-05-27 17:00:00,EB,0,1,9,1.4286,-0.4286,-0.3000,0.2000,0.3000,-0.0705,0,0.1818,0.1364
2014-05-28 15:00:00,EB,0,1,8,1.3636,-0.1364,-0.1000,-0.0000,0.0000,-0.0413,0,0.1364,0.0909
2014-06-02 12:30:00,EB,0,1,3,1.1111,0.0370,0.0333,0.1000,-0.1000,0.0129,0,1.0000,0.9524
2014-06-04 15:00:00,EB,0,1,1,1.0345,-0.1552,-0.1500,0.0000,-0.2000,0.1029,0,0.9048,0.8571
2014-06-05 13:45:00,GC_ME,1,0,0,1.0000,-4.2333,-4.2333,-2.4667,0.4500,0.7614,1,0.8571,0.8095
2014-06-10 13:15:00,EB,0,1,23,4.2857,-3.4286,-0.8000,-0.3750,-0.2400,-0.1325,0,0.7143,0.6667
2014-06-11 10:15:00,EB,0,1,22,3.7500,-1.1250,-0.3000,-0.4000,-0.3000,-0.0003,0,0.6667,0.6190
2014-06-11 11:00:00,P,0,1,22,3.7500,-0.0000,-0.0000,-0.3400,-0.4000,-0.2166,0,0.6667,0.6190
2014-06-20 10:15:00,EB,0,1,13,1.7647,0.3529,0.2000,0.2000,0.4000,0.1816,0,0.3333,0.2857
2014-06-23 14:00:00,EB,0,1,10,1.5000,-0.4500,-0.3000,-0.1333,0.1000,-0.0501,0,0.2857,0.2381
2014-06-24 15:50:00,EB,0,1,9,1.4286,0.1429,0.1000,0.1000,0.0333,0.2315,0,0.2381,0.1905
2014-07-03 13:45:00,GC_ME,1,0,0,1.0000,-0.2000,-0.2000,-0.4500,-0.5000,0.4825,1,0.9130,0.8696
2014-07-23 13:30:00,EB,0,1,15,2.0000,0.0000,0.0000,0.4000,-0.1000,-0.0219,0,0.3043,0.2609
2014-08-07 13:45:00,GC_ME,1,0,0,1.0000,0.0500,0.0500,0.1500,0.2333,0.0184,0,0.8095,0.7619
2014-09-02 11:15:00,EB,0,1,2,1.0714,-0.1071,-0.1000,-0.0667,-0.6667,-0.0663,0,0.9545,0.9091
2014-09-03 11:30:00,EB,0,1,1,1.0345,-0.1034,-0.1000,-0.2000,0.2000,-0.0902,0,0.9091,0.8636
2014-09-04 13:45:00,GC_ME,1,0,0,1.0000,-5.4667,-5.4667,-5.3667,-4.4000,0.9993,1,0.8636,0.8182
2014-09-08 12:15:00,EB,0,1,24,5.0000,-0.5000,-0.1000,0.2000,0.0000,-0.1406,0,0.7727,0.7273
2014-09-08 15:30:00,EB,0,1,24,5.0000,0.5000,0.1000,-0.1000,-0.1000,0.1674,0,0.7727,0.7273
2014-09-10 17:00:00,EB,0,1,22,3.7500,NaN,NaN,NaN,-0.2000,0.0935,0,0.6818,0.6364
2014-09-17 11:00:00,EB,0,1,15,2.0000,0.0000,0.0000,-0.1000,0.1000,-0.0077,0,0.4545,0.4091
2014-09-22 12:30:00,EB,0,1,10,1.5000,0.0000,0.0000,0.1000,-0.1000,0.1362,0,0.3182,0.2727
2014-09-22 15:00:00,P,0,1,10,1.5000,0.0000,0.0000,0.0000,0.0667,0.0429,0,0.3182,0.2727
2014-09-26 12:15:00,EB,0,1,6,1.2500,0.0000,0.0000,0.0000,-0.2000,0.0165,0,0.1364,0.0909
2014-09-26 17:00:00,EB,0,1,6,1.2500,NaN,NaN,NaN,NaN,0.1434,0,0.1364,0.0909
2014-09-30 09:45:00,EB,0,1,2,1.0714,-0.1071,-0.1000,0.0500,0.0333,-0.1079,0,0.0455,0.0000
2014-10-02 13:45:00,GC_ME,1,0,0,1.0000,0.5000,0.5000,0.0000,0.2000,-1.5983,1,0.9565,0.9130
2014-10-09 17:00:00,P,0,1,28,NaN,NaN,NaN,0.0000,0.0000,0.2181,0,0.7391,0.6957
2014-10-10 16:00:00,P,0,1,27,NaN,NaN,NaN,0.0000,0.0000,-0.6214,0,0.6957,0.6522
2014-10-13 14:00:00,EB,0,1,24,5.0000,0.0000,0.0000,0.2000,-0.0500,0.2258,0,0.6522,0.6087
2014-10-17 09:45:00,EB,0,1,20,3.0000,0.0000,0.0000,0.1000,-0.1400,0.9970,0,0.4783,0.4348
2014-10-17 10:00:00,EB,0,1,20,3.0000,0.0000,0.0000,0.1500,0.3400,0.4166,0,0.4783,0.4348
2014-10-20 13:50:00,EB,0,1,17,2.3077,0.0000,0.0000,-2.7000,-0.1667,0.0762,0,0.4348,0.3913
2014-10-22 15:40:00,EB,0,1,15,2.0000,0.0000,0.0000,0.0000,-0.1667,0.2104,0,0.3478,0.3043
2014-10-24 16:30:00,P,0,1,13,1.7647,NaN,NaN,-0.6000,-0.1000,0.0950,0,0.2609,0.2174
2014-11-03 13:00:00,EB,0,1,3,1.1111,-0.3333,-0.3000,-0.3000,0.1333,-0.0520,0,1.0000,0.9500
2014-11-06 13:45:00,GC_ME,1,0,0,1.0000,0.4000,0.4000,-0.0667,-0.3000,1.2007,0,0.8500,0.8000
2014-11-07 16:15:00,EB,0,1,27,NaN,NaN,0.2000,-0.4000,0.4333,0.5567,0,0.8000,0.7500
2014-11-12 15:00:00,P,0,1,22,3.7500,-5.2500,-1.4000,-0.8000,-0.1000,-0.0282,0,0.6500,0.6000
2014-11-13 14:15:00,EB,0,1,21,3.3333,0.0000,0.0000,-0.3000,-0.2000,-0.2929,0,0.6000,0.5500
2014-11-17 10:00:00,EB,0,1,17,2.3077,0.2308,0.1000,-0.1000,0.2000,-0.4502,0,0.5000,0.4500
2014-11-17 14:30:00,EB,0,1,17,2.3077,-0.4615,-0.2000,-0.4333,-0.0125,-0.2056,0,0.5000,0.4500
2014-11-17 15:45:00,EB,0,1,17,2.3077,-0.4615,-0.2000,-0.1000,-0.0500,0.9682,0,0.5000,0.4500
2014-11-17 17:00:00,P,0,1,17,2.3077,NaN,NaN,-0.1000,NaN,0.0483,0,0.5000,0.4500
2014-11-18 09:30:00,EB,0,1,16,2.1429,-1.0000,-0.4667,0.0000,-0.1333,0.2353,0,0.4500,0.4000
2014-11-19 10:00:00,EB,0,1,15,2.0000,0.1400,0.0700,-0.0250,0.0667,0.5210,0,0.4000,0.3500
2014-11-20 15:30:00,EB,0,1,14,1.8750,0.0000,0.0000,-0.9000,0.0400,0.3357,0,0.3500,0.3000
2014-11-20 16:30:00,EB,0,1,14,1.8750,-0.2344,-0.1250,-0.1000,0.1000,0.3005,0,0.3500,0.3000
2014-11-20 16:30:00,P,0,1,14,1.8750,-0.2344,-0.1250,-0.1000,0.1000,0.3005,0,0.3500,0.3000
2014-11-24 11:00:00,EB,0,1,10,1.5000,0.7500,0.5000,0.1000,0.0000,0.0983,0,0.2500,0.2000
2014-11-26 10:10:00,EB,0,1,8,1.3636,-0.3545,-0.2600,-0.0875,-0.3200,0.1804,0,0.1500,0.1000
2014-11-27 12:30:00,P,0,1,7,1.3043,-0.2609,-0.2000,-0.3000,-0.1250,0.0862,0,0.1000,0.0500
2014-11-27 15:30:00,P,0,1,7,1.3043,-0.6522,-0.5000,-1.6000,-0.3000,0.0080,0,0.1000,0.0500
2014-12-04 13:45:00,GC_ME,1,0,0,1.0000,0.1333,0.1333,0.3000,0.7833,-1.6187,1,0.8696,0.8261
2014-12-10 16:00:00,EB,0,1,43,NaN,NaN,-0.6000,-0.2000,0.1000,-0.8390,0,0.6957,0.6522
2015-01-22 13:45:00,GC_ME,1,0,0,1.0000,-0.1450,-0.1450,-0.3433,-1.4517,0.4856,1,0.3182,0.2727
2015-01-29 10:10:00,EB,0,1,35,NaN,NaN,1.6000,0.0700,0.0400,0.2601,0,0.0909,0.0455
