equation,block,block_held_at_1,h,lambda_h,tau_block,tau_pooled,d_fmar_ols,d_block_ols,d_pooled_ols,ratio_block,ratio_pooled
mps,mps,1,1,0.0084568,1.00000,1.00000,0.285473,0.285465,0.285424,0.99997,0.99983
mps,i1y,0,1,0.0084568,0.49257,0.10537,0.417491,0.417763,0.418089,1.00065,1.00143
mps,ip,0,1,0.0084568,1.00200,0.15224,0.0134782,0.0133781,0.013571,0.99257,1.00688
mps,hicp,0,1,0.0084568,0.81284,0.07039,0.0210915,0.0210932,0.0213043,1.00008,1.01009
mps,stoxx,0,1,0.0084568,0.65748,0.13807,0.00387448,0.00387634,0.00388288,1.00048,1.00217
i1y,mps,1,1,0.0084568,1.00000,1.00000,0.702282,0.702388,0.701949,1.00015,0.99953
i1y,i1y,0,1,0.0084568,0.37845,2.68438,1.32918,1.3308,1.31478,1.00122,0.98917
i1y,ip,0,1,0.0084568,0.68606,1.54103,0.0315844,0.0315963,0.031479,1.00038,0.99666
i1y,hicp,0,1,0.0084568,0.73074,0.69897,0.0465975,0.0466475,0.0466733,1.00107,1.00163
i1y,stoxx,0,1,0.0084568,0.89956,1.85200,0.00796051,0.00794775,0.00787433,0.99840,0.98917
ip,mps,1,1,0.0084568,1.00000,1.00000,4.81501,4.8153,4.81405,1.00006,0.99980
ip,i1y,0,1,0.0084568,0.37730,2.53094,4.72485,4.73111,4.69279,1.00133,0.99322
ip,ip,0,1,0.0084568,0.57932,1.61536,0.265621,0.266037,0.263345,1.00157,0.99143
ip,hicp,0,1,0.0084568,1.30005,1.38696,0.597529,0.593227,0.593701,0.99280,0.99359
ip,stoxx,0,1,0.0084568,0.52470,1.20436,0.0712102,0.0713399,0.0710398,1.00182,0.99761
hicp,mps,1,1,0.0084568,1.00000,1.00000,1.47257,1.46872,1.46988,0.99738,0.99818
hicp,i1y,0,1,0.0084568,0.73865,1.37071,1.23863,1.23722,1.23342,0.99887,0.99579
hicp,ip,0,1,0.0084568,1.16491,1.48246,0.08723,0.0862165,0.0862015,0.98838,0.98821
hicp,hicp,0,1,0.0084568,17.95662,16.09370,0.567017,0.185465,0.192875,0.32709,0.34016
hicp,stoxx,0,1,0.0084568,1.39842,2.05587,0.0269693,0.0267097,0.0264672,0.99038,0.98138
stoxx,mps,1,1,0.0084568,1.00000,1.00000,21.948,21.949,21.9457,1.00004,0.99989
stoxx,i1y,0,1,0.0084568,0.40597,1.17574,20.161,20.2047,20.1211,1.00217,0.99802
stoxx,ip,0,1,0.0084568,0.67227,1.11248,1.05893,1.05959,1.05661,1.00063,0.99781
stoxx,hicp,0,1,0.0084568,0.67968,0.35073,2.86406,2.86776,2.87491,1.00129,1.00379
stoxx,stoxx,0,1,0.0084568,0.62616,0.26206,0.639643,0.640401,0.642007,1.00119,1.00370
mps,mps,1,2,0.0244432,1.00000,1.00000,0.249953,0.249832,0.249622,0.99952,0.99868
mps,i1y,0,2,0.0244432,0.31608,0.09712,0.494236,0.494864,0.495045,1.00127,1.00164
mps,ip,0,2,0.0244432,0.63774,0.14002,0.0130059,0.0130786,0.013218,1.00559,1.01630
mps,hicp,0,2,0.0244432,0.50221,0.06482,0.0328792,0.0332203,0.033551,1.01037,1.02043
mps,stoxx,0,2,0.0244432,0.51397,0.12280,0.00473441,0.00474482,0.00475443,1.00220,1.00423
i1y,mps,1,2,0.0244432,1.00000,1.00000,1.18562,1.18673,1.17948,1.00094,0.99483
i1y,i1y,0,2,0.0244432,0.65609,2.82598,1.35333,1.35426,1.32937,1.00069,0.98229
i1y,ip,0,2,0.0244432,0.52476,1.56329,0.0577685,0.0579469,0.0570477,1.00309,0.98752
i1y,hicp,0,2,0.0244432,0.39857,0.69752,0.0933686,0.0952686,0.0942017,1.02035,1.00892
i1y,stoxx,0,2,0.0244432,0.87522,1.92882,0.0129537,0.0129436,0.0125594,0.99922,0.96956
ip,mps,1,2,0.0244432,1.00000,1.00000,7.73997,7.73897,7.71774,0.99987,0.99713
ip,i1y,0,2,0.0244432,0.75422,2.91896,3.65842,3.66667,3.48531,1.00225,0.95268
ip,ip,0,2,0.0244432,0.69197,1.68931,0.245259,0.246043,0.238404,1.00320,0.97205
ip,hicp,0,2,0.0244432,1.14946,1.41084,0.429146,0.427142,0.417739,0.99533,0.97342
ip,stoxx,0,2,0.0244432,0.66452,1.23198,0.0529226,0.0531027,0.0524128,1.00340,0.99037
hicp,mps,1,2,0.0244432,1.00000,1.00000,1.56223,1.5042,1.51112,0.96285,0.96728
hicp,i1y,0,2,0.0244432,0.73618,1.40626,1.64167,1.63929,1.6358,0.99855,0.99643
hicp,ip,0,2,0.0244432,0.60533,1.46789,0.162366,0.162833,0.159881,1.00288,0.98470
hicp,hicp,0,2,0.0244432,18.05275,15.48512,1.11188,0.18744,0.218487,0.16858,0.19650
hicp,stoxx,0,2,0.0244432,1.44318,2.06856,0.0165486,0.0160903,0.0155158,0.97231,0.93759
stoxx,mps,1,2,0.0244432,1.00000,1.00000,34.616,34.6446,34.5664,1.00083,0.99857
stoxx,i1y,0,2,0.0244432,0.35739,1.26947,18.4681,18.6617,18.2859,1.01048,0.99014
stoxx,ip,0,2,0.0244432,0.68076,1.13636,1.26174,1.26982,1.25075,1.00640,0.99129
stoxx,hicp,0,2,0.0244432,0.42834,0.33276,4.21926,4.29155,4.30975,1.01713,1.02144
stoxx,stoxx,0,2,0.0244432,0.68446,0.25232,0.534373,0.535733,0.541257,1.00254,1.01288
mps,mps,1,3,0.0370386,1.00000,1.00000,0.245976,0.245714,0.245325,0.99893,0.99735
mps,i1y,0,3,0.0370386,0.41911,0.08896,0.439182,0.439582,0.439826,1.00091,1.00147
mps,ip,0,3,0.0370386,0.47590,0.12393,0.0135105,0.0136213,0.0137118,1.00820,1.01490
mps,hicp,0,3,0.0370386,0.51132,0.06036,0.0238942,0.0244621,0.0249021,1.02377,1.04218
mps,stoxx,0,3,0.0370386,0.66098,0.11455,0.00520623,0.00521142,0.00522675,1.00100,1.00394
i1y,mps,1,3,0.0370386,1.00000,1.00000,1.44495,1.44628,1.42418,1.00092,0.98563
i1y,i1y,0,3,0.0370386,0.74892,3.10078,1.51229,1.51241,1.48296,1.00008,0.98061
i1y,ip,0,3,0.0370386,0.64980,1.62829,0.0716932,0.0718186,0.0705714,1.00175,0.98435
i1y,hicp,0,3,0.0370386,0.50483,0.70816,0.103812,0.106491,0.104823,1.02580,1.00974
i1y,stoxx,0,3,0.0370386,1.25465,2.06244,0.0171256,0.0168503,0.0163634,0.98393,0.95549
ip,mps,1,3,0.0370386,1.00000,1.00000,8.07993,8.05195,7.98265,0.99654,0.98796
ip,i1y,0,3,0.0370386,1.23851,3.65718,4.19633,4.16464,3.95104,0.99245,0.94155
ip,ip,0,3,0.0370386,0.80115,1.87240,0.314694,0.314565,0.305129,0.99959,0.96961
ip,hicp,0,3,0.0370386,1.30457,1.49790,0.554608,0.549302,0.532849,0.99043,0.96077
ip,stoxx,0,3,0.0370386,0.80013,1.29922,0.0766873,0.0766875,0.0759708,1.00000,0.99066
hicp,mps,1,3,0.0370386,1.00000,1.00000,1.74201,1.60766,1.59153,0.92288,0.91362
hicp,i1y,0,3,0.0370386,0.94630,1.51117,1.51653,1.51332,1.51064,0.99788,0.99612
hicp,ip,0,3,0.0370386,0.44753,1.50795,0.158705,0.159864,0.156072,1.00730,0.98341
hicp,hicp,0,3,0.0370386,13.13429,13.89119,0.979202,0.187282,0.166191,0.19126,0.16972
hicp,stoxx,0,3,0.0370386,1.61523,2.17998,0.0241789,0.0237314,0.0233752,0.98149,0.96676
stoxx,mps,1,3,0.0370386,1.00000,1.00000,49.3887,49.5633,49.3061,1.00354,0.99833
stoxx,i1y,0,3,0.0370386,0.51966,1.47123,31.3578,31.4768,31.1042,1.00380,0.99191
stoxx,ip,0,3,0.0370386,0.43000,1.22943,1.35043,1.36849,1.32884,1.01337,0.98401
stoxx,hicp,0,3,0.0370386,0.48828,0.32969,5.81229,5.8909,5.92299,1.01353,1.01905
stoxx,stoxx,0,3,0.0370386,0.60335,0.24772,0.563517,0.565875,0.568777,1.00419,1.00933
mps,mps,1,4,0.0438451,1.00000,1.00000,0.291959,0.291474,0.290826,0.99834,0.99612
mps,i1y,0,4,0.0438451,0.47864,0.08371,0.42927,0.429485,0.429627,1.00050,1.00083
mps,ip,0,4,0.0438451,0.67650,0.11375,0.0130349,0.0130701,0.0131849,1.00270,1.01151
mps,hicp,0,4,0.0438451,0.59906,0.05946,0.0300485,0.0303498,0.0307663,1.01003,1.02389
mps,stoxx,0,4,0.0438451,0.52857,0.10154,0.0042847,0.00429506,0.00430743,1.00242,1.00531
i1y,mps,1,4,0.0438451,1.00000,1.00000,1.63023,1.62996,1.5926,0.99984,0.97692
i1y,i1y,0,4,0.0438451,0.97673,3.48615,1.98874,1.98521,1.95639,0.99822,0.98373
i1y,ip,0,4,0.0438451,0.64616,1.73810,0.0793569,0.0794083,0.0781423,1.00065,0.98469
i1y,hicp,0,4,0.0438451,0.56833,0.74121,0.0795958,0.0816755,0.0791238,1.02613,0.99407
i1y,stoxx,0,4,0.0438451,1.19810,2.24420,0.0201394,0.0199082,0.0192721,0.98852,0.95693
ip,mps,1,4,0.0438451,1.00000,1.00000,9.94909,9.85776,9.7834,0.99082,0.98335
ip,i1y,0,4,0.0438451,2.50056,4.69962,6.9927,6.84409,6.64257,0.97875,0.94993
ip,ip,0,4,0.0438451,1.06088,2.18957,0.343908,0.34106,0.326913,0.99172,0.95058
ip,hicp,0,4,0.0438451,1.55200,1.64968,0.567235,0.546564,0.526938,0.96356,0.92896
ip,stoxx,0,4,0.0438451,0.67855,1.44442,0.100269,0.10037,0.0989947,1.00101,0.98729
hicp,mps,1,4,0.0438451,1.00000,1.00000,1.91333,1.8226,1.79084,0.95258,0.93598
hicp,i1y,0,4,0.0438451,1.21909,1.68801,1.37071,1.36899,1.36724,0.99874,0.99747
hicp,ip,0,4,0.0438451,0.96681,1.61361,0.148085,0.147609,0.145632,0.99678,0.98343
hicp,hicp,0,4,0.0438451,12.70311,12.61105,1.01969,0.228715,0.220637,0.22430,0.21638
hicp,stoxx,0,4,0.0438451,1.84279,2.35804,0.0151881,0.0144492,0.0140874,0.95135,0.92753
stoxx,mps,1,4,0.0438451,1.00000,1.00000,66.7717,67.1333,66.6845,1.00542,0.99869
stoxx,i1y,0,4,0.0438451,0.63307,1.77511,31.1142,31.1685,30.758,1.00174,0.98855
stoxx,ip,0,4,0.0438451,0.46669,1.41067,1.59787,1.61439,1.55698,1.01034,0.97441
stoxx,hicp,0,4,0.0438451,0.38555,0.33202,7.44602,7.55157,7.56785,1.01417,1.01636
stoxx,stoxx,0,4,0.0438451,0.68138,0.24706,0.387679,0.389085,0.391257,1.00363,1.00923
mps,mps,1,5,0.0474677,1.00000,1.00000,0.232729,0.232388,0.232008,0.99854,0.99690
mps,i1y,0,5,0.0474677,0.48061,0.07655,0.533599,0.533684,0.533827,1.00016,1.00043
mps,ip,0,5,0.0474677,0.59031,0.10666,0.0141065,0.0141369,0.0142227,1.00215,1.00824
mps,hicp,0,5,0.0474677,0.70520,0.05809,0.0349195,0.0350516,0.0355354,1.00378,1.01764
mps,stoxx,0,5,0.0474677,0.69794,0.09117,0.00432193,0.00432375,0.00433725,1.00042,1.00354
i1y,mps,1,5,0.0474677,1.00000,1.00000,1.69177,1.68151,1.64272,0.99394,0.97101
i1y,i1y,0,5,0.0474677,1.60938,3.94499,1.85622,1.84681,1.82061,0.99493,0.98082
i1y,ip,0,5,0.0474677,0.94116,1.89351,0.084487,0.0843214,0.0827754,0.99804,0.97974
i1y,hicp,0,5,0.0474677,0.57643,0.79092,0.0917153,0.0918372,0.0894394,1.00133,0.97519
i1y,stoxx,0,5,0.0474677,1.59649,2.44017,0.0200793,0.0196654,0.0192013,0.97939,0.95627
ip,mps,1,5,0.0474677,1.00000,1.00000,9.8447,9.70028,9.63721,0.98533,0.97892
ip,i1y,0,5,0.0474677,3.66013,5.89526,5.53911,5.21474,4.9435,0.94144,0.89247
ip,ip,0,5,0.0474677,1.66884,2.63718,0.38627,0.375054,0.357499,0.97096,0.92552
ip,hicp,0,5,0.0474677,1.86240,1.84484,0.940741,0.892106,0.88034,0.94830,0.93579
ip,stoxx,0,5,0.0474677,1.09111,1.61053,0.0730913,0.0724328,0.0709436,0.99099,0.97062
hicp,mps,1,5,0.0474677,1.00000,1.00000,2.21216,2.04485,1.99125,0.92436,0.90014
