scale_estimator,equation,block,block_held_at_1,h,lambda_h,tau_mean,tau_median,p_tau_gt1
pooled,hicp,i1y,0,24,0.00842244,263.36034,248.13985,1.0000
pooled,hicp,i1y,0,25,0.0079032,251.75309,241.87453,1.0000
pooled,hicp,i1y,0,26,0.0097378,213.76696,201.99478,1.0000
pooled,hicp,i1y,0,27,0.0138085,148.13187,141.84849,1.0000
pooled,hicp,i1y,0,28,0.0137481,95.08217,90.87782,1.0000
pooled,hicp,i1y,0,29,0.408298,12.70022,11.91590,1.0000
pooled,hicp,i1y,0,30,0.420049,12.17693,11.61631,1.0000
pooled,hicp,i1y,0,31,0.0100528,66.00594,62.05719,1.0000
pooled,hicp,i1y,0,32,0.460005,8.83861,8.35210,1.0000
pooled,hicp,i1y,0,33,0.477787,4.89022,4.65613,1.0000
pooled,hicp,i1y,0,34,0.463045,3.61244,3.39656,1.0000
pooled,hicp,i1y,0,35,0.435411,3.14984,2.89539,1.0000
pooled,hicp,i1y,0,36,0.439602,3.17595,2.96059,1.0000
pooled,hicp,i1y,0,37,0.429411,3.54283,3.37305,1.0000
pooled,hicp,i1y,0,38,0.421835,4.04292,3.82854,1.0000
pooled,hicp,i1y,0,39,0.433321,4.45290,4.24042,1.0000
pooled,hicp,i1y,0,40,0.427642,4.86861,4.57728,1.0000
pooled,hicp,i1y,0,41,0.406245,4.60771,4.38075,1.0000
pooled,hicp,i1y,0,42,0.381639,4.54460,4.33045,1.0000
pooled,hicp,i1y,0,43,0.368641,4.38693,4.14865,1.0000
pooled,hicp,i1y,0,44,0.357738,4.18956,3.98392,1.0000
pooled,hicp,i1y,0,45,0.339035,4.42228,4.17551,1.0000
pooled,hicp,i1y,0,46,0.299599,5.24348,4.97579,1.0000
pooled,hicp,i1y,0,47,0.258179,6.25556,5.83839,1.0000
pooled,hicp,i1y,0,48,0.255224,7.01691,6.50445,1.0000
pooled,hicp,ip,0,1,0.00843167,0.99539,0.80976,0.4013
pooled,hicp,ip,0,2,0.0213926,0.78114,0.68328,0.2773
pooled,hicp,ip,0,3,0.0276757,0.86729,0.74864,0.3480
pooled,hicp,ip,0,4,0.0321764,1.30340,1.05628,0.5387
pooled,hicp,ip,0,5,0.0294689,1.96593,1.70626,0.7860
pooled,hicp,ip,0,6,0.0301947,2.66844,2.43967,0.9233
pooled,hicp,ip,0,7,0.0295498,3.54192,3.27030,0.9847
pooled,hicp,ip,0,8,0.0293302,5.16046,4.72639,0.9780
pooled,hicp,ip,0,9,0.028381,7.79833,7.18525,0.9987
pooled,hicp,ip,0,10,0.0241941,11.97196,11.31932,1.0000
pooled,hicp,ip,0,11,0.0207737,19.66546,18.43543,1.0000
pooled,hicp,ip,0,12,0.0169583,27.04980,25.90875,1.0000
pooled,hicp,ip,0,13,0.0126178,32.46378,30.69458,1.0000
pooled,hicp,ip,0,14,0.0109015,41.46170,38.13570,1.0000
pooled,hicp,ip,0,15,0.0102145,53.60671,49.69511,1.0000
pooled,hicp,ip,0,16,0.00874402,69.41777,65.14445,1.0000
pooled,hicp,ip,0,17,0.00984459,75.10506,70.61505,1.0000
pooled,hicp,ip,0,18,0.00913892,89.57498,85.38058,1.0000
pooled,hicp,ip,0,19,0.00871374,110.00264,105.09851,1.0000
pooled,hicp,ip,0,20,0.00772001,149.53203,142.72245,1.0000
pooled,hicp,ip,0,21,0.00895702,169.77856,164.35841,1.0000
pooled,hicp,ip,0,22,0.00840242,196.07206,188.61365,1.0000
pooled,hicp,ip,0,23,0.00817244,231.21888,222.70053,1.0000
pooled,hicp,ip,0,24,0.00842244,241.19586,232.17898,1.0000
pooled,hicp,ip,0,25,0.0079032,230.05880,223.89869,1.0000
pooled,hicp,ip,0,26,0.0097378,201.22852,193.66143,1.0000
pooled,hicp,ip,0,27,0.0138085,150.24719,144.60445,1.0000
pooled,hicp,ip,0,28,0.0137481,106.74889,103.02824,1.0000
pooled,hicp,ip,0,29,0.408298,10.27096,9.83874,1.0000
pooled,hicp,ip,0,30,0.420049,10.03159,9.57598,1.0000
pooled,hicp,ip,0,31,0.0100528,95.11479,89.34530,1.0000
pooled,hicp,ip,0,32,0.460005,9.13129,8.68002,1.0000
pooled,hicp,ip,0,33,0.477787,6.56885,6.38263,1.0000
pooled,hicp,ip,0,34,0.463045,6.44421,6.22232,1.0000
pooled,hicp,ip,0,35,0.435411,6.83319,6.66100,1.0000
pooled,hicp,ip,0,36,0.439602,6.63450,6.46431,1.0000
pooled,hicp,ip,0,37,0.429411,5.73205,5.47872,1.0000
pooled,hicp,ip,0,38,0.421835,5.20645,4.98274,1.0000
pooled,hicp,ip,0,39,0.433321,4.61907,4.44733,1.0000
pooled,hicp,ip,0,40,0.427642,4.74495,4.55488,1.0000
pooled,hicp,ip,0,41,0.406245,4.78128,4.61896,1.0000
pooled,hicp,ip,0,42,0.381639,4.96013,4.76866,1.0000
pooled,hicp,ip,0,43,0.368641,5.07739,4.86071,1.0000
pooled,hicp,ip,0,44,0.357738,5.31168,5.06702,1.0000
pooled,hicp,ip,0,45,0.339035,5.73972,5.58272,1.0000
pooled,hicp,ip,0,46,0.299599,6.43927,6.22937,1.0000
pooled,hicp,ip,0,47,0.258179,7.23157,6.93050,1.0000
pooled,hicp,ip,0,48,0.255224,6.86423,6.59583,1.0000
pooled,hicp,hicp,0,1,0.00843167,18.54692,17.61961,1.0000
pooled,hicp,hicp,0,2,0.0213926,21.29760,20.82042,1.0000
pooled,hicp,hicp,0,3,0.0276757,18.58729,18.02393,1.0000
pooled,hicp,hicp,0,4,0.0321764,18.33053,17.91478,1.0000
pooled,hicp,hicp,0,5,0.0294689,18.00428,17.31538,1.0000
pooled,hicp,hicp,0,6,0.0301947,16.61062,15.94785,1.0000
pooled,hicp,hicp,0,7,0.0295498,21.21289,20.66432,1.0000
pooled,hicp,hicp,0,8,0.0293302,22.00225,21.26348,1.0000
pooled,hicp,hicp,0,9,0.028381,21.20616,20.37142,1.0000
pooled,hicp,hicp,0,10,0.0241941,25.71725,24.52113,1.0000
pooled,hicp,hicp,0,11,0.0207737,29.07058,28.33870,1.0000
pooled,hicp,hicp,0,12,0.0169583,34.58573,33.43905,1.0000
pooled,hicp,hicp,0,13,0.0126178,50.08034,47.89198,1.0000
pooled,hicp,hicp,0,14,0.0109015,88.39827,85.73371,1.0000
pooled,hicp,hicp,0,15,0.0102145,101.72975,98.05497,1.0000
pooled,hicp,hicp,0,16,0.00874402,124.92019,121.24966,1.0000
pooled,hicp,hicp,0,17,0.00984459,118.82848,114.82345,1.0000
pooled,hicp,hicp,0,18,0.00913892,132.27991,128.49411,1.0000
pooled,hicp,hicp,0,19,0.00871374,161.01179,155.29599,1.0000
pooled,hicp,hicp,0,20,0.00772001,181.62577,175.70641,1.0000
pooled,hicp,hicp,0,21,0.00895702,162.92183,156.87004,1.0000
pooled,hicp,hicp,0,22,0.00840242,171.78086,165.99439,1.0000
pooled,hicp,hicp,0,23,0.00817244,172.35975,165.71982,1.0000
pooled,hicp,hicp,0,24,0.00842244,147.56235,141.75464,1.0000
pooled,hicp,hicp,0,25,0.0079032,156.04976,150.54510,1.0000
pooled,hicp,hicp,0,26,0.0097378,176.46038,170.67801,1.0000
pooled,hicp,hicp,0,27,0.0138085,126.82996,123.28292,1.0000
pooled,hicp,hicp,0,28,0.0137481,93.69887,90.86127,1.0000
pooled,hicp,hicp,0,29,0.408298,6.61186,6.30083,1.0000
pooled,hicp,hicp,0,30,0.420049,6.32085,6.05965,1.0000
pooled,hicp,hicp,0,31,0.0100528,98.32669,94.84340,1.0000
pooled,hicp,hicp,0,32,0.460005,6.03438,5.71683,1.0000
pooled,hicp,hicp,0,33,0.477787,4.06716,3.92870,1.0000
pooled,hicp,hicp,0,34,0.463045,3.90589,3.78943,1.0000
pooled,hicp,hicp,0,35,0.435411,3.98922,3.82673,1.0000
pooled,hicp,hicp,0,36,0.439602,3.16388,3.06631,1.0000
pooled,hicp,hicp,0,37,0.429411,3.27396,3.16706,1.0000
pooled,hicp,hicp,0,38,0.421835,3.62410,3.51233,1.0000
pooled,hicp,hicp,0,39,0.433321,3.42693,3.31224,1.0000
pooled,hicp,hicp,0,40,0.427642,3.47291,3.36362,1.0000
pooled,hicp,hicp,0,41,0.406245,3.61904,3.49420,1.0000
pooled,hicp,hicp,0,42,0.381639,3.66960,3.55398,1.0000
pooled,hicp,hicp,0,43,0.368641,3.82908,3.71816,1.0000
pooled,hicp,hicp,0,44,0.357738,3.97528,3.81822,1.0000
pooled,hicp,hicp,0,45,0.339035,4.36755,4.22670,1.0000
pooled,hicp,hicp,0,46,0.299599,5.05887,4.86555,1.0000
pooled,hicp,hicp,0,47,0.258179,5.81007,5.57295,1.0000
pooled,hicp,hicp,0,48,0.255224,4.46628,4.25303,1.0000
pooled,hicp,stoxx,0,1,0.00843167,1.78798,1.61778,0.8727
pooled,hicp,stoxx,0,2,0.0213926,1.97630,1.84725,0.9487
pooled,hicp,stoxx,0,3,0.0276757,2.49221,2.33292,0.9893
pooled,hicp,stoxx,0,4,0.0321764,3.13114,3.00185,1.0000
pooled,hicp,stoxx,0,5,0.0294689,3.97793,3.80613,1.0000
pooled,hicp,stoxx,0,6,0.0301947,4.98297,4.74055,1.0000
pooled,hicp,stoxx,0,7,0.0295498,6.19488,5.84414,1.0000
pooled,hicp,stoxx,0,8,0.0293302,7.62180,7.31115,1.0000
pooled,hicp,stoxx,0,9,0.028381,9.69788,9.27283,1.0000
pooled,hicp,stoxx,0,10,0.0241941,12.65823,12.22635,1.0000
pooled,hicp,stoxx,0,11,0.0207737,16.60338,16.05422,1.0000
pooled,hicp,stoxx,0,12,0.0169583,23.43223,22.58988,1.0000
pooled,hicp,stoxx,0,13,0.0126178,34.78439,33.73694,1.0000
pooled,hicp,stoxx,0,14,0.0109015,46.77266,45.31572,1.0000
pooled,hicp,stoxx,0,15,0.0102145,54.81394,53.40155,1.0000
pooled,hicp,stoxx,0,16,0.00874402,62.03503,60.04564,1.0000
pooled,hicp,stoxx,0,17,0.00984459,60.91678,58.40374,1.0000
pooled,hicp,stoxx,0,18,0.00913892,62.26263,60.49217,1.0000
pooled,hicp,stoxx,0,19,0.00871374,62.11811,59.74676,1.0000
pooled,hicp,stoxx,0,20,0.00772001,54.91367,52.31191,1.0000
pooled,hicp,stoxx,0,21,0.00895702,41.94489,39.92383,1.0000
pooled,hicp,stoxx,0,22,0.00840242,28.96867,26.26055,1.0000
pooled,hicp,stoxx,0,23,0.00817244,19.93842,17.75669,1.0000
pooled,hicp,stoxx,0,24,0.00842244,13.92855,12.03448,1.0000
pooled,hicp,stoxx,0,25,0.0079032,9.96582,7.82618,0.9907
pooled,hicp,stoxx,0,26,0.0097378,6.36624,4.77830,0.9780
pooled,hicp,stoxx,0,27,0.0138085,3.70932,3.04070,0.9267
pooled,hicp,stoxx,0,28,0.0137481,2.17596,1.87414,0.8527
pooled,hicp,stoxx,0,29,0.408298,1.31342,1.24589,0.6593
pooled,hicp,stoxx,0,30,0.420049,1.09211,1.01582,0.5147
pooled,hicp,stoxx,0,31,0.0100528,1.08843,0.99007,0.4907
pooled,hicp,stoxx,0,32,0.460005,1.08420,1.02634,0.5300
pooled,hicp,stoxx,0,33,0.477787,1.19061,1.14939,0.6827
pooled,hicp,stoxx,0,34,0.463045,1.32906,1.27104,0.8120
pooled,hicp,stoxx,0,35,0.435411,1.45995,1.38360,0.9120
pooled,hicp,stoxx,0,36,0.439602,1.46104,1.39915,0.9107
pooled,hicp,stoxx,0,37,0.429411,1.26847,1.21289,0.7247
pooled,hicp,stoxx,0,38,0.421835,1.13041,1.08067,0.5807
pooled,hicp,stoxx,0,39,0.433321,1.06244,1.01282,0.5140
pooled,hicp,stoxx,0,40,0.427642,1.05376,1.00169,0.5027
pooled,hicp,stoxx,0,41,0.406245,1.11922,1.07503,0.5847
pooled,hicp,stoxx,0,42,0.381639,1.24523,1.16637,0.7073
pooled,hicp,stoxx,0,43,0.368641,1.44666,1.36055,0.8480
pooled,hicp,stoxx,0,44,0.357738,1.79204,1.69320,0.9560
pooled,hicp,stoxx,0,45,0.339035,2.30878,2.23329,0.9987
pooled,hicp,stoxx,0,46,0.299599,3.10997,3.00193,1.0000
pooled,hicp,stoxx,0,47,0.258179,3.83789,3.73482,1.0000
pooled,hicp,stoxx,0,48,0.255224,4.49100,4.33961,1.0000
pooled,stoxx,mps,1,1,0.00843167,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,2,0.0213926,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,3,0.0276757,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,4,0.0321764,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,5,0.0294689,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,6,0.0301947,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,7,0.0295498,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,8,0.0293302,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,9,0.028381,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,10,0.0241941,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,11,0.0207737,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,12,0.0169583,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,13,0.0126178,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,14,0.0109015,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,15,0.0102145,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,16,0.00874402,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,17,0.00984459,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,18,0.00913892,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,19,0.00871374,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,20,0.00772001,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,21,0.00895702,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,22,0.00840242,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,23,0.00817244,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,24,0.00842244,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,25,0.0079032,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,26,0.0097378,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,27,0.0138085,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,28,0.0137481,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,29,0.408298,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,30,0.420049,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,31,0.0100528,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,32,0.460005,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,33,0.477787,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,34,0.463045,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,35,0.435411,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,36,0.439602,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,37,0.429411,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,38,0.421835,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,39,0.433321,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,40,0.427642,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,41,0.406245,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,42,0.381639,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,43,0.368641,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,44,0.357738,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,45,0.339035,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,46,0.299599,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,47,0.258179,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,48,0.255224,1.00000,1.00000,0.0000
pooled,stoxx,i1y,0,1,0.00843167,0.43391,0.38250,0.0453
pooled,stoxx,i1y,0,2,0.0213926,0.41805,0.37208,0.0340
pooled,stoxx,i1y,0,3,0.0276757,0.47792,0.39297,0.0880
pooled,stoxx,i1y,0,4,0.0321764,0.64220,0.50539,0.1740
pooled,stoxx,i1y,0,5,0.0294689,1.08711,0.87203,0.4260
pooled,stoxx,i1y,0,6,0.0301947,2.22855,1.70936,0.7840
pooled,stoxx,i1y,0,7,0.0295498,4.84584,4.07705,0.9773
pooled,stoxx,i1y,0,8,0.0293302,10.00253,9.05894,0.9987
pooled,stoxx,i1y,0,9,0.028381,17.78703,16.76273,1.0000
pooled,stoxx,i1y,0,10,0.0241941,26.05415,24.81000,1.0000
pooled,stoxx,i1y,0,11,0.0207737,36.35234,34.77345,1.0000
pooled,stoxx,i1y,0,12,0.0169583,50.69227,48.14129,1.0000
pooled,stoxx,i1y,0,13,0.0126178,69.39133,65.45202,1.0000
pooled,stoxx,i1y,0,14,0.0109015,88.93807,85.79110,1.0000
pooled,stoxx,i1y,0,15,0.0102145,106.41337,101.59285,1.0000
pooled,stoxx,i1y,0,16,0.00874402,123.21522,118.55048,1.0000
pooled,stoxx,i1y,0,17,0.00984459,126.96024,121.58514,1.0000
pooled,stoxx,i1y,0,18,0.00913892,129.13843,122.49252,1.0000
pooled,stoxx,i1y,0,19,0.00871374,131.16046,124.48818,1.0000
pooled,stoxx,i1y,0,20,0.00772001,126.78866,122.27216,1.0000
pooled,stoxx,i1y,0,21,0.00895702,115.08987,110.31013,1.0000
pooled,stoxx,i1y,0,22,0.00840242,118.53845,112.22176,1.0000
pooled,stoxx,i1y,0,23,0.00817244,116.40904,110.17887,1.0000
pooled,stoxx,i1y,0,24,0.00842244,115.42129,109.26434,1.0000
pooled,stoxx,i1y,0,25,0.0079032,115.41436,108.42123,1.0000
pooled,stoxx,i1y,0,26,0.0097378,95.78843,90.24294,1.0000
pooled,stoxx,i1y,0,27,0.0138085,70.28895,66.35769,1.0000
pooled,stoxx,i1y,0,28,0.0137481,44.03566,41.43028,1.0000
pooled,stoxx,i1y,0,29,0.408298,8.12597,7.65823,1.0000
pooled,stoxx,i1y,0,30,0.420049,5.96764,5.62121,1.0000
pooled,stoxx,i1y,0,31,0.0100528,12.14557,10.04832,0.9960
pooled,stoxx,i1y,0,32,0.460005,3.87582,3.59306,0.9973
pooled,stoxx,i1y,0,33,0.477787,2.62745,2.46253,0.9940
pooled,stoxx,i1y,0,34,0.463045,2.28280,2.13361,0.9873
pooled,stoxx,i1y,0,35,0.435411,2.13223,2.01426,0.9560
pooled,stoxx,i1y,0,36,0.439602,2.04510,1.86594,0.9367
pooled,stoxx,i1y,0,37,0.429411,2.01230,1.84360,0.9493
pooled,stoxx,i1y,0,38,0.421835,1.88589,1.69338,0.9333
pooled,stoxx,i1y,0,39,0.433321,1.65672,1.53365,0.8593
pooled,stoxx,i1y,0,40,0.427642,1.61811,1.49166,0.8367
pooled,stoxx,i1y,0,41,0.406245,1.58896,1.50606,0.8607
pooled,stoxx,i1y,0,42,0.381639,1.71025,1.61238,0.8980
pooled,stoxx,i1y,0,43,0.368641,1.86757,1.71765,0.9160
pooled,stoxx,i1y,0,44,0.357738,1.90285,1.73874,0.9053
pooled,stoxx,i1y,0,45,0.339035,1.98709,1.84444,0.9280
pooled,stoxx,i1y,0,46,0.299599,2.01342,1.87197,0.9073
pooled,stoxx,i1y,0,47,0.258179,1.94408,1.80936,0.9233
pooled,stoxx,i1y,0,48,0.255224,1.83462,1.66600,0.8707
pooled,stoxx,ip,0,1,0.00843167,0.54063,0.46021,0.1087
pooled,stoxx,ip,0,2,0.0213926,0.44513,0.39269,0.0427
pooled,stoxx,ip,0,3,0.0276757,0.47788,0.42880,0.0567
pooled,stoxx,ip,0,4,0.0321764,0.61093,0.52218,0.1367
pooled,stoxx,ip,0,5,0.0294689,0.90031,0.75994,0.3407
pooled,stoxx,ip,0,6,0.0301947,1.48071,1.15964,0.5627
pooled,stoxx,ip,0,7,0.0295498,2.69619,2.16856,0.8520
pooled,stoxx,ip,0,8,0.0293302,5.48037,5.01987,0.9887
pooled,stoxx,ip,0,9,0.028381,10.82802,10.63141,1.0000
pooled,stoxx,ip,0,10,0.0241941,18.80000,17.95288,1.0000
pooled,stoxx,ip,0,11,0.0207737,28.38045,27.41162,1.0000
pooled,stoxx,ip,0,12,0.0169583,40.27964,38.47864,1.0000
pooled,stoxx,ip,0,13,0.0126178,59.46314,56.77101,1.0000
pooled,stoxx,ip,0,14,0.0109015,76.71702,74.03350,1.0000
pooled,stoxx,ip,0,15,0.0102145,92.97764,90.81475,1.0000
pooled,stoxx,ip,0,16,0.00874402,116.97291,113.67948,1.0000
pooled,stoxx,ip,0,17,0.00984459,122.43659,116.27585,1.0000
pooled,stoxx,ip,0,18,0.00913892,135.71933,130.88582,1.0000
pooled,stoxx,ip,0,19,0.00871374,149.95945,145.34344,1.0000
pooled,stoxx,ip,0,20,0.00772001,156.55549,152.11121,1.0000
pooled,stoxx,ip,0,21,0.00895702,146.78618,140.26346,1.0000
pooled,stoxx,ip,0,22,0.00840242,146.96637,142.03099,1.0000
pooled,stoxx,ip,0,23,0.00817244,150.78157,145.14046,1.0000
pooled,stoxx,ip,0,24,0.00842244,142.33767,136.87958,1.0000
pooled,stoxx,ip,0,25,0.0079032,141.08205,135.74030,1.0000
pooled,stoxx,ip,0,26,0.0097378,116.12328,111.68872,1.0000
pooled,stoxx,ip,0,27,0.0138085,81.73192,77.62170,1.0000
pooled,stoxx,ip,0,28,0.0137481,49.18073,47.02026,1.0000
pooled,stoxx,ip,0,29,0.408298,5.83943,5.54142,1.0000
pooled,stoxx,ip,0,30,0.420049,4.11012,3.90992,1.0000
pooled,stoxx,ip,0,31,0.0100528,8.81018,6.16159,0.9967
pooled,stoxx,ip,0,32,0.460005,3.34219,3.13515,1.0000
pooled,stoxx,ip,0,33,0.477787,2.78814,2.68983,1.0000
pooled,stoxx,ip,0,34,0.463045,2.72065,2.63818,0.9987
pooled,stoxx,ip,0,35,0.435411,2.83677,2.71826,1.0000
pooled,stoxx,ip,0,36,0.439602,2.76146,2.67658,1.0000
pooled,stoxx,ip,0,37,0.429411,2.73897,2.62567,1.0000
pooled,stoxx,ip,0,38,0.421835,2.65814,2.56431,1.0000
pooled,stoxx,ip,0,39,0.433321,2.45758,2.36397,0.9993
pooled,stoxx,ip,0,40,0.427642,2.37540,2.27429,0.9933
pooled,stoxx,ip,0,41,0.406245,2.10701,2.01399,0.9733
pooled,stoxx,ip,0,42,0.381639,1.91020,1.80107,0.9327
pooled,stoxx,ip,0,43,0.368641,1.65019,1.55991,0.8240
pooled,stoxx,ip,0,44,0.357738,1.58075,1.47520,0.7973
pooled,stoxx,ip,0,45,0.339035,1.48970,1.45075,0.7727
pooled,stoxx,ip,0,46,0.299599,1.56602,1.47337,0.7800
pooled,stoxx,ip,0,47,0.258179,1.55336,1.43106,0.7027
pooled,stoxx,ip,0,48,0.255224,1.60633,1.50134,0.6773
pooled,stoxx,hicp,0,1,0.00843167,0.47397,0.39627,0.0573
pooled,stoxx,hicp,0,2,0.0213926,0.36136,0.31275,0.0200
pooled,stoxx,hicp,0,3,0.0276757,0.34692,0.31001,0.0280
pooled,stoxx,hicp,0,4,0.0321764,0.34349,0.27488,0.0293
pooled,stoxx,hicp,0,5,0.0294689,0.36840,0.30356,0.0400
pooled,stoxx,hicp,0,6,0.0301947,0.38351,0.31765,0.0487
pooled,stoxx,hicp,0,7,0.0295498,0.45933,0.33203,0.1027
pooled,stoxx,hicp,0,8,0.0293302,0.51460,0.31648,0.1333
pooled,stoxx,hicp,0,9,0.028381,0.59163,0.37857,0.1707
pooled,stoxx,hicp,0,10,0.0241941,0.69184,0.46501,0.2013
pooled,stoxx,hicp,0,11,0.0207737,0.85481,0.60131,0.2880
pooled,stoxx,hicp,0,12,0.0169583,1.07727,0.75574,0.3507
pooled,stoxx,hicp,0,13,0.0126178,1.38338,0.95375,0.4680
pooled,stoxx,hicp,0,14,0.0109015,2.23791,1.49495,0.6967
pooled,stoxx,hicp,0,15,0.0102145,3.79273,2.59152,0.8473
pooled,stoxx,hicp,0,16,0.00874402,6.07529,4.31035,0.9420
pooled,stoxx,hicp,0,17,0.00984459,9.84409,9.13199,0.9613
pooled,stoxx,hicp,0,18,0.00913892,15.97808,14.88196,0.9560
pooled,stoxx,hicp,0,19,0.00871374,21.62261,21.26648,0.9547
pooled,stoxx,hicp,0,20,0.00772001,28.52704,28.03529,0.9547
pooled,stoxx,hicp,0,21,0.00895702,30.13403,30.20377,0.9453
pooled,stoxx,hicp,0,22,0.00840242,34.57795,34.66807,0.9567
pooled,stoxx,hicp,0,23,0.00817244,35.96740,36.43807,0.9493
pooled,stoxx,hicp,0,24,0.00842244,35.05938,35.67264,0.9493
pooled,stoxx,hicp,0,25,0.0079032,35.76783,37.23101,0.9473
pooled,stoxx,hicp,0,26,0.0097378,26.52725,26.93463,0.9340
pooled,stoxx,hicp,0,27,0.0138085,18.73132,17.87432,0.9280
pooled,stoxx,hicp,0,28,0.0137481,11.56512,10.48513,0.9067
pooled,stoxx,hicp,0,29,0.408298,1.16963,1.05905,0.5540
pooled,stoxx,hicp,0,30,0.420049,0.63723,0.59719,0.1107
pooled,stoxx,hicp,0,31,0.0100528,0.46786,0.35576,0.0873
pooled,stoxx,hicp,0,32,0.460005,0.27892,0.24356,0.0033
pooled,stoxx,hicp,0,33,0.477787,0.20050,0.17942,0.0000
pooled,stoxx,hicp,0,34,0.463045,0.15266,0.11540,0.0000
pooled,stoxx,hicp,0,35,0.435411,0.12280,0.09284,0.0000
pooled,stoxx,hicp,0,36,0.439602,0.09596,0.07335,0.0000
pooled,stoxx,hicp,0,37,0.429411,0.08730,0.06327,0.0000
pooled,stoxx,hicp,0,38,0.421835,0.07351,0.05488,0.0000
pooled,stoxx,hicp,0,39,0.433321,0.06812,0.05376,0.0000
pooled,stoxx,hicp,0,40,0.427642,0.05351,0.03830,0.0000
pooled,stoxx,hicp,0,41,0.406245,0.04710,0.03315,0.0000
pooled,stoxx,hicp,0,42,0.381639,0.04071,0.02786,0.0000
pooled,stoxx,hicp,0,43,0.368641,0.03470,0.02171,0.0000
pooled,stoxx,hicp,0,44,0.357738,0.03365,0.02003,0.0000
pooled,stoxx,hicp,0,45,0.339035,0.03178,0.02113,0.0000
pooled,stoxx,hicp,0,46,0.299599,0.03886,0.02389,0.0000
pooled,stoxx,hicp,0,47,0.258179,0.05057,0.02897,0.0000
pooled,stoxx,hicp,0,48,0.255224,0.06418,0.03005,0.0000
pooled,stoxx,stoxx,0,1,0.00843167,0.39556,0.34030,0.0320
pooled,stoxx,stoxx,0,2,0.0213926,0.35035,0.30220,0.0140
pooled,stoxx,stoxx,0,3,0.0276757,0.33557,0.30502,0.0033
pooled,stoxx,stoxx,0,4,0.0321764,0.34139,0.30739,0.0027
pooled,stoxx,stoxx,0,5,0.0294689,0.36820,0.32355,0.0153
pooled,stoxx,stoxx,0,6,0.0301947,0.41759,0.33664,0.0573
pooled,stoxx,stoxx,0,7,0.0295498,0.44860,0.37369,0.0420
pooled,stoxx,stoxx,0,8,0.0293302,0.47893,0.41146,0.0593
pooled,stoxx,stoxx,0,9,0.028381,0.53921,0.45239,0.0940
pooled,stoxx,stoxx,0,10,0.0241941,0.62385,0.49643,0.1487
pooled,stoxx,stoxx,0,11,0.0207737,0.78975,0.56440,0.2547
pooled,stoxx,stoxx,0,12,0.0169583,1.05148,0.66961,0.3440
pooled,stoxx,stoxx,0,13,0.0126178,1.37790,0.83331,0.4367
pooled,stoxx,stoxx,0,14,0.0109015,1.53953,0.90864,0.4647
pooled,stoxx,stoxx,0,15,0.0102145,1.64130,1.04840,0.5140
pooled,stoxx,stoxx,0,16,0.00874402,1.94573,1.17294,0.5633
