Date_time,Event_type,Days_until_next_GC,Non_regular_trading_day,Outside_regular_trading_hours,OIS_1M,OIS_2M,OIS_3M,OIS_6M,OIS_1Y,OIS_2Y,STOXX50E
2014-01-14 15:00:00,EB,23,0,0,0.775000,0.500000,0.620000,0.466667,0.585714,0.733333,-0.027396
2014-01-15 14:05:00,EB,22,0,0,0.100000,0.200000,0.142857,0.400000,0.285714,0.700000,-0.003183
2014-01-22 12:30:00,EB,15,0,0,0.200000,0.200000,0.033333,0.028571,0.180000,0.500000,0.071253
2014-01-23 21:00:00,EB,14,0,1,,0.100000,-0.200000,0.100000,0.200000,-0.300000,
2014-01-24 18:00:00,P,13,0,1,,0.000000,0.100000,0.233333,0.200000,0.175000,0.101483
2014-01-30 20:00:00,EB,7,0,1,,,,0.100000,0.000000,-0.066667,
2014-01-31 15:30:00,EB,6,0,0,-0.733333,-0.316667,-0.333333,-0.185714,0.180000,0.100000,0.448150
2014-02-03 18:30:00,EB,3,0,1,-0.100000,-0.100000,-0.200000,0.050000,0.000000,-0.366667,
2014-02-06 13:45:00,GC_ME,0,0,0,2.260000,2.800000,2.785714,3.075000,3.185714,3.300000,0.024105
2014-02-06 13:45:00,GC_PR,0,0,0,0.600000,0.400000,0.400000,0.600000,0.233333,1.212500,0.149989
2014-02-06 14:30:00,GC_PC,0,0,0,2.014286,2.340000,2.385714,2.612500,2.957143,3.271429,-0.229756
2014-02-07 11:45:00,EB,27,0,0,-0.150000,0.000000,0.100000,-0.033333,-0.033333,-0.220000,0.097290
2014-02-12 12:10:00,EB,22,0,0,-0.150000,-0.333333,-0.340000,-0.442857,-0.683333,-1.000000,-0.295060
2014-02-12 16:30:00,P,22,0,0,-0.400000,0.000000,-0.100000,0.100000,0.266667,0.760000,-0.261510
2014-02-12 19:30:00,EB,22,0,1,,0.500000,0.000000,0.100000,0.000000,-0.100000,
2014-02-13 11:00:00,EB,21,0,0,-0.133333,-0.100000,0.100000,0.000000,0.000000,0.180000,0.027607
2014-02-13 12:20:00,EB,21,0,0,-0.100000,0.075000,0.100000,0.080000,0.100000,0.150000,-0.113757
2014-02-18 12:20:00,EB,16,0,0,0.083333,0.200000,0.200000,0.150000,0.275000,0.340000,0.125949
2014-02-20 11:30:00,EB,14,0,0,0.400000,0.050000,-0.060000,0.116667,0.100000,0.160000,0.096890
2014-02-26 14:00:00,EB,8,0,0,0.200000,-0.033333,-0.100000,-0.175000,-0.328571,-0.450000,-0.003179
2014-02-27 16:30:00,EB,7,0,0,0.066667,0.000000,-0.033333,0.000000,0.240000,0.380000,0.489061
2014-02-27 19:30:00,P,7,0,1,,,,0.100000,0.100000,0.100000,
2014-03-03 15:00:00,P,3,0,0,-0.100000,-0.200000,-0.225000,-0.050000,-0.014286,0.200000,0.428882
2014-03-06 13:45:00,GC_ME,0,0,0,3.933333,3.666667,3.333333,2.700000,2.625000,2.687500,-0.319551
2014-03-06 13:45:00,GC_PR,0,0,0,1.160000,0.750000,0.971429,0.242857,0.800000,0.711111,-0.064354
2014-03-06 14:30:00,GC_PC,0,0,0,3.416667,3.160000,2.833333,2.437500,2.300000,2.175000,-0.359667
2014-03-07 11:20:00,EB,27,0,0,0.380000,0.637500,0.611111,1.033333,1.271429,1.216667,-0.046035
2014-03-12 09:00:00,EB,22,0,1,-0.125000,0.100000,0.100000,-0.025000,0.100000,0.100000,
2014-03-12 14:00:00,EB,22,0,0,0.100000,0.000000,0.100000,0.020000,-0.242857,-0.371429,-0.127683
2014-03-13 09:15:00,EB,21,0,1,-0.133333,-0.183333,-0.180000,-0.175000,-0.233333,-0.400000,-0.109354
2014-03-13 18:00:00,P,21,0,1,0.000000,-0.100000,-0.100000,0.000000,-0.200000,-0.033333,
2014-03-20 16:00:00,EB,14,0,0,-0.400000,-0.100000,-0.100000,-0.100000,-0.166667,-0.185714,0.011395
2014-03-22 17:30:00,EB,12,1,1,,,,,,,
2014-03-24 13:00:00,EB,10,0,0,0.000000,-0.100000,-0.033333,-0.150000,-0.285714,-0.328571,0.252603
2014-03-25 17:00:00,P,9,0,0,-0.200000,-0.200000,-0.100000,-0.500000,-0.600000,-0.660000,0.110241
2014-03-31 11:00:00,EB,3,0,0,0.100000,0.100000,0.000000,-0.166667,-0.160000,0.114286,-0.153532
2014-04-03 13:45:00,GC_ME,0,0,0,2.833333,1.800000,1.471429,1.437500,1.380000,0.816667,0.797180
2014-04-03 13:45:00,GC_PR,0,0,0,0.975000,1.028571,0.728571,0.987500,1.040000,1.033333,-0.172973
2014-04-03 14:30:00,GC_PC,0,0,0,1.720000,1.150000,1.066667,0.625000,0.285714,-0.266667,0.988635
2014-04-07 11:40:00,EB,31,0,0,0.100000,-0.100000,-0.100000,-0.033333,-0.033333,-0.187500,-0.230993
2014-04-07 15:00:00,EB,31,0,0,-0.233333,-0.275000,0.000000,-0.262500,-0.233333,-0.357143,-0.158445
2014-04-09 12:15:00,EB,29,0,0,0.266667,0.300000,0.200000,0.100000,0.283333,0.316667,-0.135329
2014-04-10 15:00:00,EB,28,0,0,0.133333,0.066667,0.100000,0.100000,0.033333,-0.200000,0.113341
2014-04-10 20:00:00,EB,28,0,1,,,,,0.000000,0.100000,
2014-04-12 18:00:00,P,26,1,1,,,,,,,
2014-04-13 21:30:00,EB,25,1,1,,,,,,,
2014-04-17 16:00:00,EB,21,0,0,0.100000,,0.000000,0.100000,-0.000000,0.271429,0.013015
2014-04-24 11:00:00,P,14,0,0,0.200000,0.200000,0.100000,0.066667,-0.200000,-0.700000,-0.005624
2014-04-24 18:15:00,EB,14,0,1,,,0.000000,0.100000,0.000000,-0.175000,
2014-04-28 15:30:00,EB,10,0,0,0.720000,0.360000,0.200000,0.066667,0.333333,0.571429,0.225853
2014-04-30 11:00:00,EB,8,0,0,-0.100000,0.100000,0.225000,0.350000,0.460000,0.675000,-0.208405
2014-05-05 18:00:00,EB,3,0,1,0.000000,0.000000,,0.050000,0.100000,-0.100000,
2014-05-08 13:45:00,GC_ME,0,0,0,3.533333,1.316667,0.400000,-0.737500,-2.200000,-3.642857,0.240616
2014-05-08 13:45:00,GC_PR,0,0,0,2.050000,1.183333,1.137500,0.900000,0.614286,0.371429,-0.331830
2014-05-08 14:30:00,GC_PC,0,0,0,2.314286,0.340000,-0.487500,-1.487500,-2.600000,-4.000000,0.552139
2014-05-12 09:00:00,EB,24,0,1,0.162500,0.128571,0.100000,-0.100000,-0.085714,-0.066667,
2014-05-14 09:30:00,EB,22,0,0,-0.550000,-0.483333,-0.516667,-0.600000,-0.714286,-0.942857,-0.171969
2014-05-15 09:10:00,EB,21,0,1,-0.816667,-1.066667,-1.000000,-0.907143,-1.200000,-1.028571,0.176504
2014-05-15 10:50:00,EB,21,0,0,-0.300000,-0.233333,-0.066667,0.160000,0.280000,0.400000,0.262136
2014-05-16 11:30:00,EB,20,0,0,0.150000,0.100000,0.160000,0.050000,-0.100000,-0.100000,-0.388969
2014-05-19 10:00:00,EB,17,0,0,-0.100000,0.100000,0.180000,0.140000,0.166667,0.225000,-0.621385
2014-05-19 11:30:00,EB,17,0,0,0.000000,0.025000,0.050000,0.100000,0.060000,0.180000,0.137257
2014-05-23 09:30:00,EB,13,0,0,-0.200000,-0.033333,-0.100000,0.000000,-0.083333,-0.025000,0.100438
2014-05-24 07:30:00,EB,12,1,1,0.000000,0.000000,0.000000,0.100000,0.400000,,
2014-05-26 10:00:00,P,10,0,0,-0.100000,-0.250000,-0.100000,-0.080000,-0.150000,-0.500000,0.104834
2014-05-27 15:30:00,P,9,0,0,0.000000,-0.050000,0.033333,0.100000,0.214286,0.585714,0.090962
2014-05-27 17:00:00,EB,9,0,0,-0.300000,0.100000,0.200000,0.250000,0.300000,0.480000,-0.070536
2014-05-28 07:00:00,EB,8,0,1,,-0.300000,-0.600000,0.250000,,0.100000,
2014-05-28 15:00:00,EB,8,0,0,-0.100000,-0.100000,-0.000000,-0.050000,0.000000,-0.050000,-0.041339
2014-05-30 17:15:00,EB,6,0,1,0.000000,,0.100000,0.100000,0.200000,-0.400000,
2014-05-31 10:00:00,EB,5,1,0,,,,,,,
2014-06-02 12:30:00,EB,3,0,0,0.033333,0.100000,0.100000,-0.100000,-0.100000,0.033333,0.012917
2014-06-04 15:00:00,EB,1,0,0,-0.150000,-0.233333,0.000000,-0.150000,-0.200000,0.180000,0.102895
2014-06-05 13:45:00,GC_ME,0,0,0,-4.233333,-3.120000,-2.466667,-0.900000,0.450000,1.228571,0.761406
2014-06-05 13:45:00,GC_PR,0,0,0,0.610000,0.975000,0.685714,1.157143,1.128571,-0.057143,0.196194
2014-06-05 14:30:00,GC_PC,0,0,0,-5.200000,-4.133333,-3.233333,-1.887500,-0.362500,0.287500,0.511971
2014-06-10 13:15:00,EB,23,0,0,-0.800000,-0.566667,-0.375000,-0.200000,-0.240000,-0.125000,-0.132472
2014-06-11 10:15:00,EB,22,0,0,-0.300000,-0.450000,-0.400000,-0.566667,-0.300000,-0.525000,-0.000303
2014-06-11 11:00:00,P,22,0,0,-0.000000,-0.266667,-0.340000,-0.360000,-0.400000,-0.500000,-0.216635
2014-06-20 10:15:00,EB,13,0,0,0.200000,0.100000,0.200000,0.328571,0.400000,0.437500,0.181584
2014-06-23 09:00:00,EB,10,0,1,-0.200000,0.125000,0.140000,-0.150000,-0.333333,-0.633333,
2014-06-23 14:00:00,EB,10,0,0,-0.300000,-0.200000,-0.133333,0.100000,0.100000,-0.033333,-0.050066
2014-06-24 15:50:00,EB,9,0,0,0.100000,0.200000,0.100000,0.100000,0.033333,0.128571,0.231518
2014-07-03 13:45:00,GC_ME,0,0,0,-0.200000,-0.200000,-0.450000,-0.325000,-0.500000,-0.616667,0.482527
2014-07-03 13:45:00,GC_PR,0,0,0,0.000000,-0.200000,0.000000,0.025000,-0.025000,-0.075000,0.007348
2014-07-03 14:30:00,GC_PC,0,0,0,-0.200000,-0.200000,-0.266667,-0.328571,-0.480000,-0.616667,0.537318
2014-07-03 19:15:00,EB,35,0,1,,,0.100000,0.100000,,-0.100000,
2014-07-03 19:15:00,EB,35,0,1,,,0.100000,0.100000,,-0.100000,
2014-07-06 10:15:00,EB,32,1,0,,,,,,,
2014-07-07 18:00:00,EB,31,0,1,,,,,0.100000,-0.100000,
2014-07-09 08:10:00,EB,29,0,1,-0.200000,-0.120000,-0.125000,-0.100000,0.100000,0.033333,
2014-07-09 09:00:00,EB,29,0,1,-0.266667,-0.200000,0.033333,0.133333,0.175000,0.175000,
2014-07-09 20:30:00,P,29,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2014-07-13 16:00:00,EB,25,1,0,,,,,,,
2014-07-14 19:30:00,P,24,0,1,,,0.000000,,-0.100000,-0.100000,
2014-07-23 13:30:00,EB,15,0,0,0.000000,-0.100000,0.400000,-0.100000,-0.100000,-0.020000,-0.021853
2014-07-26 13:00:00,EB,12,1,0,,,,,,,
2014-08-07 13:45:00,GC_ME,0,0,0,0.050000,0.066667,0.150000,0.233333,0.233333,0.100000,0.018381
2014-08-07 13:45:00,GC_PR,0,0,0,-0.100000,0.100000,0.033333,0.200000,0.050000,0.333333,0.305911
2014-08-07 14:30:00,GC_PC,0,0,0,0.000000,0.100000,0.100000,0.180000,0.150000,-0.150000,-0.374348
2014-08-22 20:30:00,P,13,0,1,,,,,,,
2014-09-02 11:15:00,EB,2,0,0,-0.100000,-0.200000,-0.066667,-0.350000,-0.666667,-0.550000,-0.066315
2014-09-03 11:30:00,EB,1,0,0,-0.100000,0.100000,-0.200000,0.050000,0.200000,0.200000,-0.090240
2014-09-04 13:45:00,GC_ME,0,0,0,-5.466667,-5.433333,-5.366667,-5.050000,-4.400000,-4.150000,0.999252
2014-09-04 13:45:00,GC_PR,0,0,0,-3.150000,-4.000000,-4.550000,-4.525000,-4.820000,-5.140000,0.537345
2014-09-04 14:30:00,GC_PC,0,0,0,-1.800000,-2.533333,-2.033333,-0.200000,0.760000,1.075000,0.547252
2014-09-08 12:15:00,EB,24,0,0,-0.100000,0.000000,0.200000,0.100000,0.000000,0.000000,-0.140610
2014-09-08 15:30:00,EB,24,0,0,0.100000,0.000000,-0.100000,0.000000,-0.100000,-0.100000,0.167398
2014-09-10 17:00:00,EB,22,0,0,,,,0.000000,-0.200000,-0.166667,0.093486
2014-09-11 21:00:00,P,21,0,1,,,,,,,
2014-09-17 11:00:00,EB,15,0,0,0.000000,0.000000,-0.100000,0.100000,0.100000,0.100000,-0.007717
2014-09-20 01:00:00,EB,12,1,1,,,,,,,
2014-09-21 06:00:00,EB,11,1,1,,,,,,,
2014-09-22 12:30:00,EB,10,0,0,0.000000,0.000000,0.100000,0.400000,-0.100000,0.166667,0.136216
2014-09-22 15:00:00,P,10,0,0,0.000000,0.000000,0.000000,0.100000,0.066667,-0.100000,0.042861
2014-09-25 09:00:00,P,7,0,1,0.000000,-0.000000,-0.100000,-0.250000,-0.350000,-0.625000,
2014-09-26 12:15:00,EB,6,0,0,0.000000,0.000000,0.000000,-0.400000,-0.200000,-0.275000,0.016474
2014-09-26 17:00:00,EB,6,0,0,,,,-0.100000,,0.100000,0.143392
2014-09-30 09:45:00,EB,2,0,0,-0.100000,0.000000,0.050000,0.033333,0.033333,0.100000,-0.107863
2014-10-02 13:45:00,GC_ME,0,0,0,0.500000,,0.000000,0.150000,0.200000,0.200000,-1.598282
2014-10-02 13:45:00,GC_PR,0,0,0,-0.200000,-0.100000,0.100000,0.100000,0.000000,0.050000,-0.191882
2014-10-02 14:30:00,GC_PC,0,0,0,0.500000,,0.100000,0.200000,0.033333,0.150000,-1.438779
2014-10-09 17:00:00,P,28,0,0,,,0.000000,,0.000000,0.433333,0.218062
2014-10-10 16:00:00,P,27,0,0,,-0.100000,0.000000,0.100000,0.000000,-0.300000,-0.621369
2014-10-10 20:00:00,EB,27,0,1,0.000000,0.000000,,,0.000000,,
2014-10-13 14:00:00,EB,24,0,0,0.000000,0.100000,0.200000,-0.033333,-0.050000,0.000000,0.225751
2014-10-15 09:00:00,P,22,0,1,-0.475000,-0.433333,-0.320000,-0.300000,-0.275000,-0.600000,
2014-10-17 08:45:00,EB,20,0,1,0.300000,-0.050000,-0.200000,0.033333,-0.133333,-0.025000,
2014-10-17 09:45:00,EB,20,0,0,0.000000,0.175000,0.100000,-0.233333,-0.140000,0.333333,0.997003
2014-10-17 10:00:00,EB,20,0,0,0.000000,0.100000,0.150000,-0.075000,0.340000,0.450000,0.416611
2014-10-20 13:50:00,EB,17,0,0,0.000000,0.000000,-2.700000,0.100000,-0.166667,0.150000,0.076224
2014-10-22 15:40:00,EB,15,0,0,0.000000,-0.200000,0.000000,-0.050000,-0.166667,-0.100000,0.210385
2014-10-22 19:45:00,EB,15,0,1,,,,,0.000000,-0.100000,
2014-10-24 16:30:00,P,13,0,0,,-0.700000,-0.600000,-0.200000,-0.100000,0.100000,0.095033
2014-11-03 13:00:00,EB,3,0,0,-0.300000,-0.050000,-0.300000,-0.100000,0.133333,-0.033333,-0.052037
2014-11-04 08:40:00,EB,2,0,1,-0.100000,0.100000,-0.100000,0.400000,0.300000,0.100000,
2014-11-06 13:45:00,GC_ME,0,0,0,0.400000,-0.050000,-0.066667,0.033333,-0.300000,-0.325000,1.200708
2014-11-06 13:45:00,GC_PR,0,0,0,0.400000,-0.200000,-0.250000,-0.100000,-0.175000,0.100000,-0.296855
2014-11-06 14:30:00,GC_PC,0,0,0,-0.200000,-0.700000,0.200000,0.033333,-0.350000,-0.375000,1.373514
2014-11-07 16:15:00,EB,27,0,0,0.200000,-0.200000,-0.400000,-0.300000,0.433333,0.000000,0.556692
2014-11-07 23:00:00,EB,27,0,1,,,,,,,
2014-11-10 19:00:00,EB,24,0,1,,0.000000,0.000000,0.000000,0.000000,0.100000,
2014-11-12 15:00:00,P,22,0,0,-1.400000,-0.950000,-0.800000,-0.100000,-0.100000,0.000000,-0.028160
2014-11-13 08:00:00,EB,21,0,1,0.000000,0.000000,0.000000,-0.100000,-0.200000,0.300000,
2014-11-13 14:15:00,EB,21,0,0,0.000000,-0.566667,-0.300000,0.050000,-0.200000,-0.175000,-0.292915
2014-11-14 22:00:00,EB,20,0,1,,,,,,1.000000,
2014-11-17 10:00:00,EB,17,0,0,0.100000,-0.100000,-0.100000,0.100000,0.200000,-0.066667,-0.450205
2014-11-17 14:30:00,EB,17,0,0,-0.200000,-0.200000,-0.433333,0.100000,-0.012500,-0.000000,-0.205584
2014-11-17 15:45:00,EB,17,0,0,-0.200000,-0.200000,-0.100000,0.050000,-0.050000,0.100000,0.968245
2014-11-17 17:00:00,P,17,0,0,,-0.600000,-0.100000,0.000000,,0.100000,0.048325
2014-11-18 09:30:00,EB,16,0,0,-0.466667,0.200000,0.000000,0.100000,-0.133333,0.050000,0.235317
2014-11-19 10:00:00,EB,15,0,0,0.070000,-0.350000,-0.025000,0.250000,0.066667,0.475000,0.521041
2014-11-20 15:30:00,EB,14,0,0,0.000000,-0.100000,-0.900000,0.100000,0.040000,0.025000,0.335662
2014-11-20 16:30:00,EB,14,0,0,-0.125000,,-0.100000,-0.100000,0.100000,0.100000,0.300535
2014-11-20 16:30:00,P,14,0,0,-0.125000,,-0.100000,-0.100000,0.100000,0.100000,0.300535
2014-11-21 09:00:00,P,13,0,1,0.050000,-0.100000,-0.250000,-0.033333,0.000000,-0.480000,
2014-11-22 11:00:00,EB,12,1,0,,,,,,,
2014-11-24 11:00:00,EB,10,0,0,0.500000,0.150000,0.100000,-0.100000,0.000000,-0.100000,0.098295
2014-11-26 10:10:00,EB,8,0,0,-0.260000,-0.107143,-0.087500,-0.100000,-0.320000,-0.166667,0.180395
2014-11-27 12:30:00,P,7,0,0,-0.200000,-0.133333,-0.300000,-0.100000,-0.125000,-0.200000,0.086201
2014-11-27 15:30:00,P,7,0,0,-0.500000,-1.300000,-1.600000,0.100000,-0.300000,0.000000,0.008019
2014-11-29 11:30:00,EB,5,1,0,,,,,,,
2014-12-04 13:45:00,GC_ME,0,0,0,0.133333,0.350000,0.300000,0.775000,0.783333,0.980000,-1.618653
2014-12-04 13:45:00,GC_PR,0,0,0,-0.520000,-0.050000,-0.100000,0.100000,-0.075000,0.066667,-0.149574
2014-12-04 14:30:00,GC_PC,0,0,0,-0.166667,-0.100000,0.000000,0.725000,0.900000,0.925000,-1.463717
2014-12-09 18:00:00,EB,44,0,1,,,,0.100000,0.200000,-0.100000,
2014-12-10 16:00:00,EB,43,0,0,-0.600000,-0.300000,-0.200000,0.125000,0.100000,0.033333,-0.839001
2015-01-22 13:45:00,GC_ME,0,0,0,-0.145000,-0.436667,-0.343333,-0.529000,-1.451667,-2.086000,0.485625
2015-01-22 13:45:00,GC_PR,0,0,0,0.106667,-0.102500,0.057500,0.318000,0.142500,0.043333,0.312843
2015-01-22 14:30:00,GC_PC,0,0,0,-0.395000,-0.460000,-0.880000,-0.756667,-1.479167,-2.060000,0.244365
2015-01-25 11:00:00,EB,39,1,0,,,,,,,
2015-01-29 10:10:00,EB,35,0,0,1.600000,0.000000,0.070000,0.018333,0.040000,0.069000,0.260058
2015-01-29 17:30:00,EB,35,0,1,-1.100000,-0.700000,-0.100000,-0.125000,0.300000,0.307000,
2015-01-31 11:10:00,EB,33,1,0,,,,,,,
2015-02-02 09:05:00,EB,31,0,1,0.100000,0.020000,0.038333,-0.002500,-0.017500,0.333750,
2015-02-05 12:30:00,EB,28,0,0,-0.400000,0.066667,0.033333,-0.072500,0.123333,0.053750,0.107474
2015-02-11 08:00:00,EB,22,0,1,0.005000,0.300000,0.200000,0.250000,0.000000,-0.300000,
2015-02-12 10:05:00,EB,21,0,0,-0.205000,-0.100000,0.001667,-0.348000,-0.148333,-0.095000,0.585527
2015-02-12 19:10:00,EB,21,0,1,,,,-0.100000,-0.200000,-0.100000,
2015-02-13 19:00:00,EB,20,0,1,,0.100000,0.100000,0.100000,0.100000,0.300000,
2015-02-24 15:00:00,P,9,0,0,0.695000,-0.221667,-0.265000,-0.062000,-0.015000,0.110000,0.040288
2015-02-25 17:30:00,P,8,0,1,-0.100000,,,0.000000,0.100000,0.200000,
2015-02-27 19:20:00,EB,6,0,1,,,,-0.100000,,0.100000,
2015-03-05 13:45:00,GC_ME,0,0,0,-0.700000,-0.950000,-1.200000,-0.200000,-0.100000,-0.020000,-0.065869
2015-03-05 13:45:00,GC_PR,0,0,0,-1.200000,-0.566667,-1.500000,0.000000,0.416667,0.275000,0.033488
2015-03-05 14:30:00,GC_PC,0,0,0,-0.300000,-1.150000,-1.566667,-0.200000,-0.175000,-0.341667,-0.123364
2015-03-10 09:00:00,EB,36,0,1,0.600000,0.000000,0.100000,-0.175000,-0.275000,-0.450000,
2015-03-11 09:00:00,P,35,0,1,0.100000,-0.450000,-0.150000,-0.100000,0.000000,0.350000,
2015-03-11 09:30:00,EB,35,0,0,0.000000,-0.100000,0.000000,0.000000,-0.033333,0.100000,0.522379
2015-03-12 08:45:00,EB,34,0,1,0.200000,0.200000,-0.050000,0.100000,0.050000,0.100000,
2015-03-16 19:45:00,P,30,0,1,,,,,,,
2015-03-16 20:10:00,EB,30,0,1,,,,,,-0.100000,
2015-03-17 11:00:00,P,29,0,0,0.000000,-2.300000,-0.400000,0.153000,-0.340000,0.046250,-0.387913
2015-03-17 11:45:00,EB,29,0,0,0.000000,-0.150000,-0.060000,0.091667,0.055000,0.065000,-0.612321
2015-03-18 10:45:00,EB,28,0,0,-0.300000,-0.258750,-0.450000,-0.045000,-0.294000,-0.383000,-0.281619
2015-03-18 11:00:00,P,28,0,0,-0.300000,-0.052500,-0.300000,-0.177000,-0.161250,-0.331667,-0.494318
2015-03-23 11:00:00,EB,23,0,0,0.005000,0.300000,0.070000,0.160000,0.220000,0.212000,-0.053843
2015-03-25 12:25:00,EB,21,0,0,-1.855000,1.745000,-0.240000,-0.020000,-0.245000,-0.138333,-0.020780
2015-03-26 14:15:00,P,20,0,0,-0.300000,-0.800000,-0.557500,-0.068750,-0.025000,-0.023750,-0.042638
2015-04-11 20:30:00,EB,4,1,1,,,,,,,
2015-04-15 13:45:00,GC_ME,0,0,0,0.100000,0.053333,-0.718750,0.172000,0.247500,0.622500,0.149460
2015-04-15 13:45:00,GC_PR,0,0,0,0.200000,-0.026667,-0.713750,-0.250000,-0.003750,0.043750,-0.002627
2015-04-15 14:30:00,GC_PC,0,0,0,0.021667,-0.206000,-0.256000,0.293000,0.446250,0.540000,0.104759
2015-04-16 15:00:00,EB,48,0,0,-0.205000,-0.565000,-0.108750,-0.151250,-0.274000,-0.095000,0.325997
2015-04-16 21:00:00,EB,48,0,1,,,,,,,
2015-04-17 21:30:00,P,47,0,1,,,,,,,
2015-04-18 18:00:00,P,46,1,1,,,,,,,
2015-04-20 15:00:00,EB,44,0,0,-0.920000,-3.700000,-0.675000,-0.093333,-0.090000,-0.081250,0.261590
2015-04-23 09:45:00,EB,41,0,0,-0.100000,0.220000,0.118333,0.045000,-0.007500,-0.030000,-0.852648
2015-04-24 11:30:00,P,40,0,0,0.000000,0.010000,0.020000,0.081667,0.010000,-0.139000,-0.518641
2015-04-24 20:00:00,EB,40,0,1,,,0.100000,0.100000,0.100000,-0.700000,
2015-04-27 14:00:00,EB,37,0,0,0.000000,-1.100000,-0.005000,0.015000,0.010000,0.150000,0.260990
2015-05-07 18:45:00,EB,27,0,1,,0.000000,,,-0.100000,-0.033333,
2015-05-08 14:30:00,EB,26,0,0,-0.005000,-0.100000,-0.015000,-0.015000,-0.147000,-0.416667,0.717886
2015-05-13 08:45:00,EB,21,0,1,-0.092500,-0.008333,-0.101667,-0.238333,-0.171000,-0.128333,
2015-05-13 18:00:00,EB,21,0,1,,0.000000,-0.266667,-0.260000,-0.115000,0.260000,
2015-05-14 17:00:00,P,20,0,0,1.000000,0.500000,-0.100000,0.100000,-0.048333,0.180000,0.165728
2015-05-18 08:00:00,EB,16,0,1,,0.000000,-0.000000,0.100000,-0.050000,0.100000,
2015-05-19 10:30:00,EB,15,0,0,-0.015000,0.112500,0.321250,-0.011000,0.015000,-0.085000,-0.262447
2015-05-22 10:00:00,P,12,0,0,-0.113333,-0.003333,-0.200000,-0.006667,0.025000,0.016250,-0.069798
2015-05-30 10:00:00,EB,4,1,0,,,,,,,
2015-06-03 13:45:00,GC_ME,0,0,0,0.005000,-0.005000,-0.011667,0.214000,0.485000,0.837500,-0.319152
2015-06-03 13:45:00,GC_PR,0,0,0,-0.010000,0.102500,0.130000,0.068000,0.077500,0.118333,0.165548
2015-06-03 14:30:00,GC_PC,0,0,0,0.020000,0.042500,0.077500,0.235000,0.392500,0.632500,-0.588103
2015-06-04 08:00:00,EB,42,0,1,,-0.900000,0.100000,0.100000,-0.337500,-0.300000,
2015-06-08 10:00:00,EB,38,0,0,-0.010000,0.200000,0.010000,0.092500,0.158000,0.235000,0.182882
2015-06-08 16:00:00,EB,38,0,0,0.000000,0.010000,0.020000,0.036250,0.015000,0.151667,0.290684
2015-06-11 17:45:00,EB,35,0,1,0.000000,,,0.500000,-0.131250,-0.500000,
2015-06-15 11:45:00,EB,31,0,0,0.200000,0.025000,0.070000,-0.073750,0.092500,0.000000,-0.354090
2015-06-15 15:00:00,P,31,0,0,0.100000,-0.090000,-0.125000,-0.118750,0.012500,-0.016667,0.120421
2015-06-16 16:30:00,EB,30,0,0,,0.100000,-0.200000,0.266667,0.050000,-0.295000,0.669096
2015-06-24 16:00:00,EB,22,0,0,,0.010000,0.010000,-0.073333,0.070000,0.200000,0.037340
2015-06-30 19:00:00,EB,16,0,1,,0.000000,0.000000,0.000000,-0.100000,-0.100000,
2015-07-02 17:10:00,EB,14,0,1,0.005000,-0.700000,-0.195000,0.162500,0.030000,-0.230000,-0.258049
2015-07-03 08:00:00,EB,13,0,1,,,0.000000,0.000000,-0.200000,-0.200000,
2015-07-05 08:00:00,EB,11,1,1,,,,,,,
2015-07-14 16:45:00,EB,2,0,0,,,,0.100000,-0.060000,0.019167,0.166493
2015-07-16 13:45:00,GC_ME,0,0,0,0.000000,0.000000,-0.100000,0.095000,0.000000,0.467500,0.055420
2015-07-16 13:45:00,GC_PR,0,0,0,0.000000,0.000000,0.000000,0.050000,-0.107500,0.192500,0.075252
2015-07-16 14:30:00,GC_PC,0,0,0,0.000000,0.000000,0.000000,0.098333,0.200000,0.547500,-0.057257
2015-08-25 12:40:00,EB,9,0,0,0.005000,-0.100000,0.005000,-0.400000,-0.175833,-0.235000,-0.105524
2015-08-26 12:40:00,EB,8,0,0,-0.005000,0.300000,0.200000,-0.100000,-0.065000,0.132500,0.935767
2015-08-27 13:15:00,EB,7,0,0,0.200000,0.000000,0.035000,0.050000,0.210000,0.090000,-0.156090
2015-08-28 18:25:00,EB,6,0,1,,,0.000000,,,,
2015-08-29 18:25:00,EB,5,1,1,,,,,,,
2015-09-03 13:45:00,GC_ME,0,0,0,-0.100000,0.047500,0.000000,-0.165000,-0.285000,-0.646667,0.968188
2015-09-03 13:45:00,GC_PR,0,0,0,0.015000,0.015000,0.062500,0.053333,-0.141667,-0.370000,0.130268
2015-09-03 14:30:00,GC_PC,0,0,0,-0.110000,0.037500,-0.010000,-0.237500,-0.344167,-0.685000,0.894511
2015-09-09 17:30:00,EB,43,0,1,,,0.020000,0.100000,0.017500,-0.076000,-0.465411
2015-09-10 10:30:00,EB,42,0,0,0.010000,0.055000,-0.020000,-0.025000,0.060000,0.193333,-0.140075
2015-09-10 13:30:00,EB,42,0,0,0.000000,0.000000,0.005000,-0.200000,0.050000,0.045000,-0.617566
2015-09-10 13:40:00,EB,42,0,0,0.000000,0.000000,0.010000,-0.200000,0.005000,0.056000,-0.320272
2015-09-11 08:00:00,EB,41,0,1,,-0.800000,0.000000,-0.100000,-0.390000,-0.397500,
