dgp,scale_estimator,equation,block,horizon,tau_mean,tau_median,p_tau_gt1
sparse,pooled,2,3,12,0.5611527653,0.4831512777,0.1811875
sparse,pooled,3,1,1,1.207181736,1.129881628,0.6069375
sparse,pooled,3,1,2,1.30323686,1.239776183,0.706375
sparse,pooled,3,1,3,1.294359083,1.234145281,0.70325
sparse,pooled,3,1,4,1.29562504,1.239933448,0.7
sparse,pooled,3,1,5,1.286433618,1.230599882,0.6888125
sparse,pooled,3,1,6,1.259489812,1.200263571,0.6558125
sparse,pooled,3,1,7,1.222777182,1.165636272,0.6225625
sparse,pooled,3,1,8,1.192003895,1.132193944,0.5891875
sparse,pooled,3,1,9,1.169465786,1.104662379,0.5575
sparse,pooled,3,1,10,1.162311844,1.090691302,0.5415625
sparse,pooled,3,1,11,1.160508778,1.08170572,0.523
sparse,pooled,3,1,12,1.1772301,1.071756137,0.51875
sparse,pooled,3,2,1,0.3548801899,0.2997664261,0.046
sparse,pooled,3,2,2,0.3449731127,0.2983523623,0.044125
sparse,pooled,3,2,3,0.3457235352,0.3016289958,0.0451875
sparse,pooled,3,2,4,0.3555285279,0.3136753675,0.05525
sparse,pooled,3,2,5,0.3688095635,0.3232527382,0.066125
sparse,pooled,3,2,6,0.3877370205,0.3394005889,0.085
sparse,pooled,3,2,7,0.4125575329,0.3635760274,0.111625
sparse,pooled,3,2,8,0.4286401328,0.3788966672,0.1250625
sparse,pooled,3,2,9,0.441349436,0.3880344553,0.1353125
sparse,pooled,3,2,10,0.4405116516,0.3816862311,0.1341875
sparse,pooled,3,2,11,0.4345358316,0.3662253466,0.1269375
sparse,pooled,3,2,12,0.4388740124,0.3605092158,0.1255
sparse,pooled,3,3,1,0.3370918083,0.2901600026,0.031625
sparse,pooled,3,3,2,0.3251546228,0.2837200392,0.0271875
sparse,pooled,3,3,3,0.3281454905,0.2900913305,0.0295625
sparse,pooled,3,3,4,0.3395479037,0.3031874479,0.0384375
sparse,pooled,3,3,5,0.3580651305,0.3215497442,0.05
sparse,pooled,3,3,6,0.3841730366,0.3457259893,0.0660625
sparse,pooled,3,3,7,0.41431394,0.3707594873,0.0880625
sparse,pooled,3,3,8,0.4485735406,0.4018910571,0.118625
sparse,pooled,3,3,9,0.4777732384,0.4288072536,0.1415625
sparse,pooled,3,3,10,0.5007547597,0.4464142772,0.1573125
sparse,pooled,3,3,11,0.5235992658,0.4590627962,0.1693125
sparse,pooled,3,3,12,0.5377311139,0.4657733028,0.177625
