dgp,scale_estimator,equation,block,horizon,tau_mean,tau_median,p_tau_gt1
sparse,pooled,2,3,4,0.3865162387,0.3481352281,0.075625
sparse,pooled,2,3,5,0.4139034105,0.3779424527,0.099875
sparse,pooled,2,3,6,0.4423182559,0.4034860228,0.1260625
sparse,pooled,2,3,7,0.4728288179,0.4289102888,0.14675
sparse,pooled,2,3,8,0.5012575402,0.4570231486,0.1686875
sparse,pooled,2,3,9,0.5279141924,0.4821910079,0.1869375
sparse,pooled,2,3,10,0.554509928,0.50317412,0.2044375
sparse,pooled,2,3,11,0.5828079236,0.5228317202,0.219
sparse,pooled,2,3,12,0.6044299174,0.528977518,0.224125
sparse,pooled,3,1,1,0.4831476746,0.4241634781,0.092875
sparse,pooled,3,1,2,0.4742775386,0.4238837761,0.089375
sparse,pooled,3,1,3,0.4791179965,0.4337185436,0.0949375
sparse,pooled,3,1,4,0.4950861516,0.452890654,0.1133125
sparse,pooled,3,1,5,0.51480086,0.4698343783,0.1294375
sparse,pooled,3,1,6,0.5350703104,0.4898457633,0.1500625
sparse,pooled,3,1,7,0.5575497217,0.5073798007,0.1740625
sparse,pooled,3,1,8,0.580758178,0.5327080892,0.20125
sparse,pooled,3,1,9,0.6069753592,0.5548541275,0.23275
sparse,pooled,3,1,10,0.6324361011,0.572404176,0.2486875
sparse,pooled,3,1,11,0.6559461949,0.5865881107,0.25875
sparse,pooled,3,1,12,0.6798516722,0.5965881409,0.2645
sparse,pooled,3,2,1,0.3316921792,0.2882331245,0.030875
sparse,pooled,3,2,2,0.3195202911,0.2835811226,0.027
sparse,pooled,3,2,3,0.3187394928,0.2831510766,0.0295625
sparse,pooled,3,2,4,0.3242797189,0.288671109,0.0358125
sparse,pooled,3,2,5,0.3355168631,0.2993865915,0.043625
sparse,pooled,3,2,6,0.3547724867,0.3146875403,0.0563125
sparse,pooled,3,2,7,0.3752131403,0.3300871898,0.073875
sparse,pooled,3,2,8,0.3904835244,0.3417649994,0.0875625
sparse,pooled,3,2,9,0.4003834626,0.3486653654,0.098125
sparse,pooled,3,2,10,0.405786996,0.3493813937,0.1024375
sparse,pooled,3,2,11,0.4076826261,0.3477268086,0.107
sparse,pooled,3,2,12,0.411614507,0.343666915,0.1090625
sparse,pooled,3,3,1,0.356668569,0.3119364328,0.034
sparse,pooled,3,3,2,0.3464426444,0.3064038795,0.0294375
sparse,pooled,3,3,3,0.3525714074,0.3153934844,0.0385
sparse,pooled,3,3,4,0.3644502274,0.3301789237,0.0455625
sparse,pooled,3,3,5,0.3830993396,0.3475787781,0.0566875
sparse,pooled,3,3,6,0.4081904879,0.3723845444,0.0740625
sparse,pooled,3,3,7,0.4343992002,0.3977145394,0.09675
sparse,pooled,3,3,8,0.455436432,0.4194381184,0.1181875
sparse,pooled,3,3,9,0.4746429898,0.436422838,0.1375625
sparse,pooled,3,3,10,0.4899322053,0.4493767087,0.1455625
sparse,pooled,3,3,11,0.4995626202,0.4548985565,0.150625
sparse,pooled,3,3,12,0.5123370343,0.4575450335,0.1576875
