instrument,estimator,variable,h,theta_25bp,lo_25bp,hi_25bp
z_gcs_1m_adj_sum,LP-IV,ois1m,25,0.108762,-0.141731,0.359256
z_gcs_1m_adj_sum,LP-IV,ois1m,26,0.019427,-0.227967,0.266821
z_gcs_1m_adj_sum,LP-IV,ois1m,27,-0.081972,-0.350575,0.186631
z_gcs_1m_adj_sum,LP-IV,ois1m,28,-0.074037,-0.356894,0.208820
z_gcs_1m_adj_sum,LP-IV,ois1m,29,-0.079645,-0.342965,0.183675
z_gcs_1m_adj_sum,LP-IV,ois1m,30,-0.089275,-0.331864,0.153314
z_gcs_1m_adj_sum,LP-IV,ois1m,31,0.006450,-0.250287,0.263187
z_gcs_1m_adj_sum,LP-IV,ois1m,32,0.040322,-0.225090,0.305735
z_gcs_1m_adj_sum,LP-IV,ois1m,33,0.065698,-0.188134,0.319531
z_gcs_1m_adj_sum,LP-IV,ois1m,34,0.103821,-0.158297,0.365940
z_gcs_1m_adj_sum,LP-IV,ois1m,35,0.080432,-0.181539,0.342403
z_gcs_1m_adj_sum,LP-IV,ois1m,36,0.111830,-0.152902,0.376561
z_gcs_1m_adj_sum,LP-IV,ois1m,37,0.152774,-0.119164,0.424711
z_gcs_1m_adj_sum,LP-IV,ois1m,38,0.105409,-0.153440,0.364257
z_gcs_1m_adj_sum,LP-IV,ois1m,39,0.095202,-0.141047,0.331452
z_gcs_1m_adj_sum,LP-IV,ois1m,40,0.091377,-0.139730,0.322483
z_gcs_1m_adj_sum,LP-IV,ois1m,41,0.047812,-0.147176,0.242799
z_gcs_1m_adj_sum,LP-IV,ois1m,42,0.097479,-0.085838,0.280797
z_gcs_1m_adj_sum,LP-IV,ois1m,43,0.065038,-0.094531,0.224607
z_gcs_1m_adj_sum,LP-IV,ois1m,44,0.061550,-0.070380,0.193480
z_gcs_1m_adj_sum,LP-IV,ois1m,45,0.046563,-0.105716,0.198842
z_gcs_1m_adj_sum,LP-IV,ois1m,46,0.016635,-0.139671,0.172941
z_gcs_1m_adj_sum,LP-IV,ois1m,47,-0.000378,-0.169904,0.169148
z_gcs_1m_adj_sum,LP-IV,ois1m,48,-0.001580,-0.210577,0.207416
z_gcs_1m_adj_sum,LP-IV,ip,0,0.971735,0.123742,1.819728
z_gcs_1m_adj_sum,LP-IV,ip,1,0.252017,-0.562152,1.066186
z_gcs_1m_adj_sum,LP-IV,ip,2,1.185488,0.299811,2.071165
z_gcs_1m_adj_sum,LP-IV,ip,3,0.578354,-0.590074,1.746781
z_gcs_1m_adj_sum,LP-IV,ip,4,0.640736,-0.549867,1.831339
z_gcs_1m_adj_sum,LP-IV,ip,5,0.489094,-0.698021,1.676210
z_gcs_1m_adj_sum,LP-IV,ip,6,-0.241952,-1.525377,1.041473
z_gcs_1m_adj_sum,LP-IV,ip,7,-0.824420,-2.567312,0.918472
z_gcs_1m_adj_sum,LP-IV,ip,8,-0.991121,-2.899015,0.916773
z_gcs_1m_adj_sum,LP-IV,ip,9,-1.328811,-3.284956,0.627334
z_gcs_1m_adj_sum,LP-IV,ip,10,-1.815416,-4.079324,0.448493
z_gcs_1m_adj_sum,LP-IV,ip,11,-0.923659,-3.134661,1.287343
z_gcs_1m_adj_sum,LP-IV,ip,12,-0.946360,-2.985480,1.092759
z_gcs_1m_adj_sum,LP-IV,ip,13,-0.533569,-2.508436,1.441298
z_gcs_1m_adj_sum,LP-IV,ip,14,0.551576,-1.337879,2.441031
z_gcs_1m_adj_sum,LP-IV,ip,15,0.536304,-0.970446,2.043054
z_gcs_1m_adj_sum,LP-IV,ip,16,-0.020973,-1.510622,1.468675
z_gcs_1m_adj_sum,LP-IV,ip,17,0.877759,-0.646709,2.402227
z_gcs_1m_adj_sum,LP-IV,ip,18,1.134944,-0.505960,2.775848
z_gcs_1m_adj_sum,LP-IV,ip,19,1.022000,-0.591807,2.635806
z_gcs_1m_adj_sum,LP-IV,ip,20,1.493385,-0.362051,3.348822
z_gcs_1m_adj_sum,LP-IV,ip,21,0.466390,-1.051095,1.983875
z_gcs_1m_adj_sum,LP-IV,ip,22,0.979844,-0.404266,2.363954
z_gcs_1m_adj_sum,LP-IV,ip,23,1.583555,0.094941,3.072169
z_gcs_1m_adj_sum,LP-IV,ip,24,0.540794,-0.562204,1.643791
z_gcs_1m_adj_sum,LP-IV,ip,25,0.310884,-0.887985,1.509753
z_gcs_1m_adj_sum,LP-IV,ip,26,0.398024,-0.870824,1.666872
z_gcs_1m_adj_sum,LP-IV,ip,27,0.289368,-0.917372,1.496107
z_gcs_1m_adj_sum,LP-IV,ip,28,0.166645,-1.331203,1.664493
z_gcs_1m_adj_sum,LP-IV,ip,29,-0.250728,-1.796941,1.295485
z_gcs_1m_adj_sum,LP-IV,ip,30,0.242620,-1.158728,1.643969
z_gcs_1m_adj_sum,LP-IV,ip,31,0.605272,-0.637993,1.848536
z_gcs_1m_adj_sum,LP-IV,ip,32,0.515161,-1.208108,2.238430
z_gcs_1m_adj_sum,LP-IV,ip,33,0.116289,-1.508384,1.740961
z_gcs_1m_adj_sum,LP-IV,ip,34,0.895070,-0.583258,2.373399
z_gcs_1m_adj_sum,LP-IV,ip,35,0.270871,-1.368168,1.909909
z_gcs_1m_adj_sum,LP-IV,ip,36,-0.139162,-1.592716,1.314392
z_gcs_1m_adj_sum,LP-IV,ip,37,0.735171,-0.626049,2.096390
z_gcs_1m_adj_sum,LP-IV,ip,38,-0.247030,-1.898684,1.404625
z_gcs_1m_adj_sum,LP-IV,ip,39,0.343053,-1.114954,1.801061
z_gcs_1m_adj_sum,LP-IV,ip,40,0.218167,-1.290679,1.727014
z_gcs_1m_adj_sum,LP-IV,ip,41,0.001805,-1.566448,1.570058
z_gcs_1m_adj_sum,LP-IV,ip,42,-0.480014,-2.077349,1.117321
z_gcs_1m_adj_sum,LP-IV,ip,43,-0.137652,-1.602304,1.327001
z_gcs_1m_adj_sum,LP-IV,ip,44,0.141288,-1.682310,1.964886
z_gcs_1m_adj_sum,LP-IV,ip,45,0.159995,-1.485381,1.805372
z_gcs_1m_adj_sum,LP-IV,ip,46,0.870143,-0.419336,2.159621
z_gcs_1m_adj_sum,LP-IV,ip,47,-0.063597,-1.580075,1.452880
z_gcs_1m_adj_sum,LP-IV,ip,48,0.126578,-1.278270,1.531425
z_gcs_1m_adj_sum,LP-IV,hicp,0,-0.003556,-0.249843,0.242731
z_gcs_1m_adj_sum,LP-IV,hicp,1,0.119213,-0.219075,0.457502
z_gcs_1m_adj_sum,LP-IV,hicp,2,0.235194,-0.139574,0.609963
z_gcs_1m_adj_sum,LP-IV,hicp,3,0.190389,-0.167240,0.548019
z_gcs_1m_adj_sum,LP-IV,hicp,4,0.185913,-0.161768,0.533594
z_gcs_1m_adj_sum,LP-IV,hicp,5,0.047566,-0.299515,0.394647
z_gcs_1m_adj_sum,LP-IV,hicp,6,-0.053192,-0.448944,0.342560
z_gcs_1m_adj_sum,LP-IV,hicp,7,-0.158222,-0.574117,0.257673
z_gcs_1m_adj_sum,LP-IV,hicp,8,-0.394078,-0.803421,0.015264
z_gcs_1m_adj_sum,LP-IV,hicp,9,-0.469293,-0.962890,0.024304
z_gcs_1m_adj_sum,LP-IV,hicp,10,-0.511222,-1.070677,0.048234
z_gcs_1m_adj_sum,LP-IV,hicp,11,-0.528866,-1.152402,0.094670
z_gcs_1m_adj_sum,LP-IV,hicp,12,-0.404812,-1.049655,0.240032
z_gcs_1m_adj_sum,LP-IV,hicp,13,-0.251844,-0.947631,0.443942
z_gcs_1m_adj_sum,LP-IV,hicp,14,-0.136745,-0.802467,0.528977
z_gcs_1m_adj_sum,LP-IV,hicp,15,-0.106362,-0.728349,0.515625
z_gcs_1m_adj_sum,LP-IV,hicp,16,-0.083839,-0.737196,0.569518
z_gcs_1m_adj_sum,LP-IV,hicp,17,-0.058667,-0.737377,0.620044
z_gcs_1m_adj_sum,LP-IV,hicp,18,-0.047849,-0.725079,0.629382
z_gcs_1m_adj_sum,LP-IV,hicp,19,-0.082219,-0.841605,0.677167
z_gcs_1m_adj_sum,LP-IV,hicp,20,-0.225987,-0.920557,0.468583
z_gcs_1m_adj_sum,LP-IV,hicp,21,-0.266329,-0.947957,0.415299
z_gcs_1m_adj_sum,LP-IV,hicp,22,-0.330676,-1.001694,0.340343
z_gcs_1m_adj_sum,LP-IV,hicp,23,-0.214861,-0.958679,0.528957
z_gcs_1m_adj_sum,LP-IV,hicp,24,-0.184318,-1.000541,0.631906
z_gcs_1m_adj_sum,LP-IV,hicp,25,-0.367725,-1.242046,0.506596
z_gcs_1m_adj_sum,LP-IV,hicp,26,-0.336517,-1.129177,0.456143
z_gcs_1m_adj_sum,LP-IV,hicp,27,-0.503417,-1.281567,0.274732
z_gcs_1m_adj_sum,LP-IV,hicp,28,-0.459637,-1.265978,0.346703
z_gcs_1m_adj_sum,LP-IV,hicp,29,-0.325047,-1.199323,0.549229
z_gcs_1m_adj_sum,LP-IV,hicp,30,-0.094068,-0.965581,0.777445
z_gcs_1m_adj_sum,LP-IV,hicp,31,-0.218373,-1.213213,0.776467
z_gcs_1m_adj_sum,LP-IV,hicp,32,-0.233919,-1.121317,0.653479
z_gcs_1m_adj_sum,LP-IV,hicp,33,-0.214463,-1.111661,0.682735
z_gcs_1m_adj_sum,LP-IV,hicp,34,-0.278716,-1.156498,0.599065
z_gcs_1m_adj_sum,LP-IV,hicp,35,-0.177611,-0.942697,0.587476
z_gcs_1m_adj_sum,LP-IV,hicp,36,-0.178950,-0.957052,0.599151
z_gcs_1m_adj_sum,LP-IV,hicp,37,-0.079630,-0.970017,0.810757
z_gcs_1m_adj_sum,LP-IV,hicp,38,0.023173,-0.784400,0.830747
z_gcs_1m_adj_sum,LP-IV,hicp,39,-0.193186,-1.024601,0.638229
z_gcs_1m_adj_sum,LP-IV,hicp,40,-0.136838,-1.025711,0.752035
z_gcs_1m_adj_sum,LP-IV,hicp,41,-0.242807,-1.025472,0.539859
z_gcs_1m_adj_sum,LP-IV,hicp,42,-0.241132,-1.118764,0.636501
z_gcs_1m_adj_sum,LP-IV,hicp,43,-0.152427,-1.136387,0.831533
z_gcs_1m_adj_sum,LP-IV,hicp,44,-0.072937,-0.937755,0.791880
z_gcs_1m_adj_sum,LP-IV,hicp,45,-0.022953,-0.775485,0.729580
z_gcs_1m_adj_sum,LP-IV,hicp,46,-0.192893,-0.927679,0.541893
z_gcs_1m_adj_sum,LP-IV,hicp,47,-0.129313,-0.816744,0.558118
z_gcs_1m_adj_sum,LP-IV,hicp,48,-0.148766,-0.835982,0.538449
z_gcs_1m_adj_sum,LP-IV,stoxx,0,1.367387,-2.013464,4.748239
z_gcs_1m_adj_sum,LP-IV,stoxx,1,2.815523,-1.670110,7.301156
z_gcs_1m_adj_sum,LP-IV,stoxx,2,7.787683,2.347206,13.228159
z_gcs_1m_adj_sum,LP-IV,stoxx,3,7.394324,1.556570,13.232078
z_gcs_1m_adj_sum,LP-IV,stoxx,4,8.867602,2.064500,15.670703
z_gcs_1m_adj_sum,LP-IV,stoxx,5,5.966007,-3.805510,15.737524
z_gcs_1m_adj_sum,LP-IV,stoxx,6,3.817010,-8.678229,16.312248
z_gcs_1m_adj_sum,LP-IV,stoxx,7,4.236095,-6.582466,15.054656
z_gcs_1m_adj_sum,LP-IV,stoxx,8,0.544356,-8.607846,9.696558
z_gcs_1m_adj_sum,LP-IV,stoxx,9,1.350447,-8.341167,11.042060
z_gcs_1m_adj_sum,LP-IV,stoxx,10,1.482652,-7.958916,10.924220
z_gcs_1m_adj_sum,LP-IV,stoxx,11,5.264272,-3.497003,14.025548
z_gcs_1m_adj_sum,LP-IV,stoxx,12,7.808893,0.309042,15.308744
z_gcs_1m_adj_sum,LP-IV,stoxx,13,7.559264,1.029051,14.089477
z_gcs_1m_adj_sum,LP-IV,stoxx,14,10.600731,2.324744,18.876718
z_gcs_1m_adj_sum,LP-IV,stoxx,15,12.068434,2.822427,21.314442
z_gcs_1m_adj_sum,LP-IV,stoxx,16,11.142145,2.331126,19.953164
z_gcs_1m_adj_sum,LP-IV,stoxx,17,9.784239,1.901841,17.666638
z_gcs_1m_adj_sum,LP-IV,stoxx,18,4.418483,-3.735162,12.572128
z_gcs_1m_adj_sum,LP-IV,stoxx,19,7.098222,-0.643525,14.839968
z_gcs_1m_adj_sum,LP-IV,stoxx,20,9.569927,3.087088,16.052766
z_gcs_1m_adj_sum,LP-IV,stoxx,21,6.730313,0.999081,12.461544
z_gcs_1m_adj_sum,LP-IV,stoxx,22,5.995709,0.803192,11.188227
z_gcs_1m_adj_sum,LP-IV,stoxx,23,-1.078724,-6.315952,4.158503
z_gcs_1m_adj_sum,LP-IV,stoxx,24,-1.354977,-6.122794,3.412840
z_gcs_1m_adj_sum,LP-IV,stoxx,25,-1.596530,-6.623897,3.430836
z_gcs_1m_adj_sum,LP-IV,stoxx,26,-2.566600,-7.040652,1.907453
z_gcs_1m_adj_sum,LP-IV,stoxx,27,-4.243018,-10.845040,2.359005
z_gcs_1m_adj_sum,LP-IV,stoxx,28,-3.020924,-9.567962,3.526115
z_gcs_1m_adj_sum,LP-IV,stoxx,29,0.128075,-5.332698,5.588848
z_gcs_1m_adj_sum,LP-IV,stoxx,30,-2.780857,-8.923543,3.361829
z_gcs_1m_adj_sum,LP-IV,stoxx,31,-3.717534,-10.056007,2.620940
z_gcs_1m_adj_sum,LP-IV,stoxx,32,-1.508745,-7.630646,4.613155
z_gcs_1m_adj_sum,LP-IV,stoxx,33,1.081038,-5.347207,7.509283
z_gcs_1m_adj_sum,LP-IV,stoxx,34,4.476259,-1.653918,10.606436
z_gcs_1m_adj_sum,LP-IV,stoxx,35,1.500470,-4.559835,7.560775
z_gcs_1m_adj_sum,LP-IV,stoxx,36,0.546792,-5.219920,6.313503
z_gcs_1m_adj_sum,LP-IV,stoxx,37,-2.061433,-6.727541,2.604675
z_gcs_1m_adj_sum,LP-IV,stoxx,38,-2.024479,-6.509445,2.460488
z_gcs_1m_adj_sum,LP-IV,stoxx,39,-3.335587,-6.744471,0.073297
z_gcs_1m_adj_sum,LP-IV,stoxx,40,-7.186434,-10.775737,-3.597132
z_gcs_1m_adj_sum,LP-IV,stoxx,41,-6.249090,-10.495286,-2.002894
z_gcs_1m_adj_sum,LP-IV,stoxx,42,-3.668707,-8.116280,0.778866
z_gcs_1m_adj_sum,LP-IV,stoxx,43,-5.310040,-9.965280,-0.654801
z_gcs_1m_adj_sum,LP-IV,stoxx,44,-5.667553,-10.839998,-0.495107
z_gcs_1m_adj_sum,LP-IV,stoxx,45,-3.492139,-8.937128,1.952850
z_gcs_1m_adj_sum,LP-IV,stoxx,46,-3.905007,-9.873987,2.063972
z_gcs_1m_adj_sum,LP-IV,stoxx,47,-5.177385,-10.795302,0.440533
z_gcs_1m_adj_sum,LP-IV,stoxx,48,-5.861769,-12.311859,0.588322
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,0,0.250000,0.250000,0.250000
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,1,0.164480,0.049212,0.256104
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,2,0.142994,-0.001660,0.261002
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,3,0.187167,0.048186,0.306846
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,4,0.208175,0.018467,0.381623
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,5,0.159404,-0.021299,0.345582
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,6,0.070815,-0.177449,0.311777
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,7,-0.014795,-0.300520,0.254603
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,8,-0.034786,-0.371070,0.301498
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,9,-0.091839,-0.477425,0.293746
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,10,-0.124846,-0.514561,0.276679
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,11,-0.082904,-0.481906,0.328190
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,12,-0.102358,-0.484996,0.303471
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,13,-0.065878,-0.402732,0.313083
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,14,0.006641,-0.316308,0.392096
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,15,0.024039,-0.286178,0.394297
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,16,0.111506,-0.165787,0.442468
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,17,0.191911,-0.103796,0.544852
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,18,0.168946,-0.118658,0.512216
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,19,0.189740,-0.091096,0.524932
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,20,0.166401,-0.106066,0.491605
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,21,0.125440,-0.159342,0.456154
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,22,0.135541,-0.123105,0.435905
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,23,0.110303,-0.140992,0.385158
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,24,0.094439,-0.158077,0.370629
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,25,0.108762,-0.150129,0.360039
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,26,0.019427,-0.243781,0.260075
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,27,-0.081972,-0.367745,0.179307
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,28,-0.074037,-0.374975,0.201106
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,29,-0.079645,-0.367802,0.168490
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,30,-0.089275,-0.354746,0.139325
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,31,0.006450,-0.266699,0.256186
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,32,0.040322,-0.242056,0.298497
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,33,0.065698,-0.196644,0.312609
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,34,0.103821,-0.167085,0.358792
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,35,0.080432,-0.198285,0.327296
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,36,0.111830,-0.169825,0.369342
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,37,0.152774,-0.144813,0.409030
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,38,0.105409,-0.185724,0.341462
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,39,0.095202,-0.170512,0.310646
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,40,0.091377,-0.168553,0.302130
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,41,0.047812,-0.171494,0.225627
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,42,0.097479,-0.097556,0.270225
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,43,0.065038,-0.104731,0.215405
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,44,0.061550,-0.074803,0.193893
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,45,0.046563,-0.115451,0.190060
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,46,0.016635,-0.149662,0.163927
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,47,-0.000378,-0.185894,0.159372
z_gcs_1m_adj_sum,LP-IV-AR,ois1m,48,-0.001580,-0.236643,0.189011
z_gcs_1m_adj_sum,LP-IV-AR,ip,0,0.971735,0.224198,2.080153
z_gcs_1m_adj_sum,LP-IV-AR,ip,1,0.252017,-0.638947,1.068733
z_gcs_1m_adj_sum,LP-IV-AR,ip,2,1.185488,0.297040,2.127782
z_gcs_1m_adj_sum,LP-IV-AR,ip,3,0.578354,-0.558212,1.821472
z_gcs_1m_adj_sum,LP-IV-AR,ip,4,0.640736,-0.589784,1.835064
z_gcs_1m_adj_sum,LP-IV-AR,ip,5,0.489094,-0.701736,1.716010
z_gcs_1m_adj_sum,LP-IV-AR,ip,6,-0.241952,-1.607419,1.045488
z_gcs_1m_adj_sum,LP-IV-AR,ip,7,-0.824420,-2.625746,0.976906
z_gcs_1m_adj_sum,LP-IV-AR,ip,8,-0.991121,-2.846988,1.038734
z_gcs_1m_adj_sum,LP-IV-AR,ip,9,-1.328811,-3.291076,0.752380
z_gcs_1m_adj_sum,LP-IV-AR,ip,10,-1.815416,-4.155225,0.524394
z_gcs_1m_adj_sum,LP-IV-AR,ip,11,-0.923659,-3.074369,1.495890
z_gcs_1m_adj_sum,LP-IV-AR,ip,12,-0.946360,-2.929875,1.285093
z_gcs_1m_adj_sum,LP-IV-AR,ip,13,-0.533569,-2.394551,1.687604
z_gcs_1m_adj_sum,LP-IV-AR,ip,14,0.551576,-1.114049,2.791555
z_gcs_1m_adj_sum,LP-IV-AR,ip,15,0.536304,-0.791952,2.322580
z_gcs_1m_adj_sum,LP-IV-AR,ip,16,-0.020973,-1.379436,1.699746
z_gcs_1m_adj_sum,LP-IV-AR,ip,17,0.877759,-0.512457,2.592359
z_gcs_1m_adj_sum,LP-IV-AR,ip,18,1.134944,-0.361454,3.030381
z_gcs_1m_adj_sum,LP-IV-AR,ip,19,1.022000,-0.547800,2.788024
z_gcs_1m_adj_sum,LP-IV-AR,ip,20,1.493385,-0.255054,3.580233
z_gcs_1m_adj_sum,LP-IV-AR,ip,21,0.466390,-1.009715,2.080880
z_gcs_1m_adj_sum,LP-IV-AR,ip,22,0.979844,-0.366523,2.494507
z_gcs_1m_adj_sum,LP-IV-AR,ip,23,1.583555,0.226035,3.257830
z_gcs_1m_adj_sum,LP-IV-AR,ip,24,0.540794,-0.532126,1.747828
z_gcs_1m_adj_sum,LP-IV-AR,ip,25,0.310884,-0.928179,1.513504
z_gcs_1m_adj_sum,LP-IV-AR,ip,26,0.398024,-0.951934,1.632272
z_gcs_1m_adj_sum,LP-IV-AR,ip,27,0.289368,-1.031194,1.426518
z_gcs_1m_adj_sum,LP-IV-AR,ip,28,0.166645,-1.426952,1.623648
z_gcs_1m_adj_sum,LP-IV-AR,ip,29,-0.250728,-1.942783,1.206319
z_gcs_1m_adj_sum,LP-IV-AR,ip,30,0.242620,-1.333505,1.520559
z_gcs_1m_adj_sum,LP-IV-AR,ip,31,0.605272,-0.679675,1.852426
z_gcs_1m_adj_sum,LP-IV-AR,ip,32,0.515161,-1.318267,2.191438
z_gcs_1m_adj_sum,LP-IV-AR,ip,33,0.116289,-1.760400,1.597885
z_gcs_1m_adj_sum,LP-IV-AR,ip,34,0.895070,-0.767636,2.243211
z_gcs_1m_adj_sum,LP-IV-AR,ip,35,0.270871,-1.622412,1.715744
z_gcs_1m_adj_sum,LP-IV-AR,ip,36,-0.139162,-1.818188,1.142200
z_gcs_1m_adj_sum,LP-IV-AR,ip,37,0.735171,-0.795820,1.976515
z_gcs_1m_adj_sum,LP-IV-AR,ip,38,-0.247030,-2.154886,1.208966
z_gcs_1m_adj_sum,LP-IV-AR,ip,39,0.343053,-1.341118,1.628342
z_gcs_1m_adj_sum,LP-IV-AR,ip,40,0.218167,-1.524729,1.548272
z_gcs_1m_adj_sum,LP-IV-AR,ip,41,0.001805,-1.857384,1.336607
z_gcs_1m_adj_sum,LP-IV-AR,ip,42,-0.480014,-2.373680,0.928097
z_gcs_1m_adj_sum,LP-IV-AR,ip,43,-0.137652,-1.829498,1.153494
z_gcs_1m_adj_sum,LP-IV-AR,ip,44,0.141288,-1.854316,1.804292
z_gcs_1m_adj_sum,LP-IV-AR,ip,45,0.159995,-1.590561,1.710488
z_gcs_1m_adj_sum,LP-IV-AR,ip,46,0.870143,-0.423370,2.202853
z_gcs_1m_adj_sum,LP-IV-AR,ip,47,-0.063597,-1.723113,1.319332
z_gcs_1m_adj_sum,LP-IV-AR,ip,48,0.126578,-1.410779,1.450412
z_gcs_1m_adj_sum,LP-IV-AR,hicp,0,-0.003556,-0.280560,0.243502
z_gcs_1m_adj_sum,LP-IV-AR,hicp,1,0.119213,-0.240700,0.468844
z_gcs_1m_adj_sum,LP-IV-AR,hicp,2,0.235194,-0.152139,0.622528
z_gcs_1m_adj_sum,LP-IV-AR,hicp,3,0.190389,-0.168359,0.560009
z_gcs_1m_adj_sum,LP-IV-AR,hicp,4,0.185913,-0.152287,0.566388
z_gcs_1m_adj_sum,LP-IV-AR,hicp,5,0.047566,-0.290050,0.427385
z_gcs_1m_adj_sum,LP-IV-AR,hicp,6,-0.053192,-0.474242,0.331768
z_gcs_1m_adj_sum,LP-IV-AR,hicp,7,-0.158222,-0.600703,0.258974
z_gcs_1m_adj_sum,LP-IV-AR,hicp,8,-0.394078,-0.829588,0.004102
z_gcs_1m_adj_sum,LP-IV-AR,hicp,9,-0.469293,-0.994443,0.010844
z_gcs_1m_adj_sum,LP-IV-AR,hicp,10,-0.511222,-1.106440,0.032978
z_gcs_1m_adj_sum,LP-IV-AR,hicp,11,-0.528866,-1.192261,0.096621
z_gcs_1m_adj_sum,LP-IV-AR,hicp,12,-0.404812,-1.071275,0.242050
z_gcs_1m_adj_sum,LP-IV-AR,hicp,13,-0.251844,-0.949808,0.467270
z_gcs_1m_adj_sum,LP-IV-AR,hicp,14,-0.136745,-0.784314,0.571532
z_gcs_1m_adj_sum,LP-IV-AR,hicp,15,-0.106362,-0.692481,0.593200
z_gcs_1m_adj_sum,LP-IV-AR,hicp,16,-0.083839,-0.699519,0.651005
z_gcs_1m_adj_sum,LP-IV-AR,hicp,17,-0.058667,-0.656976,0.745955
z_gcs_1m_adj_sum,LP-IV-AR,hicp,18,-0.047849,-0.665439,0.734432
z_gcs_1m_adj_sum,LP-IV-AR,hicp,19,-0.082219,-0.751646,0.818045
z_gcs_1m_adj_sum,LP-IV-AR,hicp,20,-0.225987,-0.838276,0.597437
z_gcs_1m_adj_sum,LP-IV-AR,hicp,21,-0.266329,-0.867209,0.541752
z_gcs_1m_adj_sum,LP-IV-AR,hicp,22,-0.330676,-0.962999,0.424032
z_gcs_1m_adj_sum,LP-IV-AR,hicp,23,-0.214861,-0.893175,0.621727
z_gcs_1m_adj_sum,LP-IV-AR,hicp,24,-0.184318,-0.953472,0.733706
z_gcs_1m_adj_sum,LP-IV-AR,hicp,25,-0.367725,-1.165049,0.615641
z_gcs_1m_adj_sum,LP-IV-AR,hicp,26,-0.336517,-1.059372,0.555004
z_gcs_1m_adj_sum,LP-IV-AR,hicp,27,-0.503417,-1.213039,0.371783
z_gcs_1m_adj_sum,LP-IV-AR,hicp,28,-0.459637,-1.194968,0.471781
z_gcs_1m_adj_sum,LP-IV-AR,hicp,29,-0.325047,-1.095754,0.684844
z_gcs_1m_adj_sum,LP-IV-AR,hicp,30,-0.094068,-0.862340,0.912632
z_gcs_1m_adj_sum,LP-IV-AR,hicp,31,-0.218373,-1.095362,0.930785
z_gcs_1m_adj_sum,LP-IV-AR,hicp,32,-0.233919,-1.016193,0.791130
z_gcs_1m_adj_sum,LP-IV-AR,hicp,33,-0.214463,-1.005377,0.821907
z_gcs_1m_adj_sum,LP-IV-AR,hicp,34,-0.278716,-1.079196,0.708542
z_gcs_1m_adj_sum,LP-IV-AR,hicp,35,-0.177611,-0.852063,0.706155
z_gcs_1m_adj_sum,LP-IV-AR,hicp,36,-0.178950,-0.888529,0.696196
z_gcs_1m_adj_sum,LP-IV-AR,hicp,37,-0.079630,-0.864540,0.948872
z_gcs_1m_adj_sum,LP-IV-AR,hicp,38,0.023173,-0.688733,0.956016
z_gcs_1m_adj_sum,LP-IV-AR,hicp,39,-0.193186,-0.926109,0.767196
z_gcs_1m_adj_sum,LP-IV-AR,hicp,40,-0.136838,-0.920413,0.889916
z_gcs_1m_adj_sum,LP-IV-AR,hicp,41,-0.242807,-0.932756,0.661265
