instrument,F_eff,variable,h,theta,se,lo,hi,ar_lo,ar_hi,ar_unbounded,theta_la,lo_la,hi_la
z_gc_path1y_sum,8.825,ip,2,-0.268706,3.252651,-5.618840,5.081428,-8.562965,4.447638,0,1.217799,-4.865620,7.301218
z_gc_path1y_sum,8.825,ip,3,-1.969424,3.982767,-8.520492,4.581644,-10.134095,5.398695,0,-0.349622,-8.714970,8.015726
z_gc_path1y_sum,8.825,ip,4,1.295645,4.375793,-5.901894,8.493184,-7.674730,9.609651,0,3.055046,-7.626686,13.736779
z_gc_path1y_sum,8.825,ip,5,-0.412283,5.204284,-8.972568,8.148002,-11.601493,8.955427,0,1.535258,-12.784326,15.854841
z_gc_path1y_sum,8.825,ip,6,2.341712,6.612560,-8.534981,13.218405,-8.569011,18.211855,0,4.262748,-15.618382,24.143877
z_gc_path1y_sum,8.825,ip,7,-3.198029,7.026583,-14.755730,8.359672,-18.305183,9.801150,0,-1.804006,-24.585528,20.977517
z_gc_path1y_sum,8.825,ip,8,-4.339009,7.558242,-16.771211,8.093193,-20.967142,9.265827,0,-3.495358,-28.143472,21.152757
z_gc_path1y_sum,8.825,ip,9,-1.746240,7.423717,-13.957168,10.464687,-14.737745,14.957123,0,-1.206996,-27.059166,24.645173
z_gc_path1y_sum,8.825,ip,10,-5.432597,7.995204,-18.583536,7.718343,-22.222524,9.358530,0,-4.619877,-30.307049,21.067295
z_gc_path1y_sum,8.825,ip,11,-2.659965,6.997601,-14.169994,8.850064,-15.605526,12.384877,0,-3.270182,-26.063144,19.522780
z_gc_path1y_sum,8.825,ip,12,-1.398795,7.515967,-13.761461,10.963871,-13.424343,17.015325,0,-2.162412,-22.783166,18.458341
z_gc_path1y_sum,8.825,ip,13,-2.675678,7.461379,-14.948554,9.597199,-15.733091,14.112425,0,-3.308582,-24.114791,17.497626
z_gc_path1y_sum,8.825,ip,14,1.890623,7.870311,-11.054887,14.836134,-12.275937,19.598824,0,-0.191147,-21.292849,20.910554
z_gc_path1y_sum,8.825,ip,15,1.267695,9.342781,-14.099812,16.635203,-14.147893,23.690370,0,-0.969640,-20.547874,18.608593
z_gc_path1y_sum,8.825,ip,16,7.734232,10.803682,-10.036243,25.504707,-7.931106,37.444357,0,4.051057,-17.489393,25.591507
z_gc_path1y_sum,8.825,ip,17,14.717475,11.026965,-3.420269,32.855219,-0.168928,47.798371,0,8.963338,-13.782013,31.708690
z_gc_path1y_sum,8.825,ip,18,10.608269,11.655166,-8.562772,29.779311,-5.126204,44.991008,0,5.373298,-18.304517,29.051113
z_gc_path1y_sum,8.825,ip,19,8.810912,10.814143,-8.976770,26.598595,-6.328888,39.631220,0,2.073982,-20.146414,24.294379
z_gc_path1y_sum,8.825,ip,20,9.569895,10.475964,-7.661532,26.801323,-5.620253,38.902595,0,3.697096,-18.732622,26.126814
z_gc_path1y_sum,8.825,ip,21,9.972166,9.315942,-5.351195,25.295527,-3.070153,36.988397,0,3.990607,-17.759270,25.740485
z_gc_path1y_sum,8.825,ip,22,5.370406,9.319996,-9.959622,20.700435,-9.075587,29.136395,0,0.119964,-20.684562,20.924490
z_gc_path1y_sum,8.825,ip,23,13.958715,10.141227,-2.722120,30.639550,0.775119,46.917704,0,8.453731,-15.211154,32.118617
z_gc_path1y_sum,8.825,ip,24,8.492692,7.125302,-3.227386,20.212770,-2.907791,28.087271,0,2.997991,-19.472931,25.468913
z_gc_path1y_sum,8.825,ip,25,10.853869,7.266044,-1.097710,22.805448,1.044709,33.741908,0,4.303990,-18.425240,27.033219
z_gc_path1y_sum,8.825,ip,26,9.356084,7.210848,-2.504706,21.216874,-0.378562,32.430799,0,3.259015,-19.311966,25.829995
z_gc_path1y_sum,8.825,ip,27,3.397559,6.139307,-6.700702,13.495821,-8.267124,17.824931,0,-2.526690,-25.191949,20.138570
z_gc_path1y_sum,8.825,ip,28,-0.972820,7.163978,-12.756515,10.810875,-17.449969,13.355136,0,-6.563668,-30.835716,17.708379
z_gc_path1y_sum,8.825,ip,29,-3.634728,8.119084,-16.989433,9.719976,-23.932438,11.385577,0,-9.051405,-32.319115,14.216304
z_gc_path1y_sum,8.825,ip,30,-4.633184,9.542552,-20.329285,11.062917,-29.920946,13.497664,0,-8.991310,-32.510366,14.527746
z_gc_path1y_sum,8.825,ip,31,-9.021706,11.456886,-27.866607,9.823194,-48.547963,7.017934,0,-11.983454,-35.496860,11.529953
z_gc_path1y_sum,8.825,ip,32,-2.461661,10.329176,-19.451643,14.528321,-30.350435,16.130855,0,-5.696274,-28.412070,17.019521
z_gc_path1y_sum,8.825,ip,33,1.390564,9.671502,-14.517641,17.298770,-22.304616,19.766418,0,-2.636883,-26.467199,21.193433
z_gc_path1y_sum,8.825,ip,34,2.594718,10.872977,-15.289738,20.479174,-25.675022,22.166077,0,-1.514273,-28.041133,25.012587
z_gc_path1y_sum,8.825,ip,35,7.080314,10.543719,-10.262560,24.423189,-11.898380,35.021170,0,2.705674,-24.245645,29.656993
z_gc_path1y_sum,8.825,ip,36,1.838439,10.569435,-15.546734,19.223612,-25.113620,21.391894,0,-2.039649,-29.470567,25.391269
z_gc_path1y_sum,8.825,ip,37,11.802812,12.296753,-8.423547,32.029171,-11.561019,42.544695,0,8.422275,-18.877727,35.722277
z_gc_path1y_sum,8.825,ip,38,12.866660,13.272177,-8.964129,34.697448,-8.368823,51.355973,0,8.472492,-18.515825,35.460808
z_gc_path1y_sum,8.825,ip,39,10.510490,14.871798,-13.951440,34.972420,-17.745925,46.202804,0,7.157075,-18.710855,33.025004
z_gc_path1y_sum,8.825,ip,40,10.761893,16.550336,-16.460986,37.984773,-22.338778,50.482699,0,5.763413,-19.677725,31.204550
z_gc_path1y_sum,8.825,ip,41,7.205494,11.789010,-12.185702,26.596690,-14.014724,37.856921,0,3.200120,-21.499498,27.899738
z_gc_path1y_sum,8.825,ip,42,2.128885,12.209752,-17.954369,22.212139,-22.901106,29.600826,0,-1.619017,-26.583683,23.345650
z_gc_path1y_sum,8.825,ip,43,-0.456695,9.976480,-16.866544,15.953154,-20.908478,21.491561,0,-2.675678,-27.216178,21.864822
z_gc_path1y_sum,8.825,ip,44,-3.042168,7.911515,-16.055453,9.971116,-17.282896,16.736620,0,-4.526190,-28.736018,19.683639
z_gc_path1y_sum,8.825,ip,45,-3.516551,8.750373,-17.909633,10.876531,-20.142259,16.609306,0,-3.634604,-26.405318,19.136111
z_gc_path1y_sum,8.825,ip,46,-3.210051,9.142020,-18.247335,11.827233,-20.122787,18.730796,0,-2.571039,-25.455886,20.313807
z_gc_path1y_sum,8.825,ip,47,-1.814550,6.727465,-12.880246,9.251145,-14.933108,12.985873,0,-2.404423,-23.977494,19.168648
z_gc_path1y_sum,8.825,ip,48,-1.111160,7.125363,-12.831339,10.609020,-14.649350,14.920908,0,-1.839448,-23.327732,19.648837
z_gc_path1y_sum,8.825,hicp_yoy,0,-0.514887,0.670614,-1.617950,0.588176,-2.224954,0.491035,0,0.043613,-0.870867,0.958092
z_gc_path1y_sum,8.825,hicp_yoy,1,-0.242811,1.134075,-2.108199,1.622577,-2.851184,1.628413,0,0.492181,-1.086524,2.070887
z_gc_path1y_sum,8.825,hicp_yoy,2,-0.359916,1.391394,-2.648556,1.928723,-3.490554,1.935884,0,0.537823,-1.507806,2.583452
z_gc_path1y_sum,8.825,hicp_yoy,3,-0.637163,1.484603,-3.079118,1.804791,-4.125980,1.738201,0,0.158161,-2.112684,2.429007
z_gc_path1y_sum,8.825,hicp_yoy,4,-1.035254,1.677046,-3.793750,1.723241,-4.724756,1.899577,0,-0.291476,-3.005768,2.422815
z_gc_path1y_sum,8.825,hicp_yoy,5,-1.116364,1.632286,-3.801236,1.568508,-4.707394,1.740137,0,-0.423895,-3.842857,2.995068
z_gc_path1y_sum,8.825,hicp_yoy,6,-0.201523,1.768419,-3.110313,2.707268,-3.915203,3.158473,0,0.161280,-4.132077,4.454637
z_gc_path1y_sum,8.825,hicp_yoy,7,-1.228199,2.015496,-4.543395,2.086996,-6.065389,2.097369,0,-0.875068,-5.491925,3.741789
z_gc_path1y_sum,8.825,hicp_yoy,8,-0.933507,2.116038,-4.414080,2.547067,-5.800395,2.663759,0,-0.801522,-5.459538,3.856493
z_gc_path1y_sum,8.825,hicp_yoy,9,-0.764542,1.973673,-4.010944,2.481861,-5.007938,2.788069,0,-0.670329,-5.486745,4.146086
z_gc_path1y_sum,8.825,hicp_yoy,10,-0.316572,2.060592,-3.705945,3.072800,-4.437756,3.701583,0,-0.306915,-5.326692,4.712862
z_gc_path1y_sum,8.825,hicp_yoy,11,-0.263245,1.964799,-3.495051,2.968562,-4.291082,3.568113,0,-0.277692,-5.604859,5.049475
z_gc_path1y_sum,8.825,hicp_yoy,12,0.604780,1.997388,-2.680630,3.890191,-3.090387,4.899164,0,0.338677,-5.423006,6.100360
z_gc_path1y_sum,8.825,hicp_yoy,13,-0.045573,1.833823,-3.061943,2.970797,-3.896601,3.438691,0,-0.449116,-6.351417,5.453184
z_gc_path1y_sum,8.825,hicp_yoy,14,-0.348244,1.774077,-3.266341,2.569853,-3.630287,3.554725,0,-1.205649,-6.496422,4.085124
z_gc_path1y_sum,8.825,hicp_yoy,15,0.094996,1.865351,-2.973232,3.163225,-2.982832,4.665106,0,-0.759794,-5.899898,4.380310
z_gc_path1y_sum,8.825,hicp_yoy,16,0.290619,1.886436,-2.812292,3.393530,-2.916322,4.818065,0,-0.641620,-5.531931,4.248692
z_gc_path1y_sum,8.825,hicp_yoy,17,1.140695,1.800957,-1.821616,4.103006,-1.650789,5.823183,0,0.126963,-4.175791,4.429717
z_gc_path1y_sum,8.825,hicp_yoy,18,1.869826,2.035160,-1.477714,5.217367,-0.979397,7.670032,0,0.845541,-3.338702,5.029783
z_gc_path1y_sum,8.825,hicp_yoy,19,2.278582,2.112157,-1.195608,5.752771,-0.889654,7.981407,0,1.027211,-3.419500,5.473922
z_gc_path1y_sum,8.825,hicp_yoy,20,2.155233,2.064567,-1.240678,5.551144,-1.354531,7.110194,0,0.858053,-3.497867,5.213973
z_gc_path1y_sum,8.825,hicp_yoy,21,2.955324,2.283522,-0.800736,6.711383,-0.127431,9.805890,0,1.560952,-2.748505,5.870410
z_gc_path1y_sum,8.825,hicp_yoy,22,3.261777,2.671191,-1.131941,7.655496,0.056348,12.076708,0,1.653085,-2.772369,6.078540
z_gc_path1y_sum,8.825,hicp_yoy,23,3.971397,2.293921,0.198232,7.744561,1.333387,12.344208,0,2.285565,-2.627444,7.198574
z_gc_path1y_sum,8.825,hicp_yoy,24,3.093838,2.338312,-0.752342,6.940019,0.170949,11.277929,0,1.188769,-3.225350,5.602888
z_gc_path1y_sum,8.825,hicp_yoy,25,2.030633,1.840608,-0.996898,5.058164,-0.178097,8.472761,0,0.218927,-4.138525,4.576379
z_gc_path1y_sum,8.825,hicp_yoy,26,2.684254,1.097168,0.879573,4.488935,1.148219,6.030616,0,1.059555,-3.579998,5.699109
z_gc_path1y_sum,8.825,hicp_yoy,27,3.093204,1.610490,0.444183,5.742224,0.999566,8.568870,0,1.393223,-3.333834,6.120280
z_gc_path1y_sum,8.825,hicp_yoy,28,3.577749,1.852000,0.531481,6.624018,1.262749,10.522749,0,2.114572,-2.885767,7.114911
z_gc_path1y_sum,8.825,hicp_yoy,29,1.576287,1.931485,-1.600723,4.753297,-2.383257,6.018703,0,-0.101142,-4.562614,4.360331
z_gc_path1y_sum,8.825,hicp_yoy,30,0.450628,2.137893,-3.065893,3.967148,-4.145842,5.367781,0,-1.221298,-5.629008,3.186412
z_gc_path1y_sum,8.825,hicp_yoy,31,-0.732477,1.771060,-3.645612,2.180658,-5.602893,2.366878,0,-2.349794,-6.510239,1.810652
z_gc_path1y_sum,8.825,hicp_yoy,32,-0.091063,1.600369,-2.723436,2.541309,-3.931948,3.109674,0,-1.473341,-5.291590,2.344909
z_gc_path1y_sum,8.825,hicp_yoy,33,0.059704,1.770246,-2.852092,2.971501,-4.542936,3.334660,0,-1.132346,-4.925107,2.660416
z_gc_path1y_sum,8.825,hicp_yoy,34,-0.326047,1.440897,-2.696112,2.044017,-4.144424,2.267567,0,-1.069303,-4.911462,2.772857
z_gc_path1y_sum,8.825,hicp_yoy,35,-0.149016,1.361748,-2.388892,2.090860,-3.008686,2.983004,0,-1.013255,-4.680506,2.653996
z_gc_path1y_sum,8.825,hicp_yoy,36,0.561250,1.402308,-1.745342,2.867841,-1.962905,4.207251,0,0.118778,-3.170701,3.408257
z_gc_path1y_sum,8.825,hicp_yoy,37,0.872580,1.942679,-2.322843,4.068003,-2.624242,6.020679,0,0.320584,-3.365103,4.006272
z_gc_path1y_sum,8.825,hicp_yoy,38,-0.345452,1.881649,-3.440489,2.749584,-4.767327,3.417845,0,-0.765701,-4.958664,3.427262
z_gc_path1y_sum,8.825,hicp_yoy,39,1.695052,2.707943,-2.759119,6.149222,-2.637657,9.412690,0,1.210319,-3.209124,5.629761
z_gc_path1y_sum,8.825,hicp_yoy,40,2.180695,2.249470,-1.519355,5.880744,-1.530931,8.704159,0,1.218319,-3.296522,5.733160
z_gc_path1y_sum,8.825,hicp_yoy,41,3.361561,2.518240,-0.780576,7.503698,-0.415799,11.168106,0,2.213276,-2.450598,6.877149
z_gc_path1y_sum,8.825,hicp_yoy,42,3.402059,2.241208,-0.284400,7.088517,-0.183873,9.901561,0,2.440572,-2.001358,6.882502
z_gc_path1y_sum,8.825,hicp_yoy,43,4.646475,1.843042,1.614941,7.678009,1.697608,9.806992,0,3.703848,-0.641947,8.049644
z_gc_path1y_sum,8.825,hicp_yoy,44,3.899631,1.856677,0.845670,6.953592,1.021782,9.191159,0,2.819739,-1.183615,6.823092
z_gc_path1y_sum,8.825,hicp_yoy,45,3.092880,2.375815,-0.814988,7.000748,0.004320,11.051860,0,2.004065,-2.128766,6.136896
z_gc_path1y_sum,8.825,hicp_yoy,46,2.079579,2.459821,-1.966465,6.125624,-1.610151,9.213059,0,0.795198,-3.768112,5.358508
z_gc_path1y_sum,8.825,hicp_yoy,47,1.271336,1.159702,-0.636204,3.178876,-1.048068,3.822681,0,0.089714,-4.009975,4.189402
z_gc_path1y_sum,8.825,hicp_yoy,48,0.629186,0.771427,-0.639698,1.898071,-0.759382,2.442040,0,-0.393331,-4.414521,3.627860
z_gc_path1y_sum,8.825,stoxx,0,2.170609,15.161735,-22.768225,27.109443,-29.669033,29.461731,0,4.470256,-17.445417,26.385929
z_gc_path1y_sum,8.825,stoxx,1,1.880289,21.806215,-33.987743,37.748320,-50.454627,36.770232,0,7.104509,-23.160419,37.369437
z_gc_path1y_sum,8.825,stoxx,2,4.062206,20.693934,-29.976285,38.100698,-38.360358,41.311287,0,9.867721,-18.581426,38.316868
z_gc_path1y_sum,8.825,stoxx,3,20.079298,25.572818,-21.984244,62.142841,-29.787697,68.667653,0,23.189491,-19.268973,65.647955
z_gc_path1y_sum,8.825,stoxx,4,21.225933,30.601142,-29.108466,71.560333,-43.036465,76.307989,0,25.041960,-31.184715,81.268636
z_gc_path1y_sum,8.825,stoxx,5,-4.090739,35.953193,-63.228479,55.047000,-68.806486,73.208625,0,2.037851,-68.864309,72.940010
z_gc_path1y_sum,8.825,stoxx,6,-30.926994,35.660227,-89.582848,27.728860,-105.813472,36.827438,0,-26.198950,-102.296050,49.898149
z_gc_path1y_sum,8.825,stoxx,7,-31.116583,36.924221,-91.851522,29.618356,-117.888503,31.654593,0,-26.700284,-100.662347,47.261779
z_gc_path1y_sum,8.825,stoxx,8,-17.706606,38.675541,-81.322209,45.908997,-100.859018,51.909367,0,-10.484830,-95.705225,74.735566
z_gc_path1y_sum,8.825,stoxx,9,-13.289529,43.990375,-85.647257,59.068200,-105.669317,68.092666,0,-3.665172,-92.733692,85.403347
z_gc_path1y_sum,8.825,stoxx,10,3.378926,45.015727,-70.665355,77.423208,-79.900168,97.911953,0,7.680573,-76.240391,91.601538
z_gc_path1y_sum,8.825,stoxx,11,18.389898,39.682787,-46.882477,83.662274,-57.007396,99.739611,0,18.824471,-64.253470,101.902411
z_gc_path1y_sum,8.825,stoxx,12,26.522246,38.900156,-37.462816,90.507308,-43.498034,112.102588,0,22.277169,-62.897320,107.451658
z_gc_path1y_sum,8.825,stoxx,13,31.621824,42.049246,-37.543031,100.786679,-37.759432,132.540015,0,22.972012,-73.635142,119.579167
z_gc_path1y_sum,8.825,stoxx,14,22.390800,43.607607,-49.337330,94.118931,-49.561751,127.049058,0,15.740711,-82.149473,113.630896
z_gc_path1y_sum,8.825,stoxx,15,7.768069,39.862450,-57.799826,73.335964,-59.998096,101.444826,0,-1.828008,-97.053583,93.397567
z_gc_path1y_sum,8.825,stoxx,16,41.664199,42.959687,-28.998197,112.326596,-18.479362,164.099306,0,28.739919,-61.574676,119.054513
z_gc_path1y_sum,8.825,stoxx,17,49.535486,41.784159,-19.193340,118.264313,-8.962337,170.709549,0,34.602285,-50.736622,119.941193
z_gc_path1y_sum,8.825,stoxx,18,41.095845,33.416708,-13.869748,96.061438,-5.687546,134.662627,0,25.305363,-54.798777,105.409504
z_gc_path1y_sum,8.825,stoxx,19,25.812324,31.276704,-25.633276,77.257924,-17.975061,114.950930,0,12.181119,-65.492590,89.854828
z_gc_path1y_sum,8.825,stoxx,20,13.043202,27.922807,-32.885729,58.972133,-33.029430,80.057939,0,-1.749306,-78.264345,74.765733
z_gc_path1y_sum,8.825,stoxx,21,39.813157,33.530811,-15.340119,94.966433,-8.806518,133.699427,0,20.843883,-56.917621,98.605388
z_gc_path1y_sum,8.825,stoxx,22,52.098577,33.909367,-3.677368,107.874522,8.016400,155.522145,0,31.078275,-45.178783,107.335334
z_gc_path1y_sum,8.825,stoxx,23,17.167573,29.076515,-30.659039,64.994184,-40.985458,78.228254,0,2.318020,-76.813221,81.449260
z_gc_path1y_sum,8.825,stoxx,24,-4.315837,28.532060,-51.246900,42.615226,-69.939575,48.468474,0,-18.861449,-96.653667,58.930770
z_gc_path1y_sum,8.825,stoxx,25,11.789981,24.663384,-28.777676,52.357637,-30.137772,74.681610,0,-2.059873,-81.755581,77.635835
z_gc_path1y_sum,8.825,stoxx,26,-2.069026,23.431543,-40.610484,36.472432,-61.819460,37.764597,0,-15.502502,-91.005575,60.000572
z_gc_path1y_sum,8.825,stoxx,27,-26.714005,29.953355,-75.982891,22.554880,-106.090397,24.206699,0,-39.601209,-126.222590,47.020172
z_gc_path1y_sum,8.825,stoxx,28,-15.086950,33.676653,-70.480115,40.306216,-82.440256,62.369353,0,-31.264378,-115.483756,52.955000
z_gc_path1y_sum,8.825,stoxx,29,-29.230585,37.260307,-90.518337,32.057167,-126.107384,37.837968,0,-45.204089,-129.776828,39.368649
z_gc_path1y_sum,8.825,stoxx,30,-2.316771,36.178455,-61.825034,57.191493,-90.953987,70.040140,0,-12.958405,-97.991394,72.074585
z_gc_path1y_sum,8.825,stoxx,31,6.786834,38.098108,-55.878977,69.452646,-82.743720,84.887956,0,0.083989,-81.582452,81.750431
z_gc_path1y_sum,8.825,stoxx,32,-2.024771,36.429537,-61.946027,57.896485,-76.705321,83.584641,0,-6.128675,-84.790431,72.533082
z_gc_path1y_sum,8.825,stoxx,33,6.274582,39.129925,-58.088416,70.637581,-79.811252,90.403920,0,4.693801,-76.697467,86.085070
z_gc_path1y_sum,8.825,stoxx,34,23.300526,44.957658,-50.648241,97.249294,-62.119025,135.694672,0,21.624983,-65.295251,108.545218
z_gc_path1y_sum,8.825,stoxx,35,33.499807,47.079117,-43.938449,110.938063,-48.888648,162.967379,0,20.842903,-70.197298,111.883104
z_gc_path1y_sum,8.825,stoxx,36,31.186874,55.767645,-60.542738,122.916487,-83.136797,159.452457,0,16.811478,-65.726406,99.349361
z_gc_path1y_sum,8.825,stoxx,37,58.915710,71.918139,-59.379102,177.210522,-52.557406,281.861942,0,39.813232,-47.120816,126.747280
z_gc_path1y_sum,8.825,stoxx,38,57.573158,61.394978,-43.412595,158.558911,-49.868054,223.339599,0,34.916809,-52.444826,122.278445
z_gc_path1y_sum,8.825,stoxx,39,34.508352,49.820262,-47.438687,116.455390,-67.623185,146.603941,0,17.433032,-58.849160,93.715225
z_gc_path1y_sum,8.825,stoxx,40,22.329579,34.925004,-35.116940,79.776099,-26.565426,142.820844,0,2.971290,-66.080370,72.022949
z_gc_path1y_sum,8.825,stoxx,41,-7.128506,28.399146,-53.840945,39.583933,-75.286457,48.249830,0,-24.172870,-88.942752,40.597011
z_gc_path1y_sum,8.825,stoxx,42,-14.859695,30.221003,-64.568822,34.849431,-87.390103,42.560211,0,-28.605119,-91.757521,34.547283
z_gc_path1y_sum,8.825,stoxx,43,-28.157525,37.559823,-89.937937,33.622886,-112.667128,46.962121,0,-37.487718,-107.510901,32.535465
z_gc_path1y_sum,8.825,stoxx,44,-34.547618,37.963121,-96.991396,27.896159,-133.251733,31.887843,0,-37.103188,-107.110484,32.904108
z_gc_path1y_sum,8.825,stoxx,45,-18.366190,29.287207,-66.539359,29.806979,-68.154442,56.316189,0,-23.165355,-82.861299,36.530588
z_gc_path1y_sum,8.825,stoxx,46,-33.026579,28.333932,-79.631750,13.578591,-79.777567,40.641643,0,-41.584871,-102.055846,18.886103
z_gc_path1y_sum,8.825,stoxx,47,-48.600685,21.737299,-84.355360,-12.846010,-90.988417,-0.778628,0,-50.506562,-109.667434,8.654309
z_gc_path1y_sum,8.825,stoxx,48,-44.598861,16.212421,-71.265920,-17.931802,-77.023703,-10.552778,0,-52.199975,-113.960555,9.560605
z_ext_jk_mp_pm,12.570,ois1m,0,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,1.000000,1.000000,1.000000
z_ext_jk_mp_pm,12.570,ois1m,1,0.962561,0.220563,0.599767,1.325356,0.532463,1.326491,0,0.976928,0.558356,1.395499
z_ext_jk_mp_pm,12.570,ois1m,2,0.258798,0.385631,-0.375509,0.893105,-0.608872,0.798682,0,0.299090,-0.501986,1.100167
z_ext_jk_mp_pm,12.570,ois1m,3,0.739308,0.443538,0.009753,1.468863,-0.147768,1.404615,0,0.770779,-0.073740,1.615298
z_ext_jk_mp_pm,12.570,ois1m,4,0.768906,0.561015,-0.153882,1.691694,-0.409226,1.554328,0,0.815913,-0.521996,2.153822
z_ext_jk_mp_pm,12.570,ois1m,5,0.367116,0.695404,-0.776721,1.510954,-1.058461,1.375452,0,0.327198,-1.463410,2.117807
z_ext_jk_mp_pm,12.570,ois1m,6,0.564098,0.726690,-0.631200,1.759396,-0.852946,1.654133,0,0.489021,-1.695345,2.673386
z_ext_jk_mp_pm,12.570,ois1m,7,0.161918,0.895979,-1.311836,1.635673,-1.630040,1.461088,0,0.048775,-2.537407,2.634957
z_ext_jk_mp_pm,12.570,ois1m,8,-0.227556,1.006049,-1.882359,1.427248,-2.239654,1.231216,0,-0.358658,-3.275674,2.558357
z_ext_jk_mp_pm,12.570,ois1m,9,-0.842553,1.063357,-2.591620,0.906514,-3.022435,0.699315,0,-0.939018,-4.035111,2.157075
z_ext_jk_mp_pm,12.570,ois1m,10,-1.279209,1.137451,-3.150149,0.591730,-3.610983,0.313221,0,-1.379081,-4.494508,1.736346
z_ext_jk_mp_pm,12.570,ois1m,11,-1.124303,1.093265,-2.922564,0.673957,-3.365497,0.406267,0,-1.310578,-4.341599,1.720442
z_ext_jk_mp_pm,12.570,ois1m,12,-1.285039,1.055110,-3.020541,0.450462,-3.448015,0.192115,0,-1.512147,-4.483246,1.458952
z_ext_jk_mp_pm,12.570,ois1m,13,-1.349292,1.079236,-3.124477,0.425893,-3.561725,0.161639,0,-1.657261,-4.766745,1.452223
z_ext_jk_mp_pm,12.570,ois1m,14,-0.871177,1.069357,-2.630113,0.887758,-2.956423,0.679390,0,-1.253449,-4.304807,1.797908
z_ext_jk_mp_pm,12.570,ois1m,15,-0.911603,1.153310,-2.808630,0.985424,-3.102893,0.818362,0,-1.321088,-4.375359,1.733183
z_ext_jk_mp_pm,12.570,ois1m,16,-1.023551,1.218219,-3.027342,0.980241,-3.338166,0.803778,0,-1.489340,-4.627312,1.648632
z_ext_jk_mp_pm,12.570,ois1m,17,-0.755547,1.192110,-2.716394,1.205300,-2.960951,1.092224,0,-1.433058,-4.642311,1.776195
z_ext_jk_mp_pm,12.570,ois1m,18,-0.801142,1.195343,-2.767306,1.165022,-3.072293,0.991873,0,-1.524522,-4.831668,1.782624
z_ext_jk_mp_pm,12.570,ois1m,19,-0.695872,1.160659,-2.604987,1.213242,-2.901125,1.045116,0,-1.393792,-4.768734,1.981151
z_ext_jk_mp_pm,12.570,ois1m,20,-0.740517,1.052171,-2.471184,0.990150,-2.739641,0.837739,0,-1.556507,-4.977695,1.864681
z_ext_jk_mp_pm,12.570,ois1m,21,-0.389828,1.010893,-2.052600,1.272943,-2.259981,1.177056,0,-1.257069,-4.634557,2.120419
z_ext_jk_mp_pm,12.570,ois1m,22,-0.374620,0.980982,-1.988192,1.238952,-2.140388,1.145902,0,-1.269998,-4.685973,2.145978
z_ext_jk_mp_pm,12.570,ois1m,23,-0.221091,0.958633,-1.797902,1.355720,-1.946630,1.312722,0,-1.204130,-4.685025,2.276766
z_ext_jk_mp_pm,12.570,ois1m,24,0.215604,0.971582,-1.382505,1.813714,-1.484663,1.770135,0,-0.794599,-4.381674,2.792477
z_ext_jk_mp_pm,12.570,ois1m,25,0.045972,1.070470,-1.714795,1.806739,-1.934398,1.705201,0,-0.961391,-4.699661,2.776879
z_ext_jk_mp_pm,12.570,ois1m,26,-0.373039,1.268316,-2.459233,1.713154,-2.782839,1.466018,0,-1.386584,-5.223091,2.449924
z_ext_jk_mp_pm,12.570,ois1m,27,-0.947213,1.593109,-3.567643,1.673218,-4.133430,1.283139,0,-1.973928,-5.941464,1.993608
z_ext_jk_mp_pm,12.570,ois1m,28,-0.880862,1.692878,-3.665399,1.903676,-4.097331,1.573812,0,-1.837588,-5.669932,1.994756
z_ext_jk_mp_pm,12.570,ois1m,29,-0.728161,1.670001,-3.475068,2.018746,-3.901162,1.693340,0,-1.709244,-5.398051,1.979562
z_ext_jk_mp_pm,12.570,ois1m,30,-0.931771,1.472455,-3.353744,1.490201,-3.803058,1.203288,0,-1.924112,-5.259948,1.411723
z_ext_jk_mp_pm,12.570,ois1m,31,0.025407,1.260608,-2.048109,2.098923,-2.243687,1.979349,0,-0.885307,-3.761797,1.991183
z_ext_jk_mp_pm,12.570,ois1m,32,-0.022427,1.091145,-1.817201,1.772347,-2.041045,1.668848,0,-0.872907,-3.609860,1.864046
z_ext_jk_mp_pm,12.570,ois1m,33,0.461489,0.847407,-0.932371,1.855350,-0.979103,1.859711,0,-0.336624,-2.831700,2.158451
z_ext_jk_mp_pm,12.570,ois1m,34,1.154609,0.973095,-0.445990,2.755209,-0.305034,2.954836,0,0.471229,-1.928093,2.870550
z_ext_jk_mp_pm,12.570,ois1m,35,1.089243,0.995961,-0.548968,2.727454,-0.404699,2.981570,0,0.368061,-1.998742,2.734863
z_ext_jk_mp_pm,12.570,ois1m,36,1.384535,1.117340,-0.453325,3.222395,-0.235608,3.563347,0,0.646186,-1.662918,2.955291
z_ext_jk_mp_pm,12.570,ois1m,37,1.650744,1.203638,-0.329063,3.630552,-0.094530,3.997838,0,1.011371,-1.329783,3.352526
z_ext_jk_mp_pm,12.570,ois1m,38,1.739721,1.383158,-0.535372,4.014813,-0.196700,4.506036,0,1.124561,-1.304221,3.553343
z_ext_jk_mp_pm,12.570,ois1m,39,1.659900,1.420555,-0.676705,3.996504,-0.399905,4.501009,0,0.991793,-1.477044,3.460630
z_ext_jk_mp_pm,12.570,ois1m,40,1.548152,1.321173,-0.624984,3.721288,-0.301490,4.256556,0,0.855761,-1.595212,3.306734
