scale_estimator,equation,block,h,lambda_h,tau_mean,tau_median,p_tau_gt1
pooled,stoxx,i1y,41,0.918798,0.73397,0.71414,0.0640
pooled,stoxx,i1y,42,0.894206,0.73991,0.71400,0.0727
pooled,stoxx,i1y,43,0.858671,0.73725,0.71625,0.0807
pooled,stoxx,i1y,44,0.841216,0.72390,0.70357,0.0580
pooled,stoxx,i1y,45,0.824906,0.71484,0.69252,0.0673
pooled,stoxx,i1y,46,0.816408,0.70469,0.68668,0.0593
pooled,stoxx,i1y,47,0.773039,0.70268,0.68055,0.0700
pooled,stoxx,i1y,48,0.70196,0.71739,0.68450,0.1047
pooled,stoxx,ip,1,0.0118028,0.37928,0.34893,0.0020
pooled,stoxx,ip,2,0.048597,0.37017,0.34928,0.0000
pooled,stoxx,ip,3,0.0876623,0.37443,0.35284,0.0000
pooled,stoxx,ip,4,0.121498,0.39382,0.36806,0.0000
pooled,stoxx,ip,5,0.158663,0.43793,0.41036,0.0020
pooled,stoxx,ip,6,0.184118,0.51101,0.49023,0.0127
pooled,stoxx,ip,7,0.212637,0.62166,0.60760,0.0300
pooled,stoxx,ip,8,0.258865,0.76274,0.74659,0.1200
pooled,stoxx,ip,9,0.28163,0.94713,0.93189,0.3887
pooled,stoxx,ip,10,0.312757,1.14668,1.12237,0.6687
pooled,stoxx,ip,11,0.330153,1.31359,1.28915,0.8893
pooled,stoxx,ip,12,0.361135,1.47386,1.43999,0.9693
pooled,stoxx,ip,13,0.373202,1.62498,1.58422,0.9847
pooled,stoxx,ip,14,0.441738,1.67674,1.64476,0.9913
pooled,stoxx,ip,15,0.48286,1.74204,1.69490,0.9960
pooled,stoxx,ip,16,0.51574,1.81081,1.77083,0.9987
pooled,stoxx,ip,17,0.547479,1.86445,1.82616,1.0000
pooled,stoxx,ip,18,0.577187,1.89883,1.88097,1.0000
pooled,stoxx,ip,19,0.621283,1.86799,1.83660,1.0000
pooled,stoxx,ip,20,0.676042,1.80518,1.78218,0.9993
pooled,stoxx,ip,21,0.698133,1.72841,1.70609,0.9993
pooled,stoxx,ip,22,0.72207,1.67619,1.65113,0.9980
pooled,stoxx,ip,23,0.735388,1.60044,1.57141,0.9887
pooled,stoxx,ip,24,0.744116,1.56186,1.54250,0.9927
pooled,stoxx,ip,25,0.726486,1.52833,1.50348,0.9867
pooled,stoxx,ip,26,0.763955,1.46477,1.44009,0.9707
pooled,stoxx,ip,27,0.790518,1.38835,1.35876,0.9620
pooled,stoxx,ip,28,0.815651,1.32789,1.30130,0.9360
pooled,stoxx,ip,29,0.849619,1.26363,1.24230,0.9013
pooled,stoxx,ip,30,0.876271,1.21829,1.20150,0.8340
pooled,stoxx,ip,31,0.903515,1.17448,1.16289,0.7827
pooled,stoxx,ip,32,0.934172,1.15684,1.14404,0.7580
pooled,stoxx,ip,33,0.923613,1.13426,1.11620,0.7360
pooled,stoxx,ip,34,0.910232,1.12503,1.11982,0.7107
pooled,stoxx,ip,35,0.878864,1.11055,1.08948,0.6773
pooled,stoxx,ip,36,0.848756,1.08642,1.06871,0.6420
pooled,stoxx,ip,37,0.846818,1.02758,1.00521,0.5100
pooled,stoxx,ip,38,0.849937,0.94527,0.92167,0.3453
pooled,stoxx,ip,39,0.870001,0.84580,0.83151,0.1700
pooled,stoxx,ip,40,0.898198,0.74025,0.72848,0.0727
pooled,stoxx,ip,41,0.918798,0.64309,0.62524,0.0253
pooled,stoxx,ip,42,0.894206,0.55209,0.53197,0.0067
pooled,stoxx,ip,43,0.858671,0.47978,0.46377,0.0027
pooled,stoxx,ip,44,0.841216,0.42786,0.40483,0.0027
pooled,stoxx,ip,45,0.824906,0.39402,0.37717,0.0000
pooled,stoxx,ip,46,0.816408,0.36617,0.35250,0.0000
pooled,stoxx,ip,47,0.773039,0.35292,0.33431,0.0000
pooled,stoxx,ip,48,0.70196,0.35012,0.33223,0.0007
pooled,stoxx,hicp,1,0.0118028,0.15140,0.13282,0.0000
pooled,stoxx,hicp,2,0.048597,0.13508,0.12338,0.0000
pooled,stoxx,hicp,3,0.0876623,0.12402,0.11603,0.0000
pooled,stoxx,hicp,4,0.121498,0.12021,0.10929,0.0000
pooled,stoxx,hicp,5,0.158663,0.11926,0.10579,0.0000
pooled,stoxx,hicp,6,0.184118,0.11837,0.10497,0.0000
pooled,stoxx,hicp,7,0.212637,0.11722,0.10582,0.0000
pooled,stoxx,hicp,8,0.258865,0.11760,0.10838,0.0000
pooled,stoxx,hicp,9,0.28163,0.11412,0.10658,0.0000
pooled,stoxx,hicp,10,0.312757,0.11571,0.11116,0.0000
pooled,stoxx,hicp,11,0.330153,0.11876,0.11309,0.0000
pooled,stoxx,hicp,12,0.361135,0.12448,0.11732,0.0000
pooled,stoxx,hicp,13,0.373202,0.13337,0.12779,0.0000
pooled,stoxx,hicp,14,0.441738,0.14644,0.13963,0.0000
pooled,stoxx,hicp,15,0.48286,0.16437,0.16091,0.0000
pooled,stoxx,hicp,16,0.51574,0.18751,0.18438,0.0000
pooled,stoxx,hicp,17,0.547479,0.21952,0.21757,0.0000
pooled,stoxx,hicp,18,0.577187,0.25530,0.25151,0.0000
pooled,stoxx,hicp,19,0.621283,0.30124,0.29276,0.0000
pooled,stoxx,hicp,20,0.676042,0.34091,0.32915,0.0000
pooled,stoxx,hicp,21,0.698133,0.37069,0.36065,0.0000
pooled,stoxx,hicp,22,0.72207,0.38941,0.38278,0.0000
pooled,stoxx,hicp,23,0.735388,0.39078,0.38265,0.0000
pooled,stoxx,hicp,24,0.744116,0.37848,0.36756,0.0007
pooled,stoxx,hicp,25,0.726486,0.35853,0.34900,0.0000
pooled,stoxx,hicp,26,0.763955,0.33207,0.31947,0.0000
pooled,stoxx,hicp,27,0.790518,0.30030,0.29108,0.0000
pooled,stoxx,hicp,28,0.815651,0.27898,0.27140,0.0000
pooled,stoxx,hicp,29,0.849619,0.25107,0.24536,0.0000
pooled,stoxx,hicp,30,0.876271,0.22306,0.21769,0.0000
pooled,stoxx,hicp,31,0.903515,0.19175,0.18806,0.0000
pooled,stoxx,hicp,32,0.934172,0.16171,0.15530,0.0000
pooled,stoxx,hicp,33,0.923613,0.13487,0.12957,0.0000
pooled,stoxx,hicp,34,0.910232,0.11499,0.11200,0.0000
pooled,stoxx,hicp,35,0.878864,0.09886,0.09452,0.0000
pooled,stoxx,hicp,36,0.848756,0.08635,0.08233,0.0000
pooled,stoxx,hicp,37,0.846818,0.07484,0.07072,0.0000
pooled,stoxx,hicp,38,0.849937,0.06604,0.06336,0.0000
pooled,stoxx,hicp,39,0.870001,0.05939,0.05645,0.0000
pooled,stoxx,hicp,40,0.898198,0.05458,0.05091,0.0000
pooled,stoxx,hicp,41,0.918798,0.04976,0.04315,0.0000
pooled,stoxx,hicp,42,0.894206,0.04699,0.04191,0.0000
pooled,stoxx,hicp,43,0.858671,0.04392,0.03741,0.0000
pooled,stoxx,hicp,44,0.841216,0.04229,0.03500,0.0000
pooled,stoxx,hicp,45,0.824906,0.04239,0.03411,0.0000
pooled,stoxx,hicp,46,0.816408,0.04308,0.03300,0.0000
pooled,stoxx,hicp,47,0.773039,0.04393,0.03375,0.0000
pooled,stoxx,hicp,48,0.70196,0.04565,0.03422,0.0000
pooled,stoxx,stoxx,1,0.0118028,0.14515,0.12620,0.0000
pooled,stoxx,stoxx,2,0.048597,0.13305,0.12193,0.0000
pooled,stoxx,stoxx,3,0.0876623,0.12586,0.12023,0.0000
pooled,stoxx,stoxx,4,0.121498,0.12104,0.11485,0.0000
pooled,stoxx,stoxx,5,0.158663,0.11668,0.11020,0.0000
pooled,stoxx,stoxx,6,0.184118,0.11653,0.10958,0.0000
pooled,stoxx,stoxx,7,0.212637,0.11470,0.10469,0.0000
pooled,stoxx,stoxx,8,0.258865,0.11609,0.10073,0.0000
pooled,stoxx,stoxx,9,0.28163,0.11954,0.10075,0.0000
pooled,stoxx,stoxx,10,0.312757,0.11993,0.10441,0.0000
pooled,stoxx,stoxx,11,0.330153,0.11991,0.10576,0.0000
pooled,stoxx,stoxx,12,0.361135,0.12275,0.10983,0.0000
pooled,stoxx,stoxx,13,0.373202,0.12731,0.11437,0.0000
pooled,stoxx,stoxx,14,0.441738,0.13045,0.11829,0.0000
pooled,stoxx,stoxx,15,0.48286,0.13412,0.12240,0.0000
pooled,stoxx,stoxx,16,0.51574,0.13811,0.12770,0.0000
pooled,stoxx,stoxx,17,0.547479,0.14226,0.13494,0.0000
pooled,stoxx,stoxx,18,0.577187,0.14806,0.14015,0.0000
pooled,stoxx,stoxx,19,0.621283,0.15833,0.15058,0.0000
pooled,stoxx,stoxx,20,0.676042,0.17164,0.16644,0.0000
pooled,stoxx,stoxx,21,0.698133,0.19208,0.18595,0.0000
pooled,stoxx,stoxx,22,0.72207,0.21910,0.21033,0.0000
pooled,stoxx,stoxx,23,0.735388,0.25710,0.24713,0.0000
pooled,stoxx,stoxx,24,0.744116,0.31170,0.29779,0.0000
pooled,stoxx,stoxx,25,0.726486,0.38162,0.36959,0.0007
pooled,stoxx,stoxx,26,0.763955,0.45223,0.43709,0.0013
pooled,stoxx,stoxx,27,0.790518,0.51991,0.50150,0.0020
pooled,stoxx,stoxx,28,0.815651,0.57711,0.55771,0.0067
pooled,stoxx,stoxx,29,0.849619,0.61768,0.59761,0.0173
pooled,stoxx,stoxx,30,0.876271,0.64879,0.63080,0.0260
pooled,stoxx,stoxx,31,0.903515,0.67149,0.65950,0.0320
pooled,stoxx,stoxx,32,0.934172,0.67539,0.65759,0.0213
pooled,stoxx,stoxx,33,0.923613,0.67287,0.66361,0.0133
pooled,stoxx,stoxx,34,0.910232,0.67999,0.66573,0.0200
pooled,stoxx,stoxx,35,0.878864,0.68574,0.67793,0.0173
pooled,stoxx,stoxx,36,0.848756,0.69975,0.68940,0.0267
pooled,stoxx,stoxx,37,0.846818,0.69803,0.68697,0.0200
pooled,stoxx,stoxx,38,0.849937,0.68299,0.66805,0.0160
pooled,stoxx,stoxx,39,0.870001,0.66630,0.65529,0.0133
pooled,stoxx,stoxx,40,0.898198,0.65536,0.64216,0.0087
pooled,stoxx,stoxx,41,0.918798,0.64346,0.62929,0.0127
pooled,stoxx,stoxx,42,0.894206,0.63435,0.62584,0.0047
pooled,stoxx,stoxx,43,0.858671,0.62959,0.61744,0.0040
pooled,stoxx,stoxx,44,0.841216,0.62936,0.61786,0.0067
pooled,stoxx,stoxx,45,0.824906,0.62976,0.61730,0.0113
pooled,stoxx,stoxx,46,0.816408,0.62392,0.61094,0.0160
pooled,stoxx,stoxx,47,0.773039,0.62797,0.61317,0.0213
pooled,stoxx,stoxx,48,0.70196,0.62954,0.60448,0.0420
