dgp,scale_estimator,equation,block,horizon,tau_mean,tau_median,p_tau_gt1
sparse,pooled,1,3,7,0.3705550396,0.3281246639,0.0756875
sparse,pooled,1,3,8,0.4191403564,0.3712655041,0.114125
sparse,pooled,1,3,9,0.4667671341,0.4129512493,0.1535
sparse,pooled,1,3,10,0.5095703557,0.451970039,0.1875
sparse,pooled,1,3,11,0.5440526272,0.4747909455,0.2045
sparse,pooled,1,3,12,0.5714127728,0.4870386425,0.2118125
sparse,pooled,2,1,1,0.2936323755,0.2497406736,0.0220625
sparse,pooled,2,1,2,0.2777408657,0.2430790863,0.0175625
sparse,pooled,2,1,3,0.2832700045,0.2509385433,0.01975
sparse,pooled,2,1,4,0.2995127927,0.2661356217,0.0269375
sparse,pooled,2,1,5,0.3271122794,0.2913594605,0.042375
sparse,pooled,2,1,6,0.3593040229,0.3214570351,0.065
sparse,pooled,2,1,7,0.3911970633,0.3488505302,0.08925
sparse,pooled,2,1,8,0.4327136818,0.3831220008,0.1225625
sparse,pooled,2,1,9,0.4732762998,0.4157141574,0.1515
sparse,pooled,2,1,10,0.508918523,0.4476921925,0.1779375
sparse,pooled,2,1,11,0.5410617436,0.4624523214,0.1966875
sparse,pooled,2,1,12,0.5626521213,0.4724227294,0.2035625
sparse,pooled,2,2,1,0.258609499,0.2213251266,0.0114375
sparse,pooled,2,2,2,0.2433697552,0.2125362708,0.0064375
sparse,pooled,2,2,3,0.2453586886,0.215421988,0.00625
sparse,pooled,2,2,4,0.2542366314,0.2230959706,0.0099375
sparse,pooled,2,2,5,0.2695768635,0.2377180116,0.019625
sparse,pooled,2,2,6,0.2904531368,0.2565078902,0.03325
sparse,pooled,2,2,7,0.3147437866,0.2775034009,0.0515
sparse,pooled,2,2,8,0.3409187365,0.298256258,0.0701875
sparse,pooled,2,2,9,0.3632027628,0.3147462118,0.08075
sparse,pooled,2,2,10,0.379430801,0.3264261571,0.0939375
sparse,pooled,2,2,11,0.4004079826,0.3361222325,0.109125
sparse,pooled,2,2,12,0.414086817,0.3366828161,0.1150625
sparse,pooled,2,3,1,0.273921662,0.2342286002,0.024375
sparse,pooled,2,3,2,0.2630018471,0.2303016257,0.020125
sparse,pooled,2,3,3,0.2725244193,0.2411126982,0.0265
sparse,pooled,2,3,4,0.2924075341,0.2580481205,0.0383125
sparse,pooled,2,3,5,0.3269694498,0.2915869268,0.06
sparse,pooled,2,3,6,0.3639300235,0.3261596213,0.0840625
sparse,pooled,2,3,7,0.4037093067,0.3630737507,0.1134375
sparse,pooled,2,3,8,0.44345716,0.3994979134,0.143
sparse,pooled,2,3,9,0.4866490998,0.4335144381,0.17475
sparse,pooled,2,3,10,0.5302083664,0.4720026035,0.2043125
sparse,pooled,2,3,11,0.5675652137,0.4940760709,0.214
sparse,pooled,2,3,12,0.5994802378,0.5046294837,0.2234375
sparse,pooled,3,1,1,1.574518971,1.478709983,0.86375
sparse,pooled,3,1,2,1.749715753,1.659881906,0.97075
sparse,pooled,3,1,3,1.701935958,1.618503915,0.96
sparse,pooled,3,1,4,1.660397521,1.585297393,0.9403125
sparse,pooled,3,1,5,1.588479043,1.512044694,0.9034375
sparse,pooled,3,1,6,1.47308641,1.407260145,0.8389375
sparse,pooled,3,1,7,1.344392766,1.287749646,0.74
sparse,pooled,3,1,8,1.228645023,1.172601994,0.6356875
sparse,pooled,3,1,9,1.136002789,1.07906319,0.548875
sparse,pooled,3,1,10,1.073453164,1.0143889,0.494875
sparse,pooled,3,1,11,1.038518425,0.9740006,0.4614375
sparse,pooled,3,1,12,1.042759783,0.9590794155,0.456
sparse,pooled,3,2,1,0.3760000983,0.3272202904,0.0358125
sparse,pooled,3,2,2,0.3658488721,0.3248847933,0.0306875
sparse,pooled,3,2,3,0.3677775998,0.3289595465,0.03425
sparse,pooled,3,2,4,0.3691532233,0.3299819573,0.0373125
sparse,pooled,3,2,5,0.369658103,0.3311951469,0.0403125
sparse,pooled,3,2,6,0.3783508287,0.3393442223,0.0516875
sparse,pooled,3,2,7,0.393308807,0.3527852904,0.0691875
sparse,pooled,3,2,8,0.4048180952,0.3607591061,0.082375
sparse,pooled,3,2,9,0.4134877316,0.3688816078,0.0910625
sparse,pooled,3,2,10,0.4179111843,0.365742409,0.0963125
sparse,pooled,3,2,11,0.4195557317,0.3644533954,0.10025
sparse,pooled,3,2,12,0.4223482656,0.3580231741,0.0999375
sparse,pooled,3,3,1,0.4002453497,0.3566334216,0.050625
sparse,pooled,3,3,2,0.3919482032,0.3530962777,0.0444375
sparse,pooled,3,3,3,0.4041498527,0.3672750792,0.052625
sparse,pooled,3,3,4,0.4251668044,0.3870651503,0.069125
sparse,pooled,3,3,5,0.4547058459,0.4164600307,0.09625
sparse,pooled,3,3,6,0.4881000937,0.4443296247,0.1301875
sparse,pooled,3,3,7,0.5239545796,0.477414716,0.1600625
sparse,pooled,3,3,8,0.5612863887,0.5071759766,0.1875625
sparse,pooled,3,3,9,0.5931553372,0.5375947596,0.2133125
sparse,pooled,3,3,10,0.6248912389,0.563938459,0.2353125
sparse,pooled,3,3,11,0.6547586211,0.5816591061,0.2449375
sparse,pooled,3,3,12,0.6790998635,0.5862395977,0.249375
