dgp,mode,R,T,p,H,estimator,variable,horizon,bias,variance,mse,rmse,coverage,avg_len,coverage_post,avg_len_post
sparse,fmar,40,400,2,12,BVAR,3,3,0.06636407734,0.001193060193,0.005597250955,0.07481477765,0.625,0.1359216836,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,3,4,0.06149233248,0.00117958409,0.004960891044,0.07043359315,0.65,0.1379278131,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,3,5,0.09867947823,0.001165852718,0.01090349214,0.1044197881,0.175,0.133393078,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,3,6,0.1023884233,0.001123932914,0.01160732214,0.1077372829,0.15,0.1250625515,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,3,7,0.1004868828,0.001036287346,0.01113390096,0.1055173017,0.125,0.1158055989,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,3,8,0.09308391117,0.0009160060854,0.009580620604,0.09788064469,0.125,0.1046400123,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,3,9,0.08293380387,0.0007778772493,0.007655893074,0.0874979604,0.2,0.09351289535,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,3,10,0.07171846744,0.0006377548691,0.005781293441,0.0760348173,0.2,0.08213511385,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,3,11,0.06036442793,0.0005064302123,0.004150294372,0.06442277836,0.225,0.07220650253,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,3,12,0.04955145395,0.0003907232649,0.002846069854,0.05334856937,0.25,0.06321906084,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,1,1,-0.002150958531,0.002350058384,0.002354685007,0.04852509667,0.925,0.1619302813,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,1,2,-0.007835657008,0.002580956706,0.002642354227,0.05140383475,0.925,0.1794196191,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,1,3,-0.02238493164,0.003190423755,0.003691508919,0.06075778896,0.85,0.1969119978,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,1,4,-0.02935251729,0.004079312327,0.004940882598,0.07029141198,0.825,0.2121156283,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,1,5,-0.0272217377,0.004062047374,0.004803070377,0.0693041873,0.875,0.2203932861,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,1,6,-0.02798658686,0.003212790522,0.003996039566,0.06321423547,0.925,0.2225377842,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,1,7,-0.02448477125,0.002680137259,0.003279641282,0.05726815242,0.95,0.2284127214,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,1,8,-0.01826136814,0.002391597382,0.002725074948,0.05220225041,0.975,0.2311090886,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,1,9,-0.01662901096,0.002187403674,0.00246392768,0.04963796611,1,0.2305744629,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,1,10,-0.01116957193,0.002008850862,0.002133610199,0.0461910186,0.975,0.2336305116,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,1,11,-0.007741276889,0.001717621647,0.001777549015,0.04216098925,1,0.2334726388,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,1,12,-0.008233672726,0.001659764751,0.001727558117,0.04156390402,0.95,0.231014259,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,2,1,-0.00411080444,0.002205956408,0.002222855121,0.04714716451,0.875,0.1518545503,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,2,2,0.001678274341,0.002338474588,0.002341291193,0.04838689071,0.925,0.1738659596,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,2,3,-0.0182759474,0.002269944909,0.002603955163,0.05102896396,0.9,0.1857623111,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,2,4,-0.02413097934,0.002817658268,0.003399962432,0.0583091968,0.925,0.1971727642,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,2,5,-0.02027993115,0.002525341405,0.002936617013,0.05419056202,0.925,0.2008892381,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,2,6,-0.01550273352,0.002137029059,0.002377363805,0.04875821782,1,0.2056843988,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,2,7,-0.01039846048,0.001774092345,0.001882220325,0.04338456321,1,0.2049896183,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,2,8,-0.00190382628,0.001571121476,0.001574746031,0.03968306982,1,0.2091607404,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,2,9,0.0008574958039,0.001860354459,0.001861089758,0.04314034953,1,0.2163004906,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,2,10,0.003875804395,0.001841728523,0.001856750383,0.04309002649,0.975,0.2201179113,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,2,11,0.00424161872,0.001779823879,0.001797815208,0.04240065103,0.975,0.2108246382,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,2,12,0.0001953750765,0.002070935648,0.002070973819,0.04550795336,0.975,0.2187056344,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,3,1,-0.04938478973,0.002528960095,0.004967817552,0.07048274648,0.7,0.1515475532,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,3,2,-0.06359130626,0.00276549802,0.006809352253,0.08251879939,0.5,0.1518486406,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,3,3,-0.009541269304,0.001853478847,0.001944514667,0.04409665143,0.95,0.1650892748,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,3,4,-0.013594248,0.001787218984,0.001972022562,0.04440746066,0.95,0.1744796813,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,3,5,0.01086176811,0.001333812054,0.00145179006,0.03810236292,0.975,0.1785929504,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,3,6,0.0151325246,0.001688901222,0.001917894522,0.04379377264,0.925,0.1803167002,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,3,7,0.02475061629,0.002317265613,0.00292985862,0.05412816845,0.875,0.1910562532,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,3,8,0.0246857974,0.002688000837,0.003297389431,0.05742289988,0.875,0.1934071789,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,3,9,0.02757888963,0.002630986966,0.003391582119,0.05823729148,0.875,0.1902242014,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,3,10,0.02888468614,0.001869794718,0.002704119811,0.05200115202,0.925,0.1991311009,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,3,11,0.02770656738,0.001631254142,0.002398908018,0.0489786486,1,0.1957132659,NaN,NaN
sparse,fmar,40,400,2,12,BLP-FMAR,3,12,0.02189473291,0.001310271128,0.001789650457,0.04230426051,0.975,0.198958311,NaN,NaN
sparse,fmar,40,400,2,12,BLP-block,1,1,-0.004832850973,0.002238513526,0.002261869975,0.04755912084,0.925,0.1623254404,0.475,0.07979871414
sparse,fmar,40,400,2,12,BLP-block,1,2,-0.0169579175,0.002202065917,0.002489636883,0.04989626122,0.9,0.1800538873,0.8,0.1175789275
sparse,fmar,40,400,2,12,BLP-block,1,3,-0.03053191764,0.00283083138,0.003763029375,0.06134353572,0.85,0.1973393752,0.675,0.1248986295
sparse,fmar,40,400,2,12,BLP-block,1,4,-0.03204066391,0.003264965544,0.004291569688,0.06551007318,0.875,0.2123339697,0.575,0.1262761907
sparse,fmar,40,400,2,12,BLP-block,1,5,-0.02864486232,0.00325234919,0.004072877327,0.06381909845,0.875,0.220450122,0.725,0.1383419712
sparse,fmar,40,400,2,12,BLP-block,1,6,-0.02755441636,0.002604398807,0.003363644668,0.05799693671,0.925,0.2228218323,0.7,0.1361142003
sparse,fmar,40,400,2,12,BLP-block,1,7,-0.02249030183,0.002199017936,0.002704831613,0.05200799566,0.95,0.2288150193,0.85,0.1360024969
sparse,fmar,40,400,2,12,BLP-block,1,8,-0.01816436568,0.002051820385,0.002381764566,0.04880332535,0.975,0.2313366594,0.85,0.1348865049
sparse,fmar,40,400,2,12,BLP-block,1,9,-0.01472574213,0.001997282237,0.002214129718,0.04705453983,1,0.2307854054,0.825,0.139441526
sparse,fmar,40,400,2,12,BLP-block,1,10,-0.009977528895,0.002154024354,0.002253575437,0.04747183836,0.975,0.2336667032,0.9,0.1392338504
sparse,fmar,40,400,2,12,BLP-block,1,11,-0.005397312957,0.001666362206,0.001695493193,0.04117636693,1,0.2335616675,0.85,0.1389994338
sparse,fmar,40,400,2,12,BLP-block,1,12,-0.006423507872,0.001739730507,0.001780991961,0.04220180044,0.95,0.2311178584,0.95,0.1339703128
sparse,fmar,40,400,2,12,BLP-block,2,1,-0.004037023813,0.002098932247,0.002115229808,0.04599162759,0.9,0.1518287561,0.55,0.07538102261
sparse,fmar,40,400,2,12,BLP-block,2,2,-0.0009708779836,0.001709894478,0.001710837082,0.04136226641,0.975,0.1741156068,0.8,0.1066914223
sparse,fmar,40,400,2,12,BLP-block,2,3,-0.02311538616,0.001962880196,0.002497201273,0.04997200489,0.925,0.1860923157,0.75,0.1121704026
sparse,fmar,40,400,2,12,BLP-block,2,4,-0.02449927934,0.002241897281,0.00284211197,0.0533114619,0.95,0.1975788574,0.675,0.1156927446
sparse,fmar,40,400,2,12,BLP-block,2,5,-0.01864283318,0.002110816093,0.002458371322,0.04958196569,0.95,0.2012269217,0.7,0.1226527456
sparse,fmar,40,400,2,12,BLP-block,2,6,-0.01245026906,0.001869145566,0.002024154766,0.04499060753,1,0.2058909337,0.8,0.1255485314
sparse,fmar,40,400,2,12,BLP-block,2,7,-0.00752431391,0.001677237314,0.001733852614,0.04163955588,1,0.2051503492,0.85,0.1282793038
sparse,fmar,40,400,2,12,BLP-block,2,8,0.0008826935584,0.00166286904,0.001663648188,0.04078784363,1,0.2092340781,0.875,0.1324193488
sparse,fmar,40,400,2,12,BLP-block,2,9,0.001386674301,0.001897028597,0.001898951462,0.04357696022,1,0.2159672954,0.85,0.1325244516
sparse,fmar,40,400,2,12,BLP-block,2,10,0.005443303763,0.001804368021,0.001833997577,0.04282519792,0.975,0.2202071825,0.9,0.1329351486
sparse,fmar,40,400,2,12,BLP-block,2,11,0.004834215305,0.00171321731,0.001736586948,0.04167237632,0.975,0.2110355021,0.875,0.133061818
sparse,fmar,40,400,2,12,BLP-block,2,12,7.341627923e-05,0.002206163953,0.002206169343,0.04696987697,0.975,0.218927173,0.9,0.1351684903
sparse,fmar,40,400,2,12,BLP-block,3,1,-0.05171334325,0.002415697439,0.005089967309,0.07134400682,0.675,0.1515155003,0.4,0.073984417
sparse,fmar,40,400,2,12,BLP-block,3,2,-0.0320566419,0.003120884024,0.004148512314,0.06440894592,0.725,0.1510786468,0.75,0.1600339273
sparse,fmar,40,400,2,12,BLP-block,3,3,-0.01087091211,0.001983083895,0.002101260625,0.04583950943,0.95,0.1652273913,0.9,0.1481689773
