dgp,mode,R,T,p,H,estimator,variable,horizon,bias,variance,mse,rmse,coverage,avg_len,coverage_post,avg_len_post
dense,fmar,40,200,2,12,BLP-FMAR,2,4,-0.04333158921,0.006776914842,0.008654541465,0.09302978805,0.925,0.3445702012,NaN,NaN
dense,fmar,40,200,2,12,BLP-FMAR,2,5,-0.04275270032,0.006849283876,0.008677077261,0.0931508307,0.9,0.3557571451,NaN,NaN
dense,fmar,40,200,2,12,BLP-FMAR,2,6,-0.04000503664,0.006787221035,0.008387623992,0.09158397235,0.925,0.3564242865,NaN,NaN
dense,fmar,40,200,2,12,BLP-FMAR,2,7,-0.04084244345,0.005739315302,0.007407420489,0.08606637258,0.95,0.3679701611,NaN,NaN
dense,fmar,40,200,2,12,BLP-FMAR,2,8,-0.03724604481,0.005946442996,0.007333710849,0.08563708805,1,0.3621840132,NaN,NaN
dense,fmar,40,200,2,12,BLP-FMAR,2,9,-0.03629960259,0.00548173545,0.006799396599,0.08245845377,0.95,0.3632249113,NaN,NaN
dense,fmar,40,200,2,12,BLP-FMAR,2,10,-0.03393440826,0.005496588813,0.006648132877,0.08153608328,1,0.3887313419,NaN,NaN
dense,fmar,40,200,2,12,BLP-FMAR,2,11,-0.03358555774,0.005121290244,0.006249279933,0.07905238727,0.95,0.3811098805,NaN,NaN
dense,fmar,40,200,2,12,BLP-FMAR,2,12,-0.03328800867,0.005097303621,0.006205395142,0.07877433047,0.95,0.3842964478,NaN,NaN
dense,fmar,40,200,2,12,BLP-FMAR,3,1,-0.03616346702,0.004703807964,0.006011604311,0.07753453625,0.825,0.1918522955,NaN,NaN
dense,fmar,40,200,2,12,BLP-FMAR,3,2,-0.02438585652,0.004836541873,0.005431211871,0.07369675618,0.95,0.2438669131,NaN,NaN
dense,fmar,40,200,2,12,BLP-FMAR,3,3,-0.02846001712,0.005234557613,0.006044530187,0.07774657669,0.95,0.2731285746,NaN,NaN
dense,fmar,40,200,2,12,BLP-FMAR,3,4,-0.02967792621,0.005408964412,0.006289743716,0.0793079045,0.925,0.2986182845,NaN,NaN
dense,fmar,40,200,2,12,BLP-FMAR,3,5,-0.03113770589,0.00700515584,0.007974712568,0.08930124617,0.9,0.3172173512,NaN,NaN
dense,fmar,40,200,2,12,BLP-FMAR,3,6,-0.02946228359,0.006757528368,0.007625554522,0.08732442111,0.9,0.3282665689,NaN,NaN
dense,fmar,40,200,2,12,BLP-FMAR,3,7,-0.02661454174,0.005759091582,0.006467425414,0.08042030474,1,0.3318307479,NaN,NaN
dense,fmar,40,200,2,12,BLP-FMAR,3,8,-0.029197079,0.006080186811,0.006932656233,0.08326257403,0.975,0.3340259261,NaN,NaN
dense,fmar,40,200,2,12,BLP-FMAR,3,9,-0.03432079366,0.006795812019,0.007973728896,0.0892957384,0.925,0.3383318909,NaN,NaN
dense,fmar,40,200,2,12,BLP-FMAR,3,10,-0.03527908978,0.005941953335,0.007186567511,0.08477362509,0.925,0.3435174528,NaN,NaN
dense,fmar,40,200,2,12,BLP-FMAR,3,11,-0.03293126158,0.004864680342,0.005949148332,0.07713072236,0.975,0.338093501,NaN,NaN
dense,fmar,40,200,2,12,BLP-FMAR,3,12,-0.02910602108,0.004987601093,0.005834761556,0.07638561092,0.95,0.3457541931,NaN,NaN
dense,fmar,40,200,2,12,BLP-block,1,1,-0.0415536044,0.003011440469,0.004738142508,0.06883416672,0.925,0.2199128871,0.5,0.1105554587
dense,fmar,40,200,2,12,BLP-block,1,2,-0.04128699899,0.005426399357,0.007131015642,0.08444534115,0.9,0.2917530778,0.65,0.1451313806
dense,fmar,40,200,2,12,BLP-block,1,3,-0.04587731665,0.006748559313,0.008853287495,0.09409190983,0.9,0.3432641523,0.6,0.1608116995
dense,fmar,40,200,2,12,BLP-block,1,4,-0.04666766986,0.006980566325,0.009158437735,0.09569972693,0.85,0.3617609556,0.65,0.1782757224
dense,fmar,40,200,2,12,BLP-block,1,5,-0.04582939796,0.008271685595,0.01037201931,0.1018431113,0.925,0.380577165,0.65,0.1891006512
dense,fmar,40,200,2,12,BLP-block,1,6,-0.05226323414,0.007784857624,0.01051630327,0.1025490286,0.9,0.382042435,0.675,0.2109043697
dense,fmar,40,200,2,12,BLP-block,1,7,-0.04870293404,0.006032656878,0.008404632662,0.09167678366,0.975,0.3878223133,0.775,0.2103728453
dense,fmar,40,200,2,12,BLP-block,1,8,-0.04773846131,0.006158915542,0.00843787623,0.09185791327,0.875,0.3849311043,0.8,0.2240673245
dense,fmar,40,200,2,12,BLP-block,1,9,-0.05125610634,0.005920893248,0.008548081685,0.09245583641,0.95,0.3863068834,0.675,0.2230491883
dense,fmar,40,200,2,12,BLP-block,1,10,-0.0448009736,0.006128708549,0.008135835785,0.09019886798,0.975,0.4028733578,0.725,0.2363551287
dense,fmar,40,200,2,12,BLP-block,1,11,-0.04480852782,0.006158387121,0.008166191287,0.09036698118,0.95,0.4023121857,0.725,0.2370714516
dense,fmar,40,200,2,12,BLP-block,1,12,-0.04408606116,0.006291321209,0.008234901998,0.09074636079,0.95,0.4214744263,0.725,0.2327379086
dense,fmar,40,200,2,12,BLP-block,2,1,-0.04587041477,0.005728115433,0.007832210385,0.08849977619,0.775,0.2142321532,0.4,0.1005529693
dense,fmar,40,200,2,12,BLP-block,2,2,-0.02840614401,0.005033855124,0.005840764141,0.07642489216,0.95,0.2868368428,0.6,0.1321280214
dense,fmar,40,200,2,12,BLP-block,2,3,-0.03518825346,0.005820271049,0.007058484231,0.08401478579,0.975,0.3235804253,0.525,0.1501429377
dense,fmar,40,200,2,12,BLP-block,2,4,-0.04433641691,0.006276546908,0.008242264772,0.09078691961,0.925,0.345977579,0.55,0.1707307083
dense,fmar,40,200,2,12,BLP-block,2,5,-0.0437935571,0.006298346248,0.008216221891,0.09064337754,0.9,0.3570641957,0.625,0.1846414847
dense,fmar,40,200,2,12,BLP-block,2,6,-0.04076761338,0.005958153824,0.007620152125,0.08729348272,0.95,0.3579360142,0.775,0.1884409828
dense,fmar,40,200,2,12,BLP-block,2,7,-0.04155121931,0.005655791035,0.007382294861,0.08592028201,0.975,0.3691926805,0.75,0.1942603975
dense,fmar,40,200,2,12,BLP-block,2,8,-0.03835450642,0.0056781542,0.007149222363,0.08455307424,1,0.3633737483,0.675,0.1958080271
dense,fmar,40,200,2,12,BLP-block,2,9,-0.0360766979,0.005237191388,0.006538719519,0.08086234921,0.95,0.3636342015,0.725,0.2007154737
dense,fmar,40,200,2,12,BLP-block,2,10,-0.02998168488,0.005400952816,0.006299854244,0.07937162115,1,0.3898483342,0.725,0.2089274146
dense,fmar,40,200,2,12,BLP-block,2,11,-0.03140135392,0.00461898264,0.005605027668,0.07486673272,0.95,0.3821990698,0.8,0.2058476267
dense,fmar,40,200,2,12,BLP-block,2,12,-0.03363179416,0.004999015998,0.006130113576,0.07829504183,0.95,0.3848444123,0.8,0.1995333367
dense,fmar,40,200,2,12,BLP-block,3,1,-0.03795080937,0.004460076722,0.005900340654,0.07681367491,0.825,0.1919992951,0.325,0.08954271451
dense,fmar,40,200,2,12,BLP-block,3,2,-0.02388579861,0.004261909072,0.004832440448,0.06951575683,0.95,0.2443792578,0.55,0.1165635077
dense,fmar,40,200,2,12,BLP-block,3,3,-0.03007073761,0.00483282438,0.005737073641,0.07574347259,0.95,0.2740720627,0.6,0.1363731716
dense,fmar,40,200,2,12,BLP-block,3,4,-0.03194721863,0.005172316011,0.006192940789,0.07869523994,0.925,0.2994112992,0.65,0.1496771901
dense,fmar,40,200,2,12,BLP-block,3,5,-0.03305725019,0.006632522131,0.007725303922,0.08789370809,0.9,0.317466845,0.7,0.1649463804
dense,fmar,40,200,2,12,BLP-block,3,6,-0.02855211442,0.007018632393,0.007833855631,0.0885090709,0.95,0.3284739492,0.7,0.171929855
dense,fmar,40,200,2,12,BLP-block,3,7,-0.02693711256,0.005560342724,0.006285950757,0.07928398802,1,0.3329921407,0.7,0.1759598193
dense,fmar,40,200,2,12,BLP-block,3,8,-0.03037601847,0.006006254703,0.006928957201,0.08324035801,0.975,0.3350860906,0.7,0.1859968728
dense,fmar,40,200,2,12,BLP-block,3,9,-0.03451484556,0.007336431293,0.008527705857,0.09234557844,0.925,0.3391444819,0.725,0.1854881624
dense,fmar,40,200,2,12,BLP-block,3,10,-0.03396964819,0.005933518268,0.007087455266,0.08418702552,0.925,0.3443314059,0.675,0.1863500685
dense,fmar,40,200,2,12,BLP-block,3,11,-0.03245130784,0.005269486381,0.006322573762,0.07951461351,0.95,0.3379196159,0.775,0.1889545768
dense,fmar,40,200,2,12,BLP-block,3,12,-0.03168269808,0.005647912405,0.006651705763,0.08155799018,0.95,0.3449716654,0.775,0.1915693361
dense,fmar,40,200,2,12,BLP-pooled,1,1,-0.04500184608,0.002902455136,0.004927621286,0.07019701765,0.925,0.2202323131,0.275,0.08157509332
dense,fmar,40,200,2,12,BLP-pooled,1,2,-0.043544939,0.005118019021,0.007014180733,0.08375070587,0.9,0.2925522557,0.5,0.09321740059
dense,fmar,40,200,2,12,BLP-pooled,1,3,-0.0488226792,0.006702328706,0.00908598271,0.09532042127,0.9,0.344620809,0.4,0.1008759761
dense,fmar,40,200,2,12,BLP-pooled,1,4,-0.05259630346,0.007195217025,0.009961588162,0.09980775602,0.85,0.3633247895,0.45,0.1067678034
dense,fmar,40,200,2,12,BLP-pooled,1,5,-0.04978467539,0.007776199874,0.01025471378,0.1012655607,0.925,0.3824478589,0.45,0.1149361573
dense,fmar,40,200,2,12,BLP-pooled,1,6,-0.05230901898,0.007137452357,0.009873685824,0.09936642201,0.925,0.384722741,0.475,0.1229368839
dense,fmar,40,200,2,12,BLP-pooled,1,7,-0.04973910881,0.00556937339,0.008043352335,0.08968473859,0.975,0.3913111445,0.55,0.1287898892
dense,fmar,40,200,2,12,BLP-pooled,1,8,-0.0478766136,0.005803184315,0.008095354445,0.08997418766,0.925,0.3887608604,0.575,0.1377954865
dense,fmar,40,200,2,12,BLP-pooled,1,9,-0.05196664037,0.005719885948,0.008420417659,0.09176283376,0.95,0.3906901671,0.525,0.1416667882
dense,fmar,40,200,2,12,BLP-pooled,1,10,-0.04686231385,0.00568063153,0.00787670799,0.08875081966,0.95,0.4068610582,0.6,0.147259523
dense,fmar,40,200,2,12,BLP-pooled,1,11,-0.04643943912,0.005867316952,0.008023938457,0.08957643919,0.975,0.4056632758,0.575,0.1482960564
dense,fmar,40,200,2,12,BLP-pooled,1,12,-0.04489768765,0.005703759179,0.007719561536,0.08786103537,0.975,0.4255988145,0.525,0.1510547253
dense,fmar,40,200,2,12,BLP-pooled,2,1,-0.04735134956,0.005609698895,0.007851849201,0.08861066076,0.775,0.2143118277,0.3,0.07232394581
dense,fmar,40,200,2,12,BLP-pooled,2,2,-0.02751564943,0.004968882141,0.005725993105,0.07567029209,0.95,0.2874332066,0.375,0.08455851918
dense,fmar,40,200,2,12,BLP-pooled,2,3,-0.0371822616,0.005490410878,0.006872931455,0.08290314503,0.95,0.3248915837,0.375,0.09043437906
dense,fmar,40,200,2,12,BLP-pooled,2,4,-0.04454620036,0.005743574651,0.007727938617,0.08790869478,0.925,0.3477653186,0.4,0.09578101197
dense,fmar,40,200,2,12,BLP-pooled,2,5,-0.04649204069,0.005703337517,0.007864847365,0.08868397468,0.925,0.3595772498,0.475,0.09907569998
dense,fmar,40,200,2,12,BLP-pooled,2,6,-0.04600567104,0.005373744862,0.00749026663,0.08654632649,0.975,0.3620478633,0.45,0.1065699696
dense,fmar,40,200,2,12,BLP-pooled,2,7,-0.04537649321,0.005244819721,0.007303845858,0.08546254067,0.975,0.3734070786,0.475,0.1093198552
dense,fmar,40,200,2,12,BLP-pooled,2,8,-0.04228189157,0.004921807006,0.006709565361,0.08191193662,0.975,0.3679768764,0.45,0.1128739413
dense,fmar,40,200,2,12,BLP-pooled,2,9,-0.0400827827,0.005001409124,0.006608038593,0.08128984311,0.95,0.3678314733,0.475,0.1186143968
dense,fmar,40,200,2,12,BLP-pooled,2,10,-0.03647375979,0.004563884254,0.005894219408,0.07677381981,1,0.3964453088,0.45,0.1197276331
dense,fmar,40,200,2,12,BLP-pooled,2,11,-0.03607504292,0.004071623468,0.00537303219,0.07330096991,0.95,0.3882676797,0.425,0.120255314
dense,fmar,40,200,2,12,BLP-pooled,2,12,-0.03663955638,0.004233157876,0.005575614968,0.07467004063,0.95,0.38943856,0.45,0.1189016563
dense,fmar,40,200,2,12,BLP-pooled,3,1,-0.03883238184,0.004414886816,0.005922840695,0.07695999412,0.825,0.1920861857,0.225,0.071538493
dense,fmar,40,200,2,12,BLP-pooled,3,2,-0.02523878207,0.004106931175,0.004743927295,0.06887617364,0.975,0.2447957472,0.325,0.08141487831
dense,fmar,40,200,2,12,BLP-pooled,3,3,-0.0317467958,0.004840821992,0.005848681036,0.07647666988,0.9,0.2744346968,0.45,0.08799510584
dense,fmar,40,200,2,12,BLP-pooled,3,4,-0.0330267378,0.005111716024,0.006202481433,0.07875583428,0.925,0.300243263,0.45,0.09382159091
dense,fmar,40,200,2,12,BLP-pooled,3,5,-0.03389550605,0.006044327644,0.007193232974,0.08481292929,0.9,0.3189157726,0.375,0.1003260318
dense,fmar,40,200,2,12,BLP-pooled,3,6,-0.03255473199,0.006438102336,0.007497912911,0.08659048973,0.9,0.3302084623,0.4,0.1057667884
dense,fmar,40,200,2,12,BLP-pooled,3,7,-0.03198939037,0.005477627826,0.006500948922,0.08062846223,0.975,0.3354152332,0.5,0.1096771623
dense,fmar,40,200,2,12,BLP-pooled,3,8,-0.03246281784,0.005363279017,0.006417113559,0.08010688834,0.975,0.3380939774,0.5,0.1171581595
dense,fmar,40,200,2,12,BLP-pooled,3,9,-0.0320848241,0.006791303064,0.007820739001,0.0884349422,0.95,0.3414381792,0.475,0.1233885134
dense,fmar,40,200,2,12,BLP-pooled,3,10,-0.03260330833,0.005647135919,0.006710111633,0.08191527106,0.925,0.3461466539,0.475,0.1250172391
dense,fmar,40,200,2,12,BLP-pooled,3,11,-0.03369065608,0.005210333998,0.006345394305,0.07965798331,0.95,0.340107712,0.475,0.1240346972
dense,fmar,40,200,2,12,BLP-pooled,3,12,-0.03365649473,0.005205917148,0.006338676786,0.07961580739,0.95,0.3494979253,0.475,0.1250281977
