equation,block,block_held_at_1,h,lambda_h,tau_block,tau_pooled,d_fmar_ols,d_block_ols,d_pooled_ols,ratio_block,ratio_pooled
mps,mps,0,1,0.0084568,1.55896,0.10783,0.285473,0.279135,0.287536,0.97780,1.00723
mps,i1y,0,1,0.0084568,0.47197,0.05837,0.417491,0.417735,0.418096,1.00058,1.00145
mps,ip,0,1,0.0084568,0.70411,0.13384,0.0134782,0.0134842,0.0135727,1.00045,1.00701
mps,hicp,0,1,0.0084568,1.02434,0.10007,0.0210915,0.0210294,0.0213004,0.99705,1.00990
mps,stoxx,0,1,0.0084568,0.61702,0.20795,0.00387448,0.00387651,0.00388215,1.00053,1.00198
i1y,mps,0,1,0.0084568,1.16641,0.21951,0.702282,0.694428,0.708229,0.98882,1.00847
i1y,i1y,0,1,0.0084568,0.38519,1.99840,1.32918,1.3307,1.32136,1.00115,0.99412
i1y,ip,0,1,0.0084568,0.73982,1.34783,0.0315844,0.0315877,0.0315194,1.00010,0.99794
i1y,hicp,0,1,0.0084568,0.50271,0.66453,0.0465975,0.046719,0.046693,1.00261,1.00205
i1y,stoxx,0,1,0.0084568,0.78745,1.88302,0.00796051,0.00796117,0.00787094,1.00008,0.98875
ip,mps,0,1,0.0084568,0.78382,0.04608,4.81501,4.81063,4.85808,0.99909,1.00894
ip,i1y,0,1,0.0084568,0.35868,2.36712,4.72485,4.73074,4.69661,1.00125,0.99402
ip,ip,0,1,0.0084568,0.63001,1.61236,0.265621,0.265945,0.263315,1.00122,0.99132
ip,hicp,0,1,0.0084568,0.93727,1.48563,0.597529,0.596531,0.592687,0.99833,0.99190
ip,stoxx,0,1,0.0084568,0.48359,1.00589,0.0712102,0.0713413,0.0711658,1.00184,0.99938
hicp,mps,0,1,0.0084568,0.88995,0.11538,1.47257,1.45585,1.48914,0.98865,1.01125
hicp,i1y,0,1,0.0084568,0.85807,1.26253,1.23863,1.23693,1.2345,0.99863,0.99667
hicp,ip,0,1,0.0084568,0.83433,1.64119,0.08723,0.0869172,0.0859463,0.99641,0.98528
hicp,hicp,0,1,0.0084568,17.95349,15.77792,0.567017,0.186586,0.196787,0.32907,0.34706
hicp,stoxx,0,1,0.0084568,1.17113,2.00325,0.0269693,0.0267905,0.0264859,0.99337,0.98208
stoxx,mps,0,1,0.0084568,0.84735,0.04734,21.948,21.8911,22.1164,0.99741,1.00767
stoxx,i1y,0,1,0.0084568,0.47308,0.87051,20.161,20.2025,20.166,1.00206,1.00025
stoxx,ip,0,1,0.0084568,0.65334,0.79376,1.05893,1.06001,1.06026,1.00102,1.00126
stoxx,hicp,0,1,0.0084568,0.61776,0.37853,2.86406,2.86911,2.87469,1.00176,1.00371
stoxx,stoxx,0,1,0.0084568,0.98026,0.37384,0.639643,0.636171,0.641784,0.99457,1.00335
mps,mps,0,2,0.0244432,0.81270,0.10208,0.249953,0.250824,0.26309,1.00348,1.05256
mps,i1y,0,2,0.0244432,0.46279,0.05493,0.494236,0.494741,0.495053,1.00102,1.00165
mps,ip,0,2,0.0244432,0.51120,0.12445,0.0130059,0.0131221,0.0132208,1.00893,1.01652
mps,hicp,0,2,0.0244432,0.62456,0.08211,0.0328792,0.0331471,0.0335443,1.00815,1.02023
mps,stoxx,0,2,0.0244432,0.51532,0.18811,0.00473441,0.00474483,0.0047531,1.00220,1.00395
i1y,mps,0,2,0.0244432,0.78462,0.16422,1.18562,1.20273,1.26909,1.01444,1.07041
i1y,i1y,0,2,0.0244432,0.52167,2.16413,1.35333,1.35553,1.33945,1.00162,0.98974
i1y,ip,0,2,0.0244432,0.63364,1.36589,0.0577685,0.0578819,0.0573039,1.00196,0.99196
i1y,hicp,0,2,0.0244432,0.55050,0.65464,0.0933686,0.0948683,0.0944185,1.01606,1.01124
i1y,stoxx,0,2,0.0244432,0.98515,1.95846,0.0129537,0.0128784,0.0125411,0.99418,0.96814
ip,mps,0,2,0.0244432,0.56382,0.04003,7.73997,7.94991,8.1917,1.02712,1.05836
ip,i1y,0,2,0.0244432,0.70891,2.74719,3.65842,3.6707,3.50574,1.00335,0.95826
ip,ip,0,2,0.0244432,0.67944,1.65288,0.245259,0.246029,0.238699,1.00314,0.97325
ip,hicp,0,2,0.0244432,1.18812,1.45069,0.429146,0.426703,0.417791,0.99431,0.97354
ip,stoxx,0,2,0.0244432,0.44299,1.04719,0.0529226,0.0533287,0.0527198,1.00767,0.99617
hicp,mps,0,2,0.0244432,0.66435,0.10049,1.56223,1.55414,1.6383,0.99482,1.04869
hicp,i1y,0,2,0.0244432,0.70110,1.28528,1.64167,1.6395,1.63692,0.99868,0.99711
hicp,ip,0,2,0.0244432,0.53354,1.62896,0.162366,0.163025,0.159046,1.00406,0.97955
hicp,hicp,0,2,0.0244432,18.14937,15.32727,1.11188,0.18725,0.220164,0.16841,0.19801
hicp,stoxx,0,2,0.0244432,1.27667,2.03729,0.0165486,0.0162132,0.0155399,0.97973,0.93905
stoxx,mps,0,2,0.0244432,0.61685,0.04556,34.616,35.2346,36.0041,1.01787,1.04010
stoxx,i1y,0,2,0.0244432,0.47226,0.94168,18.4681,18.6379,18.478,1.00920,1.00053
stoxx,ip,0,2,0.0244432,0.48494,0.80366,1.26174,1.27614,1.26758,1.01141,1.00463
stoxx,hicp,0,2,0.0244432,0.46611,0.35609,4.21926,4.28854,4.30833,1.01642,1.02111
stoxx,stoxx,0,2,0.0244432,0.50621,0.35965,0.534373,0.538069,0.540668,1.00692,1.01178
mps,mps,0,3,0.0370386,0.46942,0.09904,0.245976,0.25828,0.268991,1.05002,1.09357
mps,i1y,0,3,0.0370386,0.32140,0.05322,0.439182,0.439684,0.439831,1.00114,1.00148
mps,ip,0,3,0.0370386,0.50421,0.12031,0.0135105,0.0136232,0.0137124,1.00834,1.01495
mps,hicp,0,3,0.0370386,0.50774,0.07109,0.0238942,0.0244402,0.0248957,1.02285,1.04191
mps,stoxx,0,3,0.0370386,0.58707,0.17466,0.00520623,0.00521351,0.00522581,1.00140,1.00376
i1y,mps,0,3,0.0370386,0.38910,0.12370,1.44495,1.59265,1.64226,1.10222,1.13656
i1y,i1y,0,3,0.0370386,0.77348,2.42879,1.51229,1.5125,1.4945,1.00014,0.98824
i1y,ip,0,3,0.0370386,0.48776,1.43403,0.0716932,0.0718578,0.0708588,1.00230,0.98836
i1y,hicp,0,3,0.0370386,0.39198,0.65959,0.103812,0.106973,0.10531,1.03045,1.01443
i1y,stoxx,0,3,0.0370386,1.35548,2.06578,0.0171256,0.0167609,0.0163541,0.97871,0.95495
ip,mps,0,3,0.0370386,0.39294,0.03679,8.07993,8.66658,8.90334,1.07261,1.10191
ip,i1y,0,3,0.0370386,1.37793,3.43546,4.19633,4.1549,3.98034,0.99013,0.94853
ip,ip,0,3,0.0370386,1.03049,1.80409,0.314694,0.313493,0.305468,0.99618,0.97068
ip,hicp,0,3,0.0370386,1.26544,1.50688,0.554608,0.548947,0.533471,0.98979,0.96189
ip,stoxx,0,3,0.0370386,0.84638,1.15464,0.0766873,0.0767114,0.0762479,1.00031,0.99427
hicp,mps,0,3,0.0370386,0.47110,0.08583,1.74201,1.71236,1.76878,0.98298,1.01537
hicp,i1y,0,3,0.0370386,0.78664,1.39727,1.51653,1.51503,1.51188,0.99901,0.99693
hicp,ip,0,3,0.0370386,0.64551,1.66076,0.158705,0.159283,0.15522,1.00364,0.97804
hicp,hicp,0,3,0.0370386,12.91448,13.78325,0.979202,0.190323,0.16689,0.19437,0.17043
hicp,stoxx,0,3,0.0370386,1.45623,2.12842,0.0241789,0.0238246,0.0234053,0.98535,0.96801
stoxx,mps,0,3,0.0370386,0.38865,0.04445,49.3887,52.6594,53.9259,1.06622,1.09187
stoxx,i1y,0,3,0.0370386,0.83719,1.09635,31.3578,31.3565,31.3066,0.99996,0.99837
stoxx,ip,0,3,0.0370386,0.51133,0.88453,1.35043,1.36584,1.35126,1.01141,1.00061
stoxx,hicp,0,3,0.0370386,0.33670,0.33722,5.81229,5.90519,5.92362,1.01598,1.01915
stoxx,stoxx,0,3,0.0370386,0.76398,0.35182,0.563517,0.563549,0.568354,1.00006,1.00858
mps,mps,0,4,0.0438451,0.55069,0.09724,0.291959,0.315309,0.336256,1.07998,1.15172
mps,i1y,0,4,0.0438451,0.44744,0.05124,0.42927,0.429509,0.429629,1.00056,1.00084
mps,ip,0,4,0.0438451,0.39482,0.11925,0.0130349,0.0131414,0.0131846,1.00817,1.01149
mps,hicp,0,4,0.0438451,0.38565,0.06305,0.0300485,0.0305486,0.0307641,1.01664,1.02382
mps,stoxx,0,4,0.0438451,0.38668,0.15939,0.0042847,0.00430024,0.00430679,1.00363,1.00516
i1y,mps,0,4,0.0438451,0.34910,0.10258,1.63023,1.81037,1.86247,1.11050,1.14246
i1y,i1y,0,4,0.0438451,0.89785,2.80579,1.98874,1.98751,1.96747,0.99938,0.98931
i1y,ip,0,4,0.0438451,0.58313,1.52702,0.0793569,0.0794176,0.0784079,1.00077,0.98804
i1y,hicp,0,4,0.0438451,0.58734,0.67091,0.0795958,0.0816932,0.0799318,1.02635,1.00422
i1y,stoxx,0,4,0.0438451,1.29404,2.21119,0.0201394,0.0198495,0.0192925,0.98561,0.95795
ip,mps,0,4,0.0438451,0.33480,0.03378,9.94909,10.8306,11.1011,1.08860,1.11579
ip,i1y,0,4,0.0438451,2.19599,4.40306,6.9927,6.8802,6.67942,0.98391,0.95520
ip,ip,0,4,0.0438451,0.91875,2.09893,0.343908,0.342459,0.32737,0.99579,0.95191
ip,hicp,0,4,0.0438451,1.45645,1.65174,0.567235,0.553934,0.529759,0.97655,0.93393
ip,stoxx,0,4,0.0438451,0.72650,1.29599,0.100269,0.100322,0.0993308,1.00053,0.99064
hicp,mps,0,4,0.0438451,0.37222,0.07774,1.91333,1.91024,1.94177,0.99838,1.01487
hicp,i1y,0,4,0.0438451,1.16750,1.60435,1.37071,1.36954,1.36787,0.99914,0.99793
hicp,ip,0,4,0.0438451,0.96158,1.75469,0.148085,0.147498,0.145035,0.99604,0.97940
hicp,hicp,0,4,0.0438451,12.91677,12.58203,1.01969,0.221169,0.220146,0.21690,0.21590
hicp,stoxx,0,4,0.0438451,1.75726,2.26695,0.0151881,0.0145034,0.0141422,0.95492,0.93114
stoxx,mps,0,4,0.0438451,0.37162,0.04167,66.7717,73.6347,75.745,1.10278,1.13439
stoxx,i1y,0,4,0.0438451,0.69654,1.34412,31.1142,31.1727,30.9798,1.00188,0.99568
stoxx,ip,0,4,0.0438451,0.54233,1.03650,1.59787,1.61387,1.58875,1.01001,0.99429
stoxx,hicp,0,4,0.0438451,0.61096,0.33423,7.44602,7.51438,7.56934,1.00918,1.01656
stoxx,stoxx,0,4,0.0438451,0.48407,0.34308,0.387679,0.390049,0.390969,1.00611,1.00849
mps,mps,0,5,0.0474677,0.42490,0.09663,0.232729,0.247901,0.255247,1.06519,1.09675
mps,i1y,0,5,0.0474677,0.69995,0.05061,0.533599,0.533649,0.533828,1.00009,1.00043
mps,ip,0,5,0.0474677,0.70404,0.12063,0.0141065,0.01412,0.014222,1.00095,1.00819
mps,hicp,0,5,0.0474677,0.63294,0.05629,0.0349195,0.0351299,0.0355346,1.00602,1.01762
mps,stoxx,0,5,0.0474677,0.71069,0.14406,0.00432193,0.00432321,0.00433694,1.00029,1.00347
i1y,mps,0,5,0.0474677,0.39859,0.09049,1.69177,1.84634,1.90804,1.09137,1.12784
i1y,i1y,0,5,0.0474677,1.17840,3.31804,1.85622,1.85123,1.82957,0.99732,0.98565
i1y,ip,0,5,0.0474677,0.92310,1.66409,0.084487,0.0843563,0.0831938,0.99845,0.98469
i1y,hicp,0,5,0.0474677,0.63998,0.70130,0.0917153,0.0919101,0.0901531,1.00212,0.98297
i1y,stoxx,0,5,0.0474677,1.37635,2.37026,0.0200793,0.0198006,0.0192535,0.98612,0.95887
ip,mps,0,5,0.0474677,0.29841,0.02849,9.8447,10.7175,10.9475,1.08865,1.11202
ip,i1y,0,5,0.0474677,4.40663,5.61032,5.53911,5.15554,4.98804,0.93075,0.90051
ip,ip,0,5,0.0474677,1.39867,2.54982,0.38627,0.375611,0.358345,0.97241,0.92771
ip,hicp,0,5,0.0474677,1.85826,1.83983,0.940741,0.889867,0.882473,0.94592,0.93806
ip,stoxx,0,5,0.0474677,0.88075,1.47339,0.0730913,0.0725709,0.0712955,0.99288,0.97543
hicp,mps,0,5,0.0474677,0.26016,0.07268,2.21216,2.12263,2.13845,0.95953,0.96668
hicp,i1y,0,5,0.0474677,1.33587,1.89309,1.55794,1.55659,1.55489,0.99913,0.99804
hicp,ip,0,5,0.0474677,1.27831,1.87355,0.0867503,0.085476,0.0839082,0.98531,0.96724
hicp,hicp,0,5,0.0474677,10.30258,11.19854,0.878779,0.343101,0.304283,0.39043,0.34626
hicp,stoxx,0,5,0.0474677,2.12407,2.44292,0.0272936,0.026691,0.0265649,0.97792,0.97330
stoxx,mps,0,5,0.0474677,0.41895,0.03997,84.8004,92.696,95.6113,1.09311,1.12749
stoxx,i1y,0,5,0.0474677,0.93672,1.75944,31.4775,31.4328,31.1942,0.99858,0.99100
stoxx,ip,0,5,0.0474677,0.74008,1.30193,2.27358,2.27811,2.25156,1.00199,0.99032
stoxx,hicp,0,5,0.0474677,0.65721,0.33420,9.85322,9.90932,10.0043,1.00569,1.01533
stoxx,stoxx,0,5,0.0474677,0.55933,0.34111,0.593895,0.595038,0.596477,1.00192,1.00435
mps,mps,0,6,0.0540061,0.36817,0.09478,0.240853,0.26341,0.270996,1.09366,1.12515
mps,i1y,0,6,0.0540061,0.66207,0.04919,0.360399,0.36044,0.360581,1.00011,1.00050
mps,ip,0,6,0.0540061,0.78569,0.12533,0.0126895,0.0126751,0.012794,0.99887,1.00824
mps,hicp,0,6,0.0540061,0.56724,0.05236,0.0329296,0.0331117,0.0333923,1.00553,1.01405
mps,stoxx,0,6,0.0540061,0.63085,0.13095,0.00422729,0.0042299,0.00424225,1.00062,1.00354
i1y,mps,0,6,0.0540061,0.30677,0.08181,1.88157,2.15036,2.21027,1.14286,1.17469
i1y,i1y,0,6,0.0540061,2.26368,3.91221,1.57334,1.55522,1.53431,0.98849,0.97519
i1y,ip,0,6,0.0540061,1.08724,1.81386,0.0950869,0.0944617,0.093168,0.99342,0.97982
i1y,hicp,0,6,0.0540061,0.82186,0.75249,0.128728,0.12796,0.126523,0.99403,0.98287
i1y,stoxx,0,6,0.0540061,1.66283,2.51920,0.0248173,0.024451,0.0240505,0.98524,0.96911
ip,mps,0,6,0.0540061,0.39079,0.02522,8.83407,9.80999,10.1847,1.11047,1.15289
ip,i1y,0,6,0.0540061,4.74175,6.65807,5.12557,4.70884,4.48676,0.91870,0.87537
ip,ip,0,6,0.0540061,1.84145,3.16774,0.394937,0.372223,0.343874,0.94249,0.87071
ip,hicp,0,6,0.0540061,2.00921,2.00967,0.8452,0.77993,0.759824,0.92278,0.89899
ip,stoxx,0,6,0.0540061,0.97216,1.68651,0.117666,0.117036,0.115588,0.99465,0.98234
hicp,mps,0,6,0.0540061,0.26631,0.07046,2.66619,2.59856,2.63028,0.97463,0.98653
hicp,i1y,0,6,0.0540061,1.93817,2.23817,0.945694,0.940032,0.93755,0.99401,0.99139
hicp,ip,0,6,0.0540061,1.59792,2.00346,0.099146,0.0970061,0.0960678,0.97842,0.96895
hicp,hicp,0,6,0.0540061,8.17324,10.09606,0.700792,0.303875,0.24706,0.43362,0.35254
hicp,stoxx,0,6,0.0540061,2.07701,2.58645,0.01305,0.012029,0.0116592,0.92177,0.89343
stoxx,mps,0,6,0.0540061,0.35408,0.03737,100.861,112.231,115.218,1.11273,1.14234
stoxx,i1y,0,6,0.0540061,0.84307,2.40523,31.6846,31.6752,31.0746,0.99970,0.98075
stoxx,ip,0,6,0.0540061,0.50077,1.71361,2.40347,2.41596,2.36056,1.00520,0.98215
stoxx,hicp,0,6,0.0540061,0.54091,0.34518,11.7835,11.9101,11.9827,1.01075,1.01690
stoxx,stoxx,0,6,0.0540061,0.59951,0.34760,0.621729,0.622774,0.624167,1.00168,1.00392
mps,mps,0,7,0.0583155,0.36967,0.09365,0.257484,0.289687,0.300092,1.12507,1.16548
mps,i1y,0,7,0.0583155,0.73322,0.04796,0.322873,0.322877,0.322987,1.00001,1.00035
mps,ip,0,7,0.0583155,0.52404,0.12887,0.0162073,0.0162368,0.0162945,1.00183,1.00538
mps,hicp,0,7,0.0583155,0.71671,0.04697,0.0265374,0.0266494,0.0272213,1.00422,1.02577
mps,stoxx,0,7,0.0583155,0.77597,0.11774,0.00423488,0.00423064,0.00424856,0.99900,1.00323
i1y,mps,0,7,0.0583155,0.26962,0.07805,2.32079,2.7909,2.86753,1.20256,1.23558
i1y,i1y,0,7,0.0583155,2.08024,4.44361,1.43109,1.41377,1.3787,0.98790,0.96339
i1y,ip,0,7,0.0583155,1.12659,1.98420,0.0931267,0.0925128,0.0905865,0.99341,0.97272
i1y,hicp,0,7,0.0583155,0.75059,0.82599,0.104087,0.103313,0.100388,0.99256,0.96446
i1y,stoxx,0,7,0.0583155,1.75062,2.64378,0.0237339,0.0233727,0.02288,0.98478,0.96402
ip,mps,0,7,0.0583155,0.33768,0.02247,8.70951,10.3262,10.7264,1.18563,1.23157
ip,i1y,0,7,0.0583155,5.68164,7.49405,8.5532,8.18709,8.04168,0.95720,0.94019
ip,ip,0,7,0.0583155,2.96220,3.91733,0.482904,0.438531,0.41076,0.90811,0.85060
ip,hicp,0,7,0.0583155,2.25937,2.18924,1.24988,1.1576,1.1575,0.92617,0.92609
ip,stoxx,0,7,0.0583155,1.30008,1.91529,0.09286,0.0913918,0.0893479,0.98419,0.96218
hicp,mps,0,7,0.0583155,0.29020,0.06844,2.88903,2.85381,2.885,0.98781,0.99860
hicp,i1y,0,7,0.0583155,2.06733,2.64338,2.34437,2.3372,2.3334,0.99694,0.99532
