equation,block,block_held_at_1,h,lambda_h,tau_block,tau_pooled,d_fmar_ols,d_block_ols,d_pooled_ols,ratio_block,ratio_pooled
mps,mps,1,1,0.00843167,1.00000,1.00000,0.285456,0.285447,0.285409,0.99997,0.99984
mps,i1y,0,1,0.00843167,0.49211,0.13938,0.41749,0.417763,0.41808,1.00065,1.00141
mps,ip,0,1,0.00843167,1.00188,0.21980,0.0134782,0.0133781,0.0135672,0.99257,1.00661
mps,hicp,0,1,0.00843167,0.81403,0.17322,0.0210926,0.0210936,0.021291,1.00005,1.00941
mps,stoxx,0,1,0.00843167,0.65855,0.18013,0.00387453,0.00387635,0.00388268,1.00047,1.00210
i1y,mps,1,1,0.00843167,1.00000,1.00000,0.702227,0.702334,0.702296,1.00015,1.00010
i1y,i1y,0,1,0.00843167,0.37814,0.43594,1.32917,1.3308,1.33091,1.00122,1.00131
i1y,ip,0,1,0.00843167,0.68595,1.02578,0.0315844,0.0315963,0.031567,1.00038,0.99945
i1y,hicp,0,1,0.00843167,0.73200,0.55629,0.0465989,0.0466479,0.0467423,1.00105,1.00308
i1y,stoxx,0,1,0.00843167,0.90113,1.59981,0.00796072,0.00794785,0.00790111,0.99838,0.99251
ip,mps,1,1,0.00843167,1.00000,1.00000,4.81466,4.81495,4.81519,1.00006,1.00011
ip,i1y,0,1,0.00843167,0.37693,1.27258,4.72483,4.73111,4.71832,1.00133,0.99862
ip,ip,0,1,0.00843167,0.57924,1.00713,0.265621,0.266037,0.265313,1.00157,0.99884
ip,hicp,0,1,0.00843167,1.30260,1.54752,0.597551,0.593239,0.592117,0.99278,0.99091
ip,stoxx,0,1,0.00843167,0.52555,0.35616,0.0712115,0.0713401,0.0714151,1.00181,1.00286
hicp,mps,1,1,0.00843167,1.00000,1.00000,1.47243,1.46855,1.46893,0.99736,0.99762
hicp,i1y,0,1,0.00843167,0.73772,0.90229,1.23862,1.23722,1.23666,0.99887,0.99842
hicp,ip,0,1,0.00843167,1.16439,0.99539,0.0872305,0.0862173,0.0867347,0.98838,0.99432
hicp,hicp,0,1,0.00843167,18.01001,18.54692,0.567069,0.185471,0.178411,0.32707,0.31462
hicp,stoxx,0,1,0.00843167,1.40113,1.78798,0.0269699,0.0267102,0.0266131,0.99037,0.98677
stoxx,mps,1,1,0.00843167,1.00000,1.00000,21.9466,21.9476,21.9479,1.00004,1.00006
stoxx,i1y,0,1,0.00843167,0.40559,0.43391,20.1609,20.2047,20.2086,1.00217,1.00237
stoxx,ip,0,1,0.00843167,0.67220,0.54063,1.05893,1.05959,1.06218,1.00063,1.00307
stoxx,hicp,0,1,0.00843167,0.68072,0.47397,2.86414,2.86778,2.8731,1.00127,1.00313
stoxx,stoxx,0,1,0.00843167,0.62702,0.39556,0.639658,0.640407,0.641658,1.00117,1.00313
mps,mps,1,2,0.0213926,1.00000,1.00000,0.248281,0.248155,0.247963,0.99949,0.99872
mps,i1y,0,2,0.0213926,0.34250,0.12945,0.494428,0.494885,0.495041,1.00092,1.00124
mps,ip,0,2,0.0213926,0.68030,0.20259,0.0130567,0.0130965,0.0132147,1.00305,1.01210
mps,hicp,0,2,0.0213926,0.54409,0.15834,0.0330247,0.0332483,0.0335251,1.00677,1.01515
mps,stoxx,0,2,0.0213926,0.54813,0.16404,0.00473907,0.00474599,0.00475428,1.00146,1.00321
i1y,mps,1,2,0.0213926,1.00000,1.00000,1.1755,1.17646,1.17596,1.00082,1.00040
i1y,i1y,0,2,0.0213926,0.68642,0.43166,1.35433,1.35477,1.35699,1.00033,1.00197
i1y,ip,0,2,0.0213926,0.55576,1.04160,0.0578501,0.0579711,0.0577747,1.00209,0.99870
i1y,hicp,0,2,0.0213926,0.43233,0.54397,0.0939819,0.0953301,0.0951636,1.01435,1.01257
i1y,stoxx,0,2,0.0213926,0.92146,1.67973,0.0129936,0.0129678,0.0127509,0.99802,0.98132
ip,mps,1,2,0.0213926,1.00000,1.00000,7.68628,7.68342,7.68931,0.99963,1.00039
ip,i1y,0,2,0.0213926,0.79291,1.67703,3.66792,3.6711,3.61274,1.00087,0.98496
ip,ip,0,2,0.0213926,0.73474,1.08931,0.24587,0.246293,0.244885,1.00172,0.99599
ip,hicp,0,2,0.0213926,1.27236,1.60260,0.431314,0.427829,0.421039,0.99192,0.97618
ip,stoxx,0,2,0.0213926,0.71638,0.33690,0.0530768,0.053154,0.0535316,1.00145,1.00857
hicp,mps,1,2,0.0213926,1.00000,1.00000,1.55573,1.48669,1.4903,0.95562,0.95794
hicp,i1y,0,2,0.0213926,0.77791,0.92667,1.64185,1.63961,1.63946,0.99864,0.99855
hicp,ip,0,2,0.0213926,0.63828,0.78114,0.162733,0.162998,0.162781,1.00163,1.00029
hicp,hicp,0,2,0.0213926,20.63111,21.29760,1.12109,0.188,0.178341,0.16769,0.15908
hicp,stoxx,0,2,0.0213926,1.54828,1.97630,0.0166427,0.0161628,0.0158713,0.97116,0.95365
stoxx,mps,1,2,0.0213926,1.00000,1.00000,34.4482,34.4751,34.4897,1.00078,1.00120
stoxx,i1y,0,2,0.0213926,0.37755,0.41805,18.5287,18.6722,18.6877,1.00774,1.00858
stoxx,ip,0,2,0.0213926,0.73063,0.44513,1.26721,1.27149,1.28123,1.00338,1.01107
stoxx,hicp,0,2,0.0213926,0.46335,0.36136,4.24256,4.29455,4.3103,1.01225,1.01597
stoxx,stoxx,0,2,0.0213926,0.73065,0.35035,0.53608,0.536336,0.540939,1.00048,1.00906
mps,mps,1,3,0.0276757,1.00000,1.00000,0.24532,0.245127,0.244793,0.99921,0.99785
mps,i1y,0,3,0.0276757,0.48798,0.12285,0.43947,0.439643,0.439826,1.00040,1.00081
mps,ip,0,3,0.0276757,0.54957,0.18377,0.0136002,0.0136432,0.013711,1.00316,1.00815
mps,hicp,0,3,0.0276757,0.59868,0.15239,0.0243058,0.0245547,0.0248742,1.01024,1.02339
mps,stoxx,0,3,0.0276757,0.76761,0.15240,0.0052153,0.00521492,0.0052268,0.99993,1.00220
i1y,mps,1,3,0.0276757,1.00000,1.00000,1.44359,1.44395,1.44241,1.00025,0.99919
i1y,i1y,0,3,0.0276757,0.77595,0.43599,1.51466,1.51424,1.51711,0.99972,1.00162
i1y,ip,0,3,0.0276757,0.71956,1.10285,0.0718517,0.0718971,0.071748,1.00063,0.99856
i1y,hicp,0,3,0.0276757,0.60211,0.56495,0.10577,0.106846,0.107117,1.01018,1.01274
i1y,stoxx,0,3,0.0276757,1.38445,1.81805,0.0172645,0.0169976,0.0168688,0.98454,0.97708
ip,mps,1,3,0.0276757,1.00000,1.00000,8.07624,8.03941,8.05844,0.99544,0.99780
ip,i1y,0,3,0.0276757,1.33939,2.84585,4.21999,4.18498,4.08016,0.99170,0.96686
ip,ip,0,3,0.0276757,0.90903,1.35143,0.315673,0.315243,0.313625,0.99864,0.99351
ip,hicp,0,3,0.0276757,1.65684,1.87228,0.560186,0.551804,0.544022,0.98504,0.97114
ip,stoxx,0,3,0.0276757,0.93121,0.31066,0.0770087,0.0768534,0.0774266,0.99798,1.00543
hicp,mps,1,3,0.0276757,1.00000,1.00000,1.76055,1.60535,1.59784,0.91184,0.90758
hicp,i1y,0,3,0.0276757,1.10326,1.18008,1.51749,1.51426,1.51496,0.99787,0.99833
hicp,ip,0,3,0.0276757,0.52363,0.86729,0.159558,0.16008,0.159572,1.00327,1.00009
hicp,hicp,0,3,0.0276757,17.55437,18.58729,1.00344,0.187766,0.172317,0.18712,0.17173
hicp,stoxx,0,3,0.0276757,1.97678,2.49221,0.0243396,0.0238212,0.0236032,0.97870,0.96974
stoxx,mps,1,3,0.0276757,1.00000,1.00000,49.3568,49.4791,49.5178,1.00248,1.00326
stoxx,i1y,0,3,0.0276757,0.58087,0.47792,31.4515,31.5036,31.5347,1.00165,1.00265
stoxx,ip,0,3,0.0276757,0.49341,0.47788,1.36157,1.37056,1.37266,1.00660,1.00814
stoxx,hicp,0,3,0.0276757,0.58298,0.34692,5.8664,5.90001,5.92882,1.00573,1.01064
stoxx,stoxx,0,3,0.0276757,0.69089,0.33557,0.565978,0.566689,0.568787,1.00126,1.00496
mps,mps,1,4,0.0321764,1.00000,1.00000,0.292121,0.291824,0.291296,0.99898,0.99718
mps,i1y,0,4,0.0321764,0.55842,0.11854,0.429437,0.429524,0.429627,1.00020,1.00044
mps,ip,0,4,0.0321764,0.78834,0.16717,0.0131028,0.0130982,0.0131847,0.99965,1.00625
mps,hicp,0,4,0.0321764,0.72255,0.15088,0.0303675,0.030427,0.0307479,1.00196,1.01252
mps,stoxx,0,4,0.0321764,0.61290,0.14115,0.00429522,0.00429828,0.00430747,1.00071,1.00285
i1y,mps,1,4,0.0321764,1.00000,1.00000,1.63822,1.63655,1.63281,0.99898,0.99670
i1y,i1y,0,4,0.0321764,1.00212,0.44285,1.991,1.988,1.99301,0.99849,1.00101
i1y,ip,0,4,0.0321764,0.71556,1.18547,0.0794766,0.0794996,0.0793685,1.00029,0.99864
i1y,hicp,0,4,0.0321764,0.69240,0.67296,0.0813435,0.0820237,0.0821567,1.00836,1.01000
i1y,stoxx,0,4,0.0321764,1.31880,1.99366,0.0202844,0.0200535,0.019831,0.98862,0.97765
ip,mps,1,4,0.0321764,1.00000,1.00000,9.98259,9.87693,9.92251,0.98942,0.99398
ip,i1y,0,4,0.0321764,2.74414,4.83276,7.0143,6.88453,6.74682,0.98150,0.96187
ip,ip,0,4,0.0321764,1.16483,1.81534,0.345155,0.342742,0.338543,0.99301,0.98084
ip,hicp,0,4,0.0321764,2.00638,2.35244,0.574127,0.552144,0.535542,0.96171,0.93279
ip,stoxx,0,4,0.0321764,0.74666,0.29445,0.100576,0.100579,0.100962,1.00003,1.00384
hicp,mps,1,4,0.0321764,1.00000,1.00000,1.94696,1.83127,1.81247,0.94058,0.93092
hicp,i1y,0,4,0.0321764,1.44000,1.72708,1.37175,1.36972,1.36903,0.99852,0.99802
hicp,ip,0,4,0.0321764,1.12792,1.30340,0.148757,0.148083,0.147625,0.99546,0.99239
hicp,hicp,0,4,0.0321764,17.25713,18.33053,1.04215,0.229014,0.210183,0.21975,0.20168
hicp,stoxx,0,4,0.0321764,2.30907,3.13114,0.0154115,0.014559,0.0141378,0.94468,0.91736
stoxx,mps,1,4,0.0321764,1.00000,1.00000,67.0528,67.2763,67.2994,1.00333,1.00368
stoxx,i1y,0,4,0.0321764,0.71055,0.64220,31.201,31.2055,31.2445,1.00014,1.00139
stoxx,ip,0,4,0.0321764,0.53202,0.61093,1.61013,1.61792,1.61805,1.00483,1.00492
stoxx,hicp,0,4,0.0321764,0.45366,0.34349,7.50943,7.5608,7.57453,1.00684,1.00867
stoxx,stoxx,0,4,0.0321764,0.79978,0.34139,0.38948,0.389671,0.391297,1.00049,1.00466
mps,mps,1,5,0.0294689,1.00000,1.00000,0.234541,0.234386,0.234109,0.99934,0.99816
mps,i1y,0,5,0.0294689,0.61008,0.11171,0.53374,0.533734,0.533827,0.99999,1.00016
mps,ip,0,5,0.0294689,0.72216,0.15703,0.0141781,0.0141709,0.0142234,0.99949,1.00319
mps,hicp,0,5,0.0294689,0.92118,0.15172,0.0352869,0.0351938,0.035524,0.99736,1.00672
mps,stoxx,0,5,0.0294689,0.88378,0.12894,0.00433135,0.00432826,0.00433732,0.99929,1.00138
i1y,mps,1,5,0.0294689,1.00000,1.00000,1.72116,1.71275,1.71028,0.99511,0.99367
i1y,i1y,0,5,0.0294689,1.54888,0.44440,1.85918,1.85414,1.86052,0.99729,1.00072
i1y,ip,0,5,0.0294689,1.04467,1.28223,0.0847258,0.0846423,0.0845716,0.99901,0.99818
i1y,hicp,0,5,0.0294689,0.76543,0.87775,0.0921575,0.0922651,0.092305,1.00117,1.00160
i1y,stoxx,0,5,0.0294689,1.90396,2.18930,0.0202581,0.019904,0.0198938,0.98252,0.98201
ip,mps,1,5,0.0294689,1.00000,1.00000,9.98288,9.8408,9.91086,0.98577,0.99279
ip,i1y,0,5,0.0294689,3.94751,7.43701,5.57683,5.35246,5.10498,0.95977,0.91539
ip,ip,0,5,0.0294689,1.87603,2.68577,0.388613,0.381777,0.3741,0.98241,0.96265
ip,hicp,0,5,0.0294689,2.79311,3.11161,0.953173,0.905442,0.886465,0.94992,0.93001
ip,stoxx,0,5,0.0294689,1.23414,0.27892,0.0733973,0.073155,0.0737463,0.99670,1.00476
hicp,mps,1,5,0.0294689,1.00000,1.00000,2.25308,2.07337,2.02708,0.92024,0.89969
hicp,i1y,0,5,0.0294689,1.85106,2.61781,1.55946,1.55716,1.55572,0.99853,0.99760
hicp,ip,0,5,0.0294689,1.67679,1.96593,0.0876179,0.086474,0.0858145,0.98694,0.97942
hicp,hicp,0,5,0.0294689,16.60082,18.00428,0.906076,0.341794,0.314138,0.37722,0.34670
hicp,stoxx,0,5,0.0294689,2.61901,3.97793,0.0274568,0.0268992,0.0265537,0.97969,0.96711
stoxx,mps,1,5,0.0294689,1.00000,1.00000,86.2814,86.3698,86.4221,1.00102,1.00163
stoxx,i1y,0,5,0.0294689,1.12085,1.08711,31.5811,31.5149,31.5407,0.99790,0.99872
stoxx,ip,0,5,0.0294689,0.72141,0.90031,2.28618,2.28825,2.2844,1.00090,0.99922
stoxx,hicp,0,5,0.0294689,0.67539,0.36840,9.95888,9.9721,10.0145,1.00133,1.00559
stoxx,stoxx,0,5,0.0294689,0.72751,0.36820,0.595831,0.59587,0.596759,1.00007,1.00156
mps,mps,1,6,0.0301947,1.00000,1.00000,0.244659,0.244429,0.243639,0.99906,0.99583
mps,i1y,0,6,0.0301947,0.57733,0.10615,0.360524,0.360544,0.36058,1.00005,1.00016
mps,ip,0,6,0.0301947,0.74192,0.14944,0.0127623,0.0127587,0.012796,0.99972,1.00264
mps,hicp,0,6,0.0301947,0.83355,0.15442,0.0332418,0.0331693,0.0333854,0.99782,1.00432
mps,stoxx,0,6,0.0301947,0.91839,0.12387,0.0042377,0.00423418,0.00424255,0.99917,1.00114
i1y,mps,1,6,0.0301947,1.00000,1.00000,1.95448,1.92799,1.93146,0.98645,0.98822
i1y,i1y,0,6,0.0301947,2.89668,0.45102,1.57736,1.56256,1.57863,0.99062,1.00080
i1y,ip,0,6,0.0301947,1.54256,1.38784,0.0954539,0.0949439,0.0952213,0.99466,0.99756
i1y,hicp,0,6,0.0301947,1.33832,1.15569,0.12832,0.12827,0.128671,0.99961,1.00274
i1y,stoxx,0,6,0.0301947,2.75680,2.38910,0.0249892,0.0245047,0.024694,0.98061,0.98819
ip,mps,1,6,0.0301947,1.00000,1.00000,9.08595,8.98024,9.1236,0.98837,1.00414
ip,i1y,0,6,0.0301947,6.82352,10.06013,5.17132,4.78388,4.61015,0.92508,0.89148
ip,ip,0,6,0.0301947,3.08967,3.95604,0.398801,0.378272,0.367141,0.94852,0.92061
ip,hicp,0,6,0.0301947,3.41531,3.90575,0.862598,0.79104,0.769132,0.91704,0.89165
ip,stoxx,0,6,0.0301947,1.83401,0.26601,0.118047,0.117121,0.118351,0.99216,1.00258
hicp,mps,1,6,0.0301947,1.00000,1.00000,2.71874,2.48114,2.42832,0.91260,0.89318
hicp,i1y,0,6,0.0301947,2.52325,3.73266,0.948195,0.942784,0.938089,0.99429,0.98934
hicp,ip,0,6,0.0301947,1.97182,2.66844,0.0997629,0.0981325,0.0974168,0.98366,0.97648
hicp,hicp,0,6,0.0301947,14.18483,16.61062,0.735295,0.314401,0.275156,0.42759,0.37421
hicp,stoxx,0,6,0.0301947,3.93845,4.98297,0.0133817,0.0119328,0.0115486,0.89173,0.86301
stoxx,mps,1,6,0.0301947,1.00000,1.00000,104.059,104.2,104.078,1.00136,1.00018
stoxx,i1y,0,6,0.0301947,1.04748,2.22855,31.8137,31.7744,31.5546,0.99877,0.99186
stoxx,ip,0,6,0.0301947,0.71304,1.48071,2.4155,2.41657,2.40251,1.00044,0.99462
stoxx,hicp,0,6,0.0301947,0.58417,0.38351,11.942,11.9617,12.0002,1.00164,1.00487
stoxx,stoxx,0,6,0.0301947,0.65438,0.41759,0.623885,0.623895,0.624465,1.00002,1.00093
mps,mps,1,7,0.0295498,1.00000,1.00000,0.266585,0.266504,0.265802,0.99969,0.99706
mps,i1y,0,7,0.0295498,0.91689,0.10194,0.322958,0.322937,0.322987,0.99994,1.00009
mps,ip,0,7,0.0295498,0.70358,0.14176,0.0162736,0.0162726,0.0162964,0.99994,1.00140
mps,hicp,0,7,0.0295498,1.06060,0.15628,0.0270328,0.026851,0.0272114,0.99327,1.00660
mps,stoxx,0,7,0.0295498,0.95192,0.12042,0.00424516,0.00424093,0.00424876,0.99900,1.00085
i1y,mps,1,7,0.0295498,1.00000,1.00000,2.48117,2.46242,2.44348,0.99244,0.98481
i1y,i1y,0,7,0.0295498,1.45743,0.46747,1.43588,1.43088,1.43697,0.99652,1.00076
i1y,ip,0,7,0.0295498,1.48353,1.49431,0.0936191,0.0931106,0.0932839,0.99457,0.99642
i1y,hicp,0,7,0.0295498,1.01607,1.49286,0.102593,0.103585,0.103858,1.00967,1.01233
i1y,stoxx,0,7,0.0295498,2.40226,2.62153,0.0239403,0.0236221,0.023638,0.98671,0.98737
ip,mps,1,7,0.0295498,1.00000,1.00000,9.18164,9.27404,9.47998,1.01006,1.03249
ip,i1y,0,7,0.0295498,8.60445,13.23989,8.58171,8.28284,8.13795,0.96517,0.94829
ip,ip,0,7,0.0295498,4.41892,5.73363,0.488168,0.454589,0.436155,0.93121,0.89345
ip,hicp,0,7,0.0295498,4.30638,4.77246,1.276,1.16575,1.14425,0.91360,0.89674
ip,stoxx,0,7,0.0295498,1.75686,0.25883,0.0934326,0.0924752,0.0938094,0.98975,1.00403
hicp,mps,1,7,0.0295498,1.00000,1.00000,2.91969,2.79226,2.6947,0.95636,0.92294
hicp,i1y,0,7,0.0295498,2.84685,5.43531,2.34573,2.34013,2.33206,0.99761,0.99417
hicp,ip,0,7,0.0295498,2.20510,3.54192,0.0949099,0.0937772,0.0927503,0.98807,0.97725
hicp,hicp,0,7,0.0295498,19.10608,21.21289,1.00329,0.394075,0.344798,0.39278,0.34367
hicp,stoxx,0,7,0.0295498,4.39473,6.19488,0.0284587,0.0273508,0.0268486,0.96107,0.94343
stoxx,mps,1,7,0.0295498,1.00000,1.00000,121.306,121.125,121.05,0.99851,0.99789
stoxx,i1y,0,7,0.0295498,1.17407,4.84584,27.8445,27.7594,26.9113,0.99694,0.96648
stoxx,ip,0,7,0.0295498,1.22818,2.69619,2.08995,2.08651,2.02888,0.99835,0.97078
stoxx,hicp,0,7,0.0295498,1.24153,0.45933,13.4891,13.3717,13.5271,0.99130,1.00282
stoxx,stoxx,0,7,0.0295498,1.21882,0.44860,0.434326,0.433564,0.434487,0.99824,1.00037
mps,mps,1,8,0.0293302,1.00000,1.00000,0.24355,0.243519,0.243131,0.99987,0.99828
mps,i1y,0,8,0.0293302,1.19906,0.09872,0.278301,0.278136,0.27833,0.99941,1.00011
mps,ip,0,8,0.0293302,0.90189,0.13536,0.0142474,0.0142275,0.0142644,0.99860,1.00119
mps,hicp,0,8,0.0293302,1.00847,0.16268,0.0300575,0.0299552,0.030186,0.99660,1.00428
mps,stoxx,0,8,0.0293302,1.10752,0.11993,0.00570803,0.00569997,0.0057118,0.99859,1.00066
i1y,mps,1,8,0.0293302,1.00000,1.00000,3.10579,3.08536,3.04905,0.99342,0.98173
i1y,i1y,0,8,0.0293302,1.87701,0.48904,1.41763,1.4118,1.41856,0.99589,1.00066
i1y,ip,0,8,0.0293302,1.54548,1.59106,0.0869781,0.0867211,0.0865111,0.99705,0.99463
i1y,hicp,0,8,0.0293302,1.81154,2.00000,0.103552,0.104877,0.105239,1.01280,1.01629
i1y,stoxx,0,8,0.0293302,1.61635,2.77763,0.0257068,0.0255597,0.0253584,0.99428,0.98645
ip,mps,1,8,0.0293302,1.00000,1.00000,10.7358,10.636,11.0222,0.99071,1.02668
ip,i1y,0,8,0.0293302,5.74714,16.33149,6.89739,6.64978,6.1327,0.96410,0.88913
ip,ip,0,8,0.0293302,2.67788,8.46020,0.542081,0.520435,0.461119,0.96007,0.85065
ip,hicp,0,8,0.0293302,4.76187,5.91590,1.50332,1.37081,1.30348,0.91186,0.86707
ip,stoxx,0,8,0.0293302,1.18088,0.25191,0.103687,0.103504,0.104077,0.99823,1.00375
hicp,mps,1,8,0.0293302,1.00000,1.00000,3.28243,3.04723,2.95568,0.92835,0.90045
hicp,i1y,0,8,0.0293302,4.73465,7.84695,0.997968,0.974753,0.947234,0.97674,0.94916
hicp,ip,0,8,0.0293302,2.70205,5.16046,0.140932,0.139219,0.136932,0.98784,0.97162
hicp,hicp,0,8,0.0293302,19.93968,22.00225,0.871517,0.271343,0.237824,0.31135,0.27289
hicp,stoxx,0,8,0.0293302,5.76271,7.62180,0.0247074,0.0226141,0.0218852,0.91527,0.88577
stoxx,mps,1,8,0.0293302,1.00000,1.00000,137.721,137.691,136.799,0.99978,0.99331
stoxx,i1y,0,8,0.0293302,2.33146,10.00253,26.2536,25.8916,24.0305,0.98621,0.91532
stoxx,ip,0,8,0.0293302,1.20658,5.48037,2.24077,2.21936,2.00447,0.99044,0.89454
stoxx,hicp,0,8,0.0293302,0.93210,0.51460,13.7002,13.6603,13.7229,0.99709,1.00166
stoxx,stoxx,0,8,0.0293302,1.02647,0.47893,0.39339,0.392488,0.393516,0.99771,1.00032
mps,mps,1,9,0.028381,1.00000,1.00000,0.218701,0.218733,0.218425,1.00014,0.99874
mps,i1y,0,9,0.028381,0.55098,0.09474,0.332904,0.332913,0.332923,1.00003,1.00006
mps,ip,0,9,0.028381,0.87983,0.13417,0.0126011,0.0125909,0.0126116,0.99919,1.00084
mps,hicp,0,9,0.028381,0.93449,0.15122,0.0319862,0.0319016,0.032098,0.99735,1.00349
mps,stoxx,0,9,0.028381,1.17248,0.12265,0.0061565,0.00614966,0.0061594,0.99889,1.00047
i1y,mps,1,9,0.028381,1.00000,1.00000,3.8264,3.79232,3.74752,0.99109,0.97939
i1y,i1y,0,9,0.028381,1.66689,0.51460,1.3029,1.298,1.30371,0.99624,1.00062
i1y,ip,0,9,0.028381,1.81344,1.64756,0.0916144,0.091065,0.0910544,0.99400,0.99389
i1y,hicp,0,9,0.028381,1.86097,2.80776,0.17675,0.175173,0.175001,0.99108,0.99011
i1y,stoxx,0,9,0.028381,2.35730,2.94636,0.0262959,0.0259229,0.0258654,0.98581,0.98363
ip,mps,1,9,0.028381,1.00000,1.00000,12.0327,12.032,12.188,0.99994,1.01291
ip,i1y,0,9,0.028381,14.23208,21.19705,10.8044,10.3856,10.1953,0.96124,0.94363
ip,ip,0,9,0.028381,8.04396,12.22460,0.529859,0.447198,0.398075,0.84399,0.75129
ip,hicp,0,9,0.028381,5.68515,7.13750,1.47192,1.28483,1.21674,0.87290,0.82664
ip,stoxx,0,9,0.028381,1.80869,0.25022,0.0926631,0.0908605,0.0931149,0.98055,1.00488
hicp,mps,1,9,0.028381,1.00000,1.00000,3.75876,3.49075,3.36408,0.92870,0.89500
hicp,i1y,0,9,0.028381,5.65352,11.47168,1.8467,1.83153,1.80487,0.99179,0.97735
hicp,ip,0,9,0.028381,5.46954,7.79833,0.130462,0.124626,0.12176,0.95527,0.93330
hicp,hicp,0,9,0.028381,18.57547,21.20616,0.783289,0.355874,0.32322,0.45433,0.41264
hicp,stoxx,0,9,0.028381,5.77382,9.69788,0.0273423,0.0253327,0.0237782,0.92650,0.86965
stoxx,mps,1,9,0.028381,1.00000,1.00000,153.718,153.581,151.44,0.99911,0.98518
stoxx,i1y,0,9,0.028381,2.80255,17.78703,30.8015,30.5023,27.9461,0.99028,0.90730
stoxx,ip,0,9,0.028381,1.65340,10.82802,2.73014,2.70606,2.204,0.99118,0.80729
stoxx,hicp,0,9,0.028381,1.17886,0.59163,13.6855,13.6068,13.697,0.99425,1.00084
stoxx,stoxx,0,9,0.028381,1.17164,0.53921,0.557601,0.556582,0.557779,0.99817,1.00032
mps,mps,1,10,0.0241941,1.00000,1.00000,0.153584,0.153548,0.153505,0.99976,0.99949
mps,i1y,0,10,0.0241941,0.95029,0.08842,0.207049,0.207033,0.207062,0.99992,1.00006
mps,ip,0,10,0.0241941,1.33654,0.12968,0.0130311,0.0130071,0.0130382,0.99816,1.00054
mps,hicp,0,10,0.0241941,1.04067,0.13908,0.0273782,0.0272925,0.0274616,0.99687,1.00305
mps,stoxx,0,10,0.0241941,1.38195,0.12667,0.00502734,0.00502203,0.00502913,0.99894,1.00036
i1y,mps,1,10,0.0241941,1.00000,1.00000,4.83694,4.79337,4.76252,0.99099,0.98461
i1y,i1y,0,10,0.0241941,3.03341,0.54652,1.22982,1.21886,1.23037,0.99109,1.00045
i1y,ip,0,10,0.0241941,2.89480,1.68756,0.0972372,0.0958941,0.0967254,0.98619,0.99474
i1y,hicp,0,10,0.0241941,3.22692,3.71896,0.272122,0.265758,0.266232,0.97661,0.97836
i1y,stoxx,0,10,0.0241941,3.14918,3.03909,0.0279271,0.027379,0.0275078,0.98037,0.98498
ip,mps,1,10,0.0241941,1.00000,1.00000,14.7506,14.5409,14.6424,0.98579,0.99267
ip,i1y,0,10,0.0241941,18.44708,28.22255,7.60041,6.99556,6.75504,0.92042,0.88877
ip,ip,0,10,0.0241941,12.66927,17.21379,0.58986,0.475953,0.435914,0.80689,0.73901
ip,hicp,0,10,0.0241941,7.57676,9.10662,1.9701,1.73628,1.67381,0.88131,0.84960
ip,stoxx,0,10,0.0241941,3.18579,0.24945,0.102569,0.0990627,0.10289,0.96581,1.00312
hicp,mps,1,10,0.0241941,1.00000,1.00000,3.9903,3.69347,3.59468,0.92561,0.90085
hicp,i1y,0,10,0.0241941,10.20742,17.44983,1.17189,1.13296,1.0952,0.96678,0.93456
hicp,ip,0,10,0.0241941,8.73121,11.97196,0.119991,0.109551,0.10527,0.91299,0.87731
hicp,hicp,0,10,0.0241941,22.87683,25.71725,0.79946,0.354167,0.319982,0.44301,0.40025
hicp,stoxx,0,10,0.0241941,7.66399,12.65823,0.0209785,0.0181352,0.0162673,0.86447,0.77543
stoxx,mps,1,10,0.0241941,1.00000,1.00000,164.306,164.427,161.44,1.00074,0.98255
stoxx,i1y,0,10,0.0241941,3.64197,26.05415,21.3077,20.9697,16.9616,0.98414,0.79603
stoxx,ip,0,10,0.0241941,1.04379,18.80000,3.01811,3.01235,2.28064,0.99809,0.75565
stoxx,hicp,0,10,0.0241941,1.13484,0.69184,15.1635,15.1209,15.1621,0.99719,0.99991
stoxx,stoxx,0,10,0.0241941,1.00840,0.62385,0.536738,0.536343,0.536862,0.99926,1.00023
mps,mps,1,11,0.0207737,1.00000,1.00000,0.178904,0.178767,0.17902,0.99923,1.00065
mps,i1y,0,11,0.0207737,0.95089,0.08449,0.288526,0.288524,0.288531,0.99999,1.00002
mps,ip,0,11,0.0207737,1.21257,0.13189,0.0105125,0.0105045,0.0105148,0.99924,1.00023
mps,hicp,0,11,0.0207737,1.41724,0.13135,0.0309485,0.0307698,0.0310148,0.99422,1.00214
mps,stoxx,0,11,0.0207737,1.69027,0.12637,0.00408807,0.00408431,0.00408884,0.99908,1.00019
i1y,mps,1,11,0.0207737,1.00000,1.00000,5.83903,5.80418,5.77072,0.99403,0.98830
i1y,i1y,0,11,0.0207737,1.42079,0.58539,1.28866,1.28673,1.28899,0.99850,1.00025
i1y,ip,0,11,0.0207737,1.37430,1.67286,0.111093,0.11099,0.11074,0.99908,0.99682
i1y,hicp,0,11,0.0207737,3.52985,4.94642,0.356595,0.34791,0.345453,0.97564,0.96875
i1y,stoxx,0,11,0.0207737,1.30073,3.09692,0.0321742,0.0320696,0.0318332,0.99675,0.98940
ip,mps,1,11,0.0207737,1.00000,1.00000,19.5282,19.0429,19.0044,0.97514,0.97317
