scale_estimator,equation,block,block_held_at_1,h,lambda_h,tau_mean,tau_median,p_tau_gt1
pooled,stoxx,ip,0,4,0.0438451,1.03650,0.95493,0.4600
pooled,stoxx,ip,0,5,0.0474677,1.30193,1.23849,0.6907
pooled,stoxx,ip,0,6,0.0540061,1.71361,1.66012,0.8400
pooled,stoxx,ip,0,7,0.0583155,2.26034,2.22441,0.9547
pooled,stoxx,ip,0,8,0.0682113,3.02024,2.95372,0.9947
pooled,stoxx,ip,0,9,0.0830743,3.88397,3.73921,1.0000
pooled,stoxx,ip,0,10,0.0908248,4.80465,4.74417,1.0000
pooled,stoxx,ip,0,11,0.100372,5.59985,5.50007,1.0000
pooled,stoxx,ip,0,12,0.105848,6.59236,6.47463,1.0000
pooled,stoxx,ip,0,13,0.077748,7.74627,7.63617,1.0000
pooled,stoxx,ip,0,14,0.0769064,8.50763,8.34565,1.0000
pooled,stoxx,ip,0,15,0.088325,8.66247,8.45336,1.0000
pooled,stoxx,ip,0,16,0.109167,8.14204,7.93445,1.0000
pooled,stoxx,ip,0,17,0.149182,7.33924,7.20605,1.0000
pooled,stoxx,ip,0,18,0.18695,6.44008,6.28437,1.0000
pooled,stoxx,ip,0,19,0.220328,5.61625,5.49217,1.0000
pooled,stoxx,ip,0,20,0.281343,4.68910,4.54438,1.0000
pooled,stoxx,ip,0,21,0.341132,3.96328,3.83703,1.0000
pooled,stoxx,ip,0,22,0.364882,3.55069,3.44522,1.0000
pooled,stoxx,ip,0,23,0.381136,3.24748,3.17475,1.0000
pooled,stoxx,ip,0,24,0.398061,3.09827,3.03127,1.0000
pooled,stoxx,ip,0,25,0.366267,3.01157,2.93592,1.0000
pooled,stoxx,ip,0,26,0.386535,2.94029,2.86451,1.0000
pooled,stoxx,ip,0,27,0.402315,2.81354,2.75954,1.0000
pooled,stoxx,ip,0,28,0.41433,2.70203,2.64855,1.0000
pooled,stoxx,ip,0,29,0.425385,2.59181,2.53211,1.0000
pooled,stoxx,ip,0,30,0.436437,2.53864,2.48289,1.0000
pooled,stoxx,ip,0,31,0.435744,2.46832,2.41496,1.0000
pooled,stoxx,ip,0,32,0.474666,2.37276,2.32659,1.0000
pooled,stoxx,ip,0,33,0.49041,2.32332,2.26117,1.0000
pooled,stoxx,ip,0,34,0.475684,2.31785,2.27975,1.0000
pooled,stoxx,ip,0,35,0.449463,2.28623,2.24419,1.0000
pooled,stoxx,ip,0,36,0.452284,2.21565,2.16789,1.0000
pooled,stoxx,ip,0,37,0.442336,2.11655,2.07184,1.0000
pooled,stoxx,ip,0,38,0.435726,1.99979,1.96434,1.0000
pooled,stoxx,ip,0,39,0.445805,1.80029,1.76499,0.9907
pooled,stoxx,ip,0,40,0.442494,1.56684,1.53227,0.9513
pooled,stoxx,ip,0,41,0.423832,1.36029,1.31730,0.8600
pooled,stoxx,ip,0,42,0.400616,1.18306,1.15079,0.6847
pooled,stoxx,ip,0,43,0.39024,1.01732,0.98928,0.4747
pooled,stoxx,ip,0,44,0.382201,0.89820,0.86303,0.3127
pooled,stoxx,ip,0,45,0.366187,0.81136,0.77939,0.2087
pooled,stoxx,ip,0,46,0.334726,0.74958,0.72373,0.1487
pooled,stoxx,ip,0,47,0.298015,0.70967,0.66950,0.1247
pooled,stoxx,ip,0,48,0.291808,0.70818,0.65430,0.1473
pooled,stoxx,hicp,0,1,0.0084568,0.37853,0.33904,0.0053
pooled,stoxx,hicp,0,2,0.0244432,0.35609,0.31651,0.0020
pooled,stoxx,hicp,0,3,0.0370386,0.33722,0.30373,0.0000
pooled,stoxx,hicp,0,4,0.0438451,0.33423,0.30074,0.0000
pooled,stoxx,hicp,0,5,0.0474677,0.33420,0.30442,0.0007
pooled,stoxx,hicp,0,6,0.0540061,0.34518,0.31079,0.0020
pooled,stoxx,hicp,0,7,0.0583155,0.35518,0.32207,0.0020
pooled,stoxx,hicp,0,8,0.0682113,0.36866,0.34624,0.0007
pooled,stoxx,hicp,0,9,0.0830743,0.40040,0.37155,0.0053
pooled,stoxx,hicp,0,10,0.0908248,0.42959,0.39831,0.0060
pooled,stoxx,hicp,0,11,0.100372,0.45226,0.41985,0.0100
pooled,stoxx,hicp,0,12,0.105848,0.47330,0.44207,0.0107
pooled,stoxx,hicp,0,13,0.077748,0.49957,0.46940,0.0193
pooled,stoxx,hicp,0,14,0.0769064,0.53557,0.50872,0.0187
pooled,stoxx,hicp,0,15,0.088325,0.58030,0.55589,0.0320
pooled,stoxx,hicp,0,16,0.109167,0.63607,0.62258,0.0400
pooled,stoxx,hicp,0,17,0.149182,0.69334,0.67625,0.0687
pooled,stoxx,hicp,0,18,0.18695,0.75371,0.73487,0.1027
pooled,stoxx,hicp,0,19,0.220328,0.79711,0.77273,0.1447
pooled,stoxx,hicp,0,20,0.281343,0.81488,0.78655,0.1533
pooled,stoxx,hicp,0,21,0.341132,0.81892,0.79859,0.1567
pooled,stoxx,hicp,0,22,0.364882,0.80928,0.79221,0.1280
pooled,stoxx,hicp,0,23,0.381136,0.78665,0.76408,0.1293
pooled,stoxx,hicp,0,24,0.398061,0.74480,0.72466,0.0860
pooled,stoxx,hicp,0,25,0.366267,0.70368,0.68859,0.0667
pooled,stoxx,hicp,0,26,0.386535,0.64142,0.63213,0.0260
pooled,stoxx,hicp,0,27,0.402315,0.59167,0.58055,0.0087
pooled,stoxx,hicp,0,28,0.41433,0.55355,0.54364,0.0073
pooled,stoxx,hicp,0,29,0.425385,0.49399,0.47338,0.0013
pooled,stoxx,hicp,0,30,0.436437,0.43826,0.42141,0.0007
pooled,stoxx,hicp,0,31,0.435744,0.38299,0.36517,0.0000
pooled,stoxx,hicp,0,32,0.474666,0.32816,0.31879,0.0000
pooled,stoxx,hicp,0,33,0.49041,0.28623,0.27664,0.0000
pooled,stoxx,hicp,0,34,0.475684,0.25141,0.24011,0.0000
pooled,stoxx,hicp,0,35,0.449463,0.22145,0.20967,0.0000
pooled,stoxx,hicp,0,36,0.452284,0.19225,0.18167,0.0000
pooled,stoxx,hicp,0,37,0.442336,0.17056,0.16044,0.0000
pooled,stoxx,hicp,0,38,0.435726,0.15372,0.14559,0.0000
pooled,stoxx,hicp,0,39,0.445805,0.14198,0.13434,0.0000
pooled,stoxx,hicp,0,40,0.442494,0.13349,0.12477,0.0000
pooled,stoxx,hicp,0,41,0.423832,0.12719,0.11795,0.0000
pooled,stoxx,hicp,0,42,0.400616,0.12100,0.11251,0.0000
pooled,stoxx,hicp,0,43,0.39024,0.11605,0.10895,0.0000
pooled,stoxx,hicp,0,44,0.382201,0.11499,0.10832,0.0000
pooled,stoxx,hicp,0,45,0.366187,0.11548,0.10755,0.0000
pooled,stoxx,hicp,0,46,0.334726,0.11359,0.10602,0.0000
pooled,stoxx,hicp,0,47,0.298015,0.11236,0.10190,0.0000
pooled,stoxx,hicp,0,48,0.291808,0.11238,0.09892,0.0000
pooled,stoxx,stoxx,0,1,0.0084568,0.37384,0.33909,0.0053
pooled,stoxx,stoxx,0,2,0.0244432,0.35965,0.33073,0.0013
pooled,stoxx,stoxx,0,3,0.0370386,0.35182,0.32723,0.0000
pooled,stoxx,stoxx,0,4,0.0438451,0.34308,0.31650,0.0000
pooled,stoxx,stoxx,0,5,0.0474677,0.34111,0.32345,0.0000
pooled,stoxx,stoxx,0,6,0.0540061,0.34760,0.32415,0.0007
pooled,stoxx,stoxx,0,7,0.0583155,0.35065,0.32262,0.0000
pooled,stoxx,stoxx,0,8,0.0682113,0.36091,0.32910,0.0000
pooled,stoxx,stoxx,0,9,0.0830743,0.37188,0.34185,0.0020
pooled,stoxx,stoxx,0,10,0.0908248,0.39041,0.35956,0.0047
pooled,stoxx,stoxx,0,11,0.100372,0.41592,0.37832,0.0047
pooled,stoxx,stoxx,0,12,0.105848,0.43809,0.39940,0.0093
pooled,stoxx,stoxx,0,13,0.077748,0.46573,0.41560,0.0213
pooled,stoxx,stoxx,0,14,0.0769064,0.49223,0.44276,0.0387
pooled,stoxx,stoxx,0,15,0.088325,0.51036,0.47055,0.0387
pooled,stoxx,stoxx,0,16,0.109167,0.51957,0.47832,0.0420
pooled,stoxx,stoxx,0,17,0.149182,0.51441,0.47221,0.0387
pooled,stoxx,stoxx,0,18,0.18695,0.51925,0.48020,0.0480
pooled,stoxx,stoxx,0,19,0.220328,0.52842,0.48427,0.0387
pooled,stoxx,stoxx,0,20,0.281343,0.54048,0.50052,0.0313
pooled,stoxx,stoxx,0,21,0.341132,0.56669,0.52434,0.0360
pooled,stoxx,stoxx,0,22,0.364882,0.61249,0.57203,0.0447
pooled,stoxx,stoxx,0,23,0.381136,0.67949,0.65142,0.0747
pooled,stoxx,stoxx,0,24,0.398061,0.75964,0.72901,0.1260
pooled,stoxx,stoxx,0,25,0.366267,0.86496,0.84028,0.2680
pooled,stoxx,stoxx,0,26,0.386535,0.96836,0.94615,0.4213
pooled,stoxx,stoxx,0,27,0.402315,1.06875,1.04043,0.5660
pooled,stoxx,stoxx,0,28,0.41433,1.14355,1.12844,0.7193
pooled,stoxx,stoxx,0,29,0.425385,1.22293,1.20140,0.8247
pooled,stoxx,stoxx,0,30,0.436437,1.28181,1.25409,0.8993
pooled,stoxx,stoxx,0,31,0.435744,1.33513,1.31379,0.9107
pooled,stoxx,stoxx,0,32,0.474666,1.33943,1.31421,0.9233
pooled,stoxx,stoxx,0,33,0.49041,1.33894,1.30934,0.9413
pooled,stoxx,stoxx,0,34,0.475684,1.34803,1.33251,0.9420
pooled,stoxx,stoxx,0,35,0.449463,1.36073,1.33852,0.9560
pooled,stoxx,stoxx,0,36,0.452284,1.37731,1.35899,0.9627
pooled,stoxx,stoxx,0,37,0.442336,1.37075,1.35860,0.9600
pooled,stoxx,stoxx,0,38,0.435726,1.36575,1.33558,0.9493
pooled,stoxx,stoxx,0,39,0.445805,1.36437,1.35334,0.9393
pooled,stoxx,stoxx,0,40,0.442494,1.36485,1.34306,0.9460
pooled,stoxx,stoxx,0,41,0.423832,1.37363,1.35990,0.9480
pooled,stoxx,stoxx,0,42,0.400616,1.39786,1.38999,0.9513
pooled,stoxx,stoxx,0,43,0.39024,1.42769,1.40736,0.9720
pooled,stoxx,stoxx,0,44,0.382201,1.46403,1.43894,0.9707
pooled,stoxx,stoxx,0,45,0.366187,1.49600,1.46626,0.9760
pooled,stoxx,stoxx,0,46,0.334726,1.52141,1.49223,0.9727
pooled,stoxx,stoxx,0,47,0.298015,1.55715,1.52172,0.9713
pooled,stoxx,stoxx,0,48,0.291808,1.58379,1.52277,0.9440
