scale_estimator,equation,block,h,lambda_h,tau_mean,tau_median,p_tau_gt1
pooled,stoxx,ip,21,0.393495,2.56733,2.52530,1.0000
pooled,stoxx,ip,22,0.428388,2.44419,2.42294,1.0000
pooled,stoxx,ip,23,0.457251,2.28466,2.25505,1.0000
pooled,stoxx,ip,24,0.496425,2.16047,2.12448,1.0000
pooled,stoxx,ip,25,0.531414,2.06397,2.02108,0.9987
pooled,stoxx,ip,26,0.566228,1.95975,1.91851,1.0000
pooled,stoxx,ip,27,0.600677,1.87123,1.83195,1.0000
pooled,stoxx,ip,28,0.627556,1.79118,1.74531,0.9993
pooled,stoxx,ip,29,0.645335,1.72780,1.68956,0.9993
pooled,stoxx,ip,30,0.650186,1.68534,1.65364,1.0000
pooled,stoxx,ip,31,0.64949,1.63367,1.60729,0.9993
pooled,stoxx,ip,32,0.646261,1.61944,1.59994,0.9973
pooled,stoxx,ip,33,0.65002,1.59807,1.57856,0.9933
pooled,stoxx,ip,34,0.664176,1.56758,1.53938,0.9960
pooled,stoxx,ip,35,0.667677,1.52487,1.49667,0.9900
pooled,stoxx,ip,36,0.676887,1.46766,1.44076,0.9787
pooled,stoxx,ip,37,0.687864,1.38499,1.35921,0.9580
pooled,stoxx,ip,38,0.692945,1.29699,1.27072,0.8940
pooled,stoxx,ip,39,0.689474,1.18717,1.15972,0.7893
pooled,stoxx,ip,40,0.68469,1.08355,1.05304,0.6067
pooled,stoxx,ip,41,0.681748,0.98229,0.95388,0.4220
pooled,stoxx,ip,42,0.67626,0.87140,0.84830,0.2187
pooled,stoxx,ip,43,0.667201,0.77267,0.74437,0.1147
pooled,stoxx,ip,44,0.665783,0.68842,0.67024,0.0493
pooled,stoxx,ip,45,0.6774,0.63042,0.60561,0.0333
pooled,stoxx,ip,46,0.690991,0.58419,0.56387,0.0193
pooled,stoxx,ip,47,0.696869,0.55436,0.53269,0.0147
pooled,stoxx,ip,48,0.708651,0.54026,0.52161,0.0173
pooled,stoxx,hicp_yoy,1,0.00862956,0.51804,0.45297,0.0713
pooled,stoxx,hicp_yoy,2,0.0220223,0.49073,0.43337,0.0460
pooled,stoxx,hicp_yoy,3,0.0436612,0.48945,0.45297,0.0340
pooled,stoxx,hicp_yoy,4,0.0728135,0.50115,0.46681,0.0267
pooled,stoxx,hicp_yoy,5,0.101609,0.53151,0.49681,0.0373
pooled,stoxx,hicp_yoy,6,0.118936,0.57194,0.54763,0.0633
pooled,stoxx,hicp_yoy,7,0.121544,0.61432,0.58240,0.0887
pooled,stoxx,hicp_yoy,8,0.128668,0.65044,0.63030,0.1207
pooled,stoxx,hicp_yoy,9,0.144732,0.68404,0.66593,0.1533
pooled,stoxx,hicp_yoy,10,0.162013,0.70306,0.68969,0.1727
pooled,stoxx,hicp_yoy,11,0.180086,0.72740,0.71123,0.1947
pooled,stoxx,hicp_yoy,12,0.206681,0.75938,0.72452,0.2367
pooled,stoxx,hicp_yoy,13,0.223987,0.76755,0.72896,0.2620
pooled,stoxx,hicp_yoy,14,0.233894,0.77139,0.73097,0.2747
pooled,stoxx,hicp_yoy,15,0.234416,0.75893,0.73005,0.2460
pooled,stoxx,hicp_yoy,16,0.248788,0.74039,0.71920,0.1907
pooled,stoxx,hicp_yoy,17,0.271714,0.70431,0.70149,0.1260
pooled,stoxx,hicp_yoy,18,0.298773,0.65758,0.64062,0.0680
pooled,stoxx,hicp_yoy,19,0.32979,0.61647,0.60134,0.0440
pooled,stoxx,hicp_yoy,20,0.358453,0.59559,0.57530,0.0380
pooled,stoxx,hicp_yoy,21,0.393495,0.57551,0.54477,0.0347
pooled,stoxx,hicp_yoy,22,0.428388,0.55254,0.52220,0.0240
pooled,stoxx,hicp_yoy,23,0.457251,0.51059,0.49106,0.0093
pooled,stoxx,hicp_yoy,24,0.496425,0.45577,0.43445,0.0040
pooled,stoxx,hicp_yoy,25,0.531414,0.40384,0.38623,0.0007
pooled,stoxx,hicp_yoy,26,0.566228,0.34918,0.33458,0.0013
pooled,stoxx,hicp_yoy,27,0.600677,0.29178,0.27616,0.0000
pooled,stoxx,hicp_yoy,28,0.627556,0.24588,0.23683,0.0000
pooled,stoxx,hicp_yoy,29,0.645335,0.21251,0.20469,0.0000
pooled,stoxx,hicp_yoy,30,0.650186,0.18512,0.17578,0.0000
pooled,stoxx,hicp_yoy,31,0.64949,0.16650,0.15834,0.0000
pooled,stoxx,hicp_yoy,32,0.646261,0.15388,0.14716,0.0000
pooled,stoxx,hicp_yoy,33,0.65002,0.14360,0.13622,0.0000
pooled,stoxx,hicp_yoy,34,0.664176,0.14077,0.13300,0.0000
pooled,stoxx,hicp_yoy,35,0.667677,0.13835,0.13226,0.0000
pooled,stoxx,hicp_yoy,36,0.676887,0.13680,0.12921,0.0000
pooled,stoxx,hicp_yoy,37,0.687864,0.13525,0.13423,0.0000
pooled,stoxx,hicp_yoy,38,0.692945,0.13595,0.13572,0.0000
pooled,stoxx,hicp_yoy,39,0.689474,0.13329,0.13081,0.0000
pooled,stoxx,hicp_yoy,40,0.68469,0.13369,0.12641,0.0000
pooled,stoxx,hicp_yoy,41,0.681748,0.12560,0.11696,0.0000
pooled,stoxx,hicp_yoy,42,0.67626,0.11859,0.10555,0.0000
pooled,stoxx,hicp_yoy,43,0.667201,0.11124,0.09858,0.0000
pooled,stoxx,hicp_yoy,44,0.665783,0.10510,0.09106,0.0000
pooled,stoxx,hicp_yoy,45,0.6774,0.10077,0.08703,0.0000
pooled,stoxx,hicp_yoy,46,0.690991,0.09752,0.08367,0.0000
pooled,stoxx,hicp_yoy,47,0.696869,0.09689,0.08270,0.0000
pooled,stoxx,hicp_yoy,48,0.708651,0.09918,0.08567,0.0000
pooled,stoxx,stoxx,1,0.00862956,0.38972,0.32746,0.0300
pooled,stoxx,stoxx,2,0.0220223,0.37483,0.31988,0.0300
pooled,stoxx,stoxx,3,0.0436612,0.36465,0.30989,0.0160
pooled,stoxx,stoxx,4,0.0728135,0.36512,0.31226,0.0073
pooled,stoxx,stoxx,5,0.101609,0.36192,0.31689,0.0047
pooled,stoxx,stoxx,6,0.118936,0.36430,0.32724,0.0080
pooled,stoxx,stoxx,7,0.121544,0.36665,0.31906,0.0093
pooled,stoxx,stoxx,8,0.128668,0.37601,0.32357,0.0120
pooled,stoxx,stoxx,9,0.144732,0.38644,0.32711,0.0147
pooled,stoxx,stoxx,10,0.162013,0.39349,0.34060,0.0113
pooled,stoxx,stoxx,11,0.180086,0.39773,0.35469,0.0107
pooled,stoxx,stoxx,12,0.206681,0.40111,0.36303,0.0087
pooled,stoxx,stoxx,13,0.223987,0.40572,0.37293,0.0207
pooled,stoxx,stoxx,14,0.233894,0.39660,0.36564,0.0060
pooled,stoxx,stoxx,15,0.234416,0.38725,0.36063,0.0013
pooled,stoxx,stoxx,16,0.248788,0.38042,0.35481,0.0000
pooled,stoxx,stoxx,17,0.271714,0.37124,0.35253,0.0000
pooled,stoxx,stoxx,18,0.298773,0.36311,0.34626,0.0000
pooled,stoxx,stoxx,19,0.32979,0.36381,0.34998,0.0000
pooled,stoxx,stoxx,20,0.358453,0.36642,0.35348,0.0000
pooled,stoxx,stoxx,21,0.393495,0.38175,0.37360,0.0000
pooled,stoxx,stoxx,22,0.428388,0.40400,0.39771,0.0000
pooled,stoxx,stoxx,23,0.457251,0.43243,0.42146,0.0000
pooled,stoxx,stoxx,24,0.496425,0.47908,0.46308,0.0000
pooled,stoxx,stoxx,25,0.531414,0.54403,0.52366,0.0113
pooled,stoxx,stoxx,26,0.566228,0.61274,0.60204,0.0220
pooled,stoxx,stoxx,27,0.600677,0.68910,0.67107,0.0500
pooled,stoxx,stoxx,28,0.627556,0.76588,0.74941,0.1073
pooled,stoxx,stoxx,29,0.645335,0.83635,0.80963,0.1720
pooled,stoxx,stoxx,30,0.650186,0.90472,0.88170,0.2700
pooled,stoxx,stoxx,31,0.64949,0.96565,0.93751,0.3927
pooled,stoxx,stoxx,32,0.646261,0.98679,0.96441,0.4280
pooled,stoxx,stoxx,33,0.65002,0.99657,0.97881,0.4460
pooled,stoxx,stoxx,34,0.664176,1.00074,0.97484,0.4573
pooled,stoxx,stoxx,35,0.667677,0.99224,0.96214,0.4300
pooled,stoxx,stoxx,36,0.676887,0.98806,0.96888,0.4413
pooled,stoxx,stoxx,37,0.687864,0.97354,0.95344,0.4100
pooled,stoxx,stoxx,38,0.692945,0.95985,0.94362,0.3827
pooled,stoxx,stoxx,39,0.689474,0.95090,0.93926,0.3607
pooled,stoxx,stoxx,40,0.68469,0.96364,0.94900,0.3980
pooled,stoxx,stoxx,41,0.681748,0.96353,0.94292,0.3773
pooled,stoxx,stoxx,42,0.67626,0.96114,0.95059,0.3847
pooled,stoxx,stoxx,43,0.667201,0.94755,0.93967,0.3567
pooled,stoxx,stoxx,44,0.665783,0.93602,0.92397,0.3580
pooled,stoxx,stoxx,45,0.6774,0.92790,0.91911,0.3307
pooled,stoxx,stoxx,46,0.690991,0.91451,0.90343,0.2973
pooled,stoxx,stoxx,47,0.696869,0.91287,0.90045,0.3153
pooled,stoxx,stoxx,48,0.708651,0.91210,0.88816,0.3300
