scale_estimator,equation,block,h,lambda_h,tau_mean,tau_median,p_tau_gt1
block,ois1m,ois1m,1,0.0100339,0.47845,0.27753,0.1193
block,ois1m,ois1m,2,0.0298578,0.52645,0.30816,0.1433
block,ois1m,ois1m,3,0.0575613,0.93415,0.67161,0.3347
block,ois1m,ois1m,4,0.0899987,0.90723,0.64579,0.3327
block,ois1m,ois1m,5,0.128567,1.03866,0.83977,0.4347
block,ois1m,ois1m,6,0.170681,0.83081,0.61985,0.3253
block,ois1m,ois1m,7,0.213569,1.52185,1.39513,0.6567
block,ois1m,ois1m,8,0.263776,2.05779,1.93947,0.8547
block,ois1m,ois1m,9,0.328634,2.32777,2.21015,0.9713
block,ois1m,ois1m,10,0.397243,2.38183,2.26137,0.9780
block,ois1m,ois1m,11,0.457249,2.26989,2.19042,0.9700
block,ois1m,ois1m,12,0.529785,2.31467,2.18797,0.9927
block,ois1m,ois1m,13,0.589118,2.29707,2.17689,0.9893
block,ois1m,ois1m,14,0.634171,2.30474,2.17745,0.9907
block,ois1m,ois1m,15,0.66639,2.25332,2.16324,0.9913
block,ois1m,ois1m,16,0.687694,2.27149,2.14751,0.9907
block,ois1m,ois1m,17,0.713986,2.12088,2.00079,0.9920
block,ois1m,ois1m,18,0.739232,2.06560,1.92890,0.9667
block,ois1m,ois1m,19,0.769636,1.99265,1.90250,0.9653
block,ois1m,ois1m,20,0.801549,1.86184,1.75637,0.9393
block,ois1m,ois1m,21,0.841041,1.66874,1.59261,0.9053
block,ois1m,ois1m,22,0.873976,1.67625,1.55786,0.8967
block,ois1m,ois1m,23,0.898861,1.48563,1.39438,0.8053
block,ois1m,ois1m,24,0.915972,1.35735,1.25839,0.7187
block,ois1m,ois1m,25,0.922666,1.21296,1.15145,0.6293
block,ois1m,ois1m,26,0.926929,1.18527,1.10080,0.6073
block,ois1m,ois1m,27,0.949036,1.09601,1.00772,0.5053
block,ois1m,ois1m,28,0.964508,1.09138,1.00100,0.5007
block,ois1m,ois1m,29,0.964549,1.15577,1.04447,0.5433
block,ois1m,ois1m,30,0.973106,1.09174,1.01399,0.5187
block,ois1m,ois1m,31,0.986442,1.12954,1.01908,0.5233
block,ois1m,ois1m,32,0.996999,1.19425,1.07888,0.5820
block,ois1m,ois1m,33,1.01172,1.12408,1.04105,0.5373
block,ois1m,ois1m,34,1.02053,1.08426,1.00432,0.5060
block,ois1m,ois1m,35,1.02158,1.13311,1.05819,0.5560
block,ois1m,ois1m,36,1.02047,1.12261,1.03899,0.5360
block,ois1m,ois1m,37,1.0155,1.02451,0.95370,0.4500
block,ois1m,ois1m,38,1.00603,1.08429,0.99789,0.4987
block,ois1m,ois1m,39,1.00461,1.00607,0.93020,0.4313
block,ois1m,ois1m,40,1.00712,0.96296,0.90302,0.3953
block,ois1m,ois1m,41,1.00252,0.96374,0.87247,0.3720
block,ois1m,ois1m,42,0.983313,0.91462,0.81218,0.3587
block,ois1m,ois1m,43,0.962513,0.87265,0.80432,0.3233
block,ois1m,ois1m,44,0.946699,0.89579,0.80228,0.3467
block,ois1m,ois1m,45,0.929087,0.93633,0.83785,0.3867
block,ois1m,ois1m,46,0.928095,0.81635,0.77440,0.3347
block,ois1m,ois1m,47,0.935709,1.22319,1.14779,0.6033
block,ois1m,ois1m,48,0.933823,1.21249,1.13546,0.5853
block,ois1m,ip,1,0.0100339,0.60482,0.44317,0.1720
block,ois1m,ip,2,0.0298578,0.51719,0.38742,0.1353
block,ois1m,ip,3,0.0575613,0.51666,0.42475,0.1287
block,ois1m,ip,4,0.0899987,0.54832,0.39158,0.1607
block,ois1m,ip,5,0.128567,0.52018,0.41517,0.1260
block,ois1m,ip,6,0.170681,0.33499,0.22338,0.0553
block,ois1m,ip,7,0.213569,0.77757,0.63716,0.2920
block,ois1m,ip,8,0.263776,1.19123,1.11634,0.5853
block,ois1m,ip,9,0.328634,1.60992,1.52320,0.8313
block,ois1m,ip,10,0.397243,1.73781,1.67103,0.8993
block,ois1m,ip,11,0.457249,1.71609,1.66000,0.8887
block,ois1m,ip,12,0.529785,1.80186,1.73946,0.9607
block,ois1m,ip,13,0.589118,1.76263,1.68289,0.9567
block,ois1m,ip,14,0.634171,1.84666,1.77630,0.9693
block,ois1m,ip,15,0.66639,1.89605,1.81073,0.9747
block,ois1m,ip,16,0.687694,1.86874,1.79029,0.9787
block,ois1m,ip,17,0.713986,1.88740,1.81999,0.9813
block,ois1m,ip,18,0.739232,1.86682,1.79553,0.9640
block,ois1m,ip,19,0.769636,1.79252,1.71967,0.9640
block,ois1m,ip,20,0.801549,1.76989,1.69004,0.9440
block,ois1m,ip,21,0.841041,1.72315,1.64110,0.9447
block,ois1m,ip,22,0.873976,1.79678,1.71295,0.9660
block,ois1m,ip,23,0.898861,1.67514,1.61611,0.9380
block,ois1m,ip,24,0.915972,1.58274,1.52702,0.8900
block,ois1m,ip,25,0.922666,1.56769,1.49170,0.8980
block,ois1m,ip,26,0.926929,1.53838,1.48004,0.8920
block,ois1m,ip,27,0.949036,1.37037,1.30950,0.8087
block,ois1m,ip,28,0.964508,1.33836,1.27540,0.7933
block,ois1m,ip,29,0.964549,1.28818,1.21238,0.7333
block,ois1m,ip,30,0.973106,1.24806,1.18160,0.7220
block,ois1m,ip,31,0.986442,1.18989,1.13481,0.6487
block,ois1m,ip,32,0.996999,1.13667,1.06282,0.5867
block,ois1m,ip,33,1.01172,1.06771,1.00555,0.5087
block,ois1m,ip,34,1.02053,1.03065,0.96449,0.4480
block,ois1m,ip,35,1.02158,1.02208,0.95997,0.4507
block,ois1m,ip,36,1.02047,1.05933,1.00567,0.5087
block,ois1m,ip,37,1.0155,1.04875,0.98608,0.4807
block,ois1m,ip,38,1.00603,1.07188,1.00134,0.5020
block,ois1m,ip,39,1.00461,1.03528,0.98200,0.4793
block,ois1m,ip,40,1.00712,1.09636,1.03355,0.5493
block,ois1m,ip,41,1.00252,1.05484,1.00640,0.5067
block,ois1m,ip,42,0.983313,1.06102,1.00905,0.5080
block,ois1m,ip,43,0.962513,1.06764,1.00795,0.5127
block,ois1m,ip,44,0.946699,1.13692,1.07825,0.5987
block,ois1m,ip,45,0.929087,1.24882,1.18298,0.6920
block,ois1m,ip,46,0.928095,1.27749,1.21589,0.7260
block,ois1m,ip,47,0.935709,1.39917,1.33567,0.8113
block,ois1m,ip,48,0.933823,1.48718,1.42151,0.8433
block,ois1m,hicp_sa,1,0.0100339,0.56860,0.40249,0.1360
block,ois1m,hicp_sa,2,0.0298578,0.56546,0.36643,0.1553
block,ois1m,hicp_sa,3,0.0575613,0.44176,0.29807,0.1060
block,ois1m,hicp_sa,4,0.0899987,0.41910,0.28156,0.0927
block,ois1m,hicp_sa,5,0.128567,0.32830,0.19685,0.0593
block,ois1m,hicp_sa,6,0.170681,0.28207,0.20065,0.0280
block,ois1m,hicp_sa,7,0.213569,0.31774,0.24470,0.0267
block,ois1m,hicp_sa,8,0.263776,0.37816,0.29010,0.0520
block,ois1m,hicp_sa,9,0.328634,0.30788,0.25537,0.0127
block,ois1m,hicp_sa,10,0.397243,0.42564,0.37735,0.0433
block,ois1m,hicp_sa,11,0.457249,0.32875,0.28123,0.0173
block,ois1m,hicp_sa,12,0.529785,0.39412,0.33189,0.0493
block,ois1m,hicp_sa,13,0.589118,0.41684,0.34919,0.0480
block,ois1m,hicp_sa,14,0.634171,0.41045,0.35674,0.0300
block,ois1m,hicp_sa,15,0.66639,0.38604,0.34036,0.0233
block,ois1m,hicp_sa,16,0.687694,0.36609,0.31939,0.0220
block,ois1m,hicp_sa,17,0.713986,0.31210,0.25305,0.0180
block,ois1m,hicp_sa,18,0.739232,0.38532,0.30383,0.0527
block,ois1m,hicp_sa,19,0.769636,0.27950,0.21949,0.0173
block,ois1m,hicp_sa,20,0.801549,0.28371,0.22540,0.0127
block,ois1m,hicp_sa,21,0.841041,0.41224,0.36356,0.0453
block,ois1m,hicp_sa,22,0.873976,0.52148,0.50210,0.0853
block,ois1m,hicp_sa,23,0.898861,0.53695,0.44727,0.1233
block,ois1m,hicp_sa,24,0.915972,0.49801,0.43877,0.0827
block,ois1m,hicp_sa,25,0.922666,0.70913,0.67071,0.2013
block,ois1m,hicp_sa,26,0.926929,0.74731,0.70037,0.2400
block,ois1m,hicp_sa,27,0.949036,0.55982,0.49737,0.1320
block,ois1m,hicp_sa,28,0.964508,0.64683,0.56823,0.1753
block,ois1m,hicp_sa,29,0.964549,0.56867,0.52480,0.1207
block,ois1m,hicp_sa,30,0.973106,0.40445,0.33312,0.0820
block,ois1m,hicp_sa,31,0.986442,0.57035,0.54499,0.1120
block,ois1m,hicp_sa,32,0.996999,0.62733,0.57059,0.1273
block,ois1m,hicp_sa,33,1.01172,0.50094,0.43688,0.0980
block,ois1m,hicp_sa,34,1.02053,0.55364,0.50332,0.1207
block,ois1m,hicp_sa,35,1.02158,0.45647,0.41976,0.0653
block,ois1m,hicp_sa,36,1.02047,0.38950,0.31806,0.0467
block,ois1m,hicp_sa,37,1.0155,0.32581,0.23355,0.0420
block,ois1m,hicp_sa,38,1.00603,0.23930,0.15260,0.0220
block,ois1m,hicp_sa,39,1.00461,0.35229,0.30322,0.0200
block,ois1m,hicp_sa,40,1.00712,0.39383,0.31322,0.0420
block,ois1m,hicp_sa,41,1.00252,0.45069,0.39095,0.0593
block,ois1m,hicp_sa,42,0.983313,0.56372,0.51212,0.1067
block,ois1m,hicp_sa,43,0.962513,0.62257,0.57311,0.1360
block,ois1m,hicp_sa,44,0.946699,0.77937,0.71859,0.2387
block,ois1m,hicp_sa,45,0.929087,0.94846,0.90212,0.3987
block,ois1m,hicp_sa,46,0.928095,1.11364,1.05053,0.5607
block,ois1m,hicp_sa,47,0.935709,1.16381,1.09810,0.6000
block,ois1m,hicp_sa,48,0.933823,1.33136,1.26010,0.7520
block,ois1m,stoxx,1,0.0100339,0.81744,0.62517,0.2827
block,ois1m,stoxx,2,0.0298578,0.73303,0.60421,0.2420
block,ois1m,stoxx,3,0.0575613,0.62666,0.53195,0.1760
block,ois1m,stoxx,4,0.0899987,0.55557,0.46724,0.1313
block,ois1m,stoxx,5,0.128567,0.55711,0.46313,0.1127
block,ois1m,stoxx,6,0.170681,0.42790,0.29766,0.0973
block,ois1m,stoxx,7,0.213569,0.59129,0.52781,0.1527
block,ois1m,stoxx,8,0.263776,0.63279,0.57864,0.1493
block,ois1m,stoxx,9,0.328634,0.71021,0.67821,0.1893
block,ois1m,stoxx,10,0.397243,0.66603,0.62499,0.1527
block,ois1m,stoxx,11,0.457249,0.65059,0.60065,0.1620
block,ois1m,stoxx,12,0.529785,0.60764,0.56436,0.0967
block,ois1m,stoxx,13,0.589118,0.56070,0.51826,0.0893
block,ois1m,stoxx,14,0.634171,0.47161,0.43659,0.0633
block,ois1m,stoxx,15,0.66639,0.51918,0.46985,0.0753
block,ois1m,stoxx,16,0.687694,0.44605,0.41185,0.0327
block,ois1m,stoxx,17,0.713986,0.42576,0.38037,0.0340
block,ois1m,stoxx,18,0.739232,0.41918,0.38639,0.0373
block,ois1m,stoxx,19,0.769636,0.30256,0.25767,0.0133
block,ois1m,stoxx,20,0.801549,0.29872,0.26333,0.0120
block,ois1m,stoxx,21,0.841041,0.30156,0.25276,0.0207
block,ois1m,stoxx,22,0.873976,0.36983,0.32384,0.0207
block,ois1m,stoxx,23,0.898861,0.42266,0.38374,0.0380
block,ois1m,stoxx,24,0.915972,0.33168,0.28730,0.0227
block,ois1m,stoxx,25,0.922666,0.41722,0.38615,0.0347
block,ois1m,stoxx,26,0.926929,0.53513,0.49686,0.0660
block,ois1m,stoxx,27,0.949036,0.46546,0.40639,0.0607
block,ois1m,stoxx,28,0.964508,0.47319,0.43711,0.0420
block,ois1m,stoxx,29,0.964549,0.49588,0.45935,0.0533
block,ois1m,stoxx,30,0.973106,0.56808,0.51973,0.0720
block,ois1m,stoxx,31,0.986442,0.48076,0.45193,0.0467
block,ois1m,stoxx,32,0.996999,0.50579,0.45107,0.0613
block,ois1m,stoxx,33,1.01172,0.45783,0.42733,0.0427
block,ois1m,stoxx,34,1.02053,0.43768,0.42033,0.0387
block,ois1m,stoxx,35,1.02158,0.51646,0.47827,0.0613
block,ois1m,stoxx,36,1.02047,0.56166,0.51160,0.0867
block,ois1m,stoxx,37,1.0155,0.56189,0.52864,0.0527
block,ois1m,stoxx,38,1.00603,0.55593,0.52842,0.0480
block,ois1m,stoxx,39,1.00461,0.62285,0.57788,0.0847
block,ois1m,stoxx,40,1.00712,0.64128,0.60099,0.0907
block,ois1m,stoxx,41,1.00252,0.60296,0.56096,0.0760
block,ois1m,stoxx,42,0.983313,0.63540,0.59849,0.0860
block,ois1m,stoxx,43,0.962513,0.65125,0.60879,0.1067
block,ois1m,stoxx,44,0.946699,0.69793,0.65154,0.1180
block,ois1m,stoxx,45,0.929087,0.77209,0.72318,0.1893
block,ois1m,stoxx,46,0.928095,0.80139,0.75261,0.2053
block,ois1m,stoxx,47,0.935709,0.85770,0.79340,0.2747
block,ois1m,stoxx,48,0.933823,0.89413,0.84106,0.3220
block,ip,ois1m,1,0.0100339,0.49834,0.37660,0.0913
block,ip,ois1m,2,0.0298578,0.48351,0.29956,0.1393
block,ip,ois1m,3,0.0575613,2.34708,2.09456,0.7793
block,ip,ois1m,4,0.0899987,3.03198,2.93113,0.8887
block,ip,ois1m,5,0.128567,3.18570,2.99720,0.9540
block,ip,ois1m,6,0.170681,3.94562,3.74697,0.9953
block,ip,ois1m,7,0.213569,3.66287,3.50529,0.9980
block,ip,ois1m,8,0.263776,3.76412,3.62928,1.0000
block,ip,ois1m,9,0.328634,3.62555,3.44230,1.0000
block,ip,ois1m,10,0.397243,3.48792,3.33974,1.0000
block,ip,ois1m,11,0.457249,3.52903,3.38724,1.0000
block,ip,ois1m,12,0.529785,3.40249,3.26227,1.0000
block,ip,ois1m,13,0.589118,3.17297,3.04865,1.0000
block,ip,ois1m,14,0.634171,3.11045,2.94424,1.0000
block,ip,ois1m,15,0.66639,2.94185,2.80102,1.0000
block,ip,ois1m,16,0.687694,2.73722,2.61437,0.9993
block,ip,ois1m,17,0.713986,2.51528,2.37694,0.9973
block,ip,ois1m,18,0.739232,2.22357,2.11792,0.9907
block,ip,ois1m,19,0.769636,1.86357,1.75200,0.9493
block,ip,ois1m,20,0.801549,1.76988,1.65760,0.9027
block,ip,ois1m,21,0.841041,1.59117,1.49082,0.8253
block,ip,ois1m,22,0.873976,1.43391,1.35871,0.7767
block,ip,ois1m,23,0.898861,1.41190,1.28406,0.7587
block,ip,ois1m,24,0.915972,1.31761,1.22004,0.7233
block,ip,ois1m,25,0.922666,1.41821,1.31272,0.7853
block,ip,ois1m,26,0.926929,1.52737,1.41057,0.8193
block,ip,ois1m,27,0.949036,1.52917,1.42622,0.8307
block,ip,ois1m,28,0.964508,1.63030,1.55436,0.8420
block,ip,ois1m,29,0.964549,1.51137,1.41041,0.8033
block,ip,ois1m,30,0.973106,1.49495,1.38785,0.7833
block,ip,ois1m,31,0.986442,1.35246,1.27659,0.7160
block,ip,ois1m,32,0.996999,1.29291,1.20581,0.6707
block,ip,ois1m,33,1.01172,1.18070,1.09248,0.5960
block,ip,ois1m,34,1.02053,1.18988,1.11880,0.5973
block,ip,ois1m,35,1.02158,1.13602,1.05210,0.5413
block,ip,ois1m,36,1.02047,1.10577,0.99039,0.4907
block,ip,ois1m,37,1.0155,1.07345,0.96495,0.4607
block,ip,ois1m,38,1.00603,0.99721,0.91771,0.4273
block,ip,ois1m,39,1.00461,0.89385,0.81745,0.3407
block,ip,ois1m,40,1.00712,0.71374,0.62207,0.2187
block,ip,ois1m,41,1.00252,0.63714,0.55028,0.1707
block,ip,ois1m,42,0.983313,0.45210,0.32483,0.1127
block,ip,ois1m,43,0.962513,0.67368,0.55945,0.2347
block,ip,ois1m,44,0.946699,0.58287,0.46247,0.1900
block,ip,ois1m,45,0.929087,0.83449,0.74961,0.3313
block,ip,ois1m,46,0.928095,0.91966,0.79622,0.3853
block,ip,ois1m,47,0.935709,1.05062,0.94913,0.4687
block,ip,ois1m,48,0.933823,0.99564,0.89804,0.4440
block,ip,ip,1,0.0100339,0.67307,0.41431,0.1973
block,ip,ip,2,0.0298578,0.70826,0.52049,0.2120
block,ip,ip,3,0.0575613,0.74574,0.63289,0.2713
block,ip,ip,4,0.0899987,1.02256,0.88647,0.4227
block,ip,ip,5,0.128567,1.34017,1.19309,0.6067
block,ip,ip,6,0.170681,2.04730,1.94098,0.9087
block,ip,ip,7,0.213569,2.31402,2.21380,0.9687
block,ip,ip,8,0.263776,2.59952,2.49956,0.9947
block,ip,ip,9,0.328634,2.63906,2.51030,1.0000
block,ip,ip,10,0.397243,2.70373,2.57886,1.0000
block,ip,ip,11,0.457249,2.85596,2.73979,1.0000
block,ip,ip,12,0.529785,2.83919,2.72033,1.0000
block,ip,ip,13,0.589118,2.70832,2.62447,1.0000
block,ip,ip,14,0.634171,2.68586,2.58003,1.0000
block,ip,ip,15,0.66639,2.62916,2.52055,0.9993
block,ip,ip,16,0.687694,2.53885,2.44114,0.9993
block,ip,ip,17,0.713986,2.34725,2.24043,0.9980
block,ip,ip,18,0.739232,2.13778,2.03922,0.9913
block,ip,ip,19,0.769636,1.93149,1.83677,0.9727
block,ip,ip,20,0.801549,1.79108,1.71269,0.9513
block,ip,ip,21,0.841041,1.59764,1.51962,0.8873
block,ip,ip,22,0.873976,1.56122,1.48396,0.8813
block,ip,ip,23,0.898861,1.50551,1.44816,0.8480
block,ip,ip,24,0.915972,1.43060,1.37863,0.8187
block,ip,ip,25,0.922666,1.26592,1.19282,0.6973
block,ip,ip,26,0.926929,1.10354,1.03597,0.5353
block,ip,ip,27,0.949036,1.01521,0.94251,0.4427
block,ip,ip,28,0.964508,0.99072,0.93085,0.4140
block,ip,ip,29,0.964549,0.98635,0.91038,0.3973
block,ip,ip,30,0.973106,0.97117,0.90456,0.3853
block,ip,ip,31,0.986442,0.94572,0.89428,0.3767
block,ip,ip,32,0.996999,0.95291,0.87858,0.3700
block,ip,ip,33,1.01172,0.90337,0.84428,0.3240
block,ip,ip,34,1.02053,0.95528,0.90172,0.3773
block,ip,ip,35,1.02158,0.96357,0.90674,0.3987
block,ip,ip,36,1.02047,0.98061,0.92853,0.4287
block,ip,ip,37,1.0155,1.02925,0.98375,0.4847
block,ip,ip,38,1.00603,1.07226,1.00803,0.5067
block,ip,ip,39,1.00461,1.11816,1.04490,0.5540
block,ip,ip,40,1.00712,1.16541,1.10224,0.6193
block,ip,ip,41,1.00252,1.15008,1.07709,0.5793
block,ip,ip,42,0.983313,1.22914,1.16436,0.6627
block,ip,ip,43,0.962513,1.22221,1.18395,0.6707
block,ip,ip,44,0.946699,1.26337,1.18670,0.6953
block,ip,ip,45,0.929087,1.34414,1.28161,0.7727
block,ip,ip,46,0.928095,1.38126,1.30987,0.7687
block,ip,ip,47,0.935709,1.46190,1.39650,0.8187
block,ip,ip,48,0.933823,1.42954,1.34893,0.7960
block,ip,hicp_sa,1,0.0100339,0.75661,0.64831,0.2527
block,ip,hicp_sa,2,0.0298578,0.81588,0.71687,0.2787
block,ip,hicp_sa,3,0.0575613,0.99301,0.85945,0.3827
block,ip,hicp_sa,4,0.0899987,0.97068,0.79849,0.3447
block,ip,hicp_sa,5,0.128567,1.02555,0.87651,0.3967
block,ip,hicp_sa,6,0.170681,1.03750,0.92069,0.4320
block,ip,hicp_sa,7,0.213569,0.94592,0.85595,0.3507
block,ip,hicp_sa,8,0.263776,0.97046,0.88885,0.3980
block,ip,hicp_sa,9,0.328634,0.89737,0.81409,0.3007
block,ip,hicp_sa,10,0.397243,0.86591,0.79012,0.2567
block,ip,hicp_sa,11,0.457249,0.83462,0.76987,0.2507
block,ip,hicp_sa,12,0.529785,0.82505,0.76427,0.2440
block,ip,hicp_sa,13,0.589118,0.80883,0.74816,0.2220
block,ip,hicp_sa,14,0.634171,0.81628,0.73348,0.2453
block,ip,hicp_sa,15,0.66639,0.77760,0.72892,0.2020
block,ip,hicp_sa,16,0.687694,0.70619,0.64633,0.1467
block,ip,hicp_sa,17,0.713986,0.65312,0.59004,0.1333
block,ip,hicp_sa,18,0.739232,0.52763,0.47051,0.0727
block,ip,hicp_sa,19,0.769636,0.29142,0.24029,0.0207
block,ip,hicp_sa,20,0.801549,0.37614,0.29401,0.0520
block,ip,hicp_sa,21,0.841041,0.22857,0.12916,0.0227
block,ip,hicp_sa,22,0.873976,0.29746,0.20320,0.0373
block,ip,hicp_sa,23,0.898861,0.48524,0.43499,0.0973
block,ip,hicp_sa,24,0.915972,0.49394,0.43114,0.0973
block,ip,hicp_sa,25,0.922666,0.61344,0.56827,0.1240
block,ip,hicp_sa,26,0.926929,0.60107,0.49852,0.1540
block,ip,hicp_sa,27,0.949036,0.61575,0.53822,0.1273
block,ip,hicp_sa,28,0.964508,0.49210,0.41305,0.0947
block,ip,hicp_sa,29,0.964549,0.35032,0.27784,0.0347
block,ip,hicp_sa,30,0.973106,0.35516,0.28261,0.0327
block,ip,hicp_sa,31,0.986442,0.27070,0.19667,0.0200
block,ip,hicp_sa,32,0.996999,0.30479,0.24680,0.0220
block,ip,hicp_sa,33,1.01172,0.36944,0.29427,0.0473
block,ip,hicp_sa,34,1.02053,0.62073,0.54496,0.1480
block,ip,hicp_sa,35,1.02158,0.81895,0.74006,0.2987
block,ip,hicp_sa,36,1.02047,0.92647,0.84839,0.3687
block,ip,hicp_sa,37,1.0155,0.98437,0.91276,0.4140
block,ip,hicp_sa,38,1.00603,1.06657,1.00548,0.5053
block,ip,hicp_sa,39,1.00461,1.04473,0.99624,0.4947
block,ip,hicp_sa,40,1.00712,1.14869,1.09618,0.5907
block,ip,hicp_sa,41,1.00252,1.09380,1.03152,0.5427
block,ip,hicp_sa,42,0.983313,1.23156,1.16485,0.6953
block,ip,hicp_sa,43,0.962513,1.26421,1.17396,0.6720
block,ip,hicp_sa,44,0.946699,1.24840,1.16565,0.6560
block,ip,hicp_sa,45,0.929087,1.29688,1.22214,0.6960
block,ip,hicp_sa,46,0.928095,1.23056,1.14940,0.6473
block,ip,hicp_sa,47,0.935709,1.26600,1.20621,0.7067
block,ip,hicp_sa,48,0.933823,1.27592,1.20696,0.7293
block,ip,stoxx,1,0.0100339,0.48849,0.37897,0.1220
block,ip,stoxx,2,0.0298578,0.57776,0.48697,0.1567
block,ip,stoxx,3,0.0575613,0.51539,0.35798,0.1360
block,ip,stoxx,4,0.0899987,0.42481,0.25696,0.1187
block,ip,stoxx,5,0.128567,0.46961,0.34921,0.1113
block,ip,stoxx,6,0.170681,0.61185,0.50786,0.1733
block,ip,stoxx,7,0.213569,0.67779,0.62066,0.1907
block,ip,stoxx,8,0.263776,0.73328,0.65965,0.2453
block,ip,stoxx,9,0.328634,0.75372,0.71700,0.2660
block,ip,stoxx,10,0.397243,0.57183,0.49898,0.1400
block,ip,stoxx,11,0.457249,0.70349,0.65789,0.1820
block,ip,stoxx,12,0.529785,0.49531,0.44922,0.0893
block,ip,stoxx,13,0.589118,0.48201,0.43326,0.0453
block,ip,stoxx,14,0.634171,0.30961,0.20650,0.0380
block,ip,stoxx,15,0.66639,0.28734,0.24597,0.0087
block,ip,stoxx,16,0.687694,0.29746,0.21472,0.0213
block,ip,stoxx,17,0.713986,0.32372,0.26317,0.0233
block,ip,stoxx,18,0.739232,0.46991,0.43477,0.0367
block,ip,stoxx,19,0.769636,0.61267,0.56571,0.0913
block,ip,stoxx,20,0.801549,0.61615,0.57523,0.0887
block,ip,stoxx,21,0.841041,0.64650,0.60475,0.0793
block,ip,stoxx,22,0.873976,0.65286,0.61231,0.0933
block,ip,stoxx,23,0.898861,0.68886,0.64449,0.1260
block,ip,stoxx,24,0.915972,0.70687,0.66495,0.1333
block,ip,stoxx,25,0.922666,0.73773,0.69254,0.1647
block,ip,stoxx,26,0.926929,0.70434,0.64797,0.1327
block,ip,stoxx,27,0.949036,0.67876,0.63558,0.1160
block,ip,stoxx,28,0.964508,0.57742,0.53633,0.0587
block,ip,stoxx,29,0.964549,0.50196,0.47079,0.0380
block,ip,stoxx,30,0.973106,0.45016,0.41978,0.0307
block,ip,stoxx,31,0.986442,0.35664,0.32264,0.0100
block,ip,stoxx,32,0.996999,0.28935,0.26255,0.0073
block,ip,stoxx,33,1.01172,0.20231,0.16972,0.0020
block,ip,stoxx,34,1.02053,0.25705,0.20866,0.0080
block,ip,stoxx,35,1.02158,0.22805,0.18248,0.0073
block,ip,stoxx,36,1.02047,0.26166,0.20807,0.0100
block,ip,stoxx,37,1.0155,0.20644,0.15986,0.0013
block,ip,stoxx,38,1.00603,0.29391,0.26666,0.0073
block,ip,stoxx,39,1.00461,0.35832,0.30346,0.0253
block,ip,stoxx,40,1.00712,0.48625,0.45230,0.0353
block,ip,stoxx,41,1.00252,0.49256,0.46332,0.0300
block,ip,stoxx,42,0.983313,0.59767,0.56536,0.0673
block,ip,stoxx,43,0.962513,0.57713,0.53425,0.0773
block,ip,stoxx,44,0.946699,0.58389,0.53998,0.0813
block,ip,stoxx,45,0.929087,0.59899,0.55184,0.0873
block,ip,stoxx,46,0.928095,0.57065,0.51967,0.0953
block,ip,stoxx,47,0.935709,0.59053,0.56331,0.0887
block,ip,stoxx,48,0.933823,0.59353,0.54712,0.0913
block,hicp_sa,ois1m,1,0.0100339,0.33463,0.21563,0.0607
block,hicp_sa,ois1m,2,0.0298578,0.46647,0.34156,0.0933
block,hicp_sa,ois1m,3,0.0575613,0.59838,0.49705,0.1727
block,hicp_sa,ois1m,4,0.0899987,0.68559,0.60774,0.2067
block,hicp_sa,ois1m,5,0.128567,0.80093,0.69377,0.2993
block,hicp_sa,ois1m,6,0.170681,1.04804,0.91913,0.4327
block,hicp_sa,ois1m,7,0.213569,1.09599,0.95833,0.4713
block,hicp_sa,ois1m,8,0.263776,1.30936,1.16880,0.6140
block,hicp_sa,ois1m,9,0.328634,1.40308,1.25318,0.6900
block,hicp_sa,ois1m,10,0.397243,1.52496,1.40066,0.7573
block,hicp_sa,ois1m,11,0.457249,1.93702,1.81452,0.9287
block,hicp_sa,ois1m,12,0.529785,2.13817,2.01431,0.9647
block,hicp_sa,ois1m,13,0.589118,2.22236,2.09478,0.9860
block,hicp_sa,ois1m,14,0.634171,2.40738,2.29427,0.9920
block,hicp_sa,ois1m,15,0.66639,2.42025,2.32877,0.9920
block,hicp_sa,ois1m,16,0.687694,2.49883,2.38131,0.9987
block,hicp_sa,ois1m,17,0.713986,2.43586,2.31049,0.9973
block,hicp_sa,ois1m,18,0.739232,2.44082,2.31017,0.9987
block,hicp_sa,ois1m,19,0.769636,2.50860,2.38693,0.9987
block,hicp_sa,ois1m,20,0.801549,2.56202,2.41443,0.9980
block,hicp_sa,ois1m,21,0.841041,2.39431,2.29700,0.9947
block,hicp_sa,ois1m,22,0.873976,2.37164,2.23408,0.9953
block,hicp_sa,ois1m,23,0.898861,2.19827,2.07380,0.9880
block,hicp_sa,ois1m,24,0.915972,1.94808,1.83918,0.9740
block,hicp_sa,ois1m,25,0.922666,1.93738,1.83279,0.9640
block,hicp_sa,ois1m,26,0.926929,1.93033,1.81825,0.9727
block,hicp_sa,ois1m,27,0.949036,1.87472,1.75663,0.9627
block,hicp_sa,ois1m,28,0.964508,1.89829,1.79366,0.9747
block,hicp_sa,ois1m,29,0.964549,1.90591,1.77672,0.9720
block,hicp_sa,ois1m,30,0.973106,1.86587,1.76697,0.9707
block,hicp_sa,ois1m,31,0.986442,1.80756,1.70245,0.9700
block,hicp_sa,ois1m,32,0.996999,1.83271,1.73272,0.9673
block,hicp_sa,ois1m,33,1.01172,1.74737,1.65368,0.9567
block,hicp_sa,ois1m,34,1.02053,1.63130,1.53470,0.9187
