instrument,estimator,variable,h,theta_25bp,lo_25bp,hi_25bp
z_gcs_1m_adj_sum,LP-LA,ois1m,31,0.110076,-0.109320,0.329472
z_gcs_1m_adj_sum,LP-LA,ois1m,32,0.074961,-0.147683,0.297606
z_gcs_1m_adj_sum,LP-LA,ois1m,33,0.060575,-0.163371,0.284521
z_gcs_1m_adj_sum,LP-LA,ois1m,34,0.081837,-0.135220,0.298894
z_gcs_1m_adj_sum,LP-LA,ois1m,35,0.061557,-0.133472,0.256586
z_gcs_1m_adj_sum,LP-LA,ois1m,36,0.037090,-0.147619,0.221799
z_gcs_1m_adj_sum,LP-LA,ois1m,37,0.050116,-0.129703,0.229935
z_gcs_1m_adj_sum,LP-LA,ois1m,38,0.043494,-0.130796,0.217783
z_gcs_1m_adj_sum,LP-LA,ois1m,39,0.026873,-0.148079,0.201824
z_gcs_1m_adj_sum,LP-LA,ois1m,40,0.032398,-0.141076,0.205872
z_gcs_1m_adj_sum,LP-LA,ois1m,41,0.021847,-0.146740,0.190434
z_gcs_1m_adj_sum,LP-LA,ois1m,42,0.023897,-0.143998,0.191793
z_gcs_1m_adj_sum,LP-LA,ois1m,43,0.021745,-0.144885,0.188374
z_gcs_1m_adj_sum,LP-LA,ois1m,44,0.015654,-0.147268,0.178576
z_gcs_1m_adj_sum,LP-LA,ois1m,45,-0.010169,-0.173148,0.152810
z_gcs_1m_adj_sum,LP-LA,ois1m,46,-0.007755,-0.164960,0.149449
z_gcs_1m_adj_sum,LP-LA,ois1m,47,-0.010247,-0.164312,0.143818
z_gcs_1m_adj_sum,LP-LA,ois1m,48,-0.049414,-0.192985,0.094157
z_gcs_1m_adj_sum,LP-LA,ip,0,0.829307,0.829307,0.829307
z_gcs_1m_adj_sum,LP-LA,ip,1,1.089110,0.880991,1.297229
z_gcs_1m_adj_sum,LP-LA,ip,2,1.525777,1.214426,1.837128
z_gcs_1m_adj_sum,LP-LA,ip,3,1.754597,1.252805,2.256389
z_gcs_1m_adj_sum,LP-LA,ip,4,2.109665,1.573884,2.645447
z_gcs_1m_adj_sum,LP-LA,ip,5,2.029306,1.452902,2.605709
z_gcs_1m_adj_sum,LP-LA,ip,6,2.251312,1.574067,2.928557
z_gcs_1m_adj_sum,LP-LA,ip,7,1.874870,1.218806,2.530933
z_gcs_1m_adj_sum,LP-LA,ip,8,1.622355,0.969442,2.275269
z_gcs_1m_adj_sum,LP-LA,ip,9,1.374414,0.673528,2.075301
z_gcs_1m_adj_sum,LP-LA,ip,10,1.290527,0.552300,2.028754
z_gcs_1m_adj_sum,LP-LA,ip,11,1.232215,0.506022,1.958408
z_gcs_1m_adj_sum,LP-LA,ip,12,0.947069,0.221944,1.672194
z_gcs_1m_adj_sum,LP-LA,ip,13,1.298285,0.559367,2.037204
z_gcs_1m_adj_sum,LP-LA,ip,14,1.444353,0.686911,2.201794
z_gcs_1m_adj_sum,LP-LA,ip,15,1.354193,0.603308,2.105079
z_gcs_1m_adj_sum,LP-LA,ip,16,1.192969,0.416177,1.969760
z_gcs_1m_adj_sum,LP-LA,ip,17,1.130500,0.298961,1.962038
z_gcs_1m_adj_sum,LP-LA,ip,18,1.039934,0.176669,1.903198
z_gcs_1m_adj_sum,LP-LA,ip,19,0.862621,-0.062994,1.788236
z_gcs_1m_adj_sum,LP-LA,ip,20,0.690954,-0.223886,1.605794
z_gcs_1m_adj_sum,LP-LA,ip,21,0.576484,-0.368308,1.521276
z_gcs_1m_adj_sum,LP-LA,ip,22,0.237399,-0.743790,1.218588
z_gcs_1m_adj_sum,LP-LA,ip,23,0.350147,-0.634056,1.334350
z_gcs_1m_adj_sum,LP-LA,ip,24,0.093204,-0.901779,1.088186
z_gcs_1m_adj_sum,LP-LA,ip,25,-0.346090,-1.346759,0.654579
z_gcs_1m_adj_sum,LP-LA,ip,26,-0.295729,-1.325370,0.733912
z_gcs_1m_adj_sum,LP-LA,ip,27,-0.417690,-1.413135,0.577756
z_gcs_1m_adj_sum,LP-LA,ip,28,-0.698325,-1.701583,0.304933
z_gcs_1m_adj_sum,LP-LA,ip,29,-0.985509,-1.997696,0.026677
z_gcs_1m_adj_sum,LP-LA,ip,30,-1.100655,-2.052358,-0.148951
z_gcs_1m_adj_sum,LP-LA,ip,31,-1.326310,-2.321158,-0.331461
z_gcs_1m_adj_sum,LP-LA,ip,32,-1.260394,-2.252019,-0.268769
z_gcs_1m_adj_sum,LP-LA,ip,33,-1.302892,-2.275813,-0.329971
z_gcs_1m_adj_sum,LP-LA,ip,34,-1.124258,-2.082993,-0.165523
z_gcs_1m_adj_sum,LP-LA,ip,35,-1.146395,-2.066911,-0.225878
z_gcs_1m_adj_sum,LP-LA,ip,36,-1.282891,-2.162301,-0.403481
z_gcs_1m_adj_sum,LP-LA,ip,37,-1.200798,-2.088095,-0.313501
z_gcs_1m_adj_sum,LP-LA,ip,38,-1.477684,-2.416127,-0.539241
z_gcs_1m_adj_sum,LP-LA,ip,39,-1.210805,-2.173996,-0.247613
z_gcs_1m_adj_sum,LP-LA,ip,40,-1.324648,-2.336219,-0.313078
z_gcs_1m_adj_sum,LP-LA,ip,41,-1.319605,-2.407243,-0.231968
z_gcs_1m_adj_sum,LP-LA,ip,42,-1.132214,-2.195979,-0.068449
z_gcs_1m_adj_sum,LP-LA,ip,43,-1.338354,-2.342893,-0.333816
z_gcs_1m_adj_sum,LP-LA,ip,44,-0.979540,-2.029491,0.070411
z_gcs_1m_adj_sum,LP-LA,ip,45,-1.203232,-2.239778,-0.166685
z_gcs_1m_adj_sum,LP-LA,ip,46,-1.303381,-2.280687,-0.326075
z_gcs_1m_adj_sum,LP-LA,ip,47,-0.970247,-1.973278,0.032784
z_gcs_1m_adj_sum,LP-LA,ip,48,-0.935772,-1.909099,0.037556
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,0,0.078852,0.078852,0.078852
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,1,0.159043,0.106543,0.211543
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,2,0.230149,0.151737,0.308560
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,3,0.270327,0.146742,0.393913
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,4,0.224043,0.075402,0.372684
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,5,0.255558,0.095463,0.415653
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,6,0.326693,0.171444,0.481942
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,7,0.349768,0.187321,0.512215
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,8,0.358359,0.183116,0.533602
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,9,0.381011,0.184641,0.577381
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,10,0.336160,0.142039,0.530281
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,11,0.314368,0.114266,0.514470
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,12,0.348377,0.146476,0.550278
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,13,0.261015,0.063050,0.458981
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,14,0.187100,-0.012817,0.387018
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,15,0.198675,0.001684,0.395666
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,16,0.254113,0.062155,0.446072
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,17,0.209403,0.024374,0.394433
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,18,0.213513,0.032652,0.394374
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,19,0.238475,0.055925,0.421025
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,20,0.256727,0.075618,0.437836
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,21,0.196873,0.016804,0.376942
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,22,0.170271,-0.011283,0.351825
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,23,0.241264,0.046370,0.436158
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,24,0.214245,0.017102,0.411388
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,25,0.199244,0.017034,0.381454
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,26,0.134558,-0.048185,0.317302
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,27,0.054563,-0.127576,0.236701
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,28,-0.020771,-0.220606,0.179063
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,29,-0.026782,-0.222782,0.169218
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,30,-0.041963,-0.248286,0.164360
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,31,-0.103486,-0.298631,0.091659
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,32,-0.116564,-0.297903,0.064774
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,33,-0.064390,-0.234902,0.106122
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,34,-0.084065,-0.247896,0.079766
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,35,-0.219131,-0.376267,-0.061995
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,36,-0.238279,-0.376707,-0.099851
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,37,-0.254522,-0.396758,-0.112287
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,38,-0.205115,-0.343799,-0.066430
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,39,-0.142500,-0.285016,0.000015
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,40,-0.065228,-0.213310,0.082855
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,41,-0.098383,-0.244612,0.047846
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,42,-0.155298,-0.299994,-0.010602
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,43,-0.116590,-0.276059,0.042879
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,44,-0.081613,-0.257457,0.094231
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,45,-0.087858,-0.256401,0.080686
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,46,-0.104923,-0.281269,0.071423
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,47,-0.121422,-0.292482,0.049637
z_gcs_1m_adj_sum,LP-LA,hicp_yoy,48,-0.174454,-0.337636,-0.011272
z_gcs_1m_adj_sum,LP-LA,stoxx,0,2.853740,2.853740,2.853740
z_gcs_1m_adj_sum,LP-LA,stoxx,1,3.794700,2.727643,4.861757
z_gcs_1m_adj_sum,LP-LA,stoxx,2,3.513576,1.718643,5.308509
z_gcs_1m_adj_sum,LP-LA,stoxx,3,4.148747,1.753999,6.543496
z_gcs_1m_adj_sum,LP-LA,stoxx,4,5.955866,3.324150,8.587582
z_gcs_1m_adj_sum,LP-LA,stoxx,5,5.726962,2.724886,8.729037
z_gcs_1m_adj_sum,LP-LA,stoxx,6,3.876398,0.573049,7.179746
z_gcs_1m_adj_sum,LP-LA,stoxx,7,2.387024,-1.193376,5.967425
z_gcs_1m_adj_sum,LP-LA,stoxx,8,1.795731,-1.867667,5.459129
z_gcs_1m_adj_sum,LP-LA,stoxx,9,2.148622,-1.138981,5.436224
z_gcs_1m_adj_sum,LP-LA,stoxx,10,2.052406,-1.328338,5.433150
z_gcs_1m_adj_sum,LP-LA,stoxx,11,2.848876,-0.886525,6.584278
z_gcs_1m_adj_sum,LP-LA,stoxx,12,2.989535,-0.911836,6.890907
z_gcs_1m_adj_sum,LP-LA,stoxx,13,3.492858,-0.275465,7.261181
z_gcs_1m_adj_sum,LP-LA,stoxx,14,2.876480,-0.656257,6.409218
z_gcs_1m_adj_sum,LP-LA,stoxx,15,3.201346,-0.508675,6.911367
z_gcs_1m_adj_sum,LP-LA,stoxx,16,3.805534,0.087844,7.523224
z_gcs_1m_adj_sum,LP-LA,stoxx,17,3.218526,-0.727032,7.164085
z_gcs_1m_adj_sum,LP-LA,stoxx,18,3.413329,-0.508982,7.335641
z_gcs_1m_adj_sum,LP-LA,stoxx,19,3.621918,-0.042226,7.286063
z_gcs_1m_adj_sum,LP-LA,stoxx,20,2.628313,-0.994308,6.250934
z_gcs_1m_adj_sum,LP-LA,stoxx,21,1.864069,-1.689004,5.417142
z_gcs_1m_adj_sum,LP-LA,stoxx,22,1.231990,-2.380284,4.844265
z_gcs_1m_adj_sum,LP-LA,stoxx,23,0.376308,-3.284540,4.037157
z_gcs_1m_adj_sum,LP-LA,stoxx,24,-0.598915,-4.283594,3.085763
z_gcs_1m_adj_sum,LP-LA,stoxx,25,-1.413065,-5.154373,2.328244
z_gcs_1m_adj_sum,LP-LA,stoxx,26,-1.829509,-5.502426,1.843408
z_gcs_1m_adj_sum,LP-LA,stoxx,27,-2.344628,-5.948180,1.258923
z_gcs_1m_adj_sum,LP-LA,stoxx,28,-3.174279,-6.762662,0.414103
z_gcs_1m_adj_sum,LP-LA,stoxx,29,-2.584489,-6.237746,1.068769
z_gcs_1m_adj_sum,LP-LA,stoxx,30,-1.682909,-5.397010,2.031192
z_gcs_1m_adj_sum,LP-LA,stoxx,31,-1.779522,-5.438848,1.879804
z_gcs_1m_adj_sum,LP-LA,stoxx,32,-2.396258,-5.932616,1.140100
z_gcs_1m_adj_sum,LP-LA,stoxx,33,-2.296062,-5.817345,1.225220
z_gcs_1m_adj_sum,LP-LA,stoxx,34,0.331843,-3.133456,3.797142
z_gcs_1m_adj_sum,LP-LA,stoxx,35,0.750182,-2.787261,4.287625
z_gcs_1m_adj_sum,LP-LA,stoxx,36,-0.130358,-3.375450,3.114733
z_gcs_1m_adj_sum,LP-LA,stoxx,37,-0.974204,-4.337206,2.388799
z_gcs_1m_adj_sum,LP-LA,stoxx,38,-1.083072,-4.476123,2.309979
z_gcs_1m_adj_sum,LP-LA,stoxx,39,-1.678084,-5.130016,1.773848
z_gcs_1m_adj_sum,LP-LA,stoxx,40,-3.342463,-6.784227,0.099302
z_gcs_1m_adj_sum,LP-LA,stoxx,41,-2.725131,-5.847696,0.397434
z_gcs_1m_adj_sum,LP-LA,stoxx,42,-1.418836,-4.679528,1.841857
z_gcs_1m_adj_sum,LP-LA,stoxx,43,-0.635928,-3.986655,2.714799
z_gcs_1m_adj_sum,LP-LA,stoxx,44,-0.739432,-3.860761,2.381896
z_gcs_1m_adj_sum,LP-LA,stoxx,45,-2.028565,-5.198787,1.141656
z_gcs_1m_adj_sum,LP-LA,stoxx,46,-2.929947,-6.082761,0.222868
z_gcs_1m_adj_sum,LP-LA,stoxx,47,-3.790759,-6.868196,-0.713322
z_gcs_1m_adj_sum,LP-LA,stoxx,48,-3.624614,-6.577996,-0.671233
z_gcs_1m_adj_sum,LP-IV,ois1m,0,0.250000,0.250000,0.250000
z_gcs_1m_adj_sum,LP-IV,ois1m,1,0.162118,0.066673,0.257562
z_gcs_1m_adj_sum,LP-IV,ois1m,2,0.142629,0.024611,0.260646
z_gcs_1m_adj_sum,LP-IV,ois1m,3,0.195125,0.072594,0.317656
z_gcs_1m_adj_sum,LP-IV,ois1m,4,0.263346,0.091428,0.435264
z_gcs_1m_adj_sum,LP-IV,ois1m,5,0.244201,0.045266,0.443136
z_gcs_1m_adj_sum,LP-IV,ois1m,6,0.206246,-0.040491,0.452984
z_gcs_1m_adj_sum,LP-IV,ois1m,7,0.167039,-0.105688,0.439766
z_gcs_1m_adj_sum,LP-IV,ois1m,8,0.176789,-0.159568,0.513147
z_gcs_1m_adj_sum,LP-IV,ois1m,9,0.134015,-0.237877,0.505907
z_gcs_1m_adj_sum,LP-IV,ois1m,10,0.086316,-0.314579,0.487211
z_gcs_1m_adj_sum,LP-IV,ois1m,11,0.125082,-0.305563,0.555726
z_gcs_1m_adj_sum,LP-IV,ois1m,12,0.149435,-0.300697,0.599568
z_gcs_1m_adj_sum,LP-IV,ois1m,13,0.221527,-0.210064,0.653118
z_gcs_1m_adj_sum,LP-IV,ois1m,14,0.360320,-0.080497,0.801137
z_gcs_1m_adj_sum,LP-IV,ois1m,15,0.454887,0.000251,0.909523
z_gcs_1m_adj_sum,LP-IV,ois1m,16,0.593991,0.089754,1.098228
z_gcs_1m_adj_sum,LP-IV,ois1m,17,0.727607,0.157437,1.297777
z_gcs_1m_adj_sum,LP-IV,ois1m,18,0.724430,0.124110,1.324750
z_gcs_1m_adj_sum,LP-IV,ois1m,19,0.756787,0.133061,1.380512
z_gcs_1m_adj_sum,LP-IV,ois1m,20,0.734923,0.101331,1.368514
z_gcs_1m_adj_sum,LP-IV,ois1m,21,0.723280,0.071232,1.375329
z_gcs_1m_adj_sum,LP-IV,ois1m,22,0.722498,0.092929,1.352067
z_gcs_1m_adj_sum,LP-IV,ois1m,23,0.734011,0.116570,1.351451
z_gcs_1m_adj_sum,LP-IV,ois1m,24,0.770356,0.169261,1.371450
z_gcs_1m_adj_sum,LP-IV,ois1m,25,0.775158,0.206220,1.344097
z_gcs_1m_adj_sum,LP-IV,ois1m,26,0.634972,0.076077,1.193867
z_gcs_1m_adj_sum,LP-IV,ois1m,27,0.569120,0.033959,1.104282
z_gcs_1m_adj_sum,LP-IV,ois1m,28,0.574301,0.033856,1.114747
z_gcs_1m_adj_sum,LP-IV,ois1m,29,0.592439,0.042206,1.142673
z_gcs_1m_adj_sum,LP-IV,ois1m,30,0.553059,-0.006512,1.112629
z_gcs_1m_adj_sum,LP-IV,ois1m,31,0.620781,0.029208,1.212355
z_gcs_1m_adj_sum,LP-IV,ois1m,32,0.622974,0.029860,1.216088
z_gcs_1m_adj_sum,LP-IV,ois1m,33,0.607194,-0.003040,1.217427
z_gcs_1m_adj_sum,LP-IV,ois1m,34,0.614512,0.023486,1.205538
z_gcs_1m_adj_sum,LP-IV,ois1m,35,0.548978,-0.022089,1.120046
z_gcs_1m_adj_sum,LP-IV,ois1m,36,0.525605,-0.011491,1.062701
z_gcs_1m_adj_sum,LP-IV,ois1m,37,0.538238,0.009951,1.066525
z_gcs_1m_adj_sum,LP-IV,ois1m,38,0.464027,-0.052785,0.980840
z_gcs_1m_adj_sum,LP-IV,ois1m,39,0.427063,-0.071749,0.925875
z_gcs_1m_adj_sum,LP-IV,ois1m,40,0.393187,-0.111169,0.897544
z_gcs_1m_adj_sum,LP-IV,ois1m,41,0.326844,-0.147973,0.801660
z_gcs_1m_adj_sum,LP-IV,ois1m,42,0.377091,-0.112638,0.866820
z_gcs_1m_adj_sum,LP-IV,ois1m,43,0.285091,-0.130522,0.700703
z_gcs_1m_adj_sum,LP-IV,ois1m,44,0.215574,-0.152721,0.583869
z_gcs_1m_adj_sum,LP-IV,ois1m,45,0.160654,-0.193467,0.514775
z_gcs_1m_adj_sum,LP-IV,ois1m,46,0.034205,-0.281282,0.349691
z_gcs_1m_adj_sum,LP-IV,ois1m,47,0.054170,-0.260597,0.368938
z_gcs_1m_adj_sum,LP-IV,ois1m,48,0.028385,-0.243273,0.300044
z_gcs_1m_adj_sum,LP-IV,ip,0,1.244744,0.348090,2.141397
z_gcs_1m_adj_sum,LP-IV,ip,1,0.401321,-0.437206,1.239849
z_gcs_1m_adj_sum,LP-IV,ip,2,1.107823,0.180700,2.034947
z_gcs_1m_adj_sum,LP-IV,ip,3,0.681453,-0.451542,1.814447
z_gcs_1m_adj_sum,LP-IV,ip,4,0.781713,-0.445647,2.009073
z_gcs_1m_adj_sum,LP-IV,ip,5,0.933394,-0.325142,2.191929
z_gcs_1m_adj_sum,LP-IV,ip,6,0.381718,-0.961643,1.725079
z_gcs_1m_adj_sum,LP-IV,ip,7,-0.153181,-1.963870,1.657508
z_gcs_1m_adj_sum,LP-IV,ip,8,-0.008569,-1.810725,1.793588
z_gcs_1m_adj_sum,LP-IV,ip,9,-0.200792,-2.061933,1.660349
z_gcs_1m_adj_sum,LP-IV,ip,10,-0.609660,-2.602342,1.383021
z_gcs_1m_adj_sum,LP-IV,ip,11,0.394054,-1.858092,2.646200
z_gcs_1m_adj_sum,LP-IV,ip,12,0.263251,-1.865045,2.391546
z_gcs_1m_adj_sum,LP-IV,ip,13,0.925412,-1.158696,3.009520
z_gcs_1m_adj_sum,LP-IV,ip,14,2.073325,-0.241768,4.388418
z_gcs_1m_adj_sum,LP-IV,ip,15,2.242805,0.076638,4.408971
z_gcs_1m_adj_sum,LP-IV,ip,16,2.022150,-0.575031,4.619330
z_gcs_1m_adj_sum,LP-IV,ip,17,3.164098,0.436671,5.891525
z_gcs_1m_adj_sum,LP-IV,ip,18,3.742618,0.395212,7.090023
z_gcs_1m_adj_sum,LP-IV,ip,19,3.650517,0.210950,7.090083
z_gcs_1m_adj_sum,LP-IV,ip,20,4.117767,0.515609,7.719925
z_gcs_1m_adj_sum,LP-IV,ip,21,3.104888,-0.168453,6.378229
z_gcs_1m_adj_sum,LP-IV,ip,22,3.268233,0.340516,6.195951
z_gcs_1m_adj_sum,LP-IV,ip,23,3.775941,1.010056,6.541826
z_gcs_1m_adj_sum,LP-IV,ip,24,2.542455,0.229699,4.855212
z_gcs_1m_adj_sum,LP-IV,ip,25,2.384048,0.209682,4.558414
z_gcs_1m_adj_sum,LP-IV,ip,26,2.534706,0.181737,4.887675
z_gcs_1m_adj_sum,LP-IV,ip,27,2.423233,0.313846,4.532620
z_gcs_1m_adj_sum,LP-IV,ip,28,2.286016,0.433238,4.138795
z_gcs_1m_adj_sum,LP-IV,ip,29,2.007279,-0.160918,4.175475
z_gcs_1m_adj_sum,LP-IV,ip,30,2.135172,0.412002,3.858343
z_gcs_1m_adj_sum,LP-IV,ip,31,2.329472,0.438127,4.220817
z_gcs_1m_adj_sum,LP-IV,ip,32,1.706590,-0.341395,3.754576
z_gcs_1m_adj_sum,LP-IV,ip,33,0.841183,-1.458433,3.140799
z_gcs_1m_adj_sum,LP-IV,ip,34,1.686173,-0.498914,3.871260
z_gcs_1m_adj_sum,LP-IV,ip,35,1.026399,-1.242643,3.295442
z_gcs_1m_adj_sum,LP-IV,ip,36,0.380260,-1.764700,2.525220
z_gcs_1m_adj_sum,LP-IV,ip,37,1.093208,-0.854734,3.041151
z_gcs_1m_adj_sum,LP-IV,ip,38,-0.307415,-2.507473,1.892643
z_gcs_1m_adj_sum,LP-IV,ip,39,0.191974,-1.780514,2.164463
z_gcs_1m_adj_sum,LP-IV,ip,40,-0.033185,-2.018913,1.952544
z_gcs_1m_adj_sum,LP-IV,ip,41,-0.150803,-1.913307,1.611700
z_gcs_1m_adj_sum,LP-IV,ip,42,-0.685937,-2.486272,1.114398
z_gcs_1m_adj_sum,LP-IV,ip,43,-0.520780,-2.035688,0.994129
z_gcs_1m_adj_sum,LP-IV,ip,44,-0.612157,-2.358618,1.134304
z_gcs_1m_adj_sum,LP-IV,ip,45,-0.961443,-2.447924,0.525038
z_gcs_1m_adj_sum,LP-IV,ip,46,-0.562387,-1.561872,0.437098
z_gcs_1m_adj_sum,LP-IV,ip,47,-1.440439,-2.701995,-0.178884
z_gcs_1m_adj_sum,LP-IV,ip,48,-0.943260,-2.072576,0.186056
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,0,0.138753,-0.042252,0.319759
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,1,0.133795,-0.140375,0.407964
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,2,0.221085,-0.133000,0.575170
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,3,0.192479,-0.179397,0.564355
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,4,0.197593,-0.195006,0.590191
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,5,0.135860,-0.277390,0.549110
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,6,0.080961,-0.375900,0.537822
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,7,-0.055383,-0.532508,0.421742
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,8,-0.248611,-0.735732,0.238511
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,9,-0.286424,-0.848714,0.275866
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,10,-0.299434,-0.914629,0.315761
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,11,-0.296983,-0.941826,0.347860
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,12,-0.185590,-0.823262,0.452081
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,13,-0.176486,-0.826778,0.473806
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,14,-0.153197,-0.744076,0.437682
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,15,0.026319,-0.537921,0.590559
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,16,0.120322,-0.421451,0.662095
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,17,0.247005,-0.386717,0.880727
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,18,0.312977,-0.293633,0.919588
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,19,0.390854,-0.264495,1.046202
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,20,0.508458,-0.150215,1.167130
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,21,0.562229,-0.080680,1.205139
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,22,0.485548,-0.070740,1.041836
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,23,0.613754,0.050187,1.177320
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,24,0.586131,0.070589,1.101673
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,25,0.245557,-0.254464,0.745577
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,26,0.108331,-0.320123,0.536785
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,27,-0.171924,-0.573776,0.229928
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,28,-0.178743,-0.632109,0.274623
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,29,-0.080568,-0.484534,0.323398
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,30,0.117315,-0.227326,0.461956
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,31,0.078943,-0.300251,0.458137
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,32,0.196186,-0.123749,0.516120
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,33,0.226699,-0.025962,0.479361
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,34,0.189685,-0.060502,0.439872
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,35,0.119452,-0.159501,0.398405
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,36,0.169215,-0.117494,0.455923
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,37,0.364506,0.055437,0.673575
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,38,0.407302,0.108066,0.706538
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,39,0.354968,-0.005637,0.715573
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,40,0.361132,0.126360,0.595904
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,41,0.142116,-0.198628,0.482860
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,42,-0.052161,-0.340618,0.236296
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,43,0.021650,-0.284966,0.328267
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,44,0.081513,-0.302073,0.465098
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,45,0.112464,-0.326192,0.551120
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,46,-0.001159,-0.436875,0.434556
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,47,0.032253,-0.363195,0.427701
z_gcs_1m_adj_sum,LP-IV,hicp_yoy,48,0.004006,-0.358009,0.366020
z_gcs_1m_adj_sum,LP-IV,stoxx,0,2.743801,-0.721223,6.208825
z_gcs_1m_adj_sum,LP-IV,stoxx,1,4.341687,-0.238135,8.921510
