instrument,estimator,variable,h,theta_25bp,lo_25bp,hi_25bp
z_gcs_1y_kilianfix,LP-IV,stoxx,12,10.193891,-9.619646,30.007428
z_gcs_1y_kilianfix,LP-IV,stoxx,13,9.079448,-8.675828,26.834724
z_gcs_1y_kilianfix,LP-IV,stoxx,14,3.050255,-13.098407,19.198916
z_gcs_1y_kilianfix,LP-IV,stoxx,15,2.966870,-12.583963,18.517703
z_gcs_1y_kilianfix,LP-IV,stoxx,16,7.460566,-7.602687,22.523818
z_gcs_1y_kilianfix,LP-IV,stoxx,17,8.697190,-5.700894,23.095274
z_gcs_1y_kilianfix,LP-IV,stoxx,18,6.573652,-6.030308,19.177613
z_gcs_1y_kilianfix,LP-IV,stoxx,19,4.932923,-6.622081,16.487928
z_gcs_1y_kilianfix,LP-IV,stoxx,20,4.239723,-6.352632,14.832077
z_gcs_1y_kilianfix,LP-IV,stoxx,21,9.650063,-0.407384,19.707510
z_gcs_1y_kilianfix,LP-IV,stoxx,22,10.835972,-0.491717,22.163661
z_gcs_1y_kilianfix,LP-IV,stoxx,23,6.321145,-4.780712,17.423002
z_gcs_1y_kilianfix,LP-IV,stoxx,24,5.035768,-5.670782,15.742319
z_gcs_1y_kilianfix,LP-IV,stoxx,25,5.317633,-5.160551,15.795817
z_gcs_1y_kilianfix,LP-IV,stoxx,26,-0.219163,-9.889108,9.450781
z_gcs_1y_kilianfix,LP-IV,stoxx,27,-2.935424,-12.054790,6.183941
z_gcs_1y_kilianfix,LP-IV,stoxx,28,-2.431238,-12.304468,7.441991
z_gcs_1y_kilianfix,LP-IV,stoxx,29,-4.776034,-16.705705,7.153636
z_gcs_1y_kilianfix,LP-IV,stoxx,30,-1.623683,-13.627424,10.380058
z_gcs_1y_kilianfix,LP-IV,stoxx,31,-1.748335,-13.925679,10.429009
z_gcs_1y_kilianfix,LP-IV,stoxx,32,-2.890235,-14.668449,8.887979
z_gcs_1y_kilianfix,LP-IV,stoxx,33,-2.384414,-14.632100,9.863273
z_gcs_1y_kilianfix,LP-IV,stoxx,34,-3.863104,-16.757704,9.031496
z_gcs_1y_kilianfix,LP-IV,stoxx,35,-0.844128,-15.018732,13.330476
z_gcs_1y_kilianfix,LP-IV,stoxx,36,-1.487412,-19.326300,16.351477
z_gcs_1y_kilianfix,LP-IV,stoxx,37,1.592969,-18.757569,21.943508
z_gcs_1y_kilianfix,LP-IV,stoxx,38,6.718808,-13.503114,26.940730
z_gcs_1y_kilianfix,LP-IV,stoxx,39,4.933679,-14.396722,24.264080
z_gcs_1y_kilianfix,LP-IV,stoxx,40,2.402359,-14.681342,19.486059
z_gcs_1y_kilianfix,LP-IV,stoxx,41,2.277976,-15.935758,20.491710
z_gcs_1y_kilianfix,LP-IV,stoxx,42,4.992667,-12.196840,22.182174
z_gcs_1y_kilianfix,LP-IV,stoxx,43,5.363924,-13.135972,23.863821
z_gcs_1y_kilianfix,LP-IV,stoxx,44,2.428757,-17.050626,21.908140
z_gcs_1y_kilianfix,LP-IV,stoxx,45,3.578352,-15.946081,23.102784
z_gcs_1y_kilianfix,LP-IV,stoxx,46,2.422776,-18.933482,23.779033
z_gcs_1y_kilianfix,LP-IV,stoxx,47,1.610340,-18.637995,21.858675
z_gcs_1y_kilianfix,LP-IV,stoxx,48,0.469376,-17.248200,18.186953
z_gcs_1y_kilianfix,LP-IV-AR,i1y,0,0.250000,0.250000,0.250000
z_gcs_1y_kilianfix,LP-IV-AR,i1y,1,0.237890,0.018059,0.356599
z_gcs_1y_kilianfix,LP-IV-AR,i1y,2,0.108859,-0.326100,0.322235
z_gcs_1y_kilianfix,LP-IV-AR,i1y,3,0.122896,-0.358612,0.377813
z_gcs_1y_kilianfix,LP-IV-AR,i1y,4,0.179813,-0.355189,0.503044
z_gcs_1y_kilianfix,LP-IV-AR,i1y,5,0.128787,-0.531143,0.573523
z_gcs_1y_kilianfix,LP-IV-AR,i1y,6,0.039155,-0.706966,0.525755
z_gcs_1y_kilianfix,LP-IV-AR,i1y,7,-0.097462,-0.976869,0.476064
z_gcs_1y_kilianfix,LP-IV-AR,i1y,8,-0.053259,-1.042246,0.643527
z_gcs_1y_kilianfix,LP-IV-AR,i1y,9,0.016883,-0.977446,0.756849
z_gcs_1y_kilianfix,LP-IV-AR,i1y,10,0.044070,-0.992324,0.774256
z_gcs_1y_kilianfix,LP-IV-AR,i1y,11,0.044484,-1.046968,0.772119
z_gcs_1y_kilianfix,LP-IV-AR,i1y,12,0.021745,-1.016488,0.729631
z_gcs_1y_kilianfix,LP-IV-AR,i1y,13,-0.024048,-1.109101,0.699320
z_gcs_1y_kilianfix,LP-IV-AR,i1y,14,-0.049821,-1.203404,0.719235
z_gcs_1y_kilianfix,LP-IV-AR,i1y,15,0.001911,-1.171491,0.801958
z_gcs_1y_kilianfix,LP-IV-AR,i1y,16,0.098081,-0.950522,0.916502
z_gcs_1y_kilianfix,LP-IV-AR,i1y,17,0.102976,-0.909725,0.913136
z_gcs_1y_kilianfix,LP-IV-AR,i1y,18,0.210001,-0.706840,1.030333
z_gcs_1y_kilianfix,LP-IV-AR,i1y,19,0.184562,-0.737359,1.009439
z_gcs_1y_kilianfix,LP-IV-AR,i1y,20,0.175745,-0.788200,0.991391
z_gcs_1y_kilianfix,LP-IV-AR,i1y,21,0.318531,-0.641929,1.177889
z_gcs_1y_kilianfix,LP-IV-AR,i1y,22,0.406587,-0.520188,1.307619
z_gcs_1y_kilianfix,LP-IV-AR,i1y,23,0.529709,-0.318376,1.452626
z_gcs_1y_kilianfix,LP-IV-AR,i1y,24,0.739238,-0.058037,1.657314
z_gcs_1y_kilianfix,LP-IV-AR,i1y,25,0.808480,0.086639,1.639691
z_gcs_1y_kilianfix,LP-IV-AR,i1y,26,0.734733,0.097402,1.511481
z_gcs_1y_kilianfix,LP-IV-AR,i1y,27,0.742731,0.162853,1.490961
z_gcs_1y_kilianfix,LP-IV-AR,i1y,28,0.774143,0.224583,1.465526
z_gcs_1y_kilianfix,LP-IV-AR,i1y,29,0.769812,0.191622,1.497213
z_gcs_1y_kilianfix,LP-IV-AR,i1y,30,0.705870,0.103151,1.483572
z_gcs_1y_kilianfix,LP-IV-AR,i1y,31,0.672563,0.082505,1.414894
z_gcs_1y_kilianfix,LP-IV-AR,i1y,32,0.651788,0.034568,1.428291
z_gcs_1y_kilianfix,LP-IV-AR,i1y,33,0.692544,0.039892,1.534677
z_gcs_1y_kilianfix,LP-IV-AR,i1y,34,0.755506,0.109331,1.638611
z_gcs_1y_kilianfix,LP-IV-AR,i1y,35,0.785701,0.113435,1.736146
z_gcs_1y_kilianfix,LP-IV-AR,i1y,36,0.792069,0.056134,1.797848
z_gcs_1y_kilianfix,LP-IV-AR,i1y,37,0.810648,0.055752,1.817176
z_gcs_1y_kilianfix,LP-IV-AR,i1y,38,0.855486,0.097944,1.865542
z_gcs_1y_kilianfix,LP-IV-AR,i1y,39,0.784026,0.008953,1.791621
z_gcs_1y_kilianfix,LP-IV-AR,i1y,40,0.595420,-0.169019,1.479302
z_gcs_1y_kilianfix,LP-IV-AR,i1y,41,0.495608,-0.267084,1.327636
z_gcs_1y_kilianfix,LP-IV-AR,i1y,42,0.355843,-0.422217,1.111674
z_gcs_1y_kilianfix,LP-IV-AR,i1y,43,0.213440,-0.615050,0.929972
z_gcs_1y_kilianfix,LP-IV-AR,i1y,44,0.226676,-0.623758,0.962186
z_gcs_1y_kilianfix,LP-IV-AR,i1y,45,0.208817,-0.599067,0.926937
z_gcs_1y_kilianfix,LP-IV-AR,i1y,46,0.193776,-0.677541,0.992484
z_gcs_1y_kilianfix,LP-IV-AR,i1y,47,0.319460,-0.694449,1.304401
z_gcs_1y_kilianfix,LP-IV-AR,i1y,48,0.448922,-0.679988,1.577831
z_gcs_1y_kilianfix,LP-IV-AR,ip,0,-0.798438,-2.213815,0.113694
z_gcs_1y_kilianfix,LP-IV-AR,ip,1,-0.533768,-3.044088,1.048825
z_gcs_1y_kilianfix,LP-IV-AR,ip,2,-1.238921,-4.260521,0.159968
z_gcs_1y_kilianfix,LP-IV-AR,ip,3,-2.138872,-6.032238,-0.400762
z_gcs_1y_kilianfix,LP-IV-AR,ip,4,-1.424899,-5.575483,0.611236
z_gcs_1y_kilianfix,LP-IV-AR,ip,5,-0.969674,-5.208577,1.274452
z_gcs_1y_kilianfix,LP-IV-AR,ip,6,-1.641547,-6.055482,0.830257
z_gcs_1y_kilianfix,LP-IV-AR,ip,7,-2.546596,-7.605439,0.286356
z_gcs_1y_kilianfix,LP-IV-AR,ip,8,-2.020392,-7.435163,1.251033
z_gcs_1y_kilianfix,LP-IV-AR,ip,9,-2.166300,-7.454992,1.096935
z_gcs_1y_kilianfix,LP-IV-AR,ip,10,-1.999963,-7.720691,1.529847
z_gcs_1y_kilianfix,LP-IV-AR,ip,11,-1.084522,-6.182352,1.889212
z_gcs_1y_kilianfix,LP-IV-AR,ip,12,-1.329195,-5.928265,1.353596
z_gcs_1y_kilianfix,LP-IV-AR,ip,13,-1.006333,-5.766764,1.829668
z_gcs_1y_kilianfix,LP-IV-AR,ip,14,0.845292,-2.822218,3.797191
z_gcs_1y_kilianfix,LP-IV-AR,ip,15,0.750282,-3.298698,4.191915
z_gcs_1y_kilianfix,LP-IV-AR,ip,16,2.046594,-1.494737,6.339116
z_gcs_1y_kilianfix,LP-IV-AR,ip,17,3.278345,0.096938,7.838361
z_gcs_1y_kilianfix,LP-IV-AR,ip,18,2.892780,-0.015759,6.833380
z_gcs_1y_kilianfix,LP-IV-AR,ip,19,2.442689,-0.341269,6.214502
z_gcs_1y_kilianfix,LP-IV-AR,ip,20,2.460366,-0.225902,6.536084
z_gcs_1y_kilianfix,LP-IV-AR,ip,21,1.871720,-0.715393,5.579916
z_gcs_1y_kilianfix,LP-IV-AR,ip,22,1.591983,-1.342522,5.700289
z_gcs_1y_kilianfix,LP-IV-AR,ip,23,3.974115,1.115483,8.950252
z_gcs_1y_kilianfix,LP-IV-AR,ip,24,2.695826,0.305697,6.157393
z_gcs_1y_kilianfix,LP-IV-AR,ip,25,3.294507,0.581476,8.017190
z_gcs_1y_kilianfix,LP-IV-AR,ip,26,2.663919,0.071410,6.984767
z_gcs_1y_kilianfix,LP-IV-AR,ip,27,1.735069,-0.414965,4.848911
z_gcs_1y_kilianfix,LP-IV-AR,ip,28,1.525614,-0.727730,4.986106
z_gcs_1y_kilianfix,LP-IV-AR,ip,29,0.428884,-2.285870,4.139047
z_gcs_1y_kilianfix,LP-IV-AR,ip,30,0.649557,-2.030936,4.312896
z_gcs_1y_kilianfix,LP-IV-AR,ip,31,0.532814,-2.277723,3.870326
z_gcs_1y_kilianfix,LP-IV-AR,ip,32,0.922184,-2.002303,4.918982
z_gcs_1y_kilianfix,LP-IV-AR,ip,33,0.580799,-2.498245,4.788827
z_gcs_1y_kilianfix,LP-IV-AR,ip,34,0.409208,-2.760407,4.173126
z_gcs_1y_kilianfix,LP-IV-AR,ip,35,-0.246640,-3.238581,3.306289
z_gcs_1y_kilianfix,LP-IV-AR,ip,36,-0.028461,-2.913664,3.397717
z_gcs_1y_kilianfix,LP-IV-AR,ip,37,0.751651,-2.333579,4.633069
z_gcs_1y_kilianfix,LP-IV-AR,ip,38,0.894332,-2.293020,4.579707
z_gcs_1y_kilianfix,LP-IV-AR,ip,39,1.146574,-2.804368,5.714850
z_gcs_1y_kilianfix,LP-IV-AR,ip,40,0.870845,-3.151261,5.521405
z_gcs_1y_kilianfix,LP-IV-AR,ip,41,0.880389,-2.606869,4.912532
z_gcs_1y_kilianfix,LP-IV-AR,ip,42,0.099846,-4.109253,4.432742
z_gcs_1y_kilianfix,LP-IV-AR,ip,43,0.183788,-3.892665,4.380136
z_gcs_1y_kilianfix,LP-IV-AR,ip,44,0.047917,-4.574803,4.538559
z_gcs_1y_kilianfix,LP-IV-AR,ip,45,0.258394,-5.047840,5.886219
z_gcs_1y_kilianfix,LP-IV-AR,ip,46,0.529807,-5.758007,7.389241
z_gcs_1y_kilianfix,LP-IV-AR,ip,47,1.430572,-4.988178,8.432844
z_gcs_1y_kilianfix,LP-IV-AR,ip,48,2.145577,-4.242440,9.531722
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,0,-0.102961,-0.405996,0.081494
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,1,-0.112869,-0.663675,0.215270
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,2,-0.151811,-0.912933,0.259195
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,3,-0.310399,-1.200034,0.134419
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,4,-0.581973,-1.740439,-0.024193
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,5,-0.566551,-1.775701,0.049432
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,6,-0.386298,-1.647971,0.281647
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,7,-0.585577,-1.895484,0.107903
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,8,-0.614764,-1.918529,0.089269
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,9,-0.569289,-1.899983,0.191108
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,10,-0.472000,-1.740384,0.252790
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,11,-0.469170,-1.669694,0.166401
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,12,-0.220892,-1.170945,0.378055
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,13,-0.268482,-1.323690,0.382604
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,14,-0.300934,-1.317026,0.339646
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,15,-0.220793,-1.224684,0.426159
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,16,-0.032675,-0.913607,0.654881
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,17,0.206858,-0.449333,0.863049
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,18,0.408107,-0.209065,1.198858
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,19,0.626865,0.015142,1.483278
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,20,0.728715,0.088333,1.625251
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,21,0.668626,-0.047138,1.694555
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,22,0.610909,-0.083256,1.664126
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,23,0.854159,0.261902,1.863189
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,24,0.679633,0.089198,1.555106
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,25,0.504044,0.011804,1.277563
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,26,0.596446,0.227879,1.224375
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,27,0.661019,0.263381,1.379826
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,28,0.689857,0.273015,1.400032
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,29,0.545269,0.159107,1.203175
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,30,0.285473,-0.083689,0.832851
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,31,0.079516,-0.312846,0.615744
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,32,0.149386,-0.290128,0.824355
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,33,0.274212,-0.222188,0.952626
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,34,0.227173,-0.256224,0.887816
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,35,0.095811,-0.345251,0.683895
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,36,-0.020704,-0.424900,0.420236
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,37,-0.014487,-0.434734,0.430481
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,38,-0.045629,-0.472362,0.447780
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,39,0.065799,-0.251049,0.477701
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,40,0.239171,-0.162537,0.731588
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,41,0.331343,-0.145438,0.882620
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,42,0.357985,-0.087473,0.873046
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,43,0.648367,0.134735,1.208692
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,44,0.783982,0.277591,1.388385
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,45,0.412586,-0.104349,1.067370
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,46,0.242184,-0.433881,1.070908
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,47,0.252695,-0.552213,1.183369
z_gcs_1y_kilianfix,LP-IV-AR,hicp_yoy,48,0.418519,-0.449951,1.422688
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,0,3.645011,-2.153183,12.442270
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,1,4.262837,-4.544971,16.480119
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,2,0.549001,-10.275255,12.610314
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,3,8.637071,-5.378066,28.981626
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,4,10.950810,-5.033919,34.154448
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,5,0.374335,-17.567375,18.800956
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,6,-5.408788,-25.032599,11.762048
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,7,-3.985269,-21.067608,11.345036
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,8,2.608303,-14.889420,19.185094
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,9,3.137869,-15.228059,21.503796
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,10,2.714858,-15.088226,21.012473
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,11,7.228344,-11.933568,29.771770
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,12,10.193891,-9.079349,35.490019
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,13,9.079448,-9.271103,30.668330
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,14,3.050255,-13.639816,22.194748
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,15,2.966870,-12.159906,22.820764
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,16,7.460566,-6.734035,27.149851
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,17,8.697190,-3.995259,28.392370
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,18,6.573652,-4.537210,23.814647
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,19,4.932923,-5.253246,20.387800
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,20,4.239723,-5.741804,17.441096
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,21,9.650063,0.478323,22.796224
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,22,10.835972,1.538865,27.019824
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,23,6.321145,-3.465557,20.832462
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,24,5.035768,-4.727913,18.379466
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,25,5.317633,-4.556306,18.058200
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,26,-0.219163,-11.095144,9.481037
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,27,-2.935424,-12.637740,6.766891
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,28,-2.431238,-12.935609,8.073132
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,29,-4.776034,-17.830939,7.553598
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,30,-1.623683,-14.029869,11.512279
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,31,-1.748335,-14.333944,11.577604
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,32,-2.890235,-14.705301,10.356959
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,33,-2.384414,-15.787330,10.273896
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,34,-3.863104,-18.365920,9.071841
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,35,-0.844128,-16.355713,13.805702
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,36,-1.487412,-20.466642,16.949555
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,37,1.592969,-18.821241,24.481630
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,38,6.718808,-12.951681,29.462811
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,39,4.933679,-15.044805,24.912163
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,40,2.402359,-15.773408,20.058817
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,41,2.277976,-17.653719,20.548697
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,42,4.992667,-13.295670,22.235956
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,43,5.363924,-14.880925,23.921703
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,44,2.428757,-18.887966,21.376956
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,45,3.578352,-16.007169,24.350873
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,46,2.422776,-18.351117,25.793405
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,47,1.610340,-19.316853,23.153039
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,48,0.469376,-17.842210,18.780963
z_gcs_1y_kilianfix,BLP-pooled,i1y,0,0.250000,NaN,NaN
z_gcs_1y_kilianfix,BLP-pooled,i1y,1,0.340232,0.289245,0.391218
z_gcs_1y_kilianfix,BLP-pooled,i1y,2,0.401492,0.306701,0.496283
z_gcs_1y_kilianfix,BLP-pooled,i1y,3,0.441160,0.326943,0.555376
z_gcs_1y_kilianfix,BLP-pooled,i1y,4,0.455178,0.316358,0.593998
z_gcs_1y_kilianfix,BLP-pooled,i1y,5,0.450478,0.268369,0.632586
z_gcs_1y_kilianfix,BLP-pooled,i1y,6,0.435861,0.232149,0.639574
z_gcs_1y_kilianfix,BLP-pooled,i1y,7,0.418201,0.151862,0.684540
z_gcs_1y_kilianfix,BLP-pooled,i1y,8,0.407508,0.025661,0.789356
z_gcs_1y_kilianfix,BLP-pooled,i1y,9,0.407416,-0.038697,0.853529
z_gcs_1y_kilianfix,BLP-pooled,i1y,10,0.417405,0.002531,0.832279
z_gcs_1y_kilianfix,BLP-pooled,i1y,11,0.429450,0.036024,0.822876
z_gcs_1y_kilianfix,BLP-pooled,i1y,12,0.437977,0.084087,0.791866
z_gcs_1y_kilianfix,BLP-pooled,i1y,13,0.442185,0.092526,0.791844
z_gcs_1y_kilianfix,BLP-pooled,i1y,14,0.441054,0.052762,0.829346
z_gcs_1y_kilianfix,BLP-pooled,i1y,15,0.435692,0.038534,0.832850
z_gcs_1y_kilianfix,BLP-pooled,i1y,16,0.429083,0.023535,0.834631
z_gcs_1y_kilianfix,BLP-pooled,i1y,17,0.421427,-0.020181,0.863035
z_gcs_1y_kilianfix,BLP-pooled,i1y,18,0.412980,-0.064226,0.890185
z_gcs_1y_kilianfix,BLP-pooled,i1y,19,0.403504,-0.060281,0.867288
z_gcs_1y_kilianfix,BLP-pooled,i1y,20,0.393865,-0.085400,0.873130
z_gcs_1y_kilianfix,BLP-pooled,i1y,21,0.384335,-0.112826,0.881495
z_gcs_1y_kilianfix,BLP-pooled,i1y,22,0.374636,-0.126857,0.876129
z_gcs_1y_kilianfix,BLP-pooled,i1y,23,0.365581,-0.141040,0.872202
z_gcs_1y_kilianfix,BLP-pooled,i1y,24,0.356568,-0.162493,0.875629
z_gcs_1y_kilianfix,BLP-pooled,i1y,25,0.345797,-0.138140,0.829734
z_gcs_1y_kilianfix,BLP-pooled,i1y,26,0.334878,-0.107328,0.777083
z_gcs_1y_kilianfix,BLP-pooled,i1y,27,0.324315,-0.058223,0.706852
z_gcs_1y_kilianfix,BLP-pooled,i1y,28,0.312439,-0.009570,0.634447
z_gcs_1y_kilianfix,BLP-pooled,i1y,29,0.298256,0.053035,0.543476
z_gcs_1y_kilianfix,BLP-pooled,i1y,30,0.285120,0.078713,0.491526
z_gcs_1y_kilianfix,BLP-pooled,i1y,31,0.272220,0.070594,0.473846
z_gcs_1y_kilianfix,BLP-pooled,i1y,32,0.254142,0.066382,0.441903
z_gcs_1y_kilianfix,BLP-pooled,i1y,33,0.233263,0.065797,0.400730
z_gcs_1y_kilianfix,BLP-pooled,i1y,34,0.212268,0.049013,0.375523
z_gcs_1y_kilianfix,BLP-pooled,i1y,35,0.186747,-0.012289,0.385784
z_gcs_1y_kilianfix,BLP-pooled,i1y,36,0.162628,-0.097403,0.422658
z_gcs_1y_kilianfix,BLP-pooled,i1y,37,0.139493,-0.181391,0.460377
z_gcs_1y_kilianfix,BLP-pooled,i1y,38,0.116339,-0.259491,0.492168
z_gcs_1y_kilianfix,BLP-pooled,i1y,39,0.098563,-0.287407,0.484533
z_gcs_1y_kilianfix,BLP-pooled,i1y,40,0.090335,-0.301935,0.482605
z_gcs_1y_kilianfix,BLP-pooled,i1y,41,0.083436,-0.316300,0.483172
z_gcs_1y_kilianfix,BLP-pooled,i1y,42,0.085179,-0.294086,0.464443
z_gcs_1y_kilianfix,BLP-pooled,i1y,43,0.089122,-0.245824,0.424068
z_gcs_1y_kilianfix,BLP-pooled,i1y,44,0.089033,-0.211658,0.389724
z_gcs_1y_kilianfix,BLP-pooled,i1y,45,0.080655,-0.211236,0.372545
z_gcs_1y_kilianfix,BLP-pooled,i1y,46,0.074180,-0.223770,0.372130
z_gcs_1y_kilianfix,BLP-pooled,i1y,47,0.051971,-0.250423,0.354365
z_gcs_1y_kilianfix,BLP-pooled,i1y,48,0.022418,-0.266920,0.311756
z_gcs_1y_kilianfix,BLP-pooled,ip,0,-0.616554,NaN,NaN
z_gcs_1y_kilianfix,BLP-pooled,ip,1,0.098826,-0.275223,0.472875
z_gcs_1y_kilianfix,BLP-pooled,ip,2,0.397521,-0.171362,0.966403
z_gcs_1y_kilianfix,BLP-pooled,ip,3,0.616486,-0.179302,1.412275
z_gcs_1y_kilianfix,BLP-pooled,ip,4,0.776699,0.084061,1.469338
z_gcs_1y_kilianfix,BLP-pooled,ip,5,0.757758,-0.101507,1.617023
z_gcs_1y_kilianfix,BLP-pooled,ip,6,0.673842,-0.249155,1.596839
z_gcs_1y_kilianfix,BLP-pooled,ip,7,0.572801,-0.695831,1.841433
z_gcs_1y_kilianfix,BLP-pooled,ip,8,0.494263,-1.097658,2.086183
z_gcs_1y_kilianfix,BLP-pooled,ip,9,0.459803,-1.303837,2.223443
z_gcs_1y_kilianfix,BLP-pooled,ip,10,0.479055,-1.422439,2.380550
z_gcs_1y_kilianfix,BLP-pooled,ip,11,0.520371,-1.215739,2.256481
z_gcs_1y_kilianfix,BLP-pooled,ip,12,0.548557,-1.121437,2.218552
z_gcs_1y_kilianfix,BLP-pooled,ip,13,0.548630,-0.975348,2.072608
z_gcs_1y_kilianfix,BLP-pooled,ip,14,0.526681,-1.175760,2.229123
z_gcs_1y_kilianfix,BLP-pooled,ip,15,0.469500,-1.568063,2.507062
z_gcs_1y_kilianfix,BLP-pooled,ip,16,0.409653,-1.491428,2.310733
z_gcs_1y_kilianfix,BLP-pooled,ip,17,0.360682,-1.663693,2.385056
z_gcs_1y_kilianfix,BLP-pooled,ip,18,0.304401,-1.751254,2.360057
z_gcs_1y_kilianfix,BLP-pooled,ip,19,0.250791,-1.663504,2.165085
