scale_estimator,equation,block,block_held_at_1,h,lambda_h,tau_mean,tau_median,p_tau_gt1
pooled,i1y,stoxx,0,42,0.400616,1.43037,1.40743,0.9680
pooled,i1y,stoxx,0,43,0.39024,1.47976,1.44680,0.9827
pooled,i1y,stoxx,0,44,0.382201,1.53038,1.50979,0.9860
pooled,i1y,stoxx,0,45,0.366187,1.57934,1.55942,0.9933
pooled,i1y,stoxx,0,46,0.334726,1.63808,1.59716,0.9967
pooled,i1y,stoxx,0,47,0.298015,1.71744,1.68930,0.9947
pooled,i1y,stoxx,0,48,0.291808,1.76418,1.71117,0.9920
pooled,ip,mps,1,1,0.0084568,1.00000,1.00000,0.0000
pooled,ip,mps,1,2,0.0244432,1.00000,1.00000,0.0000
pooled,ip,mps,1,3,0.0370386,1.00000,1.00000,0.0000
pooled,ip,mps,1,4,0.0438451,1.00000,1.00000,0.0000
pooled,ip,mps,1,5,0.0474677,1.00000,1.00000,0.0000
pooled,ip,mps,1,6,0.0540061,1.00000,1.00000,0.0000
pooled,ip,mps,1,7,0.0583155,1.00000,1.00000,0.0000
pooled,ip,mps,1,8,0.0682113,1.00000,1.00000,0.0000
pooled,ip,mps,1,9,0.0830743,1.00000,1.00000,0.0000
pooled,ip,mps,1,10,0.0908248,1.00000,1.00000,0.0000
pooled,ip,mps,1,11,0.100372,1.00000,1.00000,0.0000
pooled,ip,mps,1,12,0.105848,1.00000,1.00000,0.0000
pooled,ip,mps,1,13,0.077748,1.00000,1.00000,0.0000
pooled,ip,mps,1,14,0.0769064,1.00000,1.00000,0.0000
pooled,ip,mps,1,15,0.088325,1.00000,1.00000,0.0000
pooled,ip,mps,1,16,0.109167,1.00000,1.00000,0.0000
pooled,ip,mps,1,17,0.149182,1.00000,1.00000,0.0000
pooled,ip,mps,1,18,0.18695,1.00000,1.00000,0.0000
pooled,ip,mps,1,19,0.220328,1.00000,1.00000,0.0000
pooled,ip,mps,1,20,0.281343,1.00000,1.00000,0.0000
pooled,ip,mps,1,21,0.341132,1.00000,1.00000,0.0000
pooled,ip,mps,1,22,0.364882,1.00000,1.00000,0.0000
pooled,ip,mps,1,23,0.381136,1.00000,1.00000,0.0000
pooled,ip,mps,1,24,0.398061,1.00000,1.00000,0.0000
pooled,ip,mps,1,25,0.366267,1.00000,1.00000,0.0000
pooled,ip,mps,1,26,0.386535,1.00000,1.00000,0.0000
pooled,ip,mps,1,27,0.402315,1.00000,1.00000,0.0000
pooled,ip,mps,1,28,0.41433,1.00000,1.00000,0.0000
pooled,ip,mps,1,29,0.425385,1.00000,1.00000,0.0000
pooled,ip,mps,1,30,0.436437,1.00000,1.00000,0.0000
pooled,ip,mps,1,31,0.435744,1.00000,1.00000,0.0000
pooled,ip,mps,1,32,0.474666,1.00000,1.00000,0.0000
pooled,ip,mps,1,33,0.49041,1.00000,1.00000,0.0000
pooled,ip,mps,1,34,0.475684,1.00000,1.00000,0.0000
pooled,ip,mps,1,35,0.449463,1.00000,1.00000,0.0000
pooled,ip,mps,1,36,0.452284,1.00000,1.00000,0.0000
pooled,ip,mps,1,37,0.442336,1.00000,1.00000,0.0000
pooled,ip,mps,1,38,0.435726,1.00000,1.00000,0.0000
pooled,ip,mps,1,39,0.445805,1.00000,1.00000,0.0000
pooled,ip,mps,1,40,0.442494,1.00000,1.00000,0.0000
pooled,ip,mps,1,41,0.423832,1.00000,1.00000,0.0000
pooled,ip,mps,1,42,0.400616,1.00000,1.00000,0.0000
pooled,ip,mps,1,43,0.39024,1.00000,1.00000,0.0000
pooled,ip,mps,1,44,0.382201,1.00000,1.00000,0.0000
pooled,ip,mps,1,45,0.366187,1.00000,1.00000,0.0000
pooled,ip,mps,1,46,0.334726,1.00000,1.00000,0.0000
pooled,ip,mps,1,47,0.298015,1.00000,1.00000,0.0000
pooled,ip,mps,1,48,0.291808,1.00000,1.00000,0.0000
pooled,ip,i1y,0,1,0.0084568,2.53094,2.42863,0.9700
pooled,ip,i1y,0,2,0.0244432,2.91896,2.84545,0.9940
pooled,ip,i1y,0,3,0.0370386,3.65718,3.60142,1.0000
pooled,ip,i1y,0,4,0.0438451,4.69962,4.58977,1.0000
pooled,ip,i1y,0,5,0.0474677,5.89526,5.72747,1.0000
pooled,ip,i1y,0,6,0.0540061,6.98936,6.88923,1.0000
pooled,ip,i1y,0,7,0.0583155,8.02964,7.87824,1.0000
pooled,ip,i1y,0,8,0.0682113,8.85474,8.61898,1.0000
pooled,ip,i1y,0,9,0.0830743,9.55578,9.29328,1.0000
pooled,ip,i1y,0,10,0.0908248,10.15283,9.93060,1.0000
pooled,ip,i1y,0,11,0.100372,10.81220,10.47577,1.0000
pooled,ip,i1y,0,12,0.105848,11.66772,11.32246,1.0000
pooled,ip,i1y,0,13,0.077748,12.77804,12.43231,1.0000
pooled,ip,i1y,0,14,0.0769064,12.98167,12.57298,1.0000
pooled,ip,i1y,0,15,0.088325,12.50295,12.14316,1.0000
pooled,ip,i1y,0,16,0.109167,11.45917,11.12986,1.0000
pooled,ip,i1y,0,17,0.149182,10.10845,9.77413,1.0000
pooled,ip,i1y,0,18,0.18695,8.88803,8.63325,1.0000
pooled,ip,i1y,0,19,0.220328,7.85755,7.64074,1.0000
pooled,ip,i1y,0,20,0.281343,6.86869,6.75065,1.0000
pooled,ip,i1y,0,21,0.341132,6.15594,6.04043,1.0000
pooled,ip,i1y,0,22,0.364882,5.75674,5.63251,1.0000
pooled,ip,i1y,0,23,0.381136,5.48179,5.39342,1.0000
pooled,ip,i1y,0,24,0.398061,5.18889,5.09675,1.0000
pooled,ip,i1y,0,25,0.366267,4.80382,4.67080,1.0000
pooled,ip,i1y,0,26,0.386535,4.37000,4.27173,1.0000
pooled,ip,i1y,0,27,0.402315,4.00195,3.92203,1.0000
pooled,ip,i1y,0,28,0.41433,3.57922,3.50298,1.0000
pooled,ip,i1y,0,29,0.425385,3.23553,3.12441,1.0000
pooled,ip,i1y,0,30,0.436437,3.00354,2.90370,1.0000
pooled,ip,i1y,0,31,0.435744,2.84358,2.75472,1.0000
pooled,ip,i1y,0,32,0.474666,2.65700,2.58228,1.0000
pooled,ip,i1y,0,33,0.49041,2.51522,2.44731,1.0000
pooled,ip,i1y,0,34,0.475684,2.37542,2.31924,1.0000
pooled,ip,i1y,0,35,0.449463,2.21375,2.13214,0.9993
pooled,ip,i1y,0,36,0.452284,2.07740,2.02081,0.9980
pooled,ip,i1y,0,37,0.442336,1.87801,1.82127,0.9887
pooled,ip,i1y,0,38,0.435726,1.68539,1.61826,0.9720
pooled,ip,i1y,0,39,0.445805,1.49551,1.43664,0.9007
pooled,ip,i1y,0,40,0.442494,1.28300,1.21712,0.7740
pooled,ip,i1y,0,41,0.423832,1.11344,1.06909,0.5840
pooled,ip,i1y,0,42,0.400616,0.99273,0.94185,0.4253
pooled,ip,i1y,0,43,0.39024,0.88928,0.82710,0.2800
pooled,ip,i1y,0,44,0.382201,0.84070,0.78501,0.2567
pooled,ip,i1y,0,45,0.366187,0.82208,0.75691,0.2407
pooled,ip,i1y,0,46,0.334726,0.81781,0.76493,0.2547
pooled,ip,i1y,0,47,0.298015,0.82533,0.73309,0.2633
pooled,ip,i1y,0,48,0.291808,0.85078,0.73356,0.3007
pooled,ip,ip,0,1,0.0084568,1.61536,1.54882,0.8853
pooled,ip,ip,0,2,0.0244432,1.68931,1.61862,0.9473
pooled,ip,ip,0,3,0.0370386,1.87240,1.80703,0.9913
pooled,ip,ip,0,4,0.0438451,2.18957,2.14552,0.9993
pooled,ip,ip,0,5,0.0474677,2.63718,2.56508,1.0000
pooled,ip,ip,0,6,0.0540061,3.24327,3.14926,1.0000
pooled,ip,ip,0,7,0.0583155,3.99720,3.89986,1.0000
pooled,ip,ip,0,8,0.0682113,4.88757,4.84527,1.0000
pooled,ip,ip,0,9,0.0830743,5.69986,5.62862,1.0000
pooled,ip,ip,0,10,0.0908248,6.51203,6.45446,1.0000
pooled,ip,ip,0,11,0.100372,7.36054,7.29699,1.0000
pooled,ip,ip,0,12,0.105848,8.15909,8.03003,1.0000
pooled,ip,ip,0,13,0.077748,9.27664,9.11625,1.0000
pooled,ip,ip,0,14,0.0769064,9.82633,9.66040,1.0000
pooled,ip,ip,0,15,0.088325,9.80277,9.55189,1.0000
pooled,ip,ip,0,16,0.109167,9.30615,9.18269,1.0000
pooled,ip,ip,0,17,0.149182,8.63872,8.45802,1.0000
pooled,ip,ip,0,18,0.18695,7.91396,7.78452,1.0000
pooled,ip,ip,0,19,0.220328,7.28386,7.21373,1.0000
pooled,ip,ip,0,20,0.281343,6.67080,6.55853,1.0000
pooled,ip,ip,0,21,0.341132,6.08906,5.98057,1.0000
pooled,ip,ip,0,22,0.364882,5.82441,5.77371,1.0000
pooled,ip,ip,0,23,0.381136,5.65265,5.53671,1.0000
pooled,ip,ip,0,24,0.398061,5.37181,5.29911,1.0000
pooled,ip,ip,0,25,0.366267,5.01917,4.92310,1.0000
pooled,ip,ip,0,26,0.386535,4.48668,4.40500,1.0000
pooled,ip,ip,0,27,0.402315,3.97694,3.91791,1.0000
pooled,ip,ip,0,28,0.41433,3.44398,3.39182,1.0000
pooled,ip,ip,0,29,0.425385,2.98125,2.92334,1.0000
pooled,ip,ip,0,30,0.436437,2.59619,2.54827,1.0000
pooled,ip,ip,0,31,0.435744,2.27609,2.23948,1.0000
pooled,ip,ip,0,32,0.474666,2.02357,1.98957,0.9993
pooled,ip,ip,0,33,0.49041,1.84817,1.82754,0.9967
pooled,ip,ip,0,34,0.475684,1.76602,1.73040,0.9927
pooled,ip,ip,0,35,0.449463,1.73341,1.72028,0.9920
pooled,ip,ip,0,36,0.452284,1.70416,1.66633,0.9967
pooled,ip,ip,0,37,0.442336,1.69562,1.66278,0.9953
pooled,ip,ip,0,38,0.435726,1.68126,1.65109,0.9940
pooled,ip,ip,0,39,0.445805,1.65397,1.62882,0.9960
pooled,ip,ip,0,40,0.442494,1.68588,1.64836,0.9940
pooled,ip,ip,0,41,0.423832,1.73623,1.70428,0.9940
pooled,ip,ip,0,42,0.400616,1.83249,1.79199,0.9987
pooled,ip,ip,0,43,0.39024,1.93322,1.90885,0.9987
pooled,ip,ip,0,44,0.382201,2.04546,1.99642,0.9993
pooled,ip,ip,0,45,0.366187,2.15720,2.10434,1.0000
pooled,ip,ip,0,46,0.334726,2.27611,2.23447,0.9993
pooled,ip,ip,0,47,0.298015,2.36731,2.31628,0.9993
pooled,ip,ip,0,48,0.291808,2.43158,2.37501,0.9960
pooled,ip,hicp,0,1,0.0084568,1.38696,1.33852,0.8240
pooled,ip,hicp,0,2,0.0244432,1.41084,1.36302,0.8827
pooled,ip,hicp,0,3,0.0370386,1.49790,1.45835,0.9367
pooled,ip,hicp,0,4,0.0438451,1.64968,1.60406,0.9867
pooled,ip,hicp,0,5,0.0474677,1.84484,1.80174,0.9953
pooled,ip,hicp,0,6,0.0540061,2.03455,1.98118,0.9993
pooled,ip,hicp,0,7,0.0583155,2.18401,2.13194,1.0000
pooled,ip,hicp,0,8,0.0682113,2.30950,2.27442,1.0000
pooled,ip,hicp,0,9,0.0830743,2.35183,2.30601,0.9993
pooled,ip,hicp,0,10,0.0908248,2.40773,2.36519,1.0000
pooled,ip,hicp,0,11,0.100372,2.45401,2.38779,1.0000
pooled,ip,hicp,0,12,0.105848,2.57961,2.51365,1.0000
pooled,ip,hicp,0,13,0.077748,2.91683,2.82067,1.0000
pooled,ip,hicp,0,14,0.0769064,2.98929,2.89543,1.0000
pooled,ip,hicp,0,15,0.088325,2.75516,2.65637,1.0000
pooled,ip,hicp,0,16,0.109167,2.24875,2.18424,1.0000
pooled,ip,hicp,0,17,0.149182,1.74496,1.68513,0.9847
pooled,ip,hicp,0,18,0.18695,1.35432,1.31643,0.8880
pooled,ip,hicp,0,19,0.220328,1.07837,1.04062,0.5587
pooled,ip,hicp,0,20,0.281343,0.86814,0.84389,0.2413
pooled,ip,hicp,0,21,0.341132,0.72752,0.70789,0.1000
pooled,ip,hicp,0,22,0.364882,0.64697,0.61645,0.0580
pooled,ip,hicp,0,23,0.381136,0.57909,0.55307,0.0273
pooled,ip,hicp,0,24,0.398061,0.50959,0.47779,0.0187
pooled,ip,hicp,0,25,0.366267,0.44516,0.40650,0.0073
pooled,ip,hicp,0,26,0.386535,0.38855,0.35383,0.0013
pooled,ip,hicp,0,27,0.402315,0.33810,0.31317,0.0000
pooled,ip,hicp,0,28,0.41433,0.29988,0.28609,0.0000
pooled,ip,hicp,0,29,0.425385,0.27178,0.26207,0.0000
pooled,ip,hicp,0,30,0.436437,0.25493,0.24822,0.0000
pooled,ip,hicp,0,31,0.435744,0.25054,0.24555,0.0000
pooled,ip,hicp,0,32,0.474666,0.25276,0.24307,0.0000
pooled,ip,hicp,0,33,0.49041,0.25539,0.24794,0.0000
pooled,ip,hicp,0,34,0.475684,0.26837,0.26193,0.0000
pooled,ip,hicp,0,35,0.449463,0.28330,0.27785,0.0000
pooled,ip,hicp,0,36,0.452284,0.30012,0.29400,0.0000
pooled,ip,hicp,0,37,0.442336,0.32399,0.31247,0.0000
pooled,ip,hicp,0,38,0.435726,0.36349,0.34521,0.0007
pooled,ip,hicp,0,39,0.445805,0.40824,0.39571,0.0000
pooled,ip,hicp,0,40,0.442494,0.46703,0.45689,0.0013
pooled,ip,hicp,0,41,0.423832,0.53224,0.51448,0.0107
pooled,ip,hicp,0,42,0.400616,0.60019,0.58388,0.0267
pooled,ip,hicp,0,43,0.39024,0.67296,0.65522,0.0573
pooled,ip,hicp,0,44,0.382201,0.73009,0.71163,0.0960
pooled,ip,hicp,0,45,0.366187,0.78962,0.76782,0.1667
pooled,ip,hicp,0,46,0.334726,0.84453,0.81979,0.2293
pooled,ip,hicp,0,47,0.298015,0.90939,0.86633,0.3440
pooled,ip,hicp,0,48,0.291808,0.97149,0.92159,0.4087
pooled,ip,stoxx,0,1,0.0084568,1.20436,1.11319,0.5900
pooled,ip,stoxx,0,2,0.0244432,1.23198,1.14434,0.6447
pooled,ip,stoxx,0,3,0.0370386,1.29922,1.21786,0.7260
pooled,ip,stoxx,0,4,0.0438451,1.44442,1.37579,0.8160
pooled,ip,stoxx,0,5,0.0474677,1.61053,1.54805,0.8920
pooled,ip,stoxx,0,6,0.0540061,1.79383,1.71243,0.9440
pooled,ip,stoxx,0,7,0.0583155,1.96677,1.86950,0.9740
pooled,ip,stoxx,0,8,0.0682113,2.08559,1.96882,0.9913
pooled,ip,stoxx,0,9,0.0830743,2.18955,2.08906,0.9967
pooled,ip,stoxx,0,10,0.0908248,2.18049,2.09501,0.9947
pooled,ip,stoxx,0,11,0.100372,2.08903,2.02587,0.9893
pooled,ip,stoxx,0,12,0.105848,1.98857,1.92137,0.9800
pooled,ip,stoxx,0,13,0.077748,1.88304,1.80449,0.9673
pooled,ip,stoxx,0,14,0.0769064,1.74226,1.66696,0.9567
pooled,ip,stoxx,0,15,0.088325,1.62698,1.58390,0.9300
pooled,ip,stoxx,0,16,0.109167,1.53130,1.50481,0.8980
pooled,ip,stoxx,0,17,0.149182,1.46488,1.43599,0.8787
pooled,ip,stoxx,0,18,0.18695,1.44048,1.41720,0.8793
pooled,ip,stoxx,0,19,0.220328,1.43781,1.41135,0.9033
pooled,ip,stoxx,0,20,0.281343,1.42267,1.38700,0.9113
pooled,ip,stoxx,0,21,0.341132,1.40091,1.37901,0.9193
pooled,ip,stoxx,0,22,0.364882,1.42296,1.38461,0.9340
pooled,ip,stoxx,0,23,0.381136,1.39669,1.37421,0.9207
pooled,ip,stoxx,0,24,0.398061,1.33155,1.31116,0.8933
pooled,ip,stoxx,0,25,0.366267,1.22519,1.20043,0.7947
pooled,ip,stoxx,0,26,0.386535,1.09715,1.07715,0.6027
pooled,ip,stoxx,0,27,0.402315,0.94559,0.91960,0.3687
pooled,ip,stoxx,0,28,0.41433,0.79605,0.78420,0.1640
pooled,ip,stoxx,0,29,0.425385,0.67854,0.66209,0.0500
pooled,ip,stoxx,0,30,0.436437,0.58650,0.56992,0.0240
pooled,ip,stoxx,0,31,0.435744,0.52604,0.50285,0.0147
pooled,ip,stoxx,0,32,0.474666,0.49945,0.48480,0.0107
pooled,ip,stoxx,0,33,0.49041,0.49624,0.47711,0.0053
pooled,ip,stoxx,0,34,0.475684,0.50439,0.49761,0.0093
pooled,ip,stoxx,0,35,0.449463,0.52896,0.51490,0.0133
pooled,ip,stoxx,0,36,0.452284,0.55767,0.54238,0.0113
pooled,ip,stoxx,0,37,0.442336,0.59645,0.58395,0.0107
pooled,ip,stoxx,0,38,0.435726,0.65357,0.64004,0.0367
pooled,ip,stoxx,0,39,0.445805,0.71350,0.69428,0.0613
pooled,ip,stoxx,0,40,0.442494,0.76786,0.75321,0.0973
pooled,ip,stoxx,0,41,0.423832,0.83862,0.82103,0.1853
pooled,ip,stoxx,0,42,0.400616,0.91207,0.88987,0.3047
pooled,ip,stoxx,0,43,0.39024,0.98397,0.96413,0.4453
pooled,ip,stoxx,0,44,0.382201,1.05760,1.02038,0.5407
pooled,ip,stoxx,0,45,0.366187,1.11229,1.08405,0.6353
pooled,ip,stoxx,0,46,0.334726,1.17987,1.14661,0.6933
pooled,ip,stoxx,0,47,0.298015,1.21624,1.17303,0.7047
pooled,ip,stoxx,0,48,0.291808,1.25209,1.18552,0.6880
pooled,hicp,mps,1,1,0.0084568,1.00000,1.00000,0.0000
pooled,hicp,mps,1,2,0.0244432,1.00000,1.00000,0.0000
pooled,hicp,mps,1,3,0.0370386,1.00000,1.00000,0.0000
pooled,hicp,mps,1,4,0.0438451,1.00000,1.00000,0.0000
pooled,hicp,mps,1,5,0.0474677,1.00000,1.00000,0.0000
pooled,hicp,mps,1,6,0.0540061,1.00000,1.00000,0.0000
pooled,hicp,mps,1,7,0.0583155,1.00000,1.00000,0.0000
pooled,hicp,mps,1,8,0.0682113,1.00000,1.00000,0.0000
pooled,hicp,mps,1,9,0.0830743,1.00000,1.00000,0.0000
pooled,hicp,mps,1,10,0.0908248,1.00000,1.00000,0.0000
pooled,hicp,mps,1,11,0.100372,1.00000,1.00000,0.0000
pooled,hicp,mps,1,12,0.105848,1.00000,1.00000,0.0000
pooled,hicp,mps,1,13,0.077748,1.00000,1.00000,0.0000
pooled,hicp,mps,1,14,0.0769064,1.00000,1.00000,0.0000
pooled,hicp,mps,1,15,0.088325,1.00000,1.00000,0.0000
pooled,hicp,mps,1,16,0.109167,1.00000,1.00000,0.0000
pooled,hicp,mps,1,17,0.149182,1.00000,1.00000,0.0000
pooled,hicp,mps,1,18,0.18695,1.00000,1.00000,0.0000
pooled,hicp,mps,1,19,0.220328,1.00000,1.00000,0.0000
pooled,hicp,mps,1,20,0.281343,1.00000,1.00000,0.0000
pooled,hicp,mps,1,21,0.341132,1.00000,1.00000,0.0000
pooled,hicp,mps,1,22,0.364882,1.00000,1.00000,0.0000
pooled,hicp,mps,1,23,0.381136,1.00000,1.00000,0.0000
pooled,hicp,mps,1,24,0.398061,1.00000,1.00000,0.0000
pooled,hicp,mps,1,25,0.366267,1.00000,1.00000,0.0000
pooled,hicp,mps,1,26,0.386535,1.00000,1.00000,0.0000
pooled,hicp,mps,1,27,0.402315,1.00000,1.00000,0.0000
pooled,hicp,mps,1,28,0.41433,1.00000,1.00000,0.0000
pooled,hicp,mps,1,29,0.425385,1.00000,1.00000,0.0000
pooled,hicp,mps,1,30,0.436437,1.00000,1.00000,0.0000
pooled,hicp,mps,1,31,0.435744,1.00000,1.00000,0.0000
pooled,hicp,mps,1,32,0.474666,1.00000,1.00000,0.0000
pooled,hicp,mps,1,33,0.49041,1.00000,1.00000,0.0000
pooled,hicp,mps,1,34,0.475684,1.00000,1.00000,0.0000
pooled,hicp,mps,1,35,0.449463,1.00000,1.00000,0.0000
pooled,hicp,mps,1,36,0.452284,1.00000,1.00000,0.0000
pooled,hicp,mps,1,37,0.442336,1.00000,1.00000,0.0000
pooled,hicp,mps,1,38,0.435726,1.00000,1.00000,0.0000
pooled,hicp,mps,1,39,0.445805,1.00000,1.00000,0.0000
pooled,hicp,mps,1,40,0.442494,1.00000,1.00000,0.0000
pooled,hicp,mps,1,41,0.423832,1.00000,1.00000,0.0000
pooled,hicp,mps,1,42,0.400616,1.00000,1.00000,0.0000
pooled,hicp,mps,1,43,0.39024,1.00000,1.00000,0.0000
pooled,hicp,mps,1,44,0.382201,1.00000,1.00000,0.0000
pooled,hicp,mps,1,45,0.366187,1.00000,1.00000,0.0000
pooled,hicp,mps,1,46,0.334726,1.00000,1.00000,0.0000
pooled,hicp,mps,1,47,0.298015,1.00000,1.00000,0.0000
pooled,hicp,mps,1,48,0.291808,1.00000,1.00000,0.0000
pooled,hicp,i1y,0,1,0.0084568,1.37071,1.29013,0.7440
pooled,hicp,i1y,0,2,0.0244432,1.40626,1.34759,0.7993
pooled,hicp,i1y,0,3,0.0370386,1.51117,1.45320,0.8900
pooled,hicp,i1y,0,4,0.0438451,1.68801,1.62689,0.9580
pooled,hicp,i1y,0,5,0.0474677,1.96477,1.90029,0.9947
pooled,hicp,i1y,0,6,0.0540061,2.31453,2.22918,0.9993
pooled,hicp,i1y,0,7,0.0583155,2.77007,2.69098,1.0000
pooled,hicp,i1y,0,8,0.0682113,3.26399,3.17495,1.0000
pooled,hicp,i1y,0,9,0.0830743,3.89068,3.77178,1.0000
pooled,hicp,i1y,0,10,0.0908248,4.70160,4.56188,1.0000
pooled,hicp,i1y,0,11,0.100372,5.67241,5.52565,1.0000
pooled,hicp,i1y,0,12,0.105848,6.80689,6.62025,1.0000
pooled,hicp,i1y,0,13,0.077748,8.25343,8.06693,1.0000
pooled,hicp,i1y,0,14,0.0769064,9.39340,9.16775,1.0000
pooled,hicp,i1y,0,15,0.088325,9.77295,9.55503,1.0000
pooled,hicp,i1y,0,16,0.109167,9.67585,9.53231,1.0000
pooled,hicp,i1y,0,17,0.149182,9.14361,8.95841,1.0000
pooled,hicp,i1y,0,18,0.18695,8.61700,8.46249,1.0000
pooled,hicp,i1y,0,19,0.220328,8.16326,7.97338,1.0000
pooled,hicp,i1y,0,20,0.281343,7.60483,7.47904,1.0000
pooled,hicp,i1y,0,21,0.341132,7.20172,7.05662,1.0000
pooled,hicp,i1y,0,22,0.364882,6.87196,6.73223,1.0000
pooled,hicp,i1y,0,23,0.381136,6.60706,6.54068,1.0000
pooled,hicp,i1y,0,24,0.398061,6.54076,6.43146,1.0000
pooled,hicp,i1y,0,25,0.366267,6.49762,6.42814,1.0000
pooled,hicp,i1y,0,26,0.386535,6.50502,6.43552,1.0000
pooled,hicp,i1y,0,27,0.402315,6.38336,6.24282,1.0000
pooled,hicp,i1y,0,28,0.41433,6.18957,6.05207,1.0000
pooled,hicp,i1y,0,29,0.425385,6.13999,6.06185,1.0000
pooled,hicp,i1y,0,30,0.436437,5.96820,5.87151,1.0000
pooled,hicp,i1y,0,31,0.435744,5.56515,5.46192,1.0000
pooled,hicp,i1y,0,32,0.474666,4.91361,4.79910,1.0000
pooled,hicp,i1y,0,33,0.49041,4.32710,4.20908,1.0000
pooled,hicp,i1y,0,34,0.475684,3.83068,3.74728,1.0000
pooled,hicp,i1y,0,35,0.449463,3.53045,3.45092,1.0000
pooled,hicp,i1y,0,36,0.452284,3.48957,3.40776,1.0000
pooled,hicp,i1y,0,37,0.442336,3.61236,3.51832,1.0000
pooled,hicp,i1y,0,38,0.435726,3.81069,3.70880,1.0000
pooled,hicp,i1y,0,39,0.445805,4.01151,3.94121,1.0000
pooled,hicp,i1y,0,40,0.442494,4.19825,4.09193,1.0000
pooled,hicp,i1y,0,41,0.423832,4.19041,4.09681,1.0000
pooled,hicp,i1y,0,42,0.400616,4.17282,4.10195,1.0000
pooled,hicp,i1y,0,43,0.39024,4.15151,4.07379,1.0000
pooled,hicp,i1y,0,44,0.382201,4.13379,4.08191,1.0000
pooled,hicp,i1y,0,45,0.366187,4.24195,4.17810,1.0000
pooled,hicp,i1y,0,46,0.334726,4.50470,4.39345,1.0000
pooled,hicp,i1y,0,47,0.298015,4.79126,4.59126,1.0000
pooled,hicp,i1y,0,48,0.291808,5.04822,4.83175,1.0000
pooled,hicp,ip,0,1,0.0084568,1.48246,1.40147,0.8367
pooled,hicp,ip,0,2,0.0244432,1.46789,1.41942,0.8607
pooled,hicp,ip,0,3,0.0370386,1.50795,1.47017,0.8987
pooled,hicp,ip,0,4,0.0438451,1.61361,1.56465,0.9340
pooled,hicp,ip,0,5,0.0474677,1.76322,1.74958,0.9660
pooled,hicp,ip,0,6,0.0540061,1.93643,1.89380,0.9873
pooled,hicp,ip,0,7,0.0583155,2.15313,2.13078,0.9960
pooled,hicp,ip,0,8,0.0682113,2.38307,2.35056,0.9973
pooled,hicp,ip,0,9,0.0830743,2.68279,2.65389,1.0000
pooled,hicp,ip,0,10,0.0908248,3.02812,2.98007,1.0000
pooled,hicp,ip,0,11,0.100372,3.42159,3.36810,1.0000
pooled,hicp,ip,0,12,0.105848,3.77447,3.74934,1.0000
pooled,hicp,ip,0,13,0.077748,4.04677,3.97365,1.0000
pooled,hicp,ip,0,14,0.0769064,4.25817,4.19411,1.0000
pooled,hicp,ip,0,15,0.088325,4.44205,4.33828,1.0000
pooled,hicp,ip,0,16,0.109167,4.54110,4.45396,1.0000
pooled,hicp,ip,0,17,0.149182,4.54406,4.46290,1.0000
pooled,hicp,ip,0,18,0.18695,4.51962,4.42733,1.0000
pooled,hicp,ip,0,19,0.220328,4.50822,4.45684,1.0000
pooled,hicp,ip,0,20,0.281343,4.57107,4.53923,1.0000
pooled,hicp,ip,0,21,0.341132,4.70661,4.66592,1.0000
pooled,hicp,ip,0,22,0.364882,4.91005,4.83331,1.0000
pooled,hicp,ip,0,23,0.381136,5.18764,5.13540,1.0000
pooled,hicp,ip,0,24,0.398061,5.44173,5.35572,1.0000
pooled,hicp,ip,0,25,0.366267,5.57428,5.49586,1.0000
pooled,hicp,ip,0,26,0.386535,5.68176,5.61141,1.0000
pooled,hicp,ip,0,27,0.402315,5.79887,5.77248,1.0000
pooled,hicp,ip,0,28,0.41433,5.83869,5.79302,1.0000
pooled,hicp,ip,0,29,0.425385,5.93434,5.87142,1.0000
pooled,hicp,ip,0,30,0.436437,6.04117,5.97865,1.0000
pooled,hicp,ip,0,31,0.435744,6.15131,6.08484,1.0000
pooled,hicp,ip,0,32,0.474666,6.08068,6.06682,1.0000
pooled,hicp,ip,0,33,0.49041,6.00825,5.95686,1.0000
pooled,hicp,ip,0,34,0.475684,6.04967,5.96308,1.0000
pooled,hicp,ip,0,35,0.449463,6.04487,5.97581,1.0000
pooled,hicp,ip,0,36,0.452284,5.86859,5.76210,1.0000
pooled,hicp,ip,0,37,0.442336,5.46433,5.40174,1.0000
pooled,hicp,ip,0,38,0.435726,5.13740,5.08903,1.0000
pooled,hicp,ip,0,39,0.445805,4.82770,4.78158,1.0000
pooled,hicp,ip,0,40,0.442494,4.71546,4.70521,1.0000
pooled,hicp,ip,0,41,0.423832,4.67859,4.61085,1.0000
pooled,hicp,ip,0,42,0.400616,4.73930,4.67828,1.0000
pooled,hicp,ip,0,43,0.39024,4.84847,4.77578,1.0000
pooled,hicp,ip,0,44,0.382201,5.02250,4.96188,1.0000
pooled,hicp,ip,0,45,0.366187,5.24545,5.21759,1.0000
pooled,hicp,ip,0,46,0.334726,5.46407,5.42326,1.0000
pooled,hicp,ip,0,47,0.298015,5.63832,5.53442,1.0000
pooled,hicp,ip,0,48,0.291808,5.67263,5.56256,1.0000
pooled,hicp,hicp,0,1,0.0084568,16.09370,15.80204,1.0000
pooled,hicp,hicp,0,2,0.0244432,15.48512,15.36201,1.0000
pooled,hicp,hicp,0,3,0.0370386,13.89119,13.78420,1.0000
pooled,hicp,hicp,0,4,0.0438451,12.61105,12.48344,1.0000
