instrument,estimator,variable,h,theta_25bp,lo_25bp,hi_25bp
z_gcs_1m_adj_sum,LP-LA,ois1m,28,-0.195087,-0.345332,-0.044841
z_gcs_1m_adj_sum,LP-LA,ois1m,29,-0.239801,-0.393426,-0.086177
z_gcs_1m_adj_sum,LP-LA,ois1m,30,-0.267650,-0.425234,-0.110065
z_gcs_1m_adj_sum,LP-LA,ois1m,31,-0.273945,-0.428595,-0.119294
z_gcs_1m_adj_sum,LP-LA,ois1m,32,-0.298973,-0.465204,-0.132743
z_gcs_1m_adj_sum,LP-LA,ois1m,33,-0.310776,-0.481906,-0.139645
z_gcs_1m_adj_sum,LP-LA,ois1m,34,-0.296700,-0.457627,-0.135772
z_gcs_1m_adj_sum,LP-LA,ois1m,35,-0.330329,-0.474722,-0.185935
z_gcs_1m_adj_sum,LP-LA,ois1m,36,-0.362594,-0.509463,-0.215725
z_gcs_1m_adj_sum,LP-LA,ois1m,37,-0.338623,-0.479670,-0.197576
z_gcs_1m_adj_sum,LP-LA,ois1m,38,-0.329264,-0.468401,-0.190126
z_gcs_1m_adj_sum,LP-LA,ois1m,39,-0.303902,-0.450421,-0.157383
z_gcs_1m_adj_sum,LP-LA,ois1m,40,-0.266972,-0.413985,-0.119958
z_gcs_1m_adj_sum,LP-LA,ois1m,41,-0.249386,-0.395470,-0.103302
z_gcs_1m_adj_sum,LP-LA,ois1m,42,-0.207723,-0.355388,-0.060058
z_gcs_1m_adj_sum,LP-LA,ois1m,43,-0.173108,-0.325202,-0.021013
z_gcs_1m_adj_sum,LP-LA,ois1m,44,-0.146341,-0.304271,0.011588
z_gcs_1m_adj_sum,LP-LA,ois1m,45,-0.125286,-0.285858,0.035287
z_gcs_1m_adj_sum,LP-LA,ois1m,46,-0.082766,-0.245674,0.080142
z_gcs_1m_adj_sum,LP-LA,ois1m,47,-0.074287,-0.235338,0.086763
z_gcs_1m_adj_sum,LP-LA,ois1m,48,-0.084265,-0.246288,0.077758
z_gcs_1m_adj_sum,LP-LA,ip,0,0.835560,0.835560,0.835560
z_gcs_1m_adj_sum,LP-LA,ip,1,1.020451,0.825214,1.215688
z_gcs_1m_adj_sum,LP-LA,ip,2,1.407574,1.108342,1.706806
z_gcs_1m_adj_sum,LP-LA,ip,3,1.637346,1.175119,2.099574
z_gcs_1m_adj_sum,LP-LA,ip,4,1.921038,1.433523,2.408553
z_gcs_1m_adj_sum,LP-LA,ip,5,1.834623,1.298899,2.370348
z_gcs_1m_adj_sum,LP-LA,ip,6,1.980166,1.353376,2.606956
z_gcs_1m_adj_sum,LP-LA,ip,7,1.586430,1.020654,2.152206
z_gcs_1m_adj_sum,LP-LA,ip,8,1.249703,0.682470,1.816935
z_gcs_1m_adj_sum,LP-LA,ip,9,0.925208,0.301379,1.549036
z_gcs_1m_adj_sum,LP-LA,ip,10,0.880914,0.240383,1.521444
z_gcs_1m_adj_sum,LP-LA,ip,11,0.640195,-0.003255,1.283644
z_gcs_1m_adj_sum,LP-LA,ip,12,0.471930,-0.143335,1.087195
z_gcs_1m_adj_sum,LP-LA,ip,13,0.883832,0.277065,1.490599
z_gcs_1m_adj_sum,LP-LA,ip,14,1.058649,0.426511,1.690788
z_gcs_1m_adj_sum,LP-LA,ip,15,0.888558,0.261977,1.515139
z_gcs_1m_adj_sum,LP-LA,ip,16,0.608819,-0.097207,1.314845
z_gcs_1m_adj_sum,LP-LA,ip,17,0.573247,-0.213321,1.359815
z_gcs_1m_adj_sum,LP-LA,ip,18,0.382838,-0.391224,1.156900
z_gcs_1m_adj_sum,LP-LA,ip,19,0.201235,-0.625397,1.027867
z_gcs_1m_adj_sum,LP-LA,ip,20,0.051062,-0.667252,0.769377
z_gcs_1m_adj_sum,LP-LA,ip,21,0.017466,-0.714621,0.749553
z_gcs_1m_adj_sum,LP-LA,ip,22,-0.309724,-1.088807,0.469360
z_gcs_1m_adj_sum,LP-LA,ip,23,-0.396703,-1.184109,0.390702
z_gcs_1m_adj_sum,LP-LA,ip,24,-0.927395,-1.785950,-0.068840
z_gcs_1m_adj_sum,LP-LA,ip,25,-1.523384,-2.388670,-0.658099
z_gcs_1m_adj_sum,LP-LA,ip,26,-1.631740,-2.615604,-0.647877
z_gcs_1m_adj_sum,LP-LA,ip,27,-1.873837,-2.809674,-0.938000
z_gcs_1m_adj_sum,LP-LA,ip,28,-2.320542,-3.314456,-1.326628
z_gcs_1m_adj_sum,LP-LA,ip,29,-2.557615,-3.587245,-1.527985
z_gcs_1m_adj_sum,LP-LA,ip,30,-2.571341,-3.544457,-1.598225
z_gcs_1m_adj_sum,LP-LA,ip,31,-2.667689,-3.692353,-1.643024
z_gcs_1m_adj_sum,LP-LA,ip,32,-2.442096,-3.447483,-1.436708
z_gcs_1m_adj_sum,LP-LA,ip,33,-2.362325,-3.364716,-1.359934
z_gcs_1m_adj_sum,LP-LA,ip,34,-2.072851,-3.108111,-1.037592
z_gcs_1m_adj_sum,LP-LA,ip,35,-1.999101,-3.027363,-0.970839
z_gcs_1m_adj_sum,LP-LA,ip,36,-2.013253,-2.974402,-1.052105
z_gcs_1m_adj_sum,LP-LA,ip,37,-1.969247,-2.977401,-0.961093
z_gcs_1m_adj_sum,LP-LA,ip,38,-2.091111,-3.099568,-1.082654
z_gcs_1m_adj_sum,LP-LA,ip,39,-1.661446,-2.713437,-0.609456
z_gcs_1m_adj_sum,LP-LA,ip,40,-1.514672,-2.607010,-0.422334
z_gcs_1m_adj_sum,LP-LA,ip,41,-1.250863,-2.413338,-0.088387
z_gcs_1m_adj_sum,LP-LA,ip,42,-0.810891,-1.967769,0.345988
z_gcs_1m_adj_sum,LP-LA,ip,43,-0.756256,-1.920626,0.408114
z_gcs_1m_adj_sum,LP-LA,ip,44,-0.181067,-1.404500,1.042367
z_gcs_1m_adj_sum,LP-LA,ip,45,-0.324374,-1.535087,0.886340
z_gcs_1m_adj_sum,LP-LA,ip,46,-0.245994,-1.437067,0.945079
z_gcs_1m_adj_sum,LP-LA,ip,47,0.250846,-0.969462,1.471153
z_gcs_1m_adj_sum,LP-LA,ip,48,0.260798,-0.931871,1.453467
z_gcs_1m_adj_sum,LP-LA,hicp_sa,0,-0.037675,-0.037675,-0.037675
z_gcs_1m_adj_sum,LP-LA,hicp_sa,1,0.041633,0.003295,0.079971
z_gcs_1m_adj_sum,LP-LA,hicp_sa,2,0.089792,0.015324,0.164259
z_gcs_1m_adj_sum,LP-LA,hicp_sa,3,0.134814,0.039562,0.230066
z_gcs_1m_adj_sum,LP-LA,hicp_sa,4,0.104371,-0.010884,0.219626
z_gcs_1m_adj_sum,LP-LA,hicp_sa,5,0.145938,0.016969,0.274908
z_gcs_1m_adj_sum,LP-LA,hicp_sa,6,0.171742,0.037580,0.305904
z_gcs_1m_adj_sum,LP-LA,hicp_sa,7,0.159040,0.011734,0.306346
z_gcs_1m_adj_sum,LP-LA,hicp_sa,8,0.124842,-0.033234,0.282917
z_gcs_1m_adj_sum,LP-LA,hicp_sa,9,0.148953,-0.023603,0.321509
z_gcs_1m_adj_sum,LP-LA,hicp_sa,10,0.157462,-0.021067,0.335991
z_gcs_1m_adj_sum,LP-LA,hicp_sa,11,0.154988,-0.033393,0.343369
z_gcs_1m_adj_sum,LP-LA,hicp_sa,12,0.190904,-0.005760,0.387567
z_gcs_1m_adj_sum,LP-LA,hicp_sa,13,0.172770,-0.033977,0.379518
z_gcs_1m_adj_sum,LP-LA,hicp_sa,14,0.167755,-0.058555,0.394066
z_gcs_1m_adj_sum,LP-LA,hicp_sa,15,0.183009,-0.057568,0.423585
z_gcs_1m_adj_sum,LP-LA,hicp_sa,16,0.209756,-0.047003,0.466516
z_gcs_1m_adj_sum,LP-LA,hicp_sa,17,0.203170,-0.055336,0.461677
z_gcs_1m_adj_sum,LP-LA,hicp_sa,18,0.219252,-0.045918,0.484421
z_gcs_1m_adj_sum,LP-LA,hicp_sa,19,0.242841,-0.035249,0.520931
z_gcs_1m_adj_sum,LP-LA,hicp_sa,20,0.228493,-0.052299,0.509286
z_gcs_1m_adj_sum,LP-LA,hicp_sa,21,0.187476,-0.093982,0.468934
z_gcs_1m_adj_sum,LP-LA,hicp_sa,22,0.181530,-0.108059,0.471120
z_gcs_1m_adj_sum,LP-LA,hicp_sa,23,0.227552,-0.066768,0.521871
z_gcs_1m_adj_sum,LP-LA,hicp_sa,24,0.234635,-0.067320,0.536590
z_gcs_1m_adj_sum,LP-LA,hicp_sa,25,0.184266,-0.120590,0.489123
z_gcs_1m_adj_sum,LP-LA,hicp_sa,26,0.096237,-0.218136,0.410610
z_gcs_1m_adj_sum,LP-LA,hicp_sa,27,0.040286,-0.285363,0.365935
z_gcs_1m_adj_sum,LP-LA,hicp_sa,28,-0.032499,-0.366614,0.301616
z_gcs_1m_adj_sum,LP-LA,hicp_sa,29,-0.035497,-0.379395,0.308401
z_gcs_1m_adj_sum,LP-LA,hicp_sa,30,-0.013515,-0.365121,0.338091
z_gcs_1m_adj_sum,LP-LA,hicp_sa,31,-0.040422,-0.389844,0.309000
z_gcs_1m_adj_sum,LP-LA,hicp_sa,32,-0.072686,-0.419855,0.274482
z_gcs_1m_adj_sum,LP-LA,hicp_sa,33,-0.078419,-0.427475,0.270637
z_gcs_1m_adj_sum,LP-LA,hicp_sa,34,-0.117045,-0.470874,0.236784
z_gcs_1m_adj_sum,LP-LA,hicp_sa,35,-0.142583,-0.496952,0.211787
z_gcs_1m_adj_sum,LP-LA,hicp_sa,36,-0.160776,-0.515043,0.193490
z_gcs_1m_adj_sum,LP-LA,hicp_sa,37,-0.192511,-0.544296,0.159274
z_gcs_1m_adj_sum,LP-LA,hicp_sa,38,-0.187493,-0.539047,0.164060
z_gcs_1m_adj_sum,LP-LA,hicp_sa,39,-0.177289,-0.537000,0.182422
z_gcs_1m_adj_sum,LP-LA,hicp_sa,40,-0.151529,-0.512034,0.208977
z_gcs_1m_adj_sum,LP-LA,hicp_sa,41,-0.164077,-0.520517,0.192363
z_gcs_1m_adj_sum,LP-LA,hicp_sa,42,-0.165824,-0.514119,0.182470
z_gcs_1m_adj_sum,LP-LA,hicp_sa,43,-0.131715,-0.464626,0.201195
z_gcs_1m_adj_sum,LP-LA,hicp_sa,44,-0.069405,-0.397023,0.258213
z_gcs_1m_adj_sum,LP-LA,hicp_sa,45,-0.063854,-0.385092,0.257385
z_gcs_1m_adj_sum,LP-LA,hicp_sa,46,-0.092945,-0.400425,0.214534
z_gcs_1m_adj_sum,LP-LA,hicp_sa,47,-0.126427,-0.423422,0.170568
z_gcs_1m_adj_sum,LP-LA,hicp_sa,48,-0.151697,-0.444283,0.140888
z_gcs_1m_adj_sum,LP-LA,stoxx,0,2.839887,2.839887,2.839887
z_gcs_1m_adj_sum,LP-LA,stoxx,1,4.046726,2.826183,5.267269
z_gcs_1m_adj_sum,LP-LA,stoxx,2,3.887807,1.838182,5.937431
z_gcs_1m_adj_sum,LP-LA,stoxx,3,4.477994,1.891130,7.064858
z_gcs_1m_adj_sum,LP-LA,stoxx,4,6.404832,3.624955,9.184709
z_gcs_1m_adj_sum,LP-LA,stoxx,5,5.955400,2.980514,8.930285
z_gcs_1m_adj_sum,LP-LA,stoxx,6,3.638417,0.366194,6.910639
z_gcs_1m_adj_sum,LP-LA,stoxx,7,1.791329,-1.572244,5.154902
z_gcs_1m_adj_sum,LP-LA,stoxx,8,0.881608,-2.317556,4.080772
z_gcs_1m_adj_sum,LP-LA,stoxx,9,1.369398,-1.409940,4.148737
z_gcs_1m_adj_sum,LP-LA,stoxx,10,0.896343,-2.018071,3.810756
z_gcs_1m_adj_sum,LP-LA,stoxx,11,1.218619,-2.055746,4.492985
z_gcs_1m_adj_sum,LP-LA,stoxx,12,1.214284,-2.213179,4.641748
z_gcs_1m_adj_sum,LP-LA,stoxx,13,1.534010,-1.774595,4.842615
z_gcs_1m_adj_sum,LP-LA,stoxx,14,0.910844,-2.238045,4.059733
z_gcs_1m_adj_sum,LP-LA,stoxx,15,1.345006,-1.897254,4.587265
z_gcs_1m_adj_sum,LP-LA,stoxx,16,1.759581,-1.327303,4.846465
z_gcs_1m_adj_sum,LP-LA,stoxx,17,1.321630,-1.918359,4.561619
z_gcs_1m_adj_sum,LP-LA,stoxx,18,1.374513,-1.843014,4.592040
z_gcs_1m_adj_sum,LP-LA,stoxx,19,1.431293,-1.397134,4.259721
z_gcs_1m_adj_sum,LP-LA,stoxx,20,0.547524,-2.349044,3.444091
z_gcs_1m_adj_sum,LP-LA,stoxx,21,-0.324895,-3.180119,2.530329
z_gcs_1m_adj_sum,LP-LA,stoxx,22,-1.127703,-3.915249,1.659843
z_gcs_1m_adj_sum,LP-LA,stoxx,23,-2.526134,-5.384487,0.332220
z_gcs_1m_adj_sum,LP-LA,stoxx,24,-3.933012,-6.902638,-0.963385
z_gcs_1m_adj_sum,LP-LA,stoxx,25,-5.394821,-8.489394,-2.300249
z_gcs_1m_adj_sum,LP-LA,stoxx,26,-5.875263,-8.888135,-2.862391
z_gcs_1m_adj_sum,LP-LA,stoxx,27,-6.530285,-9.658926,-3.401644
z_gcs_1m_adj_sum,LP-LA,stoxx,28,-7.301539,-10.587914,-4.015163
z_gcs_1m_adj_sum,LP-LA,stoxx,29,-6.598926,-9.818329,-3.379523
z_gcs_1m_adj_sum,LP-LA,stoxx,30,-5.897230,-9.250095,-2.544365
z_gcs_1m_adj_sum,LP-LA,stoxx,31,-5.900569,-9.229562,-2.571577
z_gcs_1m_adj_sum,LP-LA,stoxx,32,-6.426303,-9.759781,-3.092825
z_gcs_1m_adj_sum,LP-LA,stoxx,33,-5.962699,-9.220922,-2.704475
z_gcs_1m_adj_sum,LP-LA,stoxx,34,-2.737929,-6.087221,0.611363
z_gcs_1m_adj_sum,LP-LA,stoxx,35,-2.215940,-5.795882,1.364003
z_gcs_1m_adj_sum,LP-LA,stoxx,36,-2.790513,-6.008121,0.427095
z_gcs_1m_adj_sum,LP-LA,stoxx,37,-2.932559,-6.228383,0.363265
z_gcs_1m_adj_sum,LP-LA,stoxx,38,-2.521614,-5.926797,0.883568
z_gcs_1m_adj_sum,LP-LA,stoxx,39,-2.086590,-5.656779,1.483599
z_gcs_1m_adj_sum,LP-LA,stoxx,40,-3.220681,-6.933036,0.491674
z_gcs_1m_adj_sum,LP-LA,stoxx,41,-2.037379,-5.561035,1.486277
z_gcs_1m_adj_sum,LP-LA,stoxx,42,-0.467002,-4.126054,3.192049
z_gcs_1m_adj_sum,LP-LA,stoxx,43,0.878548,-2.881677,4.638774
z_gcs_1m_adj_sum,LP-LA,stoxx,44,1.071421,-2.576889,4.719731
z_gcs_1m_adj_sum,LP-LA,stoxx,45,0.254131,-3.414517,3.922779
z_gcs_1m_adj_sum,LP-LA,stoxx,46,0.170458,-3.499704,3.840620
z_gcs_1m_adj_sum,LP-LA,stoxx,47,-1.024100,-4.535174,2.486974
z_gcs_1m_adj_sum,LP-LA,stoxx,48,-0.604026,-3.954284,2.746231
z_gcs_1m_adj_sum,LP-IV,ois1m,0,0.250000,0.250000,0.250000
z_gcs_1m_adj_sum,LP-IV,ois1m,1,0.136887,0.029736,0.244039
z_gcs_1m_adj_sum,LP-IV,ois1m,2,0.129359,-0.006890,0.265607
z_gcs_1m_adj_sum,LP-IV,ois1m,3,0.171787,0.022778,0.320796
z_gcs_1m_adj_sum,LP-IV,ois1m,4,0.210100,0.021828,0.398373
z_gcs_1m_adj_sum,LP-IV,ois1m,5,0.181540,-0.009938,0.373018
z_gcs_1m_adj_sum,LP-IV,ois1m,6,0.095455,-0.147289,0.338199
z_gcs_1m_adj_sum,LP-IV,ois1m,7,-0.012273,-0.283363,0.258818
z_gcs_1m_adj_sum,LP-IV,ois1m,8,-0.047468,-0.370941,0.276004
z_gcs_1m_adj_sum,LP-IV,ois1m,9,-0.095629,-0.487039,0.295780
z_gcs_1m_adj_sum,LP-IV,ois1m,10,-0.153747,-0.563645,0.256150
z_gcs_1m_adj_sum,LP-IV,ois1m,11,-0.092355,-0.501633,0.316922
z_gcs_1m_adj_sum,LP-IV,ois1m,12,-0.113715,-0.507592,0.280161
z_gcs_1m_adj_sum,LP-IV,ois1m,13,-0.053321,-0.395103,0.288461
z_gcs_1m_adj_sum,LP-IV,ois1m,14,0.042201,-0.281946,0.366348
z_gcs_1m_adj_sum,LP-IV,ois1m,15,0.071712,-0.236697,0.380120
z_gcs_1m_adj_sum,LP-IV,ois1m,16,0.179364,-0.111807,0.470534
z_gcs_1m_adj_sum,LP-IV,ois1m,17,0.276974,-0.052228,0.606177
z_gcs_1m_adj_sum,LP-IV,ois1m,18,0.250589,-0.080428,0.581606
z_gcs_1m_adj_sum,LP-IV,ois1m,19,0.264057,-0.075706,0.603821
z_gcs_1m_adj_sum,LP-IV,ois1m,20,0.225013,-0.113460,0.563486
z_gcs_1m_adj_sum,LP-IV,ois1m,21,0.173839,-0.170156,0.517834
z_gcs_1m_adj_sum,LP-IV,ois1m,22,0.178523,-0.141366,0.498412
z_gcs_1m_adj_sum,LP-IV,ois1m,23,0.155702,-0.151068,0.462473
z_gcs_1m_adj_sum,LP-IV,ois1m,24,0.158452,-0.152087,0.468991
z_gcs_1m_adj_sum,LP-IV,ois1m,25,0.190743,-0.104292,0.485777
z_gcs_1m_adj_sum,LP-IV,ois1m,26,0.091658,-0.197865,0.381180
z_gcs_1m_adj_sum,LP-IV,ois1m,27,-0.001248,-0.285732,0.283236
z_gcs_1m_adj_sum,LP-IV,ois1m,28,0.012744,-0.290149,0.315637
z_gcs_1m_adj_sum,LP-IV,ois1m,29,-0.006076,-0.298074,0.285922
z_gcs_1m_adj_sum,LP-IV,ois1m,30,-0.018741,-0.334809,0.297327
z_gcs_1m_adj_sum,LP-IV,ois1m,31,0.041468,-0.280260,0.363196
z_gcs_1m_adj_sum,LP-IV,ois1m,32,0.048824,-0.252751,0.350399
z_gcs_1m_adj_sum,LP-IV,ois1m,33,0.125901,-0.163834,0.415637
z_gcs_1m_adj_sum,LP-IV,ois1m,34,0.127365,-0.147138,0.401868
z_gcs_1m_adj_sum,LP-IV,ois1m,35,0.109216,-0.146531,0.364962
z_gcs_1m_adj_sum,LP-IV,ois1m,36,0.135730,-0.130765,0.402224
z_gcs_1m_adj_sum,LP-IV,ois1m,37,0.161042,-0.111858,0.433943
z_gcs_1m_adj_sum,LP-IV,ois1m,38,0.095016,-0.154590,0.344623
z_gcs_1m_adj_sum,LP-IV,ois1m,39,0.104149,-0.135978,0.344276
z_gcs_1m_adj_sum,LP-IV,ois1m,40,0.108117,-0.149401,0.365636
z_gcs_1m_adj_sum,LP-IV,ois1m,41,0.063333,-0.147738,0.274404
z_gcs_1m_adj_sum,LP-IV,ois1m,42,0.116462,-0.092730,0.325653
z_gcs_1m_adj_sum,LP-IV,ois1m,43,0.050939,-0.117323,0.219201
z_gcs_1m_adj_sum,LP-IV,ois1m,44,0.036619,-0.116908,0.190146
z_gcs_1m_adj_sum,LP-IV,ois1m,45,0.028125,-0.122901,0.179152
z_gcs_1m_adj_sum,LP-IV,ois1m,46,-0.021101,-0.171802,0.129600
z_gcs_1m_adj_sum,LP-IV,ois1m,47,-0.039982,-0.210722,0.130759
z_gcs_1m_adj_sum,LP-IV,ois1m,48,-0.038625,-0.242394,0.165145
z_gcs_1m_adj_sum,LP-IV,ip,0,0.989838,0.125342,1.854334
z_gcs_1m_adj_sum,LP-IV,ip,1,0.388526,-0.449973,1.227024
z_gcs_1m_adj_sum,LP-IV,ip,2,0.883112,-0.069164,1.835389
z_gcs_1m_adj_sum,LP-IV,ip,3,0.387191,-0.817601,1.591982
z_gcs_1m_adj_sum,LP-IV,ip,4,0.455863,-0.787552,1.699277
z_gcs_1m_adj_sum,LP-IV,ip,5,0.379268,-0.821409,1.579944
z_gcs_1m_adj_sum,LP-IV,ip,6,-0.298615,-1.608753,1.011523
z_gcs_1m_adj_sum,LP-IV,ip,7,-0.935083,-2.650277,0.780112
z_gcs_1m_adj_sum,LP-IV,ip,8,-0.964785,-2.832150,0.902579
z_gcs_1m_adj_sum,LP-IV,ip,9,-1.647475,-3.585968,0.291018
z_gcs_1m_adj_sum,LP-IV,ip,10,-1.903156,-4.302108,0.495796
z_gcs_1m_adj_sum,LP-IV,ip,11,-1.216339,-3.377387,0.944710
z_gcs_1m_adj_sum,LP-IV,ip,12,-1.200562,-3.064311,0.663186
z_gcs_1m_adj_sum,LP-IV,ip,13,-0.584103,-2.394984,1.226778
z_gcs_1m_adj_sum,LP-IV,ip,14,0.555677,-0.996543,2.107896
z_gcs_1m_adj_sum,LP-IV,ip,15,0.697855,-0.591378,1.987087
z_gcs_1m_adj_sum,LP-IV,ip,16,0.316271,-1.107193,1.739735
z_gcs_1m_adj_sum,LP-IV,ip,17,1.362709,-0.214662,2.940079
z_gcs_1m_adj_sum,LP-IV,ip,18,1.740861,-0.112340,3.594062
z_gcs_1m_adj_sum,LP-IV,ip,19,1.494426,-0.455424,3.444275
z_gcs_1m_adj_sum,LP-IV,ip,20,1.846022,-0.310516,4.002560
z_gcs_1m_adj_sum,LP-IV,ip,21,0.738189,-1.071264,2.547643
z_gcs_1m_adj_sum,LP-IV,ip,22,1.223775,-0.356255,2.803804
z_gcs_1m_adj_sum,LP-IV,ip,23,1.884171,0.163798,3.604544
z_gcs_1m_adj_sum,LP-IV,ip,24,0.542443,-0.788090,1.872975
z_gcs_1m_adj_sum,LP-IV,ip,25,0.660576,-0.747016,2.068167
z_gcs_1m_adj_sum,LP-IV,ip,26,0.614658,-0.896987,2.126304
z_gcs_1m_adj_sum,LP-IV,ip,27,0.696489,-0.726065,2.119042
z_gcs_1m_adj_sum,LP-IV,ip,28,0.559684,-0.910577,2.029945
z_gcs_1m_adj_sum,LP-IV,ip,29,0.214128,-1.316868,1.745124
z_gcs_1m_adj_sum,LP-IV,ip,30,0.506020,-0.852415,1.864454
z_gcs_1m_adj_sum,LP-IV,ip,31,0.708301,-0.575226,1.991829
z_gcs_1m_adj_sum,LP-IV,ip,32,0.427943,-1.358984,2.214870
z_gcs_1m_adj_sum,LP-IV,ip,33,-0.199089,-1.766630,1.368451
z_gcs_1m_adj_sum,LP-IV,ip,34,0.777410,-0.865113,2.419933
z_gcs_1m_adj_sum,LP-IV,ip,35,0.021983,-1.812995,1.856960
z_gcs_1m_adj_sum,LP-IV,ip,36,-0.047375,-1.530412,1.435663
z_gcs_1m_adj_sum,LP-IV,ip,37,0.646246,-0.723168,2.015659
z_gcs_1m_adj_sum,LP-IV,ip,38,-0.448278,-2.302414,1.405859
z_gcs_1m_adj_sum,LP-IV,ip,39,0.058615,-1.457079,1.574310
z_gcs_1m_adj_sum,LP-IV,ip,40,0.074641,-1.483667,1.632949
z_gcs_1m_adj_sum,LP-IV,ip,41,-0.019989,-1.497520,1.457541
z_gcs_1m_adj_sum,LP-IV,ip,42,-0.457958,-1.917538,1.001622
z_gcs_1m_adj_sum,LP-IV,ip,43,-0.201526,-1.684734,1.281683
z_gcs_1m_adj_sum,LP-IV,ip,44,0.090663,-1.503880,1.685205
z_gcs_1m_adj_sum,LP-IV,ip,45,-0.015271,-1.484544,1.454003
z_gcs_1m_adj_sum,LP-IV,ip,46,0.505325,-0.817203,1.827852
z_gcs_1m_adj_sum,LP-IV,ip,47,-0.160229,-1.683463,1.363005
z_gcs_1m_adj_sum,LP-IV,ip,48,0.020356,-1.482615,1.523327
z_gcs_1m_adj_sum,LP-IV,hicp_sa,0,-0.066545,-0.158100,0.025010
z_gcs_1m_adj_sum,LP-IV,hicp_sa,1,0.045157,-0.120306,0.210619
z_gcs_1m_adj_sum,LP-IV,hicp_sa,2,0.023441,-0.187120,0.234003
z_gcs_1m_adj_sum,LP-IV,hicp_sa,3,0.115958,-0.141144,0.373060
z_gcs_1m_adj_sum,LP-IV,hicp_sa,4,0.106534,-0.155634,0.368702
z_gcs_1m_adj_sum,LP-IV,hicp_sa,5,0.049676,-0.255514,0.354865
z_gcs_1m_adj_sum,LP-IV,hicp_sa,6,-0.134003,-0.477396,0.209390
z_gcs_1m_adj_sum,LP-IV,hicp_sa,7,-0.245337,-0.650822,0.160147
z_gcs_1m_adj_sum,LP-IV,hicp_sa,8,-0.526596,-1.016433,-0.036758
z_gcs_1m_adj_sum,LP-IV,hicp_sa,9,-0.571153,-1.150681,0.008374
z_gcs_1m_adj_sum,LP-IV,hicp_sa,10,-0.511841,-1.132846,0.109165
z_gcs_1m_adj_sum,LP-IV,hicp_sa,11,-0.554287,-1.213707,0.105133
z_gcs_1m_adj_sum,LP-IV,hicp_sa,12,-0.508035,-1.167766,0.151695
z_gcs_1m_adj_sum,LP-IV,hicp_sa,13,-0.427195,-1.134813,0.280422
z_gcs_1m_adj_sum,LP-IV,hicp_sa,14,-0.395802,-1.052180,0.260576
z_gcs_1m_adj_sum,LP-IV,hicp_sa,15,-0.270523,-0.903970,0.362923
z_gcs_1m_adj_sum,LP-IV,hicp_sa,16,-0.155588,-0.797261,0.486086
z_gcs_1m_adj_sum,LP-IV,hicp_sa,17,-0.122651,-0.822440,0.577138
z_gcs_1m_adj_sum,LP-IV,hicp_sa,18,-0.145527,-0.842600,0.551546
z_gcs_1m_adj_sum,LP-IV,hicp_sa,19,-0.175630,-0.921799,0.570539
z_gcs_1m_adj_sum,LP-IV,hicp_sa,20,-0.350888,-1.104082,0.402306
z_gcs_1m_adj_sum,LP-IV,hicp_sa,21,-0.333842,-1.086720,0.419037
z_gcs_1m_adj_sum,LP-IV,hicp_sa,22,-0.311545,-1.042944,0.419854
z_gcs_1m_adj_sum,LP-IV,hicp_sa,23,-0.222823,-0.990933,0.545287
z_gcs_1m_adj_sum,LP-IV,hicp_sa,24,-0.321740,-1.124832,0.481351
z_gcs_1m_adj_sum,LP-IV,hicp_sa,25,-0.483596,-1.285326,0.318134
z_gcs_1m_adj_sum,LP-IV,hicp_sa,26,-0.586704,-1.360641,0.187232
z_gcs_1m_adj_sum,LP-IV,hicp_sa,27,-0.565302,-1.354692,0.224089
z_gcs_1m_adj_sum,LP-IV,hicp_sa,28,-0.500590,-1.320793,0.319613
z_gcs_1m_adj_sum,LP-IV,hicp_sa,29,-0.295227,-1.179210,0.588756
z_gcs_1m_adj_sum,LP-IV,hicp_sa,30,-0.212005,-1.066941,0.642931
z_gcs_1m_adj_sum,LP-IV,hicp_sa,31,-0.306583,-1.216805,0.603639
z_gcs_1m_adj_sum,LP-IV,hicp_sa,32,-0.353069,-1.240007,0.533870
z_gcs_1m_adj_sum,LP-IV,hicp_sa,33,-0.299530,-1.174699,0.575639
z_gcs_1m_adj_sum,LP-IV,hicp_sa,34,-0.258532,-1.145567,0.628503
z_gcs_1m_adj_sum,LP-IV,hicp_sa,35,-0.188027,-1.022884,0.646830
z_gcs_1m_adj_sum,LP-IV,hicp_sa,36,-0.258439,-1.025624,0.508747
z_gcs_1m_adj_sum,LP-IV,hicp_sa,37,-0.226935,-1.019973,0.566103
z_gcs_1m_adj_sum,LP-IV,hicp_sa,38,-0.199670,-1.020002,0.620662
z_gcs_1m_adj_sum,LP-IV,hicp_sa,39,-0.241395,-1.107776,0.624985
z_gcs_1m_adj_sum,LP-IV,hicp_sa,40,-0.181008,-1.116406,0.754390
z_gcs_1m_adj_sum,LP-IV,hicp_sa,41,-0.208611,-1.095391,0.678170
z_gcs_1m_adj_sum,LP-IV,hicp_sa,42,-0.296563,-1.211949,0.618823
z_gcs_1m_adj_sum,LP-IV,hicp_sa,43,-0.264414,-1.200991,0.672163
z_gcs_1m_adj_sum,LP-IV,hicp_sa,44,-0.153034,-1.053462,0.747394
z_gcs_1m_adj_sum,LP-IV,hicp_sa,45,-0.092004,-0.893187,0.709178
z_gcs_1m_adj_sum,LP-IV,hicp_sa,46,-0.088882,-0.875327,0.697563
